calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2022-02-14,True,False,,,school_day,
2022-02-15,True,False,,,school_day,
2022-02-16,True,False,,,school_day,
2022-02-17,True,False,,,school_day,
2022-02-18,True,False,,,school_day,
2022-02-19,False,False,,Weekend,weekend,
2022-02-20,False,False,,Weekend,weekend,
2022-02-21,True,False,,,school_day,
2022-02-22,True,False,,,school_day,
2022-02-23,True,False,,,school_day,
2022-02-24,True,False,,,school_day,
2022-02-25,True,False,,,school_day,
2022-02-26,False,False,,Weekend,weekend,
2022-02-27,False,False,,Weekend,weekend,
2022-02-28,True,False,,,school_day,
2022-03-01,True,False,,,school_day,
2022-03-02,True,False,,,school_day,
2022-03-03,True,False,,,school_day,
2022-03-04,True,False,,,school_day,
2022-03-05,False,False,,Weekend,weekend,
2022-03-06,False,False,,Weekend,weekend,
2022-03-07,True,False,,,school_day,
2022-03-08,True,False,,,school_day,
2022-03-09,True,False,,,school_day,
2022-03-10,True,False,,,school_day,
2022-03-11,True,False,,,school_day,
2022-03-12,False,False,,Weekend,weekend,
2022-03-13,False,False,,Weekend,weekend,
2022-03-14,True,False,,,school_day,
2022-03-15,True,False,,,school_day,
2022-03-16,True,False,,,school_day,
2022-03-17,True,False,,,school_day,
2022-03-18,True,False,,,school_day,
2022-03-19,False,False,,Weekend,weekend,
2022-03-20,False,False,,Weekend,weekend,
2022-03-21,True,False,,,school_day,
2022-03-22,True,False,,,school_day,
2022-03-23,True,False,,,school_day,
2022-03-24,True,False,,,school_day,
2022-03-25,True,False,,,school_day,
2022-03-26,False,False,,Weekend,weekend,
2022-03-27,False,False,,Weekend,weekend,
2022-03-28,True,False,,,school_day,
2022-03-29,True,False,,,school_day,
2022-03-30,True,False,,,school_day,
2022-03-31,True,False,,,school_day,
2022-04-01,True,False,,,school_day,
2022-04-02,False,False,,Weekend,weekend,
2022-04-03,False,False,,Weekend,weekend,
2022-04-04,True,False,,,school_day,
2022-04-05,True,False,,,school_day,
2022-04-06,True,False,,,school_day,
2022-04-07,True,False,,,school_day,
2022-04-08,True,False,,,school_day,
2022-04-09,False,False,,Weekend,weekend,
2022-04-10,False,False,,Weekend,weekend,
2022-04-11,True,False,,,school_day,
2022-04-12,True,False,,,school_day,
2022-04-13,True,False,,,school_day,
2022-04-14,True,False,,,school_day,
2022-04-15,True,False,,,school_day,
2022-04-16,False,False,,Weekend,weekend,
2022-04-17,False,False,,Weekend,weekend,
2022-04-18,True,False,,,school_day,
2022-04-19,True,False,,,school_day,
2022-04-20,True,False,,,school_day,
2022-04-21,True,False,,,school_day,
2022-04-22,True,False,,,school_day,
2022-04-23,False,False,,Weekend,weekend,
2022-04-24,False,False,,Weekend,weekend,
2022-04-25,True,False,,,school_day,
2022-04-26,True,False,,,school_day,
2022-04-27,True,False,,,school_day,
2022-04-28,True,False,,,school_day,
2022-04-29,True,False,,,school_day,
2022-04-30,False,False,,Weekend,weekend,
2022-05-01,False,False,,Weekend,weekend,
2022-05-02,True,False,,,school_day,
2022-05-03,True,False,,,school_day,
2022-05-04,True,False,,,school_day,
2022-05-05,True,False,,,school_day,
2022-05-06,True,False,,,school_day,
2022-05-07,False,False,,Weekend,weekend,
2022-05-08,False,False,,Weekend,weekend,
2022-05-09,True,False,,,school_day,
2022-05-10,True,False,,,school_day,
2022-05-11,True,False,,,school_day,
2022-05-12,True,False,,,school_day,
2022-05-13,True,False,,,school_day,
2022-05-14,False,False,,Weekend,weekend,
2022-05-15,False,False,,Weekend,weekend,
2022-05-16,True,False,,,school_day,
2022-05-17,True,False,,,school_day,
2022-05-18,True,False,,,school_day,
2022-05-19,True,False,,,school_day,
2022-05-20,True,False,,,school_day,
2022-05-21,False,False,,Weekend,weekend,
2022-05-22,False,False,,Weekend,weekend,
2022-05-23,True,False,,,school_day,
2022-05-24,True,False,,,school_day,
2022-05-25,True,False,,,school_day,
2022-05-26,True,False,,,school_day,
2022-05-27,True,False,,,school_day,
2022-05-28,False,False,,Weekend,weekend,
2022-05-29,False,False,,Weekend,weekend,
2022-05-30,True,False,,,school_day,
2022-05-31,True,False,,,school_day,
2022-06-01,True,False,,,school_day,
2022-06-02,True,False,,,school_day,
2022-06-03,True,False,,,school_day,
2022-06-04,False,False,,Weekend,weekend,
2022-06-05,False,False,,Weekend,weekend,
2022-06-06,True,False,,,school_day,
2022-06-07,False,False,,,break,
2022-06-08,False,False,,,break,
2022-06-09,False,False,,,break,
2022-06-10,False,False,,,break,
2022-06-11,False,False,,Weekend,weekend,
2022-06-12,False,False,,Weekend,weekend,
2022-06-13,False,False,,,break,
2022-06-14,False,False,,,break,
2022-06-15,False,False,,,break,
2022-06-16,False,False,,,break,
2022-06-17,False,False,,,break,
2022-06-18,False,False,,Weekend,weekend,
2022-06-19,False,False,,Weekend,weekend,
2022-06-20,False,False,,,break,
2022-06-21,False,False,,,break,
2022-06-22,False,False,,,break,
2022-06-23,False,False,,,break,
2022-06-24,False,False,,,break,
2022-06-25,False,False,,Weekend,weekend,
2022-06-26,False,False,,Weekend,weekend,
2022-06-27,False,False,,,break,
2022-06-28,False,False,,,break,
2022-06-29,False,False,,,break,
2022-06-30,False,False,,,break,
2022-07-01,False,False,,,break,
2022-07-02,False,False,,Weekend,weekend,
2022-07-03,False,False,,Weekend,weekend,
2022-07-04,False,False,,,break,
2022-07-05,False,False,,,break,
2022-07-06,False,False,,,break,
2022-07-07,False,False,,,break,
2022-07-08,False,False,,,break,
2022-07-09,False,False,,Weekend,weekend,
2022-07-10,False,False,,Weekend,weekend,
2022-07-11,False,False,,,break,
2022-07-12,False,False,,,break,
2022-07-13,False,False,,,break,
2022-07-14,False,False,,,break,
2022-07-15,False,False,,,break,
2022-07-16,False,False,,Weekend,weekend,
2022-07-17,False,False,,Weekend,weekend,
2022-07-18,False,False,,,break,
2022-07-19,False,False,,,break,
2022-07-20,False,False,,,break,
2022-07-21,False,False,,,break,
2022-07-22,False,False,,,break,
2022-07-23,False,False,,Weekend,weekend,
2022-07-24,False,False,,Weekend,weekend,
2022-07-25,False,False,,,break,
2022-07-26,False,False,,,break,
2022-07-27,False,False,,,break,
2022-07-28,False,False,,,break,
2022-07-29,False,False,,,break,
2022-07-30,False,False,,Weekend,weekend,
2022-07-31,False,False,,Weekend,weekend,
