payment_id,guardian_id,fee_type_id,amount_paid,payment_date
PAY000206,29,4,8603,2021-08-15
PAY000207,29,4,8655,2021-09-15
PAY000208,29,4,8471,2021-10-15
PAY000209,29,4,8082,2021-11-15
PAY000210,29,4,8146,2021-12-15
PAY000211,29,4,7800,2022-01-15
PAY000212,29,4,8661,2022-02-15
PAY000213,29,4,7337,2022-03-15
PAY000214,29,4,7361,2022-04-15
PAY000215,29,1,139,2021-08-11
PAY000216,29,2,51,2021-08-30
PAY000217,30,4,8402,2021-08-15
PAY000218,30,4,8414,2021-09-15
PAY000219,30,4,8515,2021-10-15
PAY000220,30,4,8521,2021-11-15
PAY000221,30,4,7664,2021-12-15
PAY000222,30,4,8074,2022-01-15
PAY000223,30,4,7961,2022-02-15
PAY000224,30,4,8069,2022-03-15
PAY000225,30,4,7492,2022-04-15
PAY000226,30,1,154,2021-08-15
PAY000227,30,2,50,2021-08-28
PAY000228,31,4,8709,2021-08-15
PAY000229,31,4,8799,2021-09-15
PAY000230,31,4,8185,2021-10-15
PAY000231,31,4,8542,2021-11-15
PAY000232,31,4,8791,2021-12-15
PAY000233,31,4,8005,2022-01-15
PAY000234,31,4,8511,2022-02-15
PAY000235,31,4,7827,2022-03-15
PAY000236,31,4,8223,2022-04-15
PAY000237,31,1,153,2021-08-20
PAY000238,32,4,8485,2021-08-15
PAY000239,32,4,7312,2021-09-15
PAY000240,32,4,8273,2021-10-15
PAY000241,32,4,8578,2021-11-15
PAY000242,32,4,7984,2021-12-15
PAY000243,32,4,8182,2022-01-15
PAY000244,32,4,7347,2022-02-15
PAY000245,32,4,8098,2022-03-15
PAY000246,32,4,8176,2022-04-15
PAY000247,32,4,8137,2022-05-15
PAY000248,32,4,8427,2022-06-15
PAY000249,32,4,8565,2022-07-15
PAY000250,32,1,162,2021-08-26
PAY000251,32,2,52,2021-08-13
PAY000252,33,4,8322,2021-08-15
PAY000253,33,4,8560,2021-09-15
PAY000254,33,4,7257,2021-10-15
PAY000255,33,4,8342,2021-11-15
PAY000256,33,4,7613,2021-12-15
PAY000257,33,4,8286,2022-01-15
PAY000258,33,4,7575,2022-02-15
PAY000259,33,4,8478,2022-03-15
PAY000260,33,4,8056,2022-04-15
PAY000261,33,1,141,2021-08-24
PAY000262,33,2,52,2021-08-30
PAY000263,34,4,8148,2021-08-15
PAY000264,34,4,8649,2021-09-15
PAY000265,34,4,8185,2021-10-15
PAY000266,34,4,8509,2021-11-15
PAY000267,34,4,7441,2021-12-15
PAY000268,34,4,7788,2022-01-15
PAY000269,34,4,7770,2022-02-15
PAY000270,34,4,7589,2022-03-15
PAY000271,34,4,8484,2022-04-15
PAY000272,34,2,50,2021-08-18
PAY000273,35,4,7451,2021-08-15
PAY000274,35,4,8260,2021-09-15
PAY000275,35,4,8186,2021-10-15
PAY000276,35,4,8607,2021-11-15
PAY000277,35,4,7941,2021-12-15
PAY000278,35,4,7208,2022-01-15
PAY000279,35,4,7315,2022-02-15
PAY000280,35,4,8283,2022-03-15
PAY000281,35,4,8593,2022-04-15
PAY000282,35,1,152,2021-08-14
PAY000283,35,2,52,2021-08-16
PAY000284,36,4,7478,2021-08-15
PAY000285,36,4,8247,2021-09-15
PAY000286,36,4,7414,2021-10-15
PAY000287,36,4,7847,2021-11-15
PAY000288,36,4,7788,2021-12-15
PAY000289,36,4,7398,2022-01-15
PAY000290,36,4,8797,2022-02-15
PAY000291,36,4,8396,2022-03-15
PAY000292,36,4,8223,2022-04-15
PAY000293,36,4,7927,2022-05-15
PAY000294,36,4,8510,2022-06-15
PAY000295,36,4,8079,2022-07-15
PAY000296,36,1,158,2021-08-25
PAY000297,36,2,52,2021-08-24
PAY000298,37,4,7284,2021-08-15
PAY000299,37,1,143,2021-08-10
PAY000300,38,4,8614,2021-08-15
PAY000301,38,4,7575,2021-09-15
PAY000302,38,4,7901,2021-10-15
PAY000303,38,4,7473,2021-11-15
PAY000304,38,4,7311,2021-12-15
PAY000305,38,4,7953,2022-01-15
PAY000306,38,4,7268,2022-02-15
PAY000307,38,4,7982,2022-03-15
PAY000308,38,4,7314,2022-04-15
PAY000309,38,1,140,2021-08-29
PAY000310,38,2,49,2021-08-19
PAY000311,39,4,7374,2021-08-15
PAY000312,39,4,8293,2021-09-15
PAY000313,39,4,8739,2021-10-15
PAY000314,39,4,7535,2021-11-15
PAY000315,39,4,8508,2021-12-15
PAY000316,39,4,7394,2022-01-15
PAY000317,39,4,7916,2022-02-15
PAY000318,39,4,8066,2022-03-15
PAY000319,39,4,8610,2022-04-15
PAY000320,39,1,147,2021-08-27
PAY000321,40,4,8588,2021-08-15
PAY000322,40,4,7644,2021-09-15
PAY000323,40,4,7862,2021-10-15
PAY000324,40,4,8779,2021-11-15
PAY000325,40,4,8380,2021-12-15
PAY000326,40,4,8205,2022-01-15
PAY000327,40,4,7697,2022-02-15
PAY000328,40,4,7586,2022-03-15
PAY000329,40,4,7694,2022-04-15
PAY000330,40,1,149,2021-08-17
PAY000331,41,4,7916,2021-08-15
PAY000332,41,2,52,2021-08-14
PAY000333,42,4,8027,2021-08-15
PAY000334,42,4,7953,2021-09-15
PAY000335,42,4,8656,2021-10-15
PAY000336,42,4,7805,2021-11-15
PAY000337,42,4,8774,2021-12-15
PAY000338,42,4,7917,2022-01-15
PAY000339,42,4,8144,2022-02-15
PAY000340,42,4,8098,2022-03-15
PAY000341,42,4,7646,2022-04-15
PAY000342,42,1,150,2021-08-16
PAY000343,42,2,48,2021-08-25
PAY000344,44,4,8422,2021-08-15
PAY000345,44,4,7505,2021-09-15
PAY000346,44,4,8148,2021-10-15
PAY000347,44,4,7781,2021-11-15
PAY000348,44,4,8069,2021-12-15
PAY000349,44,4,8746,2022-01-15
PAY000350,44,4,8625,2022-02-15
PAY000351,44,4,7703,2022-03-15
PAY000352,44,4,7366,2022-04-15
PAY000353,44,4,7597,2022-05-15
PAY000354,44,4,7898,2022-06-15
PAY000355,44,4,7750,2022-07-15
PAY000356,44,1,145,2021-08-16
PAY000357,46,4,7370,2021-08-15
PAY000358,46,4,7778,2021-09-15
PAY000359,46,4,8112,2021-10-15
PAY000360,46,4,8147,2021-11-15
PAY000361,46,4,8154,2021-12-15
PAY000362,46,4,8650,2022-01-15
PAY000363,46,4,7609,2022-02-15
PAY000364,46,4,7741,2022-03-15
PAY000365,46,4,8317,2022-04-15
PAY000366,46,1,146,2021-08-22
PAY000367,46,2,48,2021-08-18
PAY000368,47,4,8699,2021-08-15
PAY000369,47,4,7892,2021-09-15
PAY000370,47,4,7823,2021-10-15
PAY000371,47,4,7914,2021-11-15
PAY000372,47,4,8064,2021-12-15
PAY000373,47,4,7589,2022-01-15
PAY000374,47,4,8698,2022-02-15
PAY000375,47,4,7391,2022-03-15
PAY000376,47,4,8564,2022-04-15
PAY000377,47,4,8212,2022-05-15
PAY000378,47,4,7616,2022-06-15
PAY000379,47,4,7904,2022-07-15
PAY000380,47,2,45,2021-08-19
PAY000381,48,4,8334,2021-08-15
PAY000382,48,4,7434,2021-09-15
PAY000383,48,4,8179,2021-10-15
PAY000384,48,4,7753,2021-11-15
PAY000385,48,4,7724,2021-12-15
PAY000386,48,4,7695,2022-01-15
PAY000387,48,4,7337,2022-02-15
PAY000388,48,4,7694,2022-03-15
PAY000389,48,4,8623,2022-04-15
PAY000390,48,2,51,2021-08-23
PAY000391,50,4,8233,2021-08-15
PAY000392,50,4,8699,2021-09-15
PAY000393,50,4,8460,2021-10-15
PAY000394,50,4,8196,2021-11-15
PAY000395,50,4,7253,2021-12-15
PAY000396,50,4,8662,2022-01-15
PAY000397,50,4,7524,2022-02-15
PAY000398,50,4,8295,2022-03-15
PAY000399,50,4,7428,2022-04-15
PAY000400,50,4,8738,2022-05-15
PAY000401,50,4,8370,2022-06-15
PAY000402,50,4,7505,2022-07-15
PAY000403,50,1,152,2021-08-17
PAY000404,50,2,46,2021-08-11
PAY000405,52,4,8590,2021-08-15
PAY000406,52,1,143,2021-08-11
PAY000407,52,2,49,2021-08-16
PAY000408,53,4,7678,2021-08-15
PAY000409,53,4,7757,2021-09-15
PAY000410,53,4,8377,2021-10-15
PAY000411,53,4,7404,2021-11-15
PAY000412,53,4,7212,2021-12-15
PAY000413,53,4,8559,2022-01-15
PAY000414,53,4,8407,2022-02-15
PAY000415,53,4,8408,2022-03-15
PAY000416,53,4,8658,2022-04-15
PAY000417,53,1,161,2021-08-14
PAY000418,53,2,54,2021-08-13
PAY000419,55,4,8123,2021-08-15
PAY000420,55,4,8041,2021-09-15
PAY000421,55,4,8569,2021-10-15
PAY000422,55,4,8156,2021-11-15
PAY000423,55,4,8019,2021-12-15
PAY000424,55,4,7570,2022-01-15
PAY000425,55,4,7451,2022-02-15
PAY000426,55,4,8502,2022-03-15
PAY000427,55,4,7460,2022-04-15
PAY000428,55,4,8606,2022-05-15
PAY000429,55,4,7545,2022-06-15
PAY000430,55,4,8523,2022-07-15
PAY000431,55,2,50,2021-08-10
PAY000432,56,4,7457,2021-08-15
PAY000433,56,4,7399,2021-09-15
PAY000434,56,4,7815,2021-10-15
PAY000435,56,4,7881,2021-11-15
PAY000436,56,4,7362,2021-12-15
PAY000437,56,4,7964,2022-01-15
PAY000438,56,4,7250,2022-02-15
PAY000439,56,4,7760,2022-03-15
PAY000440,56,4,7940,2022-04-15
PAY000441,56,1,140,2021-08-25
PAY000442,56,2,45,2021-08-14
PAY000443,58,4,8788,2021-08-15
PAY000444,58,4,8441,2021-09-15
PAY000445,58,4,7262,2021-10-15
PAY000446,58,4,8421,2021-11-15
PAY000447,58,4,7669,2021-12-15
PAY000448,58,4,7391,2022-01-15
PAY000449,58,4,7746,2022-02-15
PAY000450,58,4,8146,2022-03-15
PAY000451,58,4,7667,2022-04-15
PAY000452,58,4,7785,2022-05-15
PAY000453,58,4,8059,2022-06-15
PAY000454,58,4,8158,2022-07-15
PAY000455,58,1,137,2021-08-15
PAY000456,58,2,52,2021-08-28
PAY000457,59,4,8309,2021-08-15
PAY000458,59,4,7539,2021-09-15
PAY000459,59,4,8692,2021-10-15
PAY000460,59,4,8305,2021-11-15
PAY000461,59,4,7514,2021-12-15
PAY000462,59,4,8703,2022-01-15
PAY000463,59,4,7403,2022-02-15
PAY000464,59,4,7590,2022-03-15
PAY000465,59,4,7661,2022-04-15
PAY000466,59,1,142,2021-08-28
PAY000467,59,2,52,2021-08-27
PAY000468,60,4,8718,2021-08-15
PAY000469,60,1,162,2021-08-28
PAY000470,60,2,54,2021-08-26
PAY000471,62,4,7921,2021-08-15
PAY000472,62,4,7286,2021-09-15
PAY000473,62,4,8774,2021-10-15
PAY000474,62,4,8493,2021-11-15
PAY000475,62,4,8448,2021-12-15
PAY000476,62,4,8315,2022-01-15
PAY000477,62,4,8248,2022-02-15
PAY000478,62,4,7415,2022-03-15
PAY000479,62,4,7598,2022-04-15
PAY000480,62,2,46,2021-08-12
PAY000481,63,4,8458,2021-08-15
PAY000482,63,4,7857,2021-09-15
PAY000483,63,4,7606,2021-10-15
PAY000484,63,4,8441,2021-11-15
PAY000485,63,4,8133,2021-12-15
PAY000486,63,4,7476,2022-01-15
PAY000487,63,4,8423,2022-02-15
PAY000488,63,4,8543,2022-03-15
PAY000489,63,4,7718,2022-04-15
PAY000490,63,1,157,2021-08-21
PAY000491,63,2,54,2021-08-10
PAY000492,64,4,7951,2021-08-15
PAY000493,64,4,8393,2021-09-15
PAY000494,64,4,7618,2021-10-15
PAY000495,64,4,7627,2021-11-15
PAY000496,64,4,8754,2021-12-15
PAY000497,64,4,8465,2022-01-15
PAY000498,64,4,8037,2022-02-15
PAY000499,64,4,7821,2022-03-15
PAY000500,64,4,7932,2022-04-15
PAY000501,64,1,153,2021-08-16
PAY000502,64,2,48,2021-08-13
PAY000503,66,4,8774,2021-08-15
PAY000504,66,4,8788,2021-09-15
PAY000505,66,4,8054,2021-10-15
PAY000506,66,4,8633,2021-11-15
PAY000507,66,4,7275,2021-12-15
PAY000508,66,4,7915,2022-01-15
PAY000509,66,4,7350,2022-02-15
PAY000510,66,4,8364,2022-03-15
PAY000511,66,4,8758,2022-04-15
PAY000512,66,1,137,2021-08-25
PAY000513,66,2,53,2021-08-22
PAY000514,68,4,7283,2021-08-15
PAY000515,68,1,140,2021-08-26
PAY000516,68,2,49,2021-08-12
PAY000517,69,4,8214,2021-08-15
PAY000518,69,4,8675,2021-09-15
PAY000519,69,4,7548,2021-10-15
PAY000520,69,4,8053,2021-11-15
PAY000521,69,4,7257,2021-12-15
PAY000522,69,4,8106,2022-01-15
PAY000523,69,4,8235,2022-02-15
PAY000524,69,4,7368,2022-03-15
PAY000525,69,4,7911,2022-04-15
PAY000526,69,1,140,2021-08-26
PAY000527,69,2,47,2021-08-16
PAY000528,70,4,7514,2021-08-15
PAY000529,70,4,8761,2021-09-15
PAY000530,70,4,7942,2021-10-15
PAY000531,70,4,8698,2021-11-15
PAY000532,70,4,8768,2021-12-15
PAY000533,70,4,7952,2022-01-15
PAY000534,70,4,7499,2022-02-15
PAY000535,70,4,7358,2022-03-15
PAY000536,70,4,8308,2022-04-15
PAY000537,70,4,7249,2022-05-15
PAY000538,70,4,7633,2022-06-15
PAY000539,70,4,7513,2022-07-15
PAY000540,70,1,135,2021-08-29
PAY000541,70,2,52,2021-08-21
PAY000542,71,4,7332,2021-08-15
PAY000543,71,4,7925,2021-09-15
PAY000544,71,4,8650,2021-10-15
PAY000545,71,4,8606,2021-11-15
PAY000546,71,4,8126,2021-12-15
PAY000547,71,4,7482,2022-01-15
PAY000548,71,4,7817,2022-02-15
PAY000549,71,4,8330,2022-03-15
PAY000550,71,4,7606,2022-04-15
PAY000551,71,1,161,2021-08-17
PAY000552,72,4,8775,2021-08-15
PAY000553,72,4,7278,2021-09-15
PAY000554,72,4,7926,2021-10-15
PAY000555,72,4,8424,2021-11-15
PAY000556,72,4,7967,2021-12-15
PAY000557,72,4,7268,2022-01-15
PAY000558,72,4,7896,2022-02-15
PAY000559,72,4,8171,2022-03-15
PAY000560,72,4,7633,2022-04-15
PAY000561,72,1,159,2021-08-26
PAY000562,72,2,53,2021-08-15
PAY000563,74,4,7911,2021-08-15
PAY000564,74,4,7714,2021-09-15
PAY000565,74,4,8767,2021-10-15
PAY000566,74,4,7258,2021-11-15
PAY000567,74,4,7660,2021-12-15
PAY000568,74,4,8049,2022-01-15
PAY000569,74,4,8544,2022-02-15
PAY000570,74,4,8615,2022-03-15
PAY000571,74,4,8689,2022-04-15
PAY000572,74,4,7413,2022-05-15
PAY000573,74,4,8724,2022-06-15
PAY000574,74,4,7239,2022-07-15
PAY000575,74,2,47,2021-08-21
PAY000576,75,4,7247,2021-08-15
PAY000577,75,4,7926,2021-09-15
PAY000578,75,4,7350,2021-10-15
PAY000579,75,4,7659,2021-11-15
PAY000580,75,4,7837,2021-12-15
PAY000581,75,4,7833,2022-01-15
PAY000582,75,4,8296,2022-02-15
PAY000583,75,4,8225,2022-03-15
PAY000584,75,4,7547,2022-04-15
PAY000585,75,4,8737,2022-05-15
PAY000586,75,4,8500,2022-06-15
PAY000587,75,4,7850,2022-07-15
PAY000588,75,1,150,2021-08-24
PAY000589,76,4,8636,2021-08-15
PAY000590,76,4,8520,2021-09-15
PAY000591,76,4,8183,2021-10-15
PAY000592,76,4,7948,2021-11-15
PAY000593,76,4,8032,2021-12-15
PAY000594,76,4,8460,2022-01-15
PAY000595,76,4,8689,2022-02-15
PAY000596,76,4,8010,2022-03-15
PAY000597,76,4,8732,2022-04-15
PAY000598,76,4,8409,2022-05-15
PAY000599,76,4,7661,2022-06-15
PAY000600,76,4,7517,2022-07-15
PAY000601,76,1,162,2021-08-13
PAY000602,76,2,47,2021-08-16
PAY000603,77,4,7419,2021-08-15
PAY000604,77,4,8351,2021-09-15
PAY000605,77,4,7320,2021-10-15
PAY000606,77,4,7358,2021-11-15
PAY000607,77,4,8113,2021-12-15
PAY000608,77,4,7924,2022-01-15
PAY000609,77,4,8394,2022-02-15
PAY000610,77,4,8205,2022-03-15
PAY000611,77,4,7736,2022-04-15
PAY000612,77,1,143,2021-08-24
PAY000613,77,2,46,2021-08-28
PAY000614,78,4,8617,2021-08-15
PAY000615,78,4,8779,2021-09-15
PAY000616,78,4,8074,2021-10-15
PAY000617,78,4,7344,2021-11-15
PAY000618,78,4,7574,2021-12-15
PAY000619,78,4,8799,2022-01-15
PAY000620,78,4,7930,2022-02-15
PAY000621,78,4,7755,2022-03-15
PAY000622,78,4,8388,2022-04-15
PAY000623,78,1,149,2021-08-27
PAY000624,78,2,51,2021-08-20
PAY000625,79,4,8343,2021-08-15
PAY000626,79,4,8569,2021-09-15
PAY000627,79,4,7284,2021-10-15
PAY000628,79,4,7711,2021-11-15
PAY000629,79,4,8089,2021-12-15
PAY000630,79,4,8344,2022-01-15
PAY000631,79,4,8077,2022-02-15
PAY000632,79,4,8076,2022-03-15
PAY000633,79,4,8732,2022-04-15
PAY000634,79,1,156,2021-08-21
PAY000635,79,2,47,2021-08-23
PAY000636,81,4,7345,2021-08-15
PAY000637,81,1,155,2021-08-11
PAY000638,81,2,50,2021-08-17
PAY000639,82,4,7724,2021-08-15
PAY000640,82,1,140,2021-08-30
PAY000641,82,2,50,2021-08-28
PAY000642,83,4,7982,2021-08-15
PAY000643,83,4,8042,2021-09-15
PAY000644,83,4,7290,2021-10-15
PAY000645,83,4,7630,2021-11-15
PAY000646,83,4,7989,2021-12-15
PAY000647,83,4,8221,2022-01-15
PAY000648,83,4,7937,2022-02-15
PAY000649,83,4,8609,2022-03-15
PAY000650,83,4,7267,2022-04-15
PAY000651,83,1,155,2021-08-27
PAY000652,83,2,47,2021-08-14
PAY000653,85,4,8400,2021-08-15
PAY000654,85,4,8391,2021-09-15
PAY000655,85,4,7560,2021-10-15
PAY000656,85,4,8148,2021-11-15
PAY000657,85,4,7678,2021-12-15
PAY000658,85,4,8054,2022-01-15
PAY000659,85,4,8230,2022-02-15
PAY000660,85,4,8795,2022-03-15
PAY000661,85,4,7818,2022-04-15
PAY000662,85,1,163,2021-08-17
PAY000663,85,2,52,2021-08-14
PAY000664,87,4,8390,2021-08-15
PAY000665,87,4,7552,2021-09-15
PAY000666,87,4,7647,2021-10-15
PAY000667,87,4,8006,2021-11-15
PAY000668,87,4,7610,2021-12-15
PAY000669,87,4,7771,2022-01-15
PAY000670,87,4,8647,2022-02-15
PAY000671,87,4,8597,2022-03-15
PAY000672,87,4,7333,2022-04-15
PAY000673,87,1,157,2021-08-22
PAY000674,87,2,46,2021-08-13
PAY000675,89,4,8167,2021-08-15
PAY000676,89,4,7371,2021-09-15
PAY000677,89,4,8041,2021-10-15
PAY000678,89,4,7239,2021-11-15
PAY000679,89,4,8027,2021-12-15
PAY000680,89,4,8703,2022-01-15
PAY000681,89,4,8405,2022-02-15
PAY000682,89,4,8543,2022-03-15
PAY000683,89,4,7829,2022-04-15
PAY000684,89,1,154,2021-08-25
PAY000685,89,2,54,2021-08-11
PAY000686,90,4,7888,2021-08-15
PAY000687,90,4,7832,2021-09-15
PAY000688,90,4,7941,2021-10-15
PAY000689,90,4,8463,2021-11-15
PAY000690,90,4,8635,2021-12-15
PAY000691,90,4,7745,2022-01-15
PAY000692,90,4,8706,2022-02-15
PAY000693,90,4,8182,2022-03-15
PAY000694,90,4,8257,2022-04-15
PAY000695,90,1,151,2021-08-13
PAY000696,90,2,47,2021-08-16
PAY000697,92,4,7242,2021-08-15
PAY000698,92,4,7309,2021-09-15
PAY000699,92,4,8188,2021-10-15
PAY000700,92,4,7562,2021-11-15
PAY000701,92,4,8646,2021-12-15
PAY000702,92,4,8015,2022-01-15
