assignment_id,class_id,title,due_date,points_possible,category,term_id
59,1,Quiz 59,2022-01-01,29,Quiz,2
60,1,Quiz 60,2021-09-07,39,Quiz,4
61,1,Participation 61,2022-04-10,12,Participation,3
62,1,Participation 62,2021-11-28,5,Participation,1
63,1,Project 63,2022-05-28,74,Project,2
64,1,Test 64,2022-01-11,88,Test,2
65,1,Homework 65,2021-12-25,16,Homework,3
66,1,Homework 66,2022-01-15,21,Homework,4
67,1,Quiz 67,2022-01-06,35,Quiz,2
68,1,Participation 68,2022-05-22,13,Participation,3
69,1,Homework 69,2022-02-17,22,Homework,4
70,1,Homework 70,2021-09-11,24,Homework,2
71,1,Project 71,2021-10-22,68,Project,2
72,1,Participation 72,2021-09-09,9,Participation,3
73,1,Test 73,2021-09-10,81,Test,2
74,1,Test 74,2022-02-01,85,Test,4
75,1,Test 75,2021-10-09,100,Test,2
76,2,Test 1,2022-02-24,86,Test,4
77,2,Project 2,2021-12-01,69,Project,4
78,2,Quiz 3,2021-09-23,31,Quiz,3
79,2,Quiz 4,2021-11-09,33,Quiz,1
80,2,Test 5,2022-02-04,79,Test,3
81,2,Quiz 6,2021-12-24,42,Quiz,4
82,2,Project 7,2021-12-07,54,Project,2
83,2,Participation 8,2022-01-12,13,Participation,2
84,2,Test 9,2022-04-01,86,Test,1
85,2,Quiz 10,2021-12-10,50,Quiz,2
86,2,Quiz 11,2022-02-24,25,Quiz,2
87,2,Test 12,2022-01-25,89,Test,1
88,2,Homework 13,2021-10-08,15,Homework,1
89,2,Quiz 14,2021-10-27,28,Quiz,3
90,2,Quiz 15,2021-10-06,27,Quiz,1
91,2,Test 16,2022-03-27,78,Test,2
92,2,Quiz 17,2022-04-01,31,Quiz,4
93,2,Participation 18,2021-11-30,13,Participation,4
94,2,Quiz 19,2022-05-10,25,Quiz,1
95,2,Test 20,2022-04-14,97,Test,1
96,2,Homework 21,2021-10-01,18,Homework,3
97,2,Homework 22,2022-04-29,14,Homework,2
98,2,Quiz 23,2021-10-22,30,Quiz,2
99,2,Quiz 24,2022-02-27,38,Quiz,4
100,2,Project 25,2022-05-15,65,Project,3
101,2,Participation 26,2021-08-31,13,Participation,2
102,2,Project 27,2022-02-04,57,Project,1
103,2,Quiz 28,2021-12-30,46,Quiz,4
104,2,Quiz 29,2021-09-06,48,Quiz,3
105,2,Participation 30,2022-02-11,13,Participation,3
106,2,Project 31,2022-01-30,72,Project,3
107,2,Test 32,2021-10-05,85,Test,2
108,2,Project 33,2021-10-24,81,Project,3
109,2,Quiz 34,2021-10-30,31,Quiz,4
110,2,Quiz 35,2021-10-23,36,Quiz,3
111,2,Project 36,2022-03-24,84,Project,3
112,2,Homework 37,2022-05-05,14,Homework,1
113,2,Quiz 38,2021-11-25,46,Quiz,2
114,2,Homework 39,2022-05-07,18,Homework,3
115,2,Participation 40,2022-05-28,17,Participation,3
116,2,Homework 41,2022-04-28,22,Homework,1
117,2,Project 42,2021-09-05,92,Project,4
118,2,Participation 43,2022-01-14,12,Participation,1
119,2,Quiz 44,2022-01-22,37,Quiz,4
120,2,Quiz 45,2021-12-18,46,Quiz,4
121,2,Quiz 46,2021-12-14,46,Quiz,4
122,2,Quiz 47,2022-02-04,26,Quiz,1
123,2,Test 48,2022-03-30,94,Test,4
124,2,Quiz 49,2022-05-22,49,Quiz,2
125,2,Homework 50,2022-01-09,22,Homework,1
126,2,Quiz 51,2021-11-30,28,Quiz,4
127,2,Homework 52,2022-05-13,12,Homework,3
128,2,Project 53,2021-08-27,76,Project,1
129,2,Test 54,2021-12-03,91,Test,2
130,2,Project 55,2022-01-17,75,Project,4
131,2,Homework 56,2022-01-16,10,Homework,2
132,2,Project 57,2021-12-29,97,Project,4
133,2,Participation 58,2022-01-05,13,Participation,4
134,2,Participation 59,2022-04-08,18,Participation,1
135,2,Test 60,2022-01-02,90,Test,2
136,2,Homework 61,2021-09-14,20,Homework,4
137,2,Quiz 62,2021-10-13,35,Quiz,1
138,2,Test 63,2022-01-31,76,Test,1
139,2,Project 64,2021-11-16,52,Project,1
140,2,Participation 65,2022-05-27,17,Participation,3
141,2,Project 66,2022-01-02,57,Project,3
142,2,Project 67,2022-02-08,90,Project,2
143,2,Test 68,2021-08-28,97,Test,2
144,2,Quiz 69,2022-03-08,25,Quiz,3
145,3,Test 1,2022-03-07,100,Test,3
146,3,Project 2,2022-03-03,82,Project,1
147,3,Project 3,2022-03-23,70,Project,2
148,3,Participation 4,2022-04-18,19,Participation,2
149,3,Participation 5,2022-05-14,13,Participation,1
150,3,Participation 6,2021-12-25,7,Participation,4
151,3,Homework 7,2021-11-18,14,Homework,4
152,3,Quiz 8,2021-11-24,25,Quiz,2
153,3,Participation 9,2022-05-03,20,Participation,2
154,3,Test 10,2021-10-18,98,Test,1
155,3,Homework 11,2022-03-03,19,Homework,1
156,3,Quiz 12,2022-02-01,30,Quiz,3
157,3,Test 13,2021-11-08,100,Test,4
158,3,Participation 14,2022-04-06,12,Participation,4
159,3,Quiz 15,2022-06-02,32,Quiz,3
160,3,Quiz 16,2022-04-16,33,Quiz,3
161,3,Test 17,2021-09-18,78,Test,2
162,3,Participation 18,2021-12-06,17,Participation,2
163,3,Test 19,2022-05-16,90,Test,2
164,3,Quiz 20,2022-02-01,29,Quiz,4
165,3,Homework 21,2021-09-08,25,Homework,2
166,3,Quiz 22,2021-09-06,39,Quiz,1
167,3,Homework 23,2022-03-15,12,Homework,3
168,3,Test 24,2021-11-03,81,Test,3
169,3,Quiz 25,2022-05-22,41,Quiz,1
170,3,Homework 26,2021-11-28,16,Homework,3
171,3,Project 27,2022-01-28,76,Project,1
172,3,Test 28,2022-04-02,95,Test,1
173,3,Project 29,2022-01-19,77,Project,3
174,3,Homework 30,2022-06-01,21,Homework,2
175,3,Quiz 31,2022-05-09,27,Quiz,1
176,3,Participation 32,2021-10-20,17,Participation,2
177,3,Project 33,2022-02-06,61,Project,4
178,3,Homework 34,2022-04-01,19,Homework,2
179,3,Test 35,2021-09-01,78,Test,2
180,3,Test 36,2021-11-05,77,Test,2
181,3,Homework 37,2022-05-19,20,Homework,4
182,3,Participation 38,2021-11-05,17,Participation,1
183,3,Test 39,2021-10-23,97,Test,3
184,3,Project 40,2021-09-19,72,Project,3
185,3,Homework 41,2022-04-02,25,Homework,1
186,3,Quiz 42,2022-02-14,31,Quiz,4
187,3,Test 43,2022-01-18,91,Test,3
188,3,Test 44,2022-01-03,82,Test,3
189,3,Participation 45,2022-05-15,6,Participation,2
190,3,Project 46,2021-09-04,81,Project,2
191,3,Test 47,2022-01-28,91,Test,2
192,3,Test 48,2021-10-05,99,Test,2
193,3,Project 49,2022-02-19,90,Project,1
194,3,Quiz 50,2022-04-18,26,Quiz,3
195,3,Homework 51,2021-09-09,20,Homework,3
196,3,Homework 52,2022-02-09,14,Homework,1
197,3,Quiz 53,2022-05-02,39,Quiz,1
198,3,Quiz 54,2022-02-21,46,Quiz,3
199,3,Quiz 55,2021-09-04,43,Quiz,1
200,3,Test 56,2022-06-02,99,Test,3
201,3,Project 57,2021-09-21,68,Project,1
202,3,Project 58,2022-01-05,59,Project,4
203,3,Participation 59,2022-05-16,5,Participation,3
204,3,Quiz 60,2021-10-06,28,Quiz,3
205,3,Participation 61,2021-11-01,17,Participation,3
206,3,Project 62,2021-09-10,54,Project,1
207,3,Homework 63,2021-09-16,21,Homework,4
208,3,Test 64,2021-11-14,76,Test,4
209,3,Homework 65,2022-04-09,25,Homework,1
210,3,Test 66,2021-11-15,87,Test,1
211,3,Project 67,2021-12-02,93,Project,2
212,3,Homework 68,2021-12-24,16,Homework,3
213,3,Project 69,2022-04-20,86,Project,3
214,4,Project 1,2021-09-07,67,Project,3
215,4,Quiz 2,2022-02-19,38,Quiz,2
216,4,Quiz 3,2022-02-11,50,Quiz,1
217,4,Homework 4,2022-04-15,22,Homework,1
218,4,Homework 5,2022-02-26,22,Homework,1
219,4,Project 6,2021-10-28,89,Project,4
220,4,Participation 7,2021-10-09,11,Participation,2
221,4,Project 8,2022-01-21,74,Project,2
222,4,Quiz 9,2021-11-04,42,Quiz,4
223,4,Test 10,2022-06-04,93,Test,2
224,4,Test 11,2021-09-23,95,Test,4
225,4,Test 12,2022-03-28,98,Test,1
226,4,Quiz 13,2022-05-05,46,Quiz,3
227,4,Test 14,2021-11-09,95,Test,2
228,4,Test 15,2022-05-19,86,Test,2
229,4,Project 16,2021-11-26,68,Project,3
230,4,Participation 17,2022-05-19,14,Participation,1
231,4,Quiz 18,2021-11-23,35,Quiz,3
232,4,Homework 19,2022-04-11,20,Homework,3
233,4,Participation 20,2022-04-29,6,Participation,3
234,4,Project 21,2021-09-23,94,Project,4
235,4,Project 22,2022-04-14,90,Project,3
236,4,Test 23,2021-10-26,76,Test,4
237,4,Participation 24,2022-04-07,17,Participation,1
238,4,Project 25,2022-01-19,97,Project,3
239,4,Participation 26,2022-05-04,5,Participation,1
240,4,Project 27,2022-04-19,52,Project,4
241,4,Participation 28,2021-10-21,13,Participation,3
242,4,Test 29,2021-10-08,83,Test,1
243,4,Participation 30,2021-08-26,17,Participation,1
244,4,Project 31,2022-01-03,88,Project,2
245,4,Test 32,2021-11-21,82,Test,1
246,4,Homework 33,2021-09-04,24,Homework,3
247,4,Quiz 34,2022-02-28,47,Quiz,3
248,4,Quiz 35,2021-09-28,41,Quiz,4
249,4,Homework 36,2021-10-26,15,Homework,1
250,4,Participation 37,2021-11-01,18,Participation,2
251,4,Participation 38,2022-02-04,8,Participation,4
252,4,Homework 39,2021-09-11,14,Homework,2
253,4,Test 40,2021-09-16,100,Test,2
254,4,Project 41,2022-03-31,65,Project,2
255,4,Homework 42,2021-10-13,11,Homework,3
256,4,Project 43,2021-10-21,91,Project,1
257,4,Project 44,2022-03-12,80,Project,4
258,4,Quiz 45,2021-11-24,36,Quiz,4
259,4,Test 46,2022-05-06,87,Test,2
260,4,Project 47,2022-02-21,89,Project,1
261,4,Participation 48,2022-02-14,8,Participation,1
262,4,Participation 49,2021-12-12,16,Participation,1
263,4,Participation 50,2021-11-04,11,Participation,2
264,4,Project 51,2022-02-18,94,Project,4
265,4,Project 52,2021-09-16,61,Project,4
266,4,Project 53,2021-12-26,61,Project,1
267,4,Quiz 54,2021-12-15,29,Quiz,3
268,4,Project 55,2022-04-23,76,Project,2
269,4,Homework 56,2022-03-31,13,Homework,2
270,4,Quiz 57,2021-12-29,45,Quiz,4
271,4,Project 58,2022-03-04,92,Project,2
272,4,Quiz 59,2022-03-24,39,Quiz,4
273,4,Test 60,2022-03-21,89,Test,4
274,4,Participation 61,2022-02-14,7,Participation,2
275,4,Test 62,2021-10-29,93,Test,2
276,4,Homework 63,2022-03-26,14,Homework,4
277,4,Quiz 64,2021-10-21,50,Quiz,1
278,4,Participation 65,2021-09-19,13,Participation,1
279,4,Quiz 66,2022-01-28,27,Quiz,3
280,4,Test 67,2021-11-09,96,Test,1
281,4,Participation 68,2021-10-23,8,Participation,3
282,4,Project 69,2021-10-26,79,Project,2
283,4,Homework 70,2022-05-22,13,Homework,4
284,4,Project 71,2022-05-09,79,Project,2
285,4,Participation 72,2022-03-15,5,Participation,2
286,4,Project 73,2022-05-22,90,Project,4
287,4,Project 74,2021-09-05,70,Project,1
288,5,Participation 1,2021-09-25,6,Participation,2
289,5,Participation 2,2021-10-30,18,Participation,2
290,5,Quiz 3,2022-02-05,46,Quiz,2
291,5,Project 4,2022-04-07,92,Project,3
292,5,Project 5,2022-03-28,65,Project,3
293,5,Participation 6,2021-09-15,8,Participation,2
294,5,Quiz 7,2021-12-17,38,Quiz,3
295,5,Homework 8,2021-12-04,13,Homework,2
296,5,Participation 9,2022-02-03,16,Participation,3
297,5,Test 10,2022-05-26,91,Test,3
298,5,Homework 11,2022-02-04,20,Homework,4
299,5,Test 12,2022-01-15,87,Test,4
300,5,Project 13,2022-03-09,89,Project,4
301,5,Homework 14,2022-04-08,20,Homework,4
302,5,Test 15,2021-12-29,96,Test,1
303,5,Project 16,2021-10-18,69,Project,1
304,5,Test 17,2021-12-09,84,Test,4
305,5,Quiz 18,2022-03-04,30,Quiz,4
306,5,Test 19,2022-01-31,91,Test,3
307,5,Project 20,2021-08-31,93,Project,4
308,5,Quiz 21,2022-04-03,49,Quiz,2
309,5,Homework 22,2022-02-03,22,Homework,2
310,5,Homework 23,2022-05-21,21,Homework,4
311,5,Homework 24,2021-09-02,20,Homework,2
312,5,Quiz 25,2022-05-04,40,Quiz,3
313,5,Participation 26,2022-02-07,10,Participation,1
314,5,Project 27,2021-12-07,56,Project,1
315,5,Participation 28,2022-02-12,11,Participation,4
316,5,Project 29,2021-10-25,83,Project,1
317,5,Participation 30,2022-05-22,5,Participation,4
318,5,Test 31,2022-04-26,86,Test,3
319,5,Homework 32,2021-12-03,16,Homework,1
320,5,Quiz 33,2022-01-06,50,Quiz,1
321,5,Homework 34,2021-11-02,25,Homework,3
322,5,Homework 35,2022-01-13,25,Homework,1
323,5,Participation 36,2022-02-21,11,Participation,4
324,5,Quiz 37,2021-11-18,27,Quiz,2
325,5,Test 38,2022-02-17,93,Test,2
326,5,Participation 39,2022-03-27,9,Participation,4
327,5,Homework 40,2022-02-22,16,Homework,1
328,5,Participation 41,2022-05-22,8,Participation,2
329,5,Project 42,2021-12-01,87,Project,1
330,5,Project 43,2022-02-24,93,Project,2
331,5,Project 44,2022-03-06,89,Project,4
332,5,Quiz 45,2022-03-26,36,Quiz,2
333,5,Participation 46,2022-03-22,16,Participation,3
334,5,Homework 47,2021-12-05,24,Homework,4
335,5,Quiz 48,2021-08-31,36,Quiz,1
336,5,Homework 49,2022-02-13,12,Homework,3
337,5,Project 50,2021-08-27,100,Project,2
338,5,Project 51,2022-05-23,65,Project,2
339,5,Quiz 52,2022-05-24,49,Quiz,3
340,5,Quiz 53,2022-04-18,25,Quiz,1
341,5,Quiz 54,2021-12-09,35,Quiz,1
342,5,Homework 55,2022-02-03,21,Homework,2
343,5,Participation 56,2021-12-27,17,Participation,2
344,5,Test 57,2022-02-27,78,Test,3
345,5,Test 58,2022-02-23,81,Test,4
346,5,Homework 59,2022-02-19,25,Homework,3
347,5,Homework 60,2021-09-15,19,Homework,2
348,5,Quiz 61,2022-02-10,47,Quiz,2
349,5,Project 62,2021-09-28,88,Project,3
350,5,Homework 63,2021-10-20,11,Homework,1
351,5,Homework 64,2022-04-21,16,Homework,3
352,5,Project 65,2022-03-13,71,Project,4
353,5,Test 66,2022-03-08,85,Test,3
354,5,Quiz 67,2022-04-18,40,Quiz,2
355,5,Homework 68,2022-02-18,16,Homework,4
356,6,Project 1,2021-10-24,66,Project,1
357,6,Project 2,2022-03-25,55,Project,2
358,6,Test 3,2021-12-22,91,Test,2
359,6,Quiz 4,2021-10-25,41,Quiz,3
360,6,Test 5,2022-01-27,83,Test,4
361,6,Quiz 6,2022-03-16,44,Quiz,1
362,6,Participation 7,2021-09-18,10,Participation,1
363,6,Homework 8,2022-04-15,21,Homework,4
364,6,Participation 9,2021-10-17,17,Participation,4
365,6,Homework 10,2022-03-13,10,Homework,1
366,6,Participation 11,2021-10-21,19,Participation,4
367,6,Project 12,2022-01-28,68,Project,1
368,6,Participation 13,2022-05-19,10,Participation,4
369,6,Homework 14,2022-06-01,11,Homework,4
370,6,Participation 15,2021-09-22,17,Participation,4
371,6,Homework 16,2022-05-27,24,Homework,3
372,6,Homework 17,2022-05-03,17,Homework,3
373,6,Participation 18,2022-01-19,8,Participation,2
374,6,Quiz 19,2021-12-03,44,Quiz,4
375,6,Homework 20,2021-10-11,20,Homework,1
376,6,Participation 21,2022-02-11,9,Participation,4
377,6,Participation 22,2021-09-05,10,Participation,4
378,6,Project 23,2021-08-26,63,Project,2
379,6,Test 24,2022-01-05,93,Test,1
380,6,Participation 25,2021-11-10,8,Participation,2
381,6,Test 26,2022-03-05,75,Test,3
382,6,Test 27,2021-09-23,76,Test,3
383,6,Quiz 28,2022-05-03,49,Quiz,1
384,6,Quiz 29,2022-03-14,49,Quiz,1
385,6,Homework 30,2022-02-06,11,Homework,3
386,6,Participation 31,2021-09-07,20,Participation,3
387,6,Homework 32,2022-01-02,24,Homework,1
388,6,Homework 33,2022-01-23,23,Homework,2
389,6,Quiz 34,2022-06-04,40,Quiz,2
390,6,Project 35,2022-05-31,73,Project,2
391,6,Project 36,2022-01-27,77,Project,4
392,6,Project 37,2022-03-24,52,Project,2
393,6,Homework 38,2022-03-14,23,Homework,2
394,6,Homework 39,2021-08-30,11,Homework,3
395,6,Homework 40,2021-11-12,13,Homework,2
396,6,Quiz 41,2021-09-23,44,Quiz,1
397,6,Project 42,2022-05-20,76,Project,4
398,6,Participation 43,2022-05-02,12,Participation,3
399,6,Participation 44,2022-01-28,12,Participation,1
400,6,Homework 45,2022-01-19,18,Homework,3
401,6,Project 46,2021-12-22,72,Project,4
402,6,Project 47,2022-02-25,89,Project,3
403,6,Project 48,2022-04-07,79,Project,2
404,6,Quiz 49,2022-01-15,35,Quiz,1
405,6,Homework 50,2022-04-29,20,Homework,2
406,6,Participation 51,2021-09-19,5,Participation,2
407,6,Test 52,2021-10-21,81,Test,1
408,6,Participation 53,2022-02-23,10,Participation,1
409,6,Test 54,2022-04-09,84,Test,3
410,6,Quiz 55,2022-03-17,37,Quiz,3
411,6,Participation 56,2021-11-08,6,Participation,4
412,6,Test 57,2021-10-12,92,Test,2
413,6,Homework 58,2021-11-01,11,Homework,3
414,6,Test 59,2021-12-05,78,Test,4
415,6,Project 60,2021-10-16,70,Project,4
416,6,Project 61,2022-03-30,58,Project,2
417,6,Participation 62,2022-05-18,8,Participation,4
418,6,Quiz 63,2022-01-13,27,Quiz,4
419,6,Quiz 64,2021-11-26,37,Quiz,3
420,6,Project 65,2022-01-17,99,Project,4
421,6,Project 66,2022-05-14,61,Project,2
422,6,Homework 67,2022-05-19,18,Homework,1
423,6,Homework 68,2021-12-08,12,Homework,4
424,7,Quiz 1,2021-09-27,34,Quiz,3
425,7,Participation 2,2022-01-27,18,Participation,1
426,7,Quiz 3,2021-09-01,34,Quiz,3
427,7,Test 4,2021-09-27,84,Test,3
428,7,Project 5,2022-04-07,89,Project,4
429,7,Quiz 6,2022-04-17,43,Quiz,4
430,7,Homework 7,2021-09-28,21,Homework,4
431,7,Project 8,2022-04-22,81,Project,3
432,7,Homework 9,2022-03-30,13,Homework,4
433,7,Participation 10,2022-05-17,16,Participation,4
434,7,Homework 11,2021-12-05,22,Homework,1
435,7,Quiz 12,2022-03-29,50,Quiz,1
436,7,Test 13,2021-09-02,76,Test,3
437,7,Project 14,2022-03-16,84,Project,3
438,7,Test 15,2022-02-12,94,Test,2
439,7,Quiz 16,2021-08-27,28,Quiz,1
440,7,Project 17,2022-05-25,67,Project,3
441,7,Participation 18,2021-10-11,17,Participation,3
442,7,Participation 19,2022-02-25,9,Participation,2
443,7,Test 20,2021-08-26,87,Test,1
444,7,Participation 21,2022-05-21,17,Participation,3
445,7,Project 22,2022-03-13,63,Project,4
446,7,Participation 23,2022-06-03,19,Participation,3
447,7,Quiz 24,2022-05-19,26,Quiz,1
448,7,Participation 25,2022-01-28,8,Participation,4
449,7,Test 26,2022-03-02,95,Test,4
450,7,Homework 27,2021-10-04,14,Homework,1
451,7,Test 28,2022-01-15,76,Test,2
452,7,Participation 29,2021-10-31,14,Participation,2
453,7,Homework 30,2021-09-10,14,Homework,1
454,7,Test 31,2022-02-28,97,Test,2
455,7,Homework 32,2022-02-23,12,Homework,4
456,7,Homework 33,2022-05-04,18,Homework,2
457,7,Participation 34,2021-10-05,12,Participation,4
458,7,Project 35,2022-06-03,73,Project,4
459,7,Participation 36,2021-09-16,17,Participation,4
460,7,Quiz 37,2022-02-25,27,Quiz,1
461,7,Project 38,2021-12-14,91,Project,3
462,7,Participation 39,2021-09-17,6,Participation,3
463,7,Participation 40,2021-12-14,14,Participation,4
464,7,Test 41,2021-11-21,90,Test,4
465,7,Project 42,2021-11-21,90,Project,2
466,7,Homework 43,2022-02-06,24,Homework,3
467,7,Homework 44,2022-03-26,15,Homework,2
468,7,Quiz 45,2022-04-07,43,Quiz,2
469,7,Participation 46,2022-01-17,16,Participation,3
470,7,Project 47,2022-02-13,58,Project,1
471,7,Quiz 48,2022-04-14,27,Quiz,4
472,7,Participation 49,2022-01-20,5,Participation,4
473,7,Project 50,2022-02-17,95,Project,2
474,7,Homework 51,2022-05-24,13,Homework,2
475,7,Homework 52,2021-10-23,24,Homework,1
476,7,Test 53,2022-05-04,85,Test,3
477,7,Quiz 54,2021-12-18,35,Quiz,4
478,7,Quiz 55,2022-02-02,33,Quiz,2
479,7,Project 56,2021-09-27,90,Project,2
480,7,Homework 57,2022-05-13,14,Homework,2
481,7,Participation 58,2021-09-15,14,Participation,3
482,7,Project 59,2021-12-31,59,Project,3
483,7,Project 60,2021-09-21,70,Project,2
484,7,Test 61,2021-09-30,95,Test,2
485,7,Test 62,2021-09-08,83,Test,1
486,7,Project 63,2022-04-04,54,Project,1
487,7,Test 64,2021-08-26,84,Test,4
488,7,Participation 65,2021-09-14,10,Participation,4
489,7,Quiz 66,2022-05-15,31,Quiz,4
490,7,Homework 67,2022-02-24,16,Homework,1
491,7,Test 68,2021-09-14,90,Test,2
492,7,Homework 69,2021-10-06,14,Homework,4
493,7,Test 70,2022-03-06,99,Test,4
494,7,Homework 71,2022-03-29,12,Homework,1
495,7,Test 72,2022-01-13,91,Test,1
496,7,Homework 73,2021-09-05,23,Homework,2
497,8,Project 1,2022-06-04,91,Project,4
498,8,Quiz 2,2021-11-02,41,Quiz,1
499,8,Participation 3,2021-08-30,20,Participation,3
500,8,Test 4,2022-01-17,83,Test,1
501,8,Quiz 5,2021-09-13,31,Quiz,2
502,8,Quiz 6,2021-10-22,33,Quiz,4
503,8,Project 7,2022-01-08,57,Project,4
504,8,Homework 8,2022-05-11,13,Homework,3
505,8,Homework 9,2021-12-16,13,Homework,3
506,8,Homework 10,2022-04-02,19,Homework,1
507,8,Homework 11,2022-02-25,21,Homework,3
508,8,Quiz 12,2021-10-28,37,Quiz,2
509,8,Quiz 13,2022-05-19,45,Quiz,2
510,8,Homework 14,2022-04-26,19,Homework,1
511,8,Homework 15,2021-11-23,15,Homework,3
512,8,Quiz 16,2022-05-26,37,Quiz,4
513,8,Homework 17,2022-05-18,19,Homework,1
514,8,Test 18,2022-04-22,97,Test,3
515,8,Participation 19,2021-11-02,10,Participation,4
516,8,Participation 20,2021-09-07,14,Participation,1
517,8,Homework 21,2021-09-26,15,Homework,4
518,8,Project 22,2021-08-30,76,Project,3
519,8,Homework 23,2022-05-14,19,Homework,2
520,8,Participation 24,2021-10-31,12,Participation,2
521,8,Homework 25,2022-04-23,18,Homework,2
522,8,Test 26,2022-02-24,81,Test,2
523,8,Project 27,2022-01-14,59,Project,3
524,8,Participation 28,2022-04-25,7,Participation,2
525,8,Participation 29,2022-04-17,14,Participation,3
526,8,Homework 30,2022-02-25,24,Homework,4
527,8,Project 31,2021-12-08,93,Project,3
528,8,Project 32,2022-05-04,74,Project,1
529,8,Homework 33,2022-02-20,11,Homework,2
530,8,Participation 34,2022-05-14,16,Participation,3
531,8,Test 35,2022-05-22,99,Test,3
532,8,Participation 36,2022-05-06,16,Participation,4
533,8,Project 37,2022-05-10,65,Project,4
534,8,Participation 38,2022-01-02,6,Participation,1
535,8,Participation 39,2022-05-01,6,Participation,4
536,8,Participation 40,2021-11-23,14,Participation,4
537,8,Participation 41,2022-04-15,5,Participation,3
538,8,Test 42,2022-02-05,83,Test,4
539,8,Test 43,2021-12-28,96,Test,4
540,8,Participation 44,2022-04-14,16,Participation,4
541,8,Homework 45,2022-02-17,15,Homework,2
542,8,Project 46,2021-12-24,77,Project,3
543,8,Quiz 47,2021-12-02,42,Quiz,3
544,8,Test 48,2021-10-29,93,Test,4
545,8,Participation 49,2022-01-07,15,Participation,1
546,8,Participation 50,2021-10-23,7,Participation,4
547,8,Quiz 51,2022-01-21,26,Quiz,3
548,8,Quiz 52,2022-05-10,44,Quiz,3
549,8,Quiz 53,2022-05-16,26,Quiz,3
550,8,Participation 54,2022-05-17,11,Participation,2
551,8,Test 55,2022-04-22,97,Test,4
552,8,Project 56,2021-12-04,54,Project,1
553,8,Homework 57,2022-05-12,15,Homework,1
554,8,Project 58,2022-05-04,62,Project,2
555,8,Project 59,2021-10-29,79,Project,3
556,8,Project 60,2021-09-16,54,Project,4
557,8,Quiz 61,2021-12-13,38,Quiz,4
558,8,Participation 62,2021-09-27,17,Participation,2
559,8,Homework 63,2022-01-30,11,Homework,2
560,8,Homework 64,2021-12-14,20,Homework,3
561,8,Test 65,2021-10-08,91,Test,4
562,9,Test 1,2022-01-08,91,Test,4
563,9,Participation 2,2022-06-01,9,Participation,4
564,9,Test 3,2021-11-16,96,Test,1
565,9,Test 4,2022-02-13,88,Test,3
566,9,Test 5,2021-12-17,94,Test,4
