student_grade_history_id,student_id,school_year_id,gpa,grade_level_id
HIST000164,177,7,3.676,11
HIST000165,178,7,3.136,11
HIST000166,179,7,2.494,11
HIST000167,180,7,3.644,11
HIST000168,181,7,3.396,11
HIST000169,182,7,3.838,11
HIST000170,183,7,3.026,11
HIST000171,184,7,3.06,11
HIST000172,185,7,3.126,11
HIST000173,186,7,2.8,11
HIST000174,187,7,3.003,11
HIST000175,188,7,3.738,11
HIST000176,190,7,2.965,11
HIST000177,191,7,4.0,11
HIST000178,192,7,1.672,11
HIST000179,193,7,3.17,11
HIST000180,194,7,3.992,11
HIST000181,195,7,2.956,11
HIST000182,196,7,2.772,12
HIST000183,197,7,2.102,12
HIST000184,198,7,2.93,12
HIST000185,199,7,3.948,12
HIST000186,201,7,3.132,12
HIST000187,202,7,3.622,12
HIST000188,203,7,3.327,12
HIST000189,204,7,2.61,12
HIST000190,205,7,2.745,12
HIST000191,206,7,2.579,12
HIST000192,207,7,3.474,12
HIST000193,208,7,3.415,12
HIST000194,209,7,3.086,12
HIST000195,210,7,3.503,12
HIST000196,211,7,3.244,12
HIST000197,212,7,2.242,12
HIST000198,213,7,2.44,12
HIST000199,214,7,3.176,12
HIST000200,215,7,2.92,12
HIST000201,216,7,3.404,12
HIST000202,217,7,3.383,12
HIST000203,218,7,3.858,12
HIST000204,219,7,2.459,12
HIST000205,220,7,2.683,12
HIST000206,221,7,2.332,12
HIST000207,222,7,3.584,12
HIST000208,223,7,2.416,12
HIST000209,224,7,3.439,12
HIST000210,225,7,3.409,12
HIST000211,226,7,3.322,12
HIST000212,227,7,3.849,12
HIST000213,228,7,3.672,12
HIST000214,229,7,2.618,12
HIST000215,230,7,2.644,12
HIST000216,231,7,3.815,12
HIST000217,233,7,3.115,12
HIST000218,234,7,3.486,12
HIST000219,235,7,3.296,13
HIST000220,236,7,2.589,13
HIST000221,237,7,4.0,13
HIST000222,238,7,3.133,13
HIST000223,239,7,2.645,13
HIST000224,240,7,2.646,13
HIST000225,241,7,3.558,13
HIST000226,242,7,3.224,13
HIST000227,243,7,2.988,13
HIST000228,244,7,3.846,13
HIST000229,245,7,1.612,13
HIST000230,246,7,3.099,13
HIST000231,247,7,2.718,13
HIST000232,248,7,2.638,13
HIST000233,249,7,3.519,13
HIST000234,250,7,3.594,13
HIST000235,251,7,2.657,13
HIST000236,252,7,2.789,13
HIST000237,253,7,3.391,13
HIST000238,254,7,3.347,13
HIST000239,255,7,3.185,13
HIST000240,256,7,1.959,13
HIST000241,257,7,2.072,13
HIST000242,258,7,3.557,13
HIST000243,259,7,3.591,13
HIST000244,260,7,2.754,13
HIST000245,262,7,3.471,13
HIST000246,263,7,2.819,13
HIST000247,264,7,3.82,13
HIST000248,265,7,3.242,13
HIST000249,266,7,3.092,13
HIST000250,267,7,3.52,13
HIST000251,268,7,2.946,13
HIST000252,269,7,3.198,13
HIST000253,270,7,3.184,13
HIST000254,271,7,2.901,13
HIST000255,272,7,3.088,13
HIST000256,501,7,3.21,6
HIST000257,502,7,3.013,6
HIST000258,503,7,2.862,6
HIST000259,504,7,3.187,6
HIST000260,505,7,3.561,6
HIST000261,506,7,3.652,6
HIST000262,507,7,1.988,6
HIST000263,508,7,3.004,6
HIST000264,509,7,2.992,6
HIST000265,510,7,1.944,6
HIST000266,511,7,3.296,6
HIST000267,512,7,3.343,6
HIST000268,513,7,3.558,6
HIST000269,514,7,2.934,6
HIST000270,515,7,2.509,6
HIST000271,516,7,2.873,6
HIST000272,517,7,3.133,6
HIST000273,518,7,2.817,6
HIST000274,519,7,3.206,6
HIST000275,520,7,3.473,6
HIST000276,521,7,2.957,6
HIST000277,522,7,3.518,6
HIST000278,523,7,3.238,6
HIST000279,524,7,3.117,6
HIST000280,525,7,2.53,6
HIST000281,526,7,3.367,6
HIST000282,527,7,3.491,6
HIST000283,528,7,3.099,6
HIST000284,529,7,3.91,6
HIST000285,531,7,3.042,6
HIST000286,533,7,2.94,6
HIST000287,534,7,1.747,6
HIST000288,536,7,2.892,6
HIST000289,537,7,2.975,6
HIST000290,538,7,3.61,6
HIST000291,539,7,3.582,6
HIST000292,540,7,3.456,6
HIST000293,541,7,3.046,6
HIST000294,542,7,3.615,6
HIST000295,543,7,3.134,8
HIST000296,544,7,2.892,9
HIST000297,545,7,3.993,7
HIST000298,548,7,3.941,10
HIST000299,550,7,3.276,5
HIST000300,551,7,3.66,5
HIST000301,552,7,3.586,5
HIST000302,553,7,2.685,5
HIST000303,554,7,3.62,5
HIST000304,555,7,3.701,5
HIST000305,556,7,3.336,5
HIST000306,557,7,2.465,5
HIST000307,558,7,3.76,5
HIST000308,559,7,3.581,5
HIST000309,560,7,2.943,5
HIST000310,561,7,3.442,5
HIST000311,562,7,2.895,5
HIST000312,563,7,3.556,5
HIST000313,564,7,3.161,5
HIST000314,565,7,3.015,5
HIST000315,566,7,1.565,5
HIST000316,567,7,3.819,5
HIST000317,568,7,3.026,5
HIST000318,569,7,3.575,5
HIST000319,570,7,3.042,5
HIST000320,571,7,3.306,5
HIST000321,572,7,2.783,5
HIST000322,573,7,3.263,5
HIST000323,574,7,3.655,5
HIST000324,575,7,2.796,5
HIST000325,576,7,3.464,5
HIST000326,577,7,3.317,5
HIST000327,579,7,2.553,5
HIST000328,580,7,3.503,5
HIST000329,581,7,3.508,5
HIST000330,582,7,3.45,5
HIST000331,583,7,3.57,5
HIST000332,584,7,2.747,5
HIST000333,586,7,3.611,5
HIST000334,587,7,2.89,5
HIST000335,588,7,3.535,5
HIST000336,590,7,2.893,12
HIST000337,591,7,3.163,11
HIST000338,594,7,1.727,9
HIST000339,595,7,2.655,11
HIST000340,597,7,2.877,4
HIST000341,598,7,3.235,4
HIST000342,599,7,3.163,4
HIST000343,600,7,2.918,4
HIST000344,601,7,2.734,4
HIST000345,602,7,2.779,4
HIST000346,603,7,1.865,4
HIST000347,604,7,3.494,4
HIST000348,605,7,3.238,4
HIST000349,606,7,3.162,4
HIST000350,607,7,3.113,4
HIST000351,608,7,3.594,4
HIST000352,609,7,2.372,4
HIST000353,610,7,2.914,4
HIST000354,611,7,2.789,4
HIST000355,612,7,3.035,4
HIST000356,613,7,3.671,4
HIST000357,614,7,2.727,4
HIST000358,615,7,3.358,4
HIST000359,616,7,3.877,4
HIST000360,617,7,3.839,4
HIST000361,618,7,3.733,4
HIST000362,619,7,2.958,4
HIST000363,620,7,3.41,4
HIST000364,621,7,2.69,4
HIST000365,622,7,3.878,4
HIST000366,623,7,1.833,4
HIST000367,624,7,2.565,4
HIST000368,625,7,2.824,4
HIST000369,626,7,2.947,4
HIST000370,627,7,3.766,4
HIST000371,628,7,2.863,4
HIST000372,629,7,3.102,4
HIST000373,630,7,3.182,4
HIST000374,631,7,3.018,4
HIST000375,632,7,3.271,4
HIST000376,633,7,2.652,4
HIST000377,634,7,3.366,4
HIST000378,635,7,3.227,4
HIST000379,636,7,2.791,4
HIST000380,637,7,2.977,4
HIST000381,638,7,3.723,4
HIST000382,639,7,3.738,4
HIST000383,640,7,2.81,4
HIST000384,641,7,3.76,4
HIST000385,642,7,3.091,5
HIST000386,643,7,2.973,12
HIST000387,644,7,3.329,4
HIST000388,645,7,3.201,10
HIST000389,646,7,2.942,13
HIST000390,647,7,2.986,3
HIST000391,648,7,3.015,3
HIST000392,649,7,3.425,3
HIST000393,650,7,2.595,3
HIST000394,651,7,3.737,3
HIST000395,652,7,2.594,3
HIST000396,653,7,3.279,3
HIST000397,654,7,3.85,3
HIST000398,655,7,3.126,3
HIST000399,656,7,3.058,3
HIST000400,657,7,3.556,3
HIST000401,658,7,2.699,3
HIST000402,659,7,3.286,3
HIST000403,660,7,3.252,3
HIST000404,661,7,3.817,3
HIST000405,662,7,3.085,3
HIST000406,663,7,3.054,3
HIST000407,664,7,3.342,3
HIST000408,665,7,3.69,3
HIST000409,666,7,2.94,3
HIST000410,667,7,2.74,3
HIST000411,668,7,2.856,3
HIST000412,669,7,2.374,3
HIST000413,670,7,3.379,3
HIST000414,671,7,3.156,3
HIST000415,672,7,3.423,3
HIST000416,673,7,3.311,3
HIST000417,674,7,2.923,3
HIST000418,675,7,3.024,3
HIST000419,676,7,2.995,3
HIST000420,677,7,3.094,3
HIST000421,678,7,3.561,3
HIST000422,679,7,1.956,3
HIST000423,680,7,3.329,3
HIST000424,681,7,3.126,3
HIST000425,683,7,2.896,3
HIST000426,684,7,2.885,3
HIST000427,685,7,2.278,3
HIST000428,686,7,3.639,3
HIST000429,687,7,2.798,3
HIST000430,688,7,3.05,3
HIST000431,689,7,3.122,3
HIST000432,690,7,3.168,3
HIST000433,691,7,4.0,3
HIST000434,692,7,3.299,3
HIST000435,693,7,3.242,3
HIST000436,694,7,3.995,3
HIST000437,696,7,3.24,5
HIST000438,697,7,2.658,7
HIST000439,698,7,3.281,3
HIST000440,699,7,3.386,2
HIST000441,700,7,2.745,2
HIST000442,701,7,3.407,2
HIST000443,702,7,3.352,2
HIST000444,703,7,3.818,2
HIST000445,704,7,1.58,2
HIST000446,705,7,2.276,2
HIST000447,706,7,2.82,2
HIST000448,707,7,2.468,2
HIST000449,708,7,3.19,2
HIST000450,709,7,3.474,2
HIST000451,710,7,2.117,2
HIST000452,711,7,3.662,2
HIST000453,712,7,3.24,2
HIST000454,713,7,2.933,2
HIST000455,714,7,4.0,2
HIST000456,715,7,2.838,2
HIST000457,716,7,3.354,2
HIST000458,717,7,2.954,2
HIST000459,718,7,2.744,2
HIST000460,719,7,3.588,2
HIST000461,720,7,3.474,2
HIST000462,721,7,2.479,2
HIST000463,722,7,2.932,2
HIST000464,723,7,2.537,2
HIST000465,724,7,3.082,2
HIST000466,725,7,3.255,2
HIST000467,726,7,3.242,2
HIST000468,727,7,2.985,2
HIST000469,728,7,3.252,2
HIST000470,729,7,3.11,2
HIST000471,730,7,2.693,2
HIST000472,731,7,3.167,2
HIST000473,732,7,3.31,2
HIST000474,733,7,3.109,2
HIST000475,734,7,2.728,5
HIST000476,735,7,3.891,8
HIST000477,736,7,3.257,9
HIST000478,737,7,3.871,6
HIST000479,738,7,3.115,10
HIST000480,739,7,2.961,6
HIST000481,740,7,3.231,5
HIST000482,741,7,2.92,1
HIST000483,742,7,3.158,1
HIST000484,743,7,3.38,1
HIST000485,744,7,3.634,1
HIST000486,745,7,3.382,1
HIST000487,746,7,2.806,1
HIST000488,747,7,3.528,1
HIST000489,748,7,3.136,1
HIST000490,749,7,3.221,1
HIST000491,750,7,2.388,1
HIST000492,751,7,2.148,1
HIST000493,752,7,3.867,1
HIST000494,753,7,3.233,1
HIST000495,754,7,2.781,1
HIST000496,755,7,3.089,1
HIST000497,756,7,3.805,1
HIST000498,757,7,3.677,1
HIST000499,758,7,2.485,1
HIST000500,759,7,3.338,1
HIST000501,760,7,2.897,1
HIST000502,761,7,3.597,1
HIST000503,762,7,3.244,1
HIST000504,763,7,3.955,1
HIST000505,764,7,2.85,1
HIST000506,765,7,3.253,1
HIST000507,766,7,2.822,1
HIST000508,767,7,4.0,1
HIST000509,768,7,3.865,1
HIST000510,769,7,3.186,1
HIST000511,770,7,3.183,1
HIST000512,771,7,2.367,1
HIST000513,772,7,3.337,1
HIST000514,773,7,3.615,1
HIST000515,774,7,3.003,1
HIST000516,775,7,3.889,1
HIST000517,776,7,3.25,1
HIST000518,777,7,3.209,1
HIST000519,778,7,3.03,1
HIST000520,779,7,3.703,1
HIST000521,780,7,2.973,1
HIST000522,781,7,3.228,1
HIST000523,783,7,3.839,1
HIST000524,784,7,3.092,1
HIST000525,785,7,3.782,1
HIST000526,786,7,3.136,1
HIST000527,787,7,2.758,1
HIST000528,788,7,2.537,1
HIST000529,789,7,3.501,1
HIST000530,790,7,3.501,1
HIST000531,791,7,3.193,1
HIST000532,792,7,3.526,1
HIST000533,793,7,3.546,9
HIST000534,794,7,2.875,1
HIST000535,795,7,2.407,12
HIST000536,796,7,2.894,10
HIST000537,797,7,2.983,1
HIST000538,798,7,3.812,9
