enrollment_id,student_id,class_id
ENR000486,59,13
ENR000487,60,13
ENR000488,61,13
ENR000489,62,13
ENR000490,63,13
ENR000491,64,13
ENR000492,65,13
ENR000493,66,13
ENR000494,67,13
ENR000495,68,13
ENR000496,69,13
ENR000497,70,13
ENR000498,71,13
ENR000499,72,13
ENR000500,73,13
ENR000501,74,13
ENR000502,75,13
ENR000503,76,13
ENR000504,77,13
ENR000505,78,13
ENR000506,543,13
ENR000507,735,13
ENR000508,40,14
ENR000509,41,14
ENR000510,43,14
ENR000511,44,14
ENR000512,45,14
ENR000513,47,14
ENR000514,48,14
ENR000515,49,14
ENR000516,50,14
ENR000517,51,14
ENR000518,52,14
ENR000519,53,14
ENR000520,54,14
ENR000521,55,14
ENR000522,56,14
ENR000523,57,14
ENR000524,58,14
ENR000525,59,14
ENR000526,60,14
ENR000527,61,14
ENR000528,62,14
ENR000529,63,14
ENR000530,64,14
ENR000531,65,14
ENR000532,66,14
ENR000533,67,14
ENR000534,68,14
ENR000535,69,14
ENR000536,70,14
ENR000537,71,14
ENR000538,72,14
ENR000539,73,14
ENR000540,74,14
ENR000541,75,14
ENR000542,76,14
ENR000543,77,14
ENR000544,78,14
ENR000545,543,14
ENR000546,735,14
ENR000547,79,15
ENR000548,80,15
ENR000549,82,15
ENR000550,83,15
ENR000551,84,15
ENR000552,85,15
ENR000553,86,15
ENR000554,87,15
ENR000555,89,15
ENR000556,90,15
ENR000557,91,15
ENR000558,94,15
ENR000559,95,15
ENR000560,96,15
ENR000561,97,15
ENR000562,99,15
ENR000563,100,15
ENR000564,101,15
ENR000565,102,15
ENR000566,103,15
ENR000567,104,15
ENR000568,105,15
ENR000569,106,15
ENR000570,107,15
ENR000571,108,15
ENR000572,109,15
ENR000573,110,15
ENR000574,111,15
ENR000575,112,15
ENR000576,113,15
ENR000577,114,15
ENR000578,115,15
ENR000579,116,15
ENR000580,117,15
ENR000581,544,15
ENR000582,594,15
ENR000583,736,15
ENR000584,793,15
ENR000585,798,15
ENR000586,79,16
ENR000587,80,16
ENR000588,82,16
ENR000589,83,16
ENR000590,84,16
ENR000591,85,16
ENR000592,86,16
ENR000593,87,16
ENR000594,89,16
ENR000595,90,16
ENR000596,91,16
ENR000597,94,16
ENR000598,95,16
ENR000599,96,16
ENR000600,97,16
ENR000601,99,16
ENR000602,100,16
ENR000603,101,16
ENR000604,102,16
ENR000605,103,16
ENR000606,104,16
ENR000607,105,16
ENR000608,106,16
ENR000609,107,16
ENR000610,108,16
ENR000611,109,16
ENR000612,110,16
ENR000613,111,16
ENR000614,112,16
ENR000615,113,16
ENR000616,114,16
ENR000617,115,16
ENR000618,116,16
ENR000619,117,16
ENR000620,544,16
ENR000621,594,16
ENR000622,736,16
ENR000623,793,16
ENR000624,798,16
ENR000625,79,17
ENR000626,80,17
ENR000627,82,17
ENR000628,83,17
ENR000629,84,17
ENR000630,85,17
ENR000631,86,17
ENR000632,87,17
ENR000633,89,17
ENR000634,90,17
ENR000635,91,17
ENR000636,94,17
ENR000637,95,17
ENR000638,96,17
ENR000639,97,17
ENR000640,99,17
ENR000641,100,17
ENR000642,101,17
ENR000643,102,17
ENR000644,103,17
ENR000645,104,17
ENR000646,105,17
ENR000647,106,17
ENR000648,107,17
ENR000649,108,17
ENR000650,109,17
ENR000651,110,17
ENR000652,111,17
ENR000653,112,17
ENR000654,113,17
ENR000655,114,17
ENR000656,115,17
ENR000657,116,17
ENR000658,117,17
ENR000659,544,17
ENR000660,594,17
ENR000661,736,17
ENR000662,793,17
ENR000663,798,17
ENR000664,79,18
ENR000665,80,18
ENR000666,82,18
ENR000667,83,18
ENR000668,84,18
ENR000669,85,18
ENR000670,86,18
ENR000671,87,18
ENR000672,89,18
ENR000673,90,18
ENR000674,91,18
ENR000675,94,18
ENR000676,95,18
ENR000677,96,18
ENR000678,97,18
ENR000679,99,18
ENR000680,100,18
ENR000681,101,18
ENR000682,102,18
ENR000683,103,18
ENR000684,104,18
ENR000685,105,18
ENR000686,106,18
ENR000687,107,18
ENR000688,108,18
ENR000689,109,18
ENR000690,110,18
ENR000691,111,18
ENR000692,112,18
ENR000693,113,18
ENR000694,114,18
ENR000695,115,18
ENR000696,116,18
ENR000697,117,18
ENR000698,544,18
ENR000699,594,18
ENR000700,736,18
ENR000701,793,18
ENR000702,798,18
ENR000703,79,19
ENR000704,80,19
ENR000705,82,19
ENR000706,83,19
ENR000707,84,19
ENR000708,85,19
ENR000709,86,19
ENR000710,87,19
ENR000711,89,19
ENR000712,90,19
ENR000713,91,19
ENR000714,94,19
ENR000715,95,19
ENR000716,96,19
ENR000717,97,19
ENR000718,99,19
ENR000719,100,19
ENR000720,101,19
ENR000721,102,19
ENR000722,103,19
ENR000723,104,19
ENR000724,105,19
ENR000725,106,19
ENR000726,107,19
ENR000727,108,19
ENR000728,109,19
ENR000729,110,19
ENR000730,111,19
ENR000731,112,19
ENR000732,113,19
ENR000733,114,19
ENR000734,115,19
ENR000735,116,19
ENR000736,117,19
ENR000737,544,19
ENR000738,594,19
ENR000739,736,19
ENR000740,793,19
ENR000741,798,19
ENR000742,79,20
ENR000743,80,20
ENR000744,82,20
ENR000745,83,20
ENR000746,84,20
ENR000747,85,20
ENR000748,86,20
ENR000749,87,20
ENR000750,89,20
ENR000751,90,20
ENR000752,91,20
ENR000753,94,20
ENR000754,95,20
ENR000755,96,20
ENR000756,97,20
ENR000757,99,20
ENR000758,100,20
ENR000759,101,20
ENR000760,102,20
ENR000761,103,20
ENR000762,104,20
ENR000763,105,20
ENR000764,106,20
ENR000765,107,20
ENR000766,108,20
ENR000767,109,20
ENR000768,110,20
ENR000769,111,20
ENR000770,112,20
ENR000771,113,20
ENR000772,114,20
ENR000773,115,20
ENR000774,116,20
ENR000775,117,20
ENR000776,544,20
ENR000777,594,20
ENR000778,736,20
ENR000779,793,20
ENR000780,798,20
ENR000781,79,21
ENR000782,80,21
ENR000783,82,21
ENR000784,83,21
ENR000785,84,21
ENR000786,85,21
ENR000787,86,21
ENR000788,87,21
ENR000789,89,21
ENR000790,90,21
ENR000791,91,21
ENR000792,94,21
ENR000793,95,21
ENR000794,96,21
ENR000795,97,21
ENR000796,99,21
ENR000797,100,21
ENR000798,101,21
ENR000799,102,21
ENR000800,103,21
ENR000801,104,21
ENR000802,105,21
ENR000803,106,21
ENR000804,107,21
ENR000805,108,21
ENR000806,109,21
ENR000807,110,21
ENR000808,111,21
ENR000809,112,21
ENR000810,113,21
ENR000811,114,21
ENR000812,115,21
ENR000813,116,21
ENR000814,117,21
ENR000815,544,21
ENR000816,594,21
ENR000817,736,21
ENR000818,793,21
ENR000819,798,21
ENR000820,118,22
ENR000821,119,22
ENR000822,120,22
ENR000823,121,22
ENR000824,122,22
ENR000825,123,22
ENR000826,124,22
ENR000827,125,22
ENR000828,126,22
ENR000829,127,22
ENR000830,128,22
ENR000831,130,22
ENR000832,131,22
ENR000833,132,22
ENR000834,133,22
ENR000835,134,22
ENR000836,136,22
ENR000837,137,22
ENR000838,138,22
ENR000839,139,22
ENR000840,140,22
ENR000841,141,22
ENR000842,142,22
ENR000843,143,22
ENR000844,144,22
ENR000845,145,22
ENR000846,146,22
ENR000847,147,22
ENR000848,148,22
ENR000849,149,22
ENR000850,150,22
ENR000851,151,22
ENR000852,153,22
ENR000853,154,22
ENR000854,155,22
ENR000855,156,22
ENR000856,548,22
ENR000857,645,22
ENR000858,738,22
ENR000859,796,22
ENR000860,118,23
ENR000861,119,23
ENR000862,120,23
ENR000863,121,23
ENR000864,122,23
ENR000865,123,23
ENR000866,124,23
ENR000867,125,23
ENR000868,126,23
ENR000869,127,23
ENR000870,128,23
ENR000871,130,23
ENR000872,131,23
ENR000873,132,23
ENR000874,133,23
ENR000875,134,23
ENR000876,136,23
ENR000877,137,23
ENR000878,138,23
ENR000879,139,23
ENR000880,140,23
ENR000881,141,23
ENR000882,142,23
ENR000883,143,23
ENR000884,144,23
ENR000885,145,23
ENR000886,146,23
ENR000887,147,23
ENR000888,148,23
ENR000889,149,23
ENR000890,150,23
ENR000891,151,23
ENR000892,153,23
ENR000893,154,23
ENR000894,155,23
ENR000895,156,23
ENR000896,548,23
ENR000897,645,23
ENR000898,738,23
ENR000899,796,23
ENR000900,118,24
ENR000901,119,24
ENR000902,120,24
ENR000903,121,24
ENR000904,122,24
ENR000905,123,24
ENR000906,124,24
ENR000907,125,24
ENR000908,126,24
ENR000909,127,24
ENR000910,128,24
ENR000911,130,24
ENR000912,131,24
ENR000913,132,24
ENR000914,133,24
ENR000915,134,24
ENR000916,136,24
ENR000917,137,24
ENR000918,138,24
ENR000919,139,24
ENR000920,140,24
ENR000921,141,24
ENR000922,142,24
ENR000923,143,24
ENR000924,144,24
ENR000925,145,24
ENR000926,146,24
ENR000927,147,24
ENR000928,148,24
ENR000929,149,24
ENR000930,150,24
ENR000931,151,24
ENR000932,153,24
ENR000933,154,24
ENR000934,155,24
ENR000935,156,24
ENR000936,548,24
ENR000937,645,24
ENR000938,738,24
ENR000939,796,24
ENR000940,118,25
ENR000941,119,25
ENR000942,120,25
ENR000943,121,25
ENR000944,122,25
ENR000945,123,25
ENR000946,124,25
ENR000947,125,25
ENR000948,126,25
ENR000949,127,25
ENR000950,128,25
ENR000951,130,25
ENR000952,131,25
ENR000953,132,25
ENR000954,133,25
ENR000955,134,25
ENR000956,136,25
ENR000957,137,25
ENR000958,138,25
ENR000959,139,25
ENR000960,140,25
ENR000961,141,25
ENR000962,142,25
ENR000963,143,25
ENR000964,144,25
ENR000965,145,25
ENR000966,146,25
ENR000967,147,25
ENR000968,148,25
ENR000969,149,25
ENR000970,150,25
ENR000971,151,25
ENR000972,153,25
ENR000973,154,25
ENR000974,155,25
ENR000975,156,25
ENR000976,548,25
ENR000977,645,25
ENR000978,738,25
ENR000979,796,25
ENR000980,118,26
ENR000981,119,26
ENR000982,120,26
ENR000983,121,26
ENR000984,122,26
ENR000985,123,26
ENR000986,124,26
ENR000987,125,26
ENR000988,126,26
ENR000989,127,26
ENR000990,128,26
ENR000991,130,26
ENR000992,131,26
ENR000993,132,26
ENR000994,133,26
ENR000995,134,26
ENR000996,136,26
ENR000997,137,26
ENR000998,138,26
ENR000999,139,26
ENR001000,140,26
ENR001001,141,26
ENR001002,142,26
ENR001003,143,26
ENR001004,144,26
ENR001005,145,26
ENR001006,146,26
ENR001007,147,26
ENR001008,148,26
ENR001009,149,26
ENR001010,150,26
ENR001011,151,26
ENR001012,153,26
ENR001013,154,26
ENR001014,155,26
ENR001015,156,26
ENR001016,548,26
ENR001017,645,26
ENR001018,738,26
ENR001019,796,26
ENR001020,118,27
ENR001021,119,27
ENR001022,120,27
ENR001023,121,27
ENR001024,122,27
ENR001025,123,27
ENR001026,124,27
ENR001027,125,27
ENR001028,126,27
ENR001029,127,27
ENR001030,128,27
ENR001031,130,27
ENR001032,131,27
ENR001033,132,27
ENR001034,133,27
ENR001035,134,27
ENR001036,136,27
ENR001037,137,27
ENR001038,138,27
ENR001039,139,27
ENR001040,140,27
ENR001041,141,27
ENR001042,142,27
ENR001043,143,27
ENR001044,144,27
ENR001045,145,27
ENR001046,146,27
ENR001047,147,27
ENR001048,148,27
ENR001049,149,27
ENR001050,150,27
ENR001051,151,27
ENR001052,153,27
ENR001053,154,27
ENR001054,155,27
ENR001055,156,27
ENR001056,548,27
ENR001057,645,27
ENR001058,738,27
ENR001059,796,27
ENR001060,118,28
ENR001061,119,28
ENR001062,120,28
ENR001063,121,28
ENR001064,122,28
ENR001065,123,28
ENR001066,124,28
ENR001067,125,28
ENR001068,126,28
ENR001069,127,28
ENR001070,128,28
ENR001071,130,28
ENR001072,131,28
ENR001073,132,28
ENR001074,133,28
ENR001075,134,28
ENR001076,136,28
ENR001077,137,28
ENR001078,138,28
ENR001079,139,28
ENR001080,140,28
ENR001081,141,28
ENR001082,142,28
ENR001083,143,28
ENR001084,144,28
ENR001085,145,28
ENR001086,146,28
ENR001087,147,28
ENR001088,148,28
ENR001089,149,28
ENR001090,150,28
ENR001091,151,28
ENR001092,153,28
ENR001093,154,28
ENR001094,155,28
ENR001095,156,28
ENR001096,548,28
ENR001097,645,28
ENR001098,738,28
ENR001099,796,28
ENR001100,157,29
ENR001101,158,29
ENR001102,159,29
ENR001103,160,29
ENR001104,161,29
ENR001105,163,29
ENR001106,164,29
ENR001107,165,29
ENR001108,166,29
ENR001109,167,29
ENR001110,168,29
ENR001111,169,29
ENR001112,170,29
ENR001113,171,29
ENR001114,172,29
ENR001115,173,29
ENR001116,174,29
ENR001117,175,29
ENR001118,176,29
ENR001119,177,29
ENR001120,178,29
ENR001121,179,29
ENR001122,180,29
ENR001123,181,29
ENR001124,182,29
ENR001125,183,29
ENR001126,184,29
ENR001127,185,29
ENR001128,186,29
ENR001129,187,29
ENR001130,188,29
ENR001131,190,29
ENR001132,191,29
ENR001133,192,29
ENR001134,193,29
ENR001135,194,29
ENR001136,195,29
ENR001137,591,29
ENR001138,595,29
ENR001139,157,30
ENR001140,158,30
ENR001141,159,30
ENR001142,160,30
ENR001143,161,30
ENR001144,163,30
ENR001145,164,30
ENR001146,165,30
ENR001147,166,30
ENR001148,167,30
ENR001149,168,30
ENR001150,169,30
ENR001151,170,30
ENR001152,171,30
ENR001153,172,30
ENR001154,173,30
ENR001155,174,30
ENR001156,175,30
ENR001157,176,30
ENR001158,177,30
ENR001159,178,30
ENR001160,179,30
ENR001161,180,30
ENR001162,181,30
ENR001163,182,30
ENR001164,183,30
ENR001165,184,30
ENR001166,185,30
ENR001167,186,30
ENR001168,187,30
ENR001169,188,30
ENR001170,190,30
ENR001171,191,30
ENR001172,192,30
ENR001173,193,30
ENR001174,194,30
ENR001175,195,30
ENR001176,591,30
ENR001177,595,30
ENR001178,157,31
ENR001179,158,31
ENR001180,159,31
ENR001181,160,31
ENR001182,161,31
ENR001183,163,31
ENR001184,164,31
ENR001185,165,31
ENR001186,166,31
ENR001187,167,31
ENR001188,168,31
ENR001189,169,31
ENR001190,170,31
ENR001191,171,31
ENR001192,172,31
ENR001193,173,31
ENR001194,174,31
ENR001195,175,31
ENR001196,176,31
ENR001197,177,31
ENR001198,178,31
ENR001199,179,31
ENR001200,180,31
ENR001201,181,31
ENR001202,182,31
ENR001203,183,31
ENR001204,184,31
ENR001205,185,31
ENR001206,186,31
ENR001207,187,31
ENR001208,188,31
ENR001209,190,31
ENR001210,191,31
ENR001211,192,31
ENR001212,193,31
ENR001213,194,31
ENR001214,195,31
ENR001215,591,31
ENR001216,595,31
ENR001217,157,32
ENR001218,158,32
ENR001219,159,32
ENR001220,160,32
ENR001221,161,32
ENR001222,163,32
ENR001223,164,32
ENR001224,165,32
ENR001225,166,32
ENR001226,167,32
ENR001227,168,32
ENR001228,169,32
ENR001229,170,32
ENR001230,171,32
ENR001231,172,32
ENR001232,173,32
ENR001233,174,32
ENR001234,175,32
ENR001235,176,32
ENR001236,177,32
ENR001237,178,32
ENR001238,179,32
ENR001239,180,32
ENR001240,181,32
ENR001241,182,32
ENR001242,183,32
ENR001243,184,32
ENR001244,185,32
ENR001245,186,32
ENR001246,187,32
ENR001247,188,32
ENR001248,190,32
ENR001249,191,32
ENR001250,192,32
ENR001251,193,32
ENR001252,194,32
ENR001253,195,32
ENR001254,591,32
ENR001255,595,32
ENR001256,157,33
ENR001257,158,33
ENR001258,159,33
ENR001259,160,33
ENR001260,161,33
ENR001261,163,33
ENR001262,164,33
ENR001263,165,33
ENR001264,166,33
ENR001265,167,33
ENR001266,168,33
ENR001267,169,33
ENR001268,170,33
ENR001269,171,33
ENR001270,172,33
ENR001271,173,33
ENR001272,174,33
ENR001273,175,33
ENR001274,176,33
ENR001275,177,33
ENR001276,178,33
ENR001277,179,33
ENR001278,180,33
ENR001279,181,33
ENR001280,182,33
ENR001281,183,33
ENR001282,184,33
ENR001283,185,33
ENR001284,186,33
ENR001285,187,33
ENR001286,188,33
ENR001287,190,33
ENR001288,191,33
ENR001289,192,33
ENR001290,193,33
ENR001291,194,33
ENR001292,195,33
ENR001293,591,33
ENR001294,595,33
ENR001295,157,34
ENR001296,158,34
ENR001297,159,34
ENR001298,160,34
ENR001299,161,34
ENR001300,163,34
ENR001301,164,34
ENR001302,165,34
ENR001303,166,34
ENR001304,167,34
ENR001305,168,34
ENR001306,169,34
ENR001307,170,34
ENR001308,171,34
ENR001309,172,34
ENR001310,173,34
ENR001311,174,34
ENR001312,175,34
ENR001313,176,34
ENR001314,177,34
ENR001315,178,34
ENR001316,179,34
ENR001317,180,34
ENR001318,181,34
ENR001319,182,34
ENR001320,183,34
ENR001321,184,34
ENR001322,185,34
ENR001323,186,34
ENR001324,187,34
ENR001325,188,34
ENR001326,190,34
ENR001327,191,34
ENR001328,192,34
ENR001329,193,34
ENR001330,194,34
ENR001331,195,34
ENR001332,591,34
ENR001333,595,34
ENR001334,157,35
ENR001335,158,35
ENR001336,159,35
ENR001337,160,35
ENR001338,161,35
ENR001339,163,35
ENR001340,164,35
ENR001341,165,35
ENR001342,166,35
ENR001343,167,35
ENR001344,168,35
ENR001345,169,35
ENR001346,170,35
ENR001347,171,35
ENR001348,172,35
ENR001349,173,35
ENR001350,174,35
ENR001351,175,35
ENR001352,176,35
ENR001353,177,35
ENR001354,178,35
ENR001355,179,35
ENR001356,180,35
ENR001357,181,35
ENR001358,182,35
ENR001359,183,35
ENR001360,184,35
ENR001361,185,35
ENR001362,186,35
ENR001363,187,35
ENR001364,188,35
ENR001365,190,35
ENR001366,191,35
ENR001367,192,35
ENR001368,193,35
ENR001369,194,35
ENR001370,195,35
ENR001371,591,35
ENR001372,595,35
ENR001373,196,36
ENR001374,197,36
ENR001375,198,36
ENR001376,199,36
ENR001377,201,36
ENR001378,202,36
ENR001379,203,36
ENR001380,204,36
ENR001381,205,36
ENR001382,206,36
ENR001383,207,36
ENR001384,208,36
ENR001385,209,36
ENR001386,210,36
ENR001387,211,36
ENR001388,212,36
ENR001389,213,36
ENR001390,214,36
ENR001391,215,36
ENR001392,216,36
ENR001393,217,36
ENR001394,218,36
ENR001395,219,36
ENR001396,220,36
ENR001397,221,36
