calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2017-10-23,True,False,,,school_day,
2017-10-24,True,False,,,school_day,
2017-10-25,True,False,,,school_day,
2017-10-26,True,False,,,school_day,
2017-10-27,True,False,,,school_day,
2017-10-28,False,False,,Weekend,weekend,Weekend
2017-10-29,False,False,,Weekend,weekend,Weekend
2017-10-30,True,False,,,school_day,
2017-10-31,True,False,,,school_day,
2017-11-01,True,False,,,school_day,
2017-11-02,True,False,,,school_day,
2017-11-03,True,False,,,school_day,
2017-11-04,False,False,,Weekend,weekend,Weekend
2017-11-05,False,False,,Weekend,weekend,Weekend
2017-11-06,True,False,,,school_day,
2017-11-07,True,False,,,school_day,
2017-11-08,True,False,,,school_day,
2017-11-09,True,False,,,school_day,
2017-11-10,True,False,,,school_day,
2017-11-11,False,True,,Weekend,weekend,Weekend
2017-11-12,False,False,,Weekend,weekend,Weekend
2017-11-13,True,False,,,school_day,
2017-11-14,True,False,,,school_day,
2017-11-15,True,False,,,school_day,
2017-11-16,True,False,,,school_day,
2017-11-17,True,False,,,school_day,
2017-11-18,False,False,,Weekend,weekend,Weekend
2017-11-19,False,False,,Weekend,weekend,Weekend
2017-11-20,True,False,,,school_day,
2017-11-21,True,False,,,school_day,
2017-11-22,True,False,,,school_day,
2017-11-23,True,False,,,school_day,
2017-11-24,True,False,,,school_day,
2017-11-25,False,False,,Weekend,weekend,Weekend
2017-11-26,False,False,,Weekend,weekend,Weekend
2017-11-27,True,False,,,school_day,
2017-11-28,False,True,Thanksgiving,Thanksgiving,holiday,Thanksgiving
2017-11-29,False,True,Thanksgiving Break,Thanksgiving Break,holiday,Thanksgiving Break
2017-11-30,True,False,,,school_day,
2017-12-01,True,False,,,school_day,
2017-12-02,False,False,,Weekend,weekend,Weekend
2017-12-03,False,False,,Weekend,weekend,Weekend
2017-12-04,True,False,,,school_day,
2017-12-05,True,False,,,school_day,
2017-12-06,True,False,,,school_day,
2017-12-07,True,False,,,school_day,
2017-12-08,True,False,,,school_day,
2017-12-09,False,False,,Weekend,weekend,Weekend
2017-12-10,False,False,,Weekend,weekend,Weekend
2017-12-11,True,False,,,school_day,
2017-12-12,True,False,,,school_day,
2017-12-13,True,False,,,school_day,
2017-12-14,True,False,,,school_day,
2017-12-15,True,False,,,school_day,
2017-12-16,False,False,,Weekend,weekend,Weekend
2017-12-17,False,False,,Weekend,weekend,Weekend
2017-12-18,True,False,,,school_day,
2017-12-19,True,False,,,school_day,
2017-12-20,True,False,,,school_day,
2017-12-21,True,False,,,school_day,
2017-12-22,True,False,,,school_day,
2017-12-23,False,False,,Weekend,weekend,Weekend
2017-12-24,False,False,,Weekend,weekend,Weekend
2017-12-25,False,False,,Christmas Break,break,Christmas Break
2017-12-26,False,False,,Christmas Break,break,Christmas Break
2017-12-27,False,False,,Christmas Break,break,Christmas Break
2017-12-28,False,False,,Christmas Break,break,Christmas Break
2017-12-29,False,False,,Christmas Break,break,Christmas Break
2017-12-30,False,False,,Weekend,weekend,Weekend
2017-12-31,False,False,,Weekend,weekend,Weekend
2018-01-01,False,False,,Christmas Break,break,Christmas Break
2018-01-02,False,False,,Christmas Break,break,Christmas Break
2018-01-03,False,False,,Christmas Break,break,Christmas Break
2018-01-04,True,False,,,school_day,
2018-01-05,True,False,,,school_day,
2018-01-06,False,False,,Weekend,weekend,Weekend
2018-01-07,False,False,,Weekend,weekend,Weekend
2018-01-08,True,False,,,school_day,
2018-01-09,True,False,,,school_day,
2018-01-10,True,False,,,school_day,
2018-01-11,True,False,,,school_day,
2018-01-12,True,False,,,school_day,
2018-01-13,False,False,,Weekend,weekend,Weekend
2018-01-14,False,False,,Weekend,weekend,Weekend
2018-01-15,True,False,,,school_day,
2018-01-16,True,False,,,school_day,
2018-01-17,True,False,,,school_day,
2018-01-18,True,False,,,school_day,
2018-01-19,True,False,,,school_day,
2018-01-20,False,True,,Weekend,weekend,Weekend
2018-01-21,False,False,,Weekend,weekend,Weekend
2018-01-22,True,False,,,school_day,
2018-01-23,True,False,,,school_day,
2018-01-24,True,False,,,school_day,
2018-01-25,True,False,,,school_day,
2018-01-26,True,False,,,school_day,
2018-01-27,False,False,,Weekend,weekend,Weekend
2018-01-28,False,False,,Weekend,weekend,Weekend
2018-01-29,True,False,,,school_day,
2018-01-30,True,False,,,school_day,
2018-01-31,True,False,,,school_day,
2018-02-01,True,False,,,school_day,
2018-02-02,True,False,,,school_day,
2018-02-03,False,False,,Weekend,weekend,Weekend
2018-02-04,False,False,,Weekend,weekend,Weekend
2018-02-05,True,False,,,school_day,
2018-02-06,True,False,,,school_day,
2018-02-07,True,False,,,school_day,
2018-02-08,True,False,,,school_day,
2018-02-09,True,False,,,school_day,
2018-02-10,False,False,,Weekend,weekend,Weekend
2018-02-11,False,False,,Weekend,weekend,Weekend
2018-02-12,True,False,,,school_day,
2018-02-13,True,False,,,school_day,
2018-02-14,True,False,,,school_day,
2018-02-15,True,False,,,school_day,
2018-02-16,True,False,,,school_day,
2018-02-17,False,True,,Weekend,weekend,Weekend
2018-02-18,False,False,,Weekend,weekend,Weekend
2018-02-19,True,False,,,school_day,
2018-02-20,True,False,,,school_day,
2018-02-21,True,False,,,school_day,
2018-02-22,True,False,,,school_day,
2018-02-23,True,False,,,school_day,
2018-02-24,False,False,,Weekend,weekend,Weekend
2018-02-25,False,False,,Weekend,weekend,Weekend
2018-02-26,True,False,,,school_day,
2018-02-27,True,False,,,school_day,
2018-02-28,True,False,,,school_day,
2018-03-01,True,False,,,school_day,
2018-03-02,True,False,,,school_day,
2018-03-03,False,False,,Weekend,weekend,Weekend
2018-03-04,False,False,,Weekend,weekend,Weekend
2018-03-05,True,False,,,school_day,
2018-03-06,True,False,,,school_day,
2018-03-07,True,False,,,school_day,
2018-03-08,True,False,,,school_day,
2018-03-09,True,False,,,school_day,
2018-03-10,False,False,,Weekend,weekend,Weekend
2018-03-11,False,False,,Weekend,weekend,Weekend
2018-03-12,True,False,,,school_day,
2018-03-13,True,False,,,school_day,
2018-03-14,True,False,,,school_day,
2018-03-15,True,False,,,school_day,
2018-03-16,True,False,,,school_day,
2018-03-17,False,False,,Weekend,weekend,Weekend
2018-03-18,False,False,,Weekend,weekend,Weekend
2018-03-19,False,False,,Spring Break,break,Spring Break
2018-03-20,False,False,,Spring Break,break,Spring Break
2018-03-21,False,False,,Spring Break,break,Spring Break
2018-03-22,True,False,,,school_day,
2018-03-23,True,False,,,school_day,
2018-03-24,False,False,,Weekend,weekend,Weekend
2018-03-25,False,False,,Weekend,weekend,Weekend
2018-03-26,True,False,,,school_day,
2018-03-27,True,False,,,school_day,
2018-03-28,True,False,,,school_day,
2018-03-29,True,False,,,school_day,
2018-03-30,True,False,,,school_day,
2018-03-31,False,False,,Weekend,weekend,Weekend
2018-04-01,False,False,,Weekend,weekend,Weekend
2018-04-02,True,False,,,school_day,
2018-04-03,True,False,,,school_day,
2018-04-04,True,False,,,school_day,
2018-04-05,True,False,,,school_day,
2018-04-06,True,False,,,school_day,
2018-04-07,False,False,,Weekend,weekend,Weekend
2018-04-08,False,False,,Weekend,weekend,Weekend
2018-04-09,True,False,,,school_day,
2018-04-10,True,False,,,school_day,
2018-04-11,True,False,,,school_day,
2018-04-12,True,False,,,school_day,
2018-04-13,True,False,,,school_day,
2018-04-14,False,False,,Weekend,weekend,Weekend
2018-04-15,False,False,,Weekend,weekend,Weekend
2018-04-16,True,False,,,school_day,
2018-04-17,True,False,,,school_day,
2018-04-18,True,False,,,school_day,
2018-04-19,True,False,,,school_day,
2018-04-20,True,False,,,school_day,
2018-04-21,False,False,,Weekend,weekend,Weekend
2018-04-22,False,False,,Weekend,weekend,Weekend
2018-04-23,True,False,,,school_day,
2018-04-24,True,False,,,school_day,
2018-04-25,True,False,,,school_day,
2018-04-26,True,False,,,school_day,
2018-04-27,True,False,,,school_day,
2018-04-28,False,False,,Weekend,weekend,Weekend
2018-04-29,False,False,,Weekend,weekend,Weekend
2018-04-30,True,False,,,school_day,
2018-05-01,True,False,,,school_day,
2018-05-02,True,False,,,school_day,
2018-05-03,True,False,,,school_day,
2018-05-04,True,False,,,school_day,
2018-05-05,False,False,,Weekend,weekend,Weekend
2018-05-06,False,False,,Weekend,weekend,Weekend
2018-05-07,True,False,,,school_day,
2018-05-08,True,False,,,school_day,
2018-05-09,True,False,,,school_day,
2018-05-10,True,False,,,school_day,
2018-05-11,True,False,,,school_day,
2018-05-12,False,False,,Weekend,weekend,Weekend
2018-05-13,False,False,,Weekend,weekend,Weekend
2018-05-14,True,False,,,school_day,
2018-05-15,True,False,,,school_day,
2018-05-16,True,False,,,school_day,
2018-05-17,True,False,,,school_day,
2018-05-18,True,False,,,school_day,
2018-05-19,False,False,,Weekend,weekend,Weekend
2018-05-20,False,False,,Weekend,weekend,Weekend
2018-05-21,True,False,,,school_day,
2018-05-22,True,False,,,school_day,
2018-05-23,True,False,,,school_day,
2018-05-24,True,False,,,school_day,
2018-05-25,True,False,,,school_day,
2018-05-26,False,True,,Weekend,weekend,Weekend
2018-05-27,False,False,,Weekend,weekend,Weekend
2018-05-28,True,False,,,school_day,
2018-05-29,True,False,,,school_day,
2018-05-30,True,False,,,school_day,
2018-05-31,True,False,,,school_day,
2018-06-01,True,False,,,school_day,
2018-06-02,False,False,,Weekend,weekend,Weekend
2018-06-03,False,False,,Weekend,weekend,Weekend
2018-06-04,True,False,,,school_day,
2018-06-05,True,False,,,school_day,
2018-06-06,True,False,,,school_day,
