payment_id,guardian_id,fee_type_id,amount_paid,payment_date
PAY000153,22,4,8401,2017-09-15
PAY000154,22,4,8239,2017-10-15
PAY000155,22,4,8319,2017-11-15
PAY000156,22,4,8008,2017-12-15
PAY000157,22,4,8117,2018-01-15
PAY000158,22,4,7813,2018-02-15
PAY000159,22,4,8199,2018-03-15
PAY000160,22,4,8323,2018-04-15
PAY000161,22,1,101,2017-08-13
PAY000162,22,2,46,2017-08-26
PAY000163,23,4,7227,2017-08-15
PAY000164,23,4,7850,2017-09-15
PAY000165,23,4,7749,2017-10-15
PAY000166,23,4,7686,2017-11-15
PAY000167,23,4,8056,2017-12-15
PAY000168,23,4,7238,2018-01-15
PAY000169,23,4,7493,2018-02-15
PAY000170,23,4,7566,2018-03-15
PAY000171,23,4,8084,2018-04-15
PAY000172,23,1,109,2017-08-16
PAY000173,24,4,8240,2017-08-15
PAY000174,24,4,8078,2017-09-15
PAY000175,24,4,8503,2017-10-15
PAY000176,24,4,7261,2017-11-15
PAY000177,24,4,8156,2017-12-15
PAY000178,24,4,8542,2018-01-15
PAY000179,24,4,7918,2018-02-15
PAY000180,24,4,7301,2018-03-15
PAY000181,24,4,8005,2018-04-15
PAY000182,24,1,113,2017-08-26
PAY000183,26,4,7548,2017-08-15
PAY000184,26,4,7402,2017-09-15
PAY000185,26,4,8257,2017-10-15
PAY000186,26,4,7891,2017-11-15
PAY000187,26,4,7772,2017-12-15
PAY000188,26,4,7659,2018-01-15
PAY000189,26,4,7466,2018-02-15
PAY000190,26,4,7795,2018-03-15
PAY000191,26,4,8127,2018-04-15
PAY000192,26,1,109,2017-08-17
PAY000193,26,2,49,2017-08-28
PAY000194,28,4,8740,2017-08-15
PAY000195,28,4,7855,2017-09-15
PAY000196,28,4,7249,2017-10-15
PAY000197,28,4,8172,2017-11-15
PAY000198,28,4,8579,2017-12-15
PAY000199,28,4,7390,2018-01-15
PAY000200,28,4,7883,2018-02-15
PAY000201,28,4,8098,2018-03-15
PAY000202,28,4,8147,2018-04-15
PAY000203,28,2,46,2017-08-27
PAY000204,29,4,8281,2017-08-15
PAY000205,29,4,7866,2017-09-15
PAY000206,29,4,8476,2017-10-15
PAY000207,29,4,8243,2017-11-15
PAY000208,29,4,8541,2017-12-15
PAY000209,29,4,7590,2018-01-15
PAY000210,29,4,7474,2018-02-15
PAY000211,29,4,8728,2018-03-15
PAY000212,29,4,8447,2018-04-15
PAY000213,29,1,103,2017-08-27
PAY000214,29,2,51,2017-08-25
PAY000215,30,4,7862,2017-08-15
PAY000216,30,4,8737,2017-09-15
PAY000217,30,4,7576,2017-10-15
PAY000218,30,4,7946,2017-11-15
PAY000219,30,4,8398,2017-12-15
PAY000220,30,4,8777,2018-01-15
PAY000221,30,4,8314,2018-02-15
PAY000222,30,4,8527,2018-03-15
PAY000223,30,4,8762,2018-04-15
PAY000224,30,2,46,2017-08-22
PAY000225,31,4,7730,2017-08-15
PAY000226,31,4,7265,2017-09-15
PAY000227,31,4,8503,2017-10-15
PAY000228,31,4,8274,2017-11-15
PAY000229,31,4,8693,2017-12-15
PAY000230,31,4,7926,2018-01-15
PAY000231,31,4,8058,2018-02-15
PAY000232,31,4,8679,2018-03-15
PAY000233,31,4,7309,2018-04-15
PAY000234,31,4,7826,2018-05-15
PAY000235,31,4,7423,2018-06-15
PAY000236,31,4,8768,2018-07-15
PAY000237,31,1,104,2017-08-22
PAY000238,32,4,8196,2017-08-15
PAY000239,32,4,8535,2017-09-15
PAY000240,32,4,8416,2017-10-15
PAY000241,32,4,7772,2017-11-15
PAY000242,32,4,7327,2017-12-15
PAY000243,32,4,7218,2018-01-15
PAY000244,32,4,8293,2018-02-15
PAY000245,32,4,8085,2018-03-15
PAY000246,32,4,7883,2018-04-15
PAY000247,32,4,8653,2018-05-15
PAY000248,32,4,8253,2018-06-15
PAY000249,32,4,8451,2018-07-15
PAY000250,32,1,119,2017-08-27
PAY000251,32,2,51,2017-08-27
PAY000252,33,4,8712,2017-08-15
PAY000253,33,4,8185,2017-09-15
PAY000254,33,4,7945,2017-10-15
PAY000255,33,4,8534,2017-11-15
PAY000256,33,4,7830,2017-12-15
PAY000257,33,4,8791,2018-01-15
PAY000258,33,4,8448,2018-02-15
PAY000259,33,4,7641,2018-03-15
PAY000260,33,4,8570,2018-04-15
PAY000261,33,1,113,2017-08-28
PAY000262,33,2,49,2017-08-28
PAY000263,34,4,7777,2017-08-15
PAY000264,34,4,7513,2017-09-15
PAY000265,34,4,7604,2017-10-15
PAY000266,34,4,7637,2017-11-15
PAY000267,34,4,7793,2017-12-15
PAY000268,34,4,8440,2018-01-15
PAY000269,34,4,7238,2018-02-15
PAY000270,34,4,7894,2018-03-15
PAY000271,34,4,8649,2018-04-15
PAY000272,34,2,46,2017-08-19
PAY000273,35,4,8189,2017-08-15
PAY000274,35,4,8029,2017-09-15
PAY000275,35,4,8648,2017-10-15
PAY000276,35,4,7538,2017-11-15
PAY000277,35,4,8776,2017-12-15
PAY000278,35,4,7450,2018-01-15
PAY000279,35,4,8433,2018-02-15
PAY000280,35,4,8143,2018-03-15
PAY000281,35,4,8104,2018-04-15
PAY000282,35,1,99,2017-08-11
PAY000283,35,2,45,2017-08-19
PAY000284,36,4,7609,2017-08-15
PAY000285,36,4,7745,2017-09-15
PAY000286,36,4,7481,2017-10-15
PAY000287,36,4,8753,2017-11-15
PAY000288,36,4,7854,2017-12-15
PAY000289,36,4,8549,2018-01-15
PAY000290,36,4,8301,2018-02-15
PAY000291,36,4,8551,2018-03-15
PAY000292,36,4,7234,2018-04-15
PAY000293,36,1,101,2017-08-16
PAY000294,36,2,49,2017-08-25
PAY000295,37,4,7954,2017-08-15
PAY000296,37,4,7534,2017-09-15
PAY000297,37,4,7637,2017-10-15
PAY000298,37,4,7882,2017-11-15
PAY000299,37,4,7259,2017-12-15
PAY000300,37,4,8071,2018-01-15
PAY000301,37,4,8660,2018-02-15
PAY000302,37,4,8479,2018-03-15
PAY000303,37,4,8477,2018-04-15
PAY000304,37,1,120,2017-08-11
PAY000305,37,2,47,2017-08-27
PAY000306,38,4,8717,2017-08-15
PAY000307,38,4,7724,2017-09-15
PAY000308,38,4,7210,2017-10-15
PAY000309,38,4,7579,2017-11-15
PAY000310,38,4,8071,2017-12-15
PAY000311,38,4,8643,2018-01-15
PAY000312,38,4,7953,2018-02-15
PAY000313,38,4,8495,2018-03-15
PAY000314,38,4,8298,2018-04-15
PAY000315,38,1,108,2017-08-27
PAY000316,38,2,47,2017-08-12
PAY000317,39,4,7436,2017-08-15
PAY000318,39,4,7223,2017-09-15
PAY000319,39,4,8260,2017-10-15
PAY000320,39,4,8029,2017-11-15
PAY000321,39,4,7479,2017-12-15
PAY000322,39,4,7740,2018-01-15
PAY000323,39,4,8547,2018-02-15
PAY000324,39,4,8559,2018-03-15
PAY000325,39,4,7843,2018-04-15
PAY000326,39,2,49,2017-08-26
PAY000327,40,4,8006,2017-08-15
PAY000328,40,4,7478,2017-09-15
PAY000329,40,4,8476,2017-10-15
PAY000330,40,4,8321,2017-11-15
PAY000331,40,4,8683,2017-12-15
PAY000332,40,4,7577,2018-01-15
PAY000333,40,4,8114,2018-02-15
PAY000334,40,4,7643,2018-03-15
PAY000335,40,4,8642,2018-04-15
PAY000336,40,1,114,2017-08-13
PAY000337,40,2,46,2017-08-13
PAY000338,41,4,7871,2017-08-15
PAY000339,41,4,7509,2017-09-15
PAY000340,41,4,7808,2017-10-15
PAY000341,41,4,7362,2017-11-15
PAY000342,41,4,8038,2017-12-15
PAY000343,41,4,8039,2018-01-15
PAY000344,41,4,7602,2018-02-15
PAY000345,41,4,7213,2018-03-15
PAY000346,41,4,8127,2018-04-15
PAY000347,41,2,53,2017-08-13
PAY000348,42,4,8400,2017-08-15
PAY000349,42,4,7713,2017-09-15
PAY000350,42,4,8782,2017-10-15
PAY000351,42,4,8528,2017-11-15
PAY000352,42,4,7592,2017-12-15
PAY000353,42,4,7807,2018-01-15
PAY000354,42,4,8196,2018-02-15
PAY000355,42,4,8795,2018-03-15
PAY000356,42,4,8659,2018-04-15
PAY000357,42,1,118,2017-08-24
PAY000358,44,4,7699,2017-08-15
PAY000359,46,4,7582,2017-08-15
PAY000360,46,1,112,2017-08-27
PAY000361,47,4,7678,2017-08-15
PAY000362,47,4,7289,2017-09-15
PAY000363,47,4,8304,2017-10-15
PAY000364,47,4,7854,2017-11-15
PAY000365,47,4,8295,2017-12-15
PAY000366,47,4,8703,2018-01-15
PAY000367,47,4,7357,2018-02-15
PAY000368,47,4,8256,2018-03-15
PAY000369,47,4,7247,2018-04-15
PAY000370,47,1,117,2017-08-22
PAY000371,48,4,8084,2017-08-15
PAY000372,48,4,8630,2017-09-15
PAY000373,48,4,8737,2017-10-15
PAY000374,48,4,8226,2017-11-15
PAY000375,48,4,7722,2017-12-15
PAY000376,48,4,8146,2018-01-15
PAY000377,48,4,8064,2018-02-15
PAY000378,48,4,8030,2018-03-15
PAY000379,48,4,8310,2018-04-15
PAY000380,48,1,119,2017-08-26
PAY000381,50,4,7655,2017-08-15
PAY000382,50,4,8057,2017-09-15
PAY000383,50,4,7358,2017-10-15
PAY000384,50,4,7312,2017-11-15
PAY000385,50,4,7238,2017-12-15
PAY000386,50,4,7261,2018-01-15
PAY000387,50,4,8616,2018-02-15
PAY000388,50,4,8266,2018-03-15
PAY000389,50,4,7580,2018-04-15
PAY000390,50,4,8251,2018-05-15
PAY000391,50,4,7563,2018-06-15
PAY000392,50,4,8439,2018-07-15
PAY000393,50,1,108,2017-08-13
PAY000394,52,4,8106,2017-08-15
PAY000395,52,4,7865,2017-09-15
PAY000396,52,4,7290,2017-10-15
PAY000397,52,4,7457,2017-11-15
PAY000398,52,4,8098,2017-12-15
PAY000399,52,4,7927,2018-01-15
PAY000400,52,4,8355,2018-02-15
PAY000401,52,4,7675,2018-03-15
PAY000402,52,4,7531,2018-04-15
PAY000403,52,4,7460,2018-05-15
PAY000404,52,4,7200,2018-06-15
PAY000405,52,4,7341,2018-07-15
PAY000406,52,1,101,2017-08-30
PAY000407,53,4,8605,2017-08-15
PAY000408,53,4,8373,2017-09-15
PAY000409,53,4,7272,2017-10-15
PAY000410,53,4,8031,2017-11-15
PAY000411,53,4,7280,2017-12-15
PAY000412,53,4,8684,2018-01-15
PAY000413,53,4,7216,2018-02-15
PAY000414,53,4,7252,2018-03-15
PAY000415,53,4,8195,2018-04-15
PAY000416,53,1,99,2017-08-13
PAY000417,53,2,51,2017-08-16
PAY000418,55,4,8044,2017-08-15
PAY000419,55,4,8518,2017-09-15
PAY000420,55,4,8473,2017-10-15
PAY000421,55,4,8343,2017-11-15
PAY000422,55,4,8078,2017-12-15
PAY000423,55,4,7371,2018-01-15
PAY000424,55,4,8253,2018-02-15
PAY000425,55,4,8238,2018-03-15
PAY000426,55,4,8597,2018-04-15
PAY000427,55,1,101,2017-08-27
PAY000428,55,2,48,2017-08-21
PAY000429,56,4,7621,2017-08-15
PAY000430,56,4,7379,2017-09-15
PAY000431,56,4,7508,2017-10-15
PAY000432,56,4,7254,2017-11-15
PAY000433,56,4,8220,2017-12-15
PAY000434,56,4,8676,2018-01-15
PAY000435,56,4,7586,2018-02-15
PAY000436,56,4,8521,2018-03-15
PAY000437,56,4,7557,2018-04-15
PAY000438,56,1,115,2017-08-21
PAY000439,56,2,45,2017-08-17
PAY000440,58,4,7875,2017-08-15
PAY000441,58,4,8005,2017-09-15
PAY000442,58,4,7227,2017-10-15
PAY000443,58,4,7906,2017-11-15
PAY000444,58,4,8504,2017-12-15
PAY000445,58,4,7565,2018-01-15
PAY000446,58,4,8458,2018-02-15
PAY000447,58,4,7416,2018-03-15
PAY000448,58,4,8788,2018-04-15
PAY000449,58,4,7841,2018-05-15
PAY000450,58,4,7481,2018-06-15
PAY000451,58,4,8652,2018-07-15
PAY000452,58,1,114,2017-08-16
PAY000453,58,2,45,2017-08-10
PAY000454,59,4,7447,2017-08-15
PAY000455,59,4,8447,2017-09-15
PAY000456,59,4,8195,2017-10-15
PAY000457,59,4,7395,2017-11-15
PAY000458,59,4,7335,2017-12-15
PAY000459,59,4,7619,2018-01-15
PAY000460,59,4,8598,2018-02-15
PAY000461,59,4,8409,2018-03-15
PAY000462,59,4,8783,2018-04-15
PAY000463,59,2,54,2017-08-25
PAY000464,60,4,7927,2017-08-15
PAY000465,60,2,49,2017-08-27
PAY000466,62,4,8214,2017-08-15
PAY000467,62,4,7413,2017-09-15
PAY000468,62,4,8673,2017-10-15
PAY000469,62,4,7885,2017-11-15
PAY000470,62,4,8382,2017-12-15
PAY000471,62,4,7769,2018-01-15
PAY000472,62,4,8533,2018-02-15
PAY000473,62,4,7534,2018-03-15
PAY000474,62,4,7975,2018-04-15
PAY000475,62,2,50,2017-08-22
PAY000476,63,4,8231,2017-08-15
PAY000477,63,4,7934,2017-09-15
PAY000478,63,4,7499,2017-10-15
PAY000479,63,4,7400,2017-11-15
PAY000480,63,4,8679,2017-12-15
PAY000481,63,4,8697,2018-01-15
PAY000482,63,4,7574,2018-02-15
PAY000483,63,4,7207,2018-03-15
PAY000484,63,4,7410,2018-04-15
PAY000485,63,4,8003,2018-05-15
PAY000486,63,4,7822,2018-06-15
PAY000487,63,4,7500,2018-07-15
PAY000488,63,1,118,2017-08-13
PAY000489,63,2,54,2017-08-23
PAY000490,64,4,7778,2017-08-15
PAY000491,64,4,8682,2017-09-15
PAY000492,64,4,7600,2017-10-15
PAY000493,64,4,8741,2017-11-15
PAY000494,64,4,7428,2017-12-15
PAY000495,64,4,8654,2018-01-15
PAY000496,64,4,8121,2018-02-15
PAY000497,64,4,8354,2018-03-15
PAY000498,64,4,7942,2018-04-15
PAY000499,64,1,115,2017-08-21
PAY000500,64,2,47,2017-08-23
PAY000501,66,4,8452,2017-08-15
PAY000502,66,4,7525,2017-09-15
PAY000503,66,4,7357,2017-10-15
PAY000504,66,4,7785,2017-11-15
PAY000505,66,4,7562,2017-12-15
PAY000506,66,4,8688,2018-01-15
PAY000507,66,4,7716,2018-02-15
PAY000508,66,4,8209,2018-03-15
PAY000509,66,4,8555,2018-04-15
PAY000510,66,2,51,2017-08-13
PAY000511,68,4,7723,2017-08-15
PAY000512,68,4,8391,2017-09-15
PAY000513,68,4,7919,2017-10-15
PAY000514,68,4,8216,2017-11-15
PAY000515,68,4,8454,2017-12-15
PAY000516,68,4,7555,2018-01-15
PAY000517,68,4,8561,2018-02-15
PAY000518,68,4,7770,2018-03-15
PAY000519,68,4,8045,2018-04-15
PAY000520,68,4,8761,2018-05-15
PAY000521,68,4,8658,2018-06-15
PAY000522,68,4,7378,2018-07-15
PAY000523,68,1,105,2017-08-12
PAY000524,68,2,46,2017-08-23
PAY000525,69,4,8249,2017-08-15
PAY000526,69,4,8036,2017-09-15
PAY000527,69,4,8671,2017-10-15
PAY000528,69,4,7390,2017-11-15
PAY000529,69,4,8554,2017-12-15
PAY000530,69,4,7276,2018-01-15
PAY000531,69,4,8403,2018-02-15
PAY000532,69,4,8039,2018-03-15
PAY000533,69,4,7214,2018-04-15
PAY000534,69,1,117,2017-08-15
PAY000535,69,2,52,2017-08-21
PAY000536,70,4,8620,2017-08-15
PAY000537,70,4,8008,2017-09-15
PAY000538,70,4,7404,2017-10-15
PAY000539,70,4,8266,2017-11-15
PAY000540,70,4,8757,2017-12-15
PAY000541,70,4,7833,2018-01-15
PAY000542,70,4,8137,2018-02-15
PAY000543,70,4,7201,2018-03-15
PAY000544,70,4,8390,2018-04-15
PAY000545,70,4,7547,2018-05-15
PAY000546,70,4,7959,2018-06-15
PAY000547,70,4,7298,2018-07-15
PAY000548,70,1,99,2017-08-19
PAY000549,71,4,7857,2017-08-15
PAY000550,71,1,116,2017-08-16
PAY000551,71,2,47,2017-08-16
PAY000552,72,4,8581,2017-08-15
PAY000553,72,4,8482,2017-09-15
PAY000554,72,4,8495,2017-10-15
PAY000555,72,4,7964,2017-11-15
PAY000556,72,4,7948,2017-12-15
PAY000557,72,4,8482,2018-01-15
PAY000558,72,4,7733,2018-02-15
PAY000559,72,4,8169,2018-03-15
PAY000560,72,4,8787,2018-04-15
PAY000561,72,4,8117,2018-05-15
PAY000562,72,4,8067,2018-06-15
PAY000563,72,4,7449,2018-07-15
PAY000564,72,2,52,2017-08-12
PAY000565,74,4,7835,2017-08-15
PAY000566,74,4,7275,2017-09-15
PAY000567,74,4,7332,2017-10-15
PAY000568,74,4,7233,2017-11-15
PAY000569,74,4,7447,2017-12-15
PAY000570,74,4,7410,2018-01-15
PAY000571,74,4,8587,2018-02-15
PAY000572,74,4,8671,2018-03-15
PAY000573,74,4,8287,2018-04-15
PAY000574,74,1,104,2017-08-21
PAY000575,74,2,52,2017-08-22
PAY000576,75,4,7685,2017-08-15
PAY000577,75,4,8221,2017-09-15
PAY000578,75,4,8780,2017-10-15
PAY000579,75,4,7739,2017-11-15
PAY000580,75,4,7979,2017-12-15
PAY000581,75,4,7224,2018-01-15
PAY000582,75,4,7234,2018-02-15
PAY000583,75,4,7781,2018-03-15
PAY000584,75,4,8429,2018-04-15
PAY000585,75,2,49,2017-08-11
PAY000586,76,4,8445,2017-08-15
PAY000587,76,4,7385,2017-09-15
PAY000588,76,4,7997,2017-10-15
PAY000589,76,4,8476,2017-11-15
PAY000590,76,4,7405,2017-12-15
PAY000591,76,4,7715,2018-01-15
PAY000592,76,4,8247,2018-02-15
PAY000593,76,4,8258,2018-03-15
PAY000594,76,4,7987,2018-04-15
PAY000595,76,4,7290,2018-05-15
PAY000596,76,4,8500,2018-06-15
PAY000597,76,4,8505,2018-07-15
PAY000598,76,1,106,2017-08-13
PAY000599,76,2,49,2017-08-21
PAY000600,77,4,7352,2017-08-15
PAY000601,77,4,7455,2017-09-15
PAY000602,77,4,7455,2017-10-15
PAY000603,77,4,8532,2017-11-15
PAY000604,77,4,8363,2017-12-15
PAY000605,77,4,7820,2018-01-15
PAY000606,77,4,7695,2018-02-15
PAY000607,77,4,8649,2018-03-15
PAY000608,77,4,7844,2018-04-15
PAY000609,77,1,119,2017-08-26
PAY000610,77,2,46,2017-08-26
PAY000611,78,4,7241,2017-08-15
PAY000612,79,4,7540,2017-08-15
PAY000613,79,4,8147,2017-09-15
PAY000614,79,4,7354,2017-10-15
PAY000615,79,4,8473,2017-11-15
PAY000616,79,4,7510,2017-12-15
PAY000617,79,4,7993,2018-01-15
PAY000618,79,4,8303,2018-02-15
PAY000619,79,4,7616,2018-03-15
PAY000620,79,4,8655,2018-04-15
PAY000621,79,1,120,2017-08-17
PAY000622,79,2,45,2017-08-16
PAY000623,81,4,7435,2017-08-15
PAY000624,81,4,7883,2017-09-15
PAY000625,81,4,7358,2017-10-15
PAY000626,81,4,7746,2017-11-15
PAY000627,81,4,8341,2017-12-15
PAY000628,81,4,7586,2018-01-15
PAY000629,81,4,8723,2018-02-15
PAY000630,81,4,7806,2018-03-15
PAY000631,81,4,7609,2018-04-15
PAY000632,81,1,105,2017-08-12
PAY000633,81,2,48,2017-08-15
PAY000634,82,4,7625,2017-08-15
PAY000635,82,1,118,2017-08-30
PAY000636,82,2,46,2017-08-29
PAY000637,83,4,7618,2017-08-15
PAY000638,83,1,101,2017-08-20
PAY000639,83,2,47,2017-08-10
PAY000640,85,4,7943,2017-08-15
PAY000641,85,4,8482,2017-09-15
PAY000642,85,4,7833,2017-10-15
PAY000643,85,4,7229,2017-11-15
PAY000644,85,4,7726,2017-12-15
PAY000645,85,4,8357,2018-01-15
PAY000646,85,4,8484,2018-02-15
PAY000647,85,4,8541,2018-03-15
PAY000648,85,4,7988,2018-04-15
PAY000649,85,1,101,2017-08-15
PAY000650,85,2,49,2017-08-16
PAY000651,87,4,8645,2017-08-15
PAY000652,87,4,7495,2017-09-15
PAY000653,87,4,7736,2017-10-15
PAY000654,87,4,7515,2017-11-15
PAY000655,87,4,7564,2017-12-15
PAY000656,87,4,7754,2018-01-15
PAY000657,87,4,7981,2018-02-15
PAY000658,87,4,8681,2018-03-15
PAY000659,87,4,7572,2018-04-15
PAY000660,87,4,7986,2018-05-15
PAY000661,87,4,8209,2018-06-15
PAY000662,87,4,8191,2018-07-15
PAY000663,87,1,108,2017-08-12
PAY000664,87,2,48,2017-08-19
PAY000665,89,4,7649,2017-08-15
PAY000666,89,4,7346,2017-09-15
PAY000667,89,4,8278,2017-10-15
PAY000668,89,4,7876,2017-11-15
PAY000669,89,4,7938,2017-12-15
PAY000670,89,4,7810,2018-01-15
PAY000671,89,4,7790,2018-02-15
PAY000672,89,4,7311,2018-03-15
PAY000673,89,4,8626,2018-04-15
PAY000674,89,1,99,2017-08-11
PAY000675,89,2,51,2017-08-27
PAY000676,90,4,8052,2017-08-15
PAY000677,90,4,8780,2017-09-15
PAY000678,90,4,8213,2017-10-15
PAY000679,90,4,7865,2017-11-15
PAY000680,90,4,8712,2017-12-15
PAY000681,90,4,8072,2018-01-15
PAY000682,90,4,7440,2018-02-15
PAY000683,90,4,7587,2018-03-15
PAY000684,90,4,7268,2018-04-15
PAY000685,90,1,119,2017-08-26
PAY000686,90,2,49,2017-08-19
PAY000687,92,4,8143,2017-08-15
PAY000688,92,1,119,2017-08-27
PAY000689,92,2,50,2017-08-25
PAY000690,94,4,7888,2017-08-15
PAY000691,94,4,7282,2017-09-15
PAY000692,94,4,8523,2017-10-15
PAY000693,94,4,7361,2017-11-15
PAY000694,94,4,8296,2017-12-15
PAY000695,94,4,7757,2018-01-15
PAY000696,94,4,8404,2018-02-15
PAY000697,94,4,8468,2018-03-15
PAY000698,94,4,7301,2018-04-15
PAY000699,94,4,8053,2018-05-15
PAY000700,94,4,8009,2018-06-15
PAY000701,94,4,8002,2018-07-15
PAY000702,94,1,106,2017-08-25
