grade_id,student_id,assignment_id,score,submitted_on,term_id
490,22,13,9,2015-10-26,4
491,23,13,11,2015-10-27,4
492,24,13,10,2015-10-29,4
493,25,13,10,2015-10-28,4
494,26,13,10,2015-10-29,4
495,27,13,9,2015-10-26,4
496,28,13,10,2015-10-27,4
497,29,13,9,2015-10-29,4
498,30,13,12,2015-10-30,4
499,31,13,10,2015-10-26,4
500,32,13,10,2015-10-27,4
501,33,13,6,2015-10-29,4
502,34,13,11,2015-10-30,4
503,35,13,10,2015-10-26,4
504,36,13,10,2015-10-27,4
505,37,13,11,2015-10-27,4
506,38,13,0,2015-10-28,4
507,39,13,11,2015-10-28,4
508,1,14,65,2015-10-27,4
509,2,14,64,2015-10-25,4
510,3,14,66,2015-10-27,4
511,4,14,55,2015-10-26,4
512,5,14,58,2015-10-26,4
513,6,14,76,2015-10-24,4
514,7,14,78,2015-10-27,4
515,8,14,46,2015-10-25,4
516,9,14,66,2015-10-25,4
517,10,14,71,2015-10-26,4
518,11,14,70,2015-10-28,4
519,12,14,77,2015-10-24,4
520,13,14,78,2015-10-25,4
521,14,14,75,2015-10-28,4
522,15,14,67,2015-10-25,4
523,16,14,62,2015-10-26,4
524,17,14,58,2015-10-26,4
525,18,14,69,2015-10-27,4
526,19,14,63,2015-10-27,4
527,20,14,59,2015-10-27,4
528,21,14,64,2015-10-28,4
529,22,14,61,2015-10-27,4
530,23,14,78,2015-10-24,4
531,24,14,73,2015-10-26,4
532,25,14,68,2015-10-28,4
533,26,14,77,2015-10-26,4
534,27,14,68,2015-10-27,4
535,28,14,53,2015-10-26,4
536,29,14,62,2015-10-26,4
537,30,14,77,2015-10-26,4
538,31,14,71,2015-10-28,4
539,32,14,61,2015-10-24,4
540,33,14,67,2015-10-28,4
541,34,14,62,2015-10-26,4
542,35,14,59,2015-10-24,4
543,36,14,74,2015-10-26,4
544,37,14,78,2015-10-27,4
545,38,14,59,2015-10-24,4
546,39,14,71,2015-10-28,4
547,1,15,14,2015-11-03,4
548,2,15,14,2015-11-02,4
549,3,15,14,2015-11-05,4
550,4,15,14,2015-11-01,4
551,5,15,15,2015-11-03,4
552,6,15,14,2015-11-05,4
553,7,15,15,2015-11-02,4
554,8,15,15,2015-11-03,4
555,9,15,14,2015-11-02,4
556,10,15,14,2015-11-03,4
557,11,15,14,2015-11-03,4
558,12,15,16,2015-11-05,4
559,13,15,15,2015-11-01,4
560,14,15,13,2015-11-05,4
561,15,15,15,2015-11-05,4
562,16,15,16,2015-11-02,4
563,17,15,13,2015-11-04,4
564,18,15,16,2015-11-04,4
565,19,15,10,2015-11-02,4
566,20,15,14,2015-11-03,4
567,21,15,16,2015-11-05,4
568,22,15,14,2015-11-04,4
569,23,15,12,2015-11-02,4
570,24,15,13,2015-11-04,4
571,25,15,15,2015-11-02,4
572,26,15,15,2015-11-01,4
573,27,15,16,2015-11-02,4
574,28,15,14,2015-11-02,4
575,29,15,16,2015-11-01,4
576,30,15,13,2015-11-04,4
577,31,15,15,2015-11-04,4
578,32,15,13,2015-11-04,4
579,33,15,14,2015-11-01,4
580,34,15,15,2015-11-03,4
581,35,15,14,2015-11-03,4
582,36,15,14,2015-11-05,4
583,37,15,16,2015-11-01,4
584,38,15,14,2015-11-02,4
585,39,15,16,2015-11-03,4
586,1,16,1,2015-11-04,4
587,2,16,17,2015-11-06,4
588,3,16,20,2015-11-04,4
589,4,16,22,2015-11-03,4
590,5,16,15,2015-11-05,4
591,6,16,18,2015-11-03,4
592,7,16,20,2015-11-05,4
593,8,16,21,2015-11-03,4
594,9,16,19,2015-11-02,4
595,10,16,20,2015-11-03,4
596,11,16,18,2015-11-02,4
597,12,16,19,2015-11-04,4
598,13,16,19,2015-11-06,4
599,14,16,15,2015-11-02,4
600,15,16,21,2015-11-02,4
601,16,16,2,2015-11-05,4
602,17,16,20,2015-11-06,4
603,18,16,20,2015-11-03,4
604,19,16,18,2015-11-02,4
605,20,16,18,2015-11-02,4
606,21,16,18,2015-11-04,4
607,22,16,20,2015-11-03,4
608,23,16,18,2015-11-02,4
609,24,16,20,2015-11-06,4
610,25,16,22,2015-11-02,4
611,26,16,21,2015-11-05,4
612,27,16,19,2015-11-03,4
613,28,16,21,2015-11-06,4
614,29,16,18,2015-11-04,4
615,30,16,16,2015-11-04,4
616,31,16,17,2015-11-06,4
617,32,16,16,2015-11-03,4
618,33,16,19,2015-11-05,4
619,34,16,19,2015-11-02,4
620,35,16,21,2015-11-02,4
621,36,16,22,2015-11-05,4
622,37,16,20,2015-11-02,4
623,38,16,19,2015-11-02,4
624,39,16,21,2015-11-02,4
625,1,17,24,2015-11-15,4
626,2,17,30,2015-11-16,4
627,3,17,32,2015-11-16,4
628,4,17,26,2015-11-14,4
629,5,17,33,2015-11-14,4
630,6,17,33,2015-11-15,4
631,7,17,31,2015-11-17,4
632,8,17,28,2015-11-16,4
633,9,17,31,2015-11-14,4
634,10,17,34,2015-11-16,4
635,11,17,30,2015-11-17,4
636,12,17,30,2015-11-17,4
637,13,17,28,2015-11-17,4
638,14,17,27,2015-11-17,4
639,15,17,32,2015-11-15,4
640,16,17,27,2015-11-14,4
641,17,17,30,2015-11-15,4
642,18,17,28,2015-11-18,4
643,19,17,31,2015-11-18,4
644,20,17,30,2015-11-15,4
645,21,17,32,2015-11-16,4
646,22,17,28,2015-11-15,4
647,23,17,29,2015-11-17,4
648,24,17,27,2015-11-17,4
649,25,17,28,2015-11-14,4
650,26,17,31,2015-11-16,4
651,27,17,34,2015-11-18,4
652,28,17,32,2015-11-18,4
653,29,17,27,2015-11-15,4
654,30,17,32,2015-11-16,4
655,31,17,33,2015-11-18,4
656,32,17,31,2015-11-15,4
657,33,17,34,2015-11-17,4
658,34,17,27,2015-11-18,4
659,35,17,26,2015-11-18,4
660,36,17,15,2015-11-15,4
661,37,17,25,2015-11-17,4
662,38,17,34,2015-11-15,4
663,39,17,31,2015-11-17,4
664,1,18,16,2015-11-17,4
665,2,18,16,2015-11-14,4
666,3,18,14,2015-11-18,4
667,4,18,18,2015-11-17,4
668,5,18,16,2015-11-14,4
669,6,18,16,2015-11-14,4
670,7,18,17,2015-11-17,4
671,8,18,7,2015-11-14,4
672,9,18,16,2015-11-18,4
673,10,18,16,2015-11-18,4
674,11,18,15,2015-11-17,4
675,12,18,16,2015-11-16,4
676,13,18,18,2015-11-15,4
677,14,18,18,2015-11-16,4
678,15,18,18,2015-11-18,4
679,16,18,15,2015-11-16,4
680,17,18,14,2015-11-14,4
681,18,18,15,2015-11-15,4
682,19,18,17,2015-11-16,4
683,20,18,16,2015-11-16,4
684,21,18,17,2015-11-14,4
685,22,18,13,2015-11-17,4
686,23,18,18,2015-11-17,4
687,24,18,15,2015-11-18,4
688,25,18,15,2015-11-14,4
689,26,18,14,2015-11-17,4
690,27,18,13,2015-11-15,4
691,28,18,17,2015-11-14,4
692,29,18,16,2015-11-14,4
693,30,18,14,2015-11-18,4
694,31,18,14,2015-11-17,4
695,32,18,15,2015-11-18,4
696,33,18,18,2015-11-15,4
697,34,18,15,2015-11-14,4
698,35,18,13,2015-11-14,4
699,36,18,15,2015-11-17,4
700,37,18,15,2015-11-17,4
701,38,18,13,2015-11-15,4
702,39,18,16,2015-11-15,4
703,1,19,17,2015-11-23,4
704,2,19,19,2015-11-24,4
705,3,19,20,2015-11-25,4
706,4,19,19,2015-11-23,4
707,5,19,17,2015-11-26,4
708,6,19,16,2015-11-26,4
709,7,19,20,2015-11-26,4
710,8,19,17,2015-11-23,4
711,9,19,17,2015-11-24,4
712,10,19,17,2015-11-23,4
713,11,19,18,2015-11-23,4
714,12,19,17,2015-11-24,4
715,13,19,16,2015-11-24,4
716,14,19,17,2015-11-26,4
717,15,19,17,2015-11-25,4
718,16,19,17,2015-11-26,4
719,17,19,16,2015-11-25,4
720,18,19,18,2015-11-26,4
721,19,19,17,2015-11-25,4
722,20,19,20,2015-11-22,4
723,21,19,14,2015-11-23,4
724,22,19,19,2015-11-24,4
725,23,19,19,2015-11-22,4
726,24,19,14,2015-11-24,4
727,25,19,17,2015-11-26,4
728,26,19,11,2015-11-22,4
729,27,19,17,2015-11-26,4
730,28,19,15,2015-11-26,4
731,29,19,16,2015-11-26,4
732,30,19,16,2015-11-24,4
733,31,19,20,2015-11-22,4
734,32,19,19,2015-11-25,4
735,33,19,19,2015-11-24,4
736,34,19,19,2015-11-22,4
737,35,19,19,2015-11-26,4
738,36,19,16,2015-11-25,4
739,37,19,17,2015-11-24,4
740,38,19,18,2015-11-26,4
741,39,19,15,2015-11-23,4
742,1,20,14,2015-11-22,4
743,2,20,13,2015-11-25,4
744,3,20,13,2015-11-24,4
745,4,20,14,2015-11-26,4
746,5,20,14,2015-11-22,4
747,6,20,13,2015-11-23,4
748,7,20,10,2015-11-26,4
749,8,20,10,2015-11-26,4
750,9,20,14,2015-11-24,4
751,10,20,12,2015-11-26,4
752,11,20,14,2015-11-22,4
753,12,20,14,2015-11-24,4
754,13,20,13,2015-11-23,4
755,14,20,13,2015-11-26,4
756,15,20,12,2015-11-26,4
757,16,20,14,2015-11-22,4
758,17,20,13,2015-11-23,4
759,18,20,12,2015-11-24,4
760,19,20,14,2015-11-23,4
761,20,20,12,2015-11-26,4
762,21,20,11,2015-11-26,4
763,22,20,11,2015-11-22,4
764,23,20,14,2015-11-24,4
765,24,20,12,2015-11-26,4
766,25,20,15,2015-11-23,4
767,26,20,11,2015-11-24,4
768,27,20,15,2015-11-22,4
769,28,20,13,2015-11-26,4
770,29,20,13,2015-11-22,4
771,30,20,12,2015-11-24,4
772,31,20,14,2015-11-26,4
773,32,20,13,2015-11-22,4
774,33,20,14,2015-11-23,4
775,34,20,13,2015-11-22,4
776,35,20,13,2015-11-23,4
777,36,20,13,2015-11-26,4
778,37,20,13,2015-11-22,4
779,38,20,13,2015-11-23,4
780,39,20,11,2015-11-25,4
781,1,21,18,2015-08-24,2
782,2,21,21,2015-08-24,2
783,3,21,20,2015-08-24,2
784,4,21,20,2015-08-24,2
785,5,21,20,2015-08-25,2
786,6,21,21,2015-08-24,2
787,7,21,19,2015-08-24,2
788,8,21,19,2015-08-24,2
789,9,21,20,2015-08-24,2
790,10,21,18,2015-08-25,2
791,11,21,23,2015-08-24,2
792,12,21,21,2015-08-25,2
793,13,21,13,2015-08-24,2
794,14,21,17,2015-08-24,2
795,15,21,22,2015-08-24,2
796,16,21,21,2015-08-24,2
797,17,21,20,2015-08-24,2
798,18,21,22,2015-08-24,2
799,19,21,23,2015-08-25,2
800,20,21,22,2015-08-24,2
801,21,21,17,2015-08-25,2
802,22,21,18,2015-08-24,2
803,23,21,19,2015-08-24,2
804,24,21,20,2015-08-24,2
805,25,21,21,2015-08-25,2
806,26,21,19,2015-08-24,2
807,27,21,23,2015-08-25,2
808,28,21,20,2015-08-24,2
809,29,21,19,2015-08-24,2
810,30,21,19,2015-08-25,2
811,31,21,17,2015-08-24,2
812,32,21,18,2015-08-24,2
813,33,21,18,2015-08-24,2
814,34,21,18,2015-08-25,2
815,35,21,22,2015-08-25,2
816,36,21,18,2015-08-25,2
817,37,21,23,2015-08-24,2
818,38,21,21,2015-08-24,2
819,39,21,20,2015-08-24,2
820,1,22,14,2015-08-25,2
