assignment_id,class_id,title,due_date,points_possible,category,term_id
48,3,Test 8,2015-09-24,86,Test,2
49,3,Project 9,2015-10-02,95,Project,2
50,3,Homework 10,2015-10-06,18,Homework,2
51,3,Test 11,2015-10-14,81,Test,2
52,3,Homework 12,2015-10-14,23,Homework,2
53,3,Homework 13,2015-10-29,20,Homework,2
54,3,Homework 14,2015-10-28,24,Homework,2
55,3,Homework 15,2015-11-04,16,Homework,2
56,3,Quiz 16,2015-11-06,33,Quiz,2
57,3,Homework 17,2015-11-13,22,Homework,2
58,3,Quiz 18,2015-11-18,44,Quiz,2
59,3,Homework 19,2015-11-30,12,Homework,2
60,3,Quiz 20,2015-11-24,41,Quiz,2
61,4,Test 1,2015-08-24,76,Test,2
62,4,Test 2,2015-08-28,86,Test,2
63,4,Homework 3,2015-09-03,14,Homework,2
64,4,Test 4,2015-09-03,96,Test,2
65,4,Homework 5,2015-09-17,24,Homework,2
66,4,Project 6,2015-09-14,62,Project,2
67,4,Homework 7,2015-09-24,24,Homework,2
68,4,Homework 8,2015-09-24,11,Homework,2
69,4,Homework 9,2015-10-02,22,Homework,2
70,4,Test 10,2015-10-07,82,Test,2
71,4,Quiz 11,2015-10-15,43,Quiz,2
72,4,Quiz 12,2015-10-14,30,Quiz,2
73,4,Homework 13,2015-10-23,24,Homework,2
74,4,Quiz 14,2015-10-29,49,Quiz,2
75,4,Test 15,2015-11-09,84,Test,2
76,4,Homework 16,2015-11-04,13,Homework,2
77,4,Test 17,2015-11-17,78,Test,2
78,4,Homework 18,2015-11-19,25,Homework,2
79,4,Project 19,2015-11-25,78,Project,2
80,4,Quiz 20,2015-11-24,27,Quiz,2
81,5,Project 1,2015-08-28,82,Project,1
82,5,Homework 2,2015-08-27,21,Homework,1
83,5,Homework 3,2015-09-04,21,Homework,1
84,5,Quiz 4,2015-09-03,42,Quiz,1
85,5,Quiz 5,2015-09-15,34,Quiz,1
86,5,Project 6,2015-09-16,95,Project,1
87,5,Test 7,2015-09-24,79,Test,1
88,5,Quiz 8,2015-09-25,41,Quiz,1
89,5,Quiz 9,2015-10-02,48,Quiz,1
90,5,Homework 10,2015-10-06,24,Homework,1
91,5,Project 11,2015-10-19,100,Project,1
92,5,Homework 12,2015-10-14,21,Homework,1
93,5,Homework 13,2015-10-29,23,Homework,1
94,5,Test 14,2015-10-23,85,Test,1
95,5,Homework 15,2015-11-03,13,Homework,1
96,5,Quiz 16,2015-11-03,43,Quiz,1
97,5,Quiz 17,2015-11-17,50,Quiz,1
98,5,Test 18,2015-11-18,99,Test,1
99,5,Quiz 19,2015-11-25,33,Quiz,1
100,5,Quiz 20,2015-11-24,31,Quiz,1
101,6,Quiz 1,2015-08-24,45,Quiz,4
102,6,Homework 2,2015-08-25,14,Homework,4
103,6,Project 3,2015-09-09,70,Project,4
104,6,Test 4,2015-09-09,100,Test,4
105,6,Test 5,2015-09-17,99,Test,4
106,6,Homework 6,2015-09-17,14,Homework,4
107,6,Quiz 7,2015-09-29,25,Quiz,4
108,6,Homework 8,2015-09-28,19,Homework,4
109,6,Homework 9,2015-10-05,13,Homework,4
110,6,Participation 10,2015-10-05,7,Participation,4
111,6,Homework 11,2015-10-16,14,Homework,4
112,6,Quiz 12,2015-10-20,26,Quiz,4
113,6,Test 13,2015-10-26,80,Test,4
114,6,Homework 14,2015-10-28,22,Homework,4
115,6,Participation 15,2015-11-06,14,Participation,4
116,6,Quiz 16,2015-11-06,28,Quiz,4
117,6,Test 17,2015-11-13,82,Test,4
118,6,Homework 18,2015-11-18,17,Homework,4
119,6,Test 19,2015-12-02,78,Test,4
120,6,Participation 20,2015-12-02,8,Participation,4
121,7,Homework 1,2015-08-24,12,Homework,2
122,7,Homework 2,2015-08-25,13,Homework,2
123,7,Test 3,2015-09-08,100,Test,2
124,7,Quiz 4,2015-09-09,49,Quiz,2
125,7,Test 5,2015-09-14,97,Test,2
126,7,Project 6,2015-09-18,94,Project,2
127,7,Homework 7,2015-09-25,17,Homework,2
128,7,Homework 8,2015-09-24,21,Homework,2
129,7,Test 9,2015-10-08,88,Test,2
130,7,Test 10,2015-10-05,76,Test,2
131,7,Homework 11,2015-10-15,22,Homework,2
132,7,Quiz 12,2015-10-16,30,Quiz,2
133,7,Test 13,2015-10-27,91,Test,2
134,7,Project 14,2015-10-29,85,Project,2
135,7,Test 15,2015-11-05,97,Test,2
136,7,Quiz 16,2015-11-04,48,Quiz,2
137,7,Homework 17,2015-11-19,17,Homework,2
138,7,Homework 18,2015-11-19,11,Homework,2
139,7,Homework 19,2015-12-02,17,Homework,2
140,7,Quiz 20,2015-11-30,44,Quiz,2
141,8,Homework 1,2015-08-28,25,Homework,3
142,8,Homework 2,2015-08-26,22,Homework,3
143,8,Test 3,2015-09-02,90,Test,3
144,8,Test 4,2015-09-03,77,Test,3
145,8,Test 5,2015-09-18,94,Test,3
146,8,Homework 6,2015-09-18,17,Homework,3
147,8,Quiz 7,2015-09-28,38,Quiz,3
148,8,Test 8,2015-09-23,94,Test,3
149,8,Participation 9,2015-10-02,9,Participation,3
150,8,Quiz 10,2015-10-06,26,Quiz,3
151,8,Homework 11,2015-10-19,19,Homework,3
152,8,Homework 12,2015-10-15,14,Homework,3
153,8,Quiz 13,2015-10-26,25,Quiz,3
154,8,Homework 14,2015-10-28,21,Homework,3
155,8,Homework 15,2015-11-05,22,Homework,3
156,8,Test 16,2015-11-03,75,Test,3
157,8,Homework 17,2015-11-19,10,Homework,3
158,8,Quiz 18,2015-11-18,25,Quiz,3
159,8,Quiz 19,2015-11-24,45,Quiz,3
160,8,Quiz 20,2015-12-02,35,Quiz,3
161,9,Homework 1,2015-08-27,10,Homework,2
162,9,Homework 2,2015-08-27,22,Homework,2
163,9,Project 3,2015-09-04,84,Project,2
164,9,Test 4,2015-09-09,93,Test,2
165,9,Project 5,2015-09-14,59,Project,2
166,9,Homework 6,2015-09-16,18,Homework,2
167,9,Homework 7,2015-09-28,11,Homework,2
168,9,Test 8,2015-09-23,79,Test,2
169,9,Quiz 9,2015-10-08,29,Quiz,2
170,9,Quiz 10,2015-10-07,42,Quiz,2
171,9,Quiz 11,2015-10-19,49,Quiz,2
172,9,Project 12,2015-10-15,61,Project,2
173,9,Test 13,2015-10-27,84,Test,2
174,9,Project 14,2015-10-28,67,Project,2
175,9,Homework 15,2015-11-04,19,Homework,2
176,9,Homework 16,2015-11-03,19,Homework,2
177,9,Homework 17,2015-11-13,10,Homework,2
178,9,Homework 18,2015-11-16,19,Homework,2
179,9,Project 19,2015-11-24,67,Project,2
180,9,Homework 20,2015-12-01,24,Homework,2
181,10,Quiz 1,2015-08-28,47,Quiz,4
182,10,Quiz 2,2015-08-26,43,Quiz,4
183,10,Homework 3,2015-09-02,13,Homework,4
184,10,Test 4,2015-09-04,76,Test,4
185,10,Project 5,2015-09-15,82,Project,4
186,10,Quiz 6,2015-09-17,37,Quiz,4
187,10,Homework 7,2015-09-24,22,Homework,4
188,10,Homework 8,2015-09-25,24,Homework,4
189,10,Project 9,2015-10-07,84,Project,4
190,10,Homework 10,2015-10-06,25,Homework,4
191,10,Homework 11,2015-10-16,16,Homework,4
192,10,Homework 12,2015-10-15,10,Homework,4
193,10,Participation 13,2015-10-28,8,Participation,4
194,10,Participation 14,2015-10-28,11,Participation,4
195,10,Homework 15,2015-11-04,16,Homework,4
196,10,Homework 16,2015-11-04,15,Homework,4
197,10,Homework 17,2015-11-19,13,Homework,4
198,10,Quiz 18,2015-11-17,49,Quiz,4
199,10,Homework 19,2015-11-30,18,Homework,4
200,10,Test 20,2015-11-30,100,Test,4
201,11,Project 1,2015-08-26,69,Project,2
202,11,Project 2,2015-08-26,88,Project,2
203,11,Homework 3,2015-09-08,15,Homework,2
204,11,Homework 4,2015-09-08,15,Homework,2
205,11,Project 5,2015-09-18,97,Project,2
206,11,Quiz 6,2015-09-16,45,Quiz,2
207,11,Test 7,2015-09-25,90,Test,2
208,11,Homework 8,2015-09-29,13,Homework,2
209,11,Homework 9,2015-10-08,23,Homework,2
210,11,Project 10,2015-10-08,52,Project,2
211,11,Homework 11,2015-10-15,10,Homework,2
212,11,Homework 12,2015-10-15,14,Homework,2
213,11,Homework 13,2015-10-28,20,Homework,2
214,11,Test 14,2015-10-28,77,Test,2
215,11,Homework 15,2015-11-06,21,Homework,2
216,11,Homework 16,2015-11-09,16,Homework,2
217,11,Project 17,2015-11-16,72,Project,2
218,11,Homework 18,2015-11-13,24,Homework,2
219,11,Project 19,2015-11-30,72,Project,2
220,11,Project 20,2015-11-25,63,Project,2
221,12,Quiz 1,2015-08-28,43,Quiz,1
222,12,Test 2,2015-08-28,98,Test,1
223,12,Test 3,2015-09-04,84,Test,1
224,12,Homework 4,2015-09-03,24,Homework,1
225,12,Quiz 5,2015-09-15,26,Quiz,1
226,12,Homework 6,2015-09-15,12,Homework,1
227,12,Homework 7,2015-09-25,17,Homework,1
228,12,Test 8,2015-09-24,89,Test,1
229,12,Homework 9,2015-10-02,16,Homework,1
230,12,Participation 10,2015-10-08,7,Participation,1
231,12,Homework 11,2015-10-15,10,Homework,1
232,12,Quiz 12,2015-10-14,34,Quiz,1
233,12,Quiz 13,2015-10-26,44,Quiz,1
234,12,Homework 14,2015-10-27,19,Homework,1
235,12,Homework 15,2015-11-04,18,Homework,1
236,12,Project 16,2015-11-09,76,Project,1
237,12,Quiz 17,2015-11-18,25,Quiz,1
238,12,Homework 18,2015-11-19,12,Homework,1
239,12,Quiz 19,2015-11-25,25,Quiz,1
240,12,Test 20,2015-12-02,91,Test,1
241,13,Project 1,2015-08-28,75,Project,4
242,13,Homework 2,2015-08-28,25,Homework,4
243,13,Test 3,2015-09-04,98,Test,4
244,13,Homework 4,2015-09-03,22,Homework,4
245,13,Quiz 5,2015-09-14,47,Quiz,4
246,13,Quiz 6,2015-09-18,48,Quiz,4
247,13,Test 7,2015-09-28,75,Test,4
248,13,Homework 8,2015-09-23,22,Homework,4
249,13,Test 9,2015-10-05,87,Test,4
250,13,Project 10,2015-10-08,72,Project,4
251,13,Quiz 11,2015-10-15,35,Quiz,4
252,13,Quiz 12,2015-10-19,34,Quiz,4
253,13,Quiz 13,2015-10-23,48,Quiz,4
254,13,Homework 14,2015-10-23,25,Homework,4
255,13,Quiz 15,2015-11-03,42,Quiz,4
256,13,Test 16,2015-11-04,100,Test,4
257,13,Homework 17,2015-11-18,17,Homework,4
258,13,Quiz 18,2015-11-13,30,Quiz,4
259,13,Homework 19,2015-11-30,11,Homework,4
260,13,Quiz 20,2015-12-01,32,Quiz,4
261,14,Homework 1,2015-08-24,23,Homework,2
262,14,Quiz 2,2015-08-26,26,Quiz,2
263,14,Homework 3,2015-09-04,23,Homework,2
264,14,Homework 4,2015-09-03,23,Homework,2
265,14,Homework 5,2015-09-18,12,Homework,2
266,14,Homework 6,2015-09-16,24,Homework,2
267,14,Homework 7,2015-09-28,14,Homework,2
268,14,Homework 8,2015-09-25,15,Homework,2
269,14,Project 9,2015-10-02,58,Project,2
270,14,Homework 10,2015-10-02,16,Homework,2
271,14,Project 11,2015-10-16,53,Project,2
272,14,Test 12,2015-10-19,86,Test,2
273,14,Project 13,2015-10-29,80,Project,2
274,14,Homework 14,2015-10-29,20,Homework,2
275,14,Homework 15,2015-11-04,23,Homework,2
276,14,Test 16,2015-11-04,88,Test,2
277,14,Project 17,2015-11-13,85,Project,2
278,14,Project 18,2015-11-17,96,Project,2
279,14,Project 19,2015-12-01,100,Project,2
280,14,Quiz 20,2015-11-25,38,Quiz,2
281,15,Quiz 1,2015-08-28,47,Quiz,4
282,15,Homework 2,2015-08-28,25,Homework,4
283,15,Homework 3,2015-09-02,13,Homework,4
284,15,Participation 4,2015-09-04,11,Participation,4
285,15,Quiz 5,2015-09-18,43,Quiz,4
286,15,Homework 6,2015-09-14,11,Homework,4
287,15,Quiz 7,2015-09-23,35,Quiz,4
288,15,Test 8,2015-09-25,95,Test,4
289,15,Test 9,2015-10-06,86,Test,4
290,15,Quiz 10,2015-10-07,33,Quiz,4
291,15,Test 11,2015-10-19,87,Test,4
292,15,Quiz 12,2015-10-19,34,Quiz,4
293,15,Quiz 13,2015-10-29,42,Quiz,4
294,15,Homework 14,2015-10-26,23,Homework,4
295,15,Homework 15,2015-11-03,11,Homework,4
296,15,Quiz 16,2015-11-09,47,Quiz,4
297,15,Quiz 17,2015-11-18,43,Quiz,4
298,15,Homework 18,2015-11-16,11,Homework,4
299,15,Test 19,2015-11-25,98,Test,4
300,15,Homework 20,2015-12-02,10,Homework,4
301,16,Homework 1,2015-08-26,24,Homework,2
302,16,Participation 2,2015-08-25,10,Participation,2
303,16,Quiz 3,2015-09-08,47,Quiz,2
304,16,Homework 4,2015-09-04,16,Homework,2
305,16,Homework 5,2015-09-17,17,Homework,2
306,16,Homework 6,2015-09-14,12,Homework,2
307,16,Test 7,2015-09-24,87,Test,2
308,16,Homework 8,2015-09-28,11,Homework,2
309,16,Quiz 9,2015-10-02,42,Quiz,2
310,16,Homework 10,2015-10-05,21,Homework,2
311,16,Homework 11,2015-10-19,14,Homework,2
312,16,Test 12,2015-10-14,82,Test,2
313,16,Test 13,2015-10-27,82,Test,2
314,16,Project 14,2015-10-23,65,Project,2
315,16,Quiz 15,2015-11-03,26,Quiz,2
316,16,Quiz 16,2015-11-05,46,Quiz,2
317,16,Test 17,2015-11-18,89,Test,2
318,16,Homework 18,2015-11-18,12,Homework,2
319,16,Homework 19,2015-11-24,13,Homework,2
320,16,Quiz 20,2015-11-24,45,Quiz,2
321,17,Project 1,2015-08-27,80,Project,3
322,17,Homework 2,2015-08-27,12,Homework,3
323,17,Test 3,2015-09-02,80,Test,3
324,17,Test 4,2015-09-04,99,Test,3
325,17,Quiz 5,2015-09-17,49,Quiz,3
326,17,Quiz 6,2015-09-15,34,Quiz,3
327,17,Test 7,2015-09-25,80,Test,3
328,17,Homework 8,2015-09-29,22,Homework,3
329,17,Project 9,2015-10-02,51,Project,3
330,17,Test 10,2015-10-07,85,Test,3
331,17,Quiz 11,2015-10-20,49,Quiz,3
332,17,Quiz 12,2015-10-16,39,Quiz,3
333,17,Test 13,2015-10-28,82,Test,3
334,17,Test 14,2015-10-28,93,Test,3
335,17,Participation 15,2015-11-09,10,Participation,3
336,17,Homework 16,2015-11-09,22,Homework,3
337,17,Quiz 17,2015-11-16,35,Quiz,3
338,17,Homework 18,2015-11-18,23,Homework,3
339,17,Homework 19,2015-11-25,18,Homework,3
340,17,Quiz 20,2015-11-24,30,Quiz,3
341,18,Test 1,2015-08-25,100,Test,3
342,18,Participation 2,2015-08-26,5,Participation,3
343,18,Quiz 3,2015-09-03,43,Quiz,3
344,18,Homework 4,2015-09-02,22,Homework,3
345,18,Homework 5,2015-09-14,18,Homework,3
346,18,Test 6,2015-09-15,81,Test,3
347,18,Quiz 7,2015-09-23,49,Quiz,3
348,18,Quiz 8,2015-09-23,40,Quiz,3
349,18,Quiz 9,2015-10-02,29,Quiz,3
350,18,Participation 10,2015-10-07,15,Participation,3
351,18,Project 11,2015-10-15,78,Project,3
352,18,Quiz 12,2015-10-20,33,Quiz,3
353,18,Test 13,2015-10-28,78,Test,3
354,18,Homework 14,2015-10-29,14,Homework,3
355,18,Project 15,2015-11-03,81,Project,3
356,18,Quiz 16,2015-11-06,34,Quiz,3
357,18,Quiz 17,2015-11-18,47,Quiz,3
358,18,Homework 18,2015-11-18,22,Homework,3
359,18,Quiz 19,2015-12-02,28,Quiz,3
360,18,Quiz 20,2015-12-01,26,Quiz,3
361,19,Homework 1,2015-08-28,19,Homework,3
362,19,Homework 2,2015-08-27,13,Homework,3
363,19,Quiz 3,2015-09-03,33,Quiz,3
364,19,Quiz 4,2015-09-08,31,Quiz,3
365,19,Participation 5,2015-09-18,10,Participation,3
366,19,Test 6,2015-09-15,75,Test,3
367,19,Test 7,2015-09-25,91,Test,3
368,19,Homework 8,2015-09-28,20,Homework,3
369,19,Test 9,2015-10-02,91,Test,3
370,19,Quiz 10,2015-10-08,34,Quiz,3
371,19,Test 11,2015-10-19,83,Test,3
372,19,Quiz 12,2015-10-16,35,Quiz,3
373,19,Quiz 13,2015-10-28,38,Quiz,3
374,19,Quiz 14,2015-10-26,26,Quiz,3
375,19,Homework 15,2015-11-06,14,Homework,3
376,19,Quiz 16,2015-11-03,33,Quiz,3
377,19,Test 17,2015-11-13,98,Test,3
378,19,Homework 18,2015-11-13,14,Homework,3
379,19,Quiz 19,2015-11-30,41,Quiz,3
380,19,Homework 20,2015-11-24,22,Homework,3
381,20,Homework 1,2015-08-24,25,Homework,2
382,20,Quiz 2,2015-08-25,50,Quiz,2
383,20,Homework 3,2015-09-02,16,Homework,2
384,20,Homework 4,2015-09-08,12,Homework,2
385,20,Homework 5,2015-09-17,20,Homework,2
386,20,Quiz 6,2015-09-14,49,Quiz,2
387,20,Quiz 7,2015-09-23,43,Quiz,2
388,20,Homework 8,2015-09-24,19,Homework,2
389,20,Project 9,2015-10-06,86,Project,2
390,20,Homework 10,2015-10-05,16,Homework,2
391,20,Homework 11,2015-10-15,25,Homework,2
392,20,Test 12,2015-10-14,79,Test,2
393,20,Test 13,2015-10-27,86,Test,2
394,20,Project 14,2015-10-27,50,Project,2
395,20,Project 15,2015-11-06,85,Project,2
396,20,Quiz 16,2015-11-04,35,Quiz,2
397,20,Project 17,2015-11-17,84,Project,2
398,20,Quiz 18,2015-11-18,33,Quiz,2
399,20,Homework 19,2015-11-25,16,Homework,2
400,20,Homework 20,2015-12-01,12,Homework,2
401,21,Test 1,2015-08-26,96,Test,4
402,21,Quiz 2,2015-08-26,25,Quiz,4
403,21,Test 3,2015-09-02,95,Test,4
404,21,Test 4,2015-09-08,99,Test,4
405,21,Homework 5,2015-09-18,10,Homework,4
406,21,Homework 6,2015-09-14,14,Homework,4
407,21,Homework 7,2015-09-28,18,Homework,4
408,21,Quiz 8,2015-09-23,33,Quiz,4
409,21,Quiz 9,2015-10-02,33,Quiz,4
410,21,Homework 10,2015-10-05,24,Homework,4
411,21,Homework 11,2015-10-20,11,Homework,4
412,21,Quiz 12,2015-10-14,40,Quiz,4
413,21,Test 13,2015-10-26,98,Test,4
414,21,Homework 14,2015-10-26,23,Homework,4
415,21,Quiz 15,2015-11-05,43,Quiz,4
416,21,Project 16,2015-11-05,100,Project,4
417,21,Homework 17,2015-11-13,22,Homework,4
418,21,Homework 18,2015-11-16,10,Homework,4
419,21,Homework 19,2015-11-25,13,Homework,4
420,21,Homework 20,2015-12-02,17,Homework,4
421,22,Quiz 1,2015-08-25,39,Quiz,1
422,22,Homework 2,2015-08-26,17,Homework,1
423,22,Homework 3,2015-09-04,15,Homework,1
424,22,Homework 4,2015-09-03,17,Homework,1
425,22,Test 5,2015-09-14,91,Test,1
426,22,Quiz 6,2015-09-18,29,Quiz,1
427,22,Test 7,2015-09-29,84,Test,1
428,22,Quiz 8,2015-09-25,32,Quiz,1
429,22,Test 9,2015-10-08,89,Test,1
430,22,Homework 10,2015-10-07,20,Homework,1
431,22,Test 11,2015-10-14,77,Test,1
432,22,Homework 12,2015-10-15,10,Homework,1
433,22,Project 13,2015-10-29,87,Project,1
434,22,Homework 14,2015-10-23,21,Homework,1
435,22,Test 15,2015-11-09,100,Test,1
436,22,Quiz 16,2015-11-06,39,Quiz,1
437,22,Test 17,2015-11-13,89,Test,1
438,22,Homework 18,2015-11-17,16,Homework,1
439,22,Homework 19,2015-12-02,24,Homework,1
440,22,Project 20,2015-12-02,88,Project,1
441,23,Homework 1,2015-08-26,24,Homework,2
442,23,Quiz 2,2015-08-26,25,Quiz,2
443,23,Test 3,2015-09-03,99,Test,2
444,23,Homework 4,2015-09-04,21,Homework,2
445,23,Project 5,2015-09-17,86,Project,2
446,23,Quiz 6,2015-09-16,37,Quiz,2
447,23,Homework 7,2015-09-25,10,Homework,2
448,23,Test 8,2015-09-25,88,Test,2
449,23,Project 9,2015-10-08,80,Project,2
450,23,Test 10,2015-10-02,75,Test,2
451,23,Homework 11,2015-10-16,23,Homework,2
452,23,Quiz 12,2015-10-19,40,Quiz,2
453,23,Test 13,2015-10-23,99,Test,2
454,23,Quiz 14,2015-10-26,47,Quiz,2
455,23,Test 15,2015-11-04,91,Test,2
456,23,Test 16,2015-11-06,83,Test,2
457,23,Homework 17,2015-11-17,18,Homework,2
458,23,Homework 18,2015-11-16,14,Homework,2
459,23,Homework 19,2015-12-02,15,Homework,2
460,23,Homework 20,2015-11-30,23,Homework,2
461,24,Homework 1,2015-08-24,23,Homework,4
462,24,Project 2,2015-08-28,69,Project,4
463,24,Quiz 3,2015-09-02,36,Quiz,4
464,24,Homework 4,2015-09-08,25,Homework,4
465,24,Homework 5,2015-09-16,23,Homework,4
466,24,Homework 6,2015-09-15,19,Homework,4
467,24,Test 7,2015-09-23,97,Test,4
468,24,Test 8,2015-09-29,79,Test,4
469,24,Homework 9,2015-10-08,14,Homework,4
470,24,Homework 10,2015-10-02,11,Homework,4
471,24,Quiz 11,2015-10-15,28,Quiz,4
472,24,Homework 12,2015-10-14,14,Homework,4
473,24,Quiz 13,2015-10-28,38,Quiz,4
474,24,Homework 14,2015-10-26,11,Homework,4
475,24,Homework 15,2015-11-09,24,Homework,4
476,24,Quiz 16,2015-11-06,37,Quiz,4
477,24,Test 17,2015-11-19,94,Test,4
478,24,Homework 18,2015-11-13,21,Homework,4
479,24,Homework 19,2015-11-25,14,Homework,4
480,24,Test 20,2015-12-01,87,Test,4
481,25,Quiz 1,2015-08-26,28,Quiz,4
482,25,Quiz 2,2015-08-25,43,Quiz,4
483,25,Homework 3,2015-09-03,25,Homework,4
484,25,Participation 4,2015-09-08,5,Participation,4
485,25,Homework 5,2015-09-18,23,Homework,4
486,25,Quiz 6,2015-09-14,46,Quiz,4
487,25,Quiz 7,2015-09-29,43,Quiz,4
488,25,Test 8,2015-09-24,96,Test,4
489,25,Homework 9,2015-10-08,18,Homework,4
490,25,Homework 10,2015-10-02,21,Homework,4
491,25,Homework 11,2015-10-15,23,Homework,4
492,25,Quiz 12,2015-10-20,31,Quiz,4
493,25,Homework 13,2015-10-23,12,Homework,4
494,25,Project 14,2015-10-26,57,Project,4
495,25,Homework 15,2015-11-09,11,Homework,4
496,25,Homework 16,2015-11-09,16,Homework,4
497,25,Homework 17,2015-11-19,17,Homework,4
498,25,Quiz 18,2015-11-16,33,Quiz,4
499,25,Homework 19,2015-11-24,18,Homework,4
500,25,Homework 20,2015-12-01,19,Homework,4
501,26,Homework 1,2015-08-26,12,Homework,4
502,26,Participation 2,2015-08-28,12,Participation,4
503,26,Test 3,2015-09-08,90,Test,4
504,26,Quiz 4,2015-09-04,41,Quiz,4
505,26,Quiz 5,2015-09-14,49,Quiz,4
506,26,Test 6,2015-09-16,86,Test,4
507,26,Homework 7,2015-09-28,14,Homework,4
508,26,Homework 8,2015-09-25,17,Homework,4
509,26,Homework 9,2015-10-02,14,Homework,4
510,26,Homework 10,2015-10-02,17,Homework,4
511,26,Test 11,2015-10-16,82,Test,4
512,26,Quiz 12,2015-10-14,39,Quiz,4
513,26,Project 13,2015-10-26,70,Project,4
514,26,Homework 14,2015-10-26,18,Homework,4
515,26,Homework 15,2015-11-05,18,Homework,4
516,26,Project 16,2015-11-06,81,Project,4
517,26,Homework 17,2015-11-13,13,Homework,4
518,26,Homework 18,2015-11-18,20,Homework,4
519,26,Homework 19,2015-12-01,11,Homework,4
520,26,Quiz 20,2015-11-25,41,Quiz,4
521,27,Homework 1,2015-08-26,14,Homework,3
522,27,Test 2,2015-08-28,84,Test,3
523,27,Test 3,2015-09-04,82,Test,3
524,27,Test 4,2015-09-02,77,Test,3
525,27,Homework 5,2015-09-15,24,Homework,3
526,27,Quiz 6,2015-09-18,43,Quiz,3
527,27,Homework 7,2015-09-28,22,Homework,3
528,27,Homework 8,2015-09-28,13,Homework,3
529,27,Homework 9,2015-10-07,10,Homework,3
530,27,Homework 10,2015-10-08,22,Homework,3
531,27,Quiz 11,2015-10-14,44,Quiz,3
532,27,Quiz 12,2015-10-15,27,Quiz,3
533,27,Homework 13,2015-10-28,18,Homework,3
534,27,Homework 14,2015-10-26,10,Homework,3
535,27,Quiz 15,2015-11-03,38,Quiz,3
536,27,Homework 16,2015-11-05,14,Homework,3
537,27,Project 17,2015-11-19,54,Project,3
538,27,Quiz 18,2015-11-16,47,Quiz,3
539,27,Project 19,2015-11-24,60,Project,3
540,27,Quiz 20,2015-12-02,31,Quiz,3
541,28,Test 1,2015-08-25,81,Test,4
542,28,Homework 2,2015-08-25,23,Homework,4
543,28,Homework 3,2015-09-08,12,Homework,4
544,28,Homework 4,2015-09-04,19,Homework,4
545,28,Homework 5,2015-09-15,18,Homework,4
546,28,Homework 6,2015-09-14,22,Homework,4
547,28,Test 7,2015-09-25,88,Test,4
548,28,Test 8,2015-09-23,100,Test,4
549,28,Project 9,2015-10-06,63,Project,4
550,28,Homework 10,2015-10-05,25,Homework,4
551,28,Test 11,2015-10-19,88,Test,4
552,28,Quiz 12,2015-10-20,27,Quiz,4
553,28,Homework 13,2015-10-27,18,Homework,4
554,28,Quiz 14,2015-10-27,30,Quiz,4
555,28,Homework 15,2015-11-09,12,Homework,4
556,28,Homework 16,2015-11-04,21,Homework,4
557,28,Project 17,2015-11-13,86,Project,4
558,28,Quiz 18,2015-11-16,41,Quiz,4
559,28,Quiz 19,2015-12-02,26,Quiz,4
560,28,Test 20,2015-12-02,94,Test,4
