assignment_id,class_id,title,due_date,points_possible,category,term_id
296,5,Test 20,2023-01-14,90,Test,4
297,5,Quiz 21,2023-04-30,31,Quiz,1
298,5,Project 22,2022-09-24,70,Project,1
299,5,Test 23,2023-04-05,85,Test,2
300,5,Project 24,2022-09-11,52,Project,3
301,5,Homework 25,2023-04-29,18,Homework,1
302,5,Participation 26,2022-12-10,7,Participation,3
303,5,Quiz 27,2023-01-09,28,Quiz,4
304,5,Test 28,2023-06-05,98,Test,3
305,5,Project 29,2023-01-21,54,Project,4
306,5,Quiz 30,2022-10-31,36,Quiz,3
307,5,Test 31,2022-12-22,85,Test,4
308,5,Participation 32,2023-06-02,5,Participation,2
309,5,Quiz 33,2022-12-09,41,Quiz,1
310,5,Homework 34,2023-02-03,21,Homework,2
311,5,Project 35,2023-05-20,62,Project,2
312,5,Quiz 36,2022-11-05,31,Quiz,3
313,5,Project 37,2022-10-23,97,Project,2
314,5,Project 38,2022-09-08,73,Project,1
315,5,Quiz 39,2022-10-01,39,Quiz,3
316,5,Quiz 40,2023-01-24,31,Quiz,1
317,5,Participation 41,2023-01-03,7,Participation,3
318,5,Participation 42,2023-02-07,20,Participation,2
319,5,Participation 43,2023-01-31,13,Participation,4
320,5,Homework 44,2022-11-18,13,Homework,3
321,5,Project 45,2023-04-28,51,Project,3
322,5,Participation 46,2022-11-25,17,Participation,4
323,5,Project 47,2023-04-16,74,Project,3
324,5,Participation 48,2022-11-16,11,Participation,2
325,5,Project 49,2023-05-16,95,Project,4
326,5,Test 50,2023-01-10,91,Test,1
327,5,Project 51,2022-09-09,100,Project,2
328,5,Participation 52,2023-03-16,14,Participation,3
329,5,Quiz 53,2022-10-25,48,Quiz,1
330,5,Homework 54,2022-12-15,19,Homework,4
331,5,Test 55,2022-11-07,84,Test,4
332,5,Test 56,2022-10-16,78,Test,4
333,5,Quiz 57,2023-01-21,25,Quiz,1
334,5,Participation 58,2022-10-14,9,Participation,4
335,5,Project 59,2022-12-29,79,Project,3
336,5,Homework 60,2022-11-27,14,Homework,4
337,5,Project 61,2023-05-14,59,Project,4
338,5,Quiz 62,2023-03-23,29,Quiz,1
339,5,Homework 63,2022-09-30,10,Homework,2
340,5,Project 64,2022-12-11,91,Project,3
341,5,Homework 65,2022-08-31,13,Homework,1
342,5,Test 66,2022-11-25,76,Test,3
343,6,Quiz 1,2022-09-15,27,Quiz,1
344,6,Homework 2,2023-05-02,13,Homework,1
345,6,Quiz 3,2023-03-06,30,Quiz,1
346,6,Homework 4,2022-12-25,20,Homework,4
347,6,Test 5,2022-12-25,81,Test,2
348,6,Participation 6,2023-04-14,6,Participation,2
349,6,Test 7,2023-03-18,86,Test,2
350,6,Quiz 8,2022-12-14,36,Quiz,1
351,6,Test 9,2022-09-20,99,Test,2
352,6,Project 10,2023-05-14,61,Project,3
353,6,Test 11,2022-12-10,80,Test,2
354,6,Test 12,2022-10-26,90,Test,2
355,6,Quiz 13,2022-09-18,25,Quiz,3
356,6,Project 14,2022-10-19,78,Project,1
357,6,Homework 15,2022-12-13,22,Homework,1
358,6,Test 16,2023-03-19,82,Test,4
359,6,Project 17,2022-12-19,71,Project,3
360,6,Participation 18,2022-11-07,11,Participation,1
361,6,Project 19,2023-01-07,55,Project,4
362,6,Project 20,2022-09-14,82,Project,2
363,6,Homework 21,2023-03-03,13,Homework,3
364,6,Participation 22,2022-12-12,8,Participation,3
365,6,Homework 23,2023-01-16,20,Homework,2
366,6,Project 24,2022-08-31,77,Project,4
367,6,Quiz 25,2023-04-16,29,Quiz,3
368,6,Project 26,2022-11-16,89,Project,4
369,6,Homework 27,2022-11-29,15,Homework,3
370,6,Quiz 28,2022-11-05,39,Quiz,1
371,6,Homework 29,2023-03-14,18,Homework,2
372,6,Homework 30,2022-09-16,11,Homework,2
373,6,Participation 31,2023-04-09,20,Participation,1
374,6,Quiz 32,2023-05-01,27,Quiz,1
375,6,Quiz 33,2023-04-02,49,Quiz,2
376,6,Test 34,2023-04-19,93,Test,1
377,6,Homework 35,2023-02-22,22,Homework,4
378,6,Test 36,2022-09-04,98,Test,2
379,6,Test 37,2022-10-19,96,Test,2
380,6,Homework 38,2022-12-06,11,Homework,4
381,6,Project 39,2022-12-08,85,Project,2
382,6,Homework 40,2022-08-27,12,Homework,3
383,6,Project 41,2022-12-21,56,Project,4
384,6,Participation 42,2022-11-12,16,Participation,3
385,6,Quiz 43,2022-09-28,29,Quiz,1
386,6,Participation 44,2022-09-04,17,Participation,1
387,6,Homework 45,2023-04-23,13,Homework,3
388,6,Project 46,2022-08-30,58,Project,3
389,6,Project 47,2023-02-23,86,Project,3
390,6,Homework 48,2023-03-02,18,Homework,1
391,6,Homework 49,2022-10-02,13,Homework,1
392,6,Homework 50,2023-05-12,20,Homework,1
393,6,Test 51,2023-03-30,98,Test,4
394,6,Quiz 52,2022-11-01,32,Quiz,3
395,6,Homework 53,2022-11-25,25,Homework,2
396,6,Homework 54,2023-05-16,17,Homework,3
397,6,Quiz 55,2022-12-31,36,Quiz,3
398,6,Homework 56,2023-05-25,20,Homework,3
399,6,Participation 57,2023-05-20,8,Participation,1
400,6,Project 58,2022-11-27,79,Project,1
401,6,Quiz 59,2022-10-15,27,Quiz,3
402,6,Project 60,2023-03-03,69,Project,2
403,6,Homework 61,2023-02-26,10,Homework,4
404,6,Quiz 62,2023-04-27,42,Quiz,4
405,6,Project 63,2023-05-02,58,Project,3
406,6,Participation 64,2022-11-19,19,Participation,2
407,6,Test 65,2023-03-04,97,Test,2
408,6,Homework 66,2023-02-11,18,Homework,1
409,6,Test 67,2023-01-10,80,Test,1
410,6,Quiz 68,2023-01-06,38,Quiz,2
411,6,Participation 69,2022-12-03,6,Participation,4
412,6,Quiz 70,2023-02-13,43,Quiz,3
413,6,Participation 71,2023-01-27,13,Participation,1
414,7,Participation 1,2022-09-20,16,Participation,2
415,7,Homework 2,2023-02-11,24,Homework,3
416,7,Test 3,2022-10-14,92,Test,4
417,7,Quiz 4,2023-02-14,37,Quiz,2
418,7,Test 5,2023-01-11,95,Test,1
419,7,Participation 6,2023-02-26,8,Participation,4
420,7,Homework 7,2022-11-21,21,Homework,4
421,7,Project 8,2023-01-04,60,Project,1
422,7,Test 9,2022-12-28,78,Test,2
423,7,Quiz 10,2022-12-24,28,Quiz,2
424,7,Quiz 11,2023-03-30,40,Quiz,2
425,7,Homework 12,2022-10-06,16,Homework,1
426,7,Project 13,2022-12-15,56,Project,1
427,7,Quiz 14,2023-02-23,49,Quiz,3
428,7,Test 15,2022-10-02,84,Test,4
429,7,Project 16,2022-11-03,97,Project,2
430,7,Homework 17,2023-01-24,20,Homework,2
431,7,Project 18,2023-01-30,75,Project,3
432,7,Project 19,2023-02-08,83,Project,2
433,7,Participation 20,2022-10-06,19,Participation,1
434,7,Test 21,2023-01-04,98,Test,2
435,7,Project 22,2023-05-18,91,Project,3
436,7,Homework 23,2022-11-29,19,Homework,4
437,7,Participation 24,2023-04-08,18,Participation,1
438,7,Project 25,2022-11-18,58,Project,1
439,7,Homework 26,2023-04-07,20,Homework,3
440,7,Quiz 27,2022-10-14,25,Quiz,3
441,7,Project 28,2023-04-18,60,Project,2
442,7,Homework 29,2022-12-07,23,Homework,2
443,7,Test 30,2022-11-03,82,Test,3
444,7,Project 31,2023-02-21,86,Project,4
445,7,Project 32,2023-05-27,68,Project,2
446,7,Participation 33,2022-09-14,13,Participation,3
447,7,Participation 34,2022-10-18,9,Participation,4
448,7,Quiz 35,2022-09-21,31,Quiz,1
449,7,Quiz 36,2023-01-07,44,Quiz,1
450,7,Test 37,2022-09-17,80,Test,4
451,7,Homework 38,2023-05-02,22,Homework,2
452,7,Project 39,2022-10-03,94,Project,2
453,7,Quiz 40,2022-11-14,43,Quiz,3
454,7,Test 41,2022-12-02,83,Test,3
455,7,Project 42,2022-11-20,98,Project,2
456,7,Test 43,2023-04-30,81,Test,3
457,7,Homework 44,2022-11-30,24,Homework,1
458,7,Quiz 45,2023-04-04,46,Quiz,2
459,7,Homework 46,2022-09-14,24,Homework,1
460,7,Quiz 47,2023-02-11,31,Quiz,3
461,7,Quiz 48,2022-10-26,30,Quiz,4
462,7,Quiz 49,2023-02-25,41,Quiz,1
463,7,Homework 50,2023-04-23,17,Homework,2
464,7,Test 51,2023-03-23,75,Test,1
465,7,Homework 52,2023-04-21,18,Homework,1
466,7,Project 53,2023-05-03,83,Project,2
467,7,Homework 54,2023-01-01,10,Homework,1
468,7,Test 55,2023-03-09,92,Test,2
469,7,Quiz 56,2022-11-04,36,Quiz,3
470,7,Test 57,2022-12-15,75,Test,2
471,7,Quiz 58,2023-02-15,40,Quiz,1
472,7,Project 59,2023-02-25,100,Project,1
473,7,Participation 60,2022-11-07,7,Participation,2
474,7,Test 61,2022-11-17,91,Test,4
475,7,Participation 62,2023-05-26,13,Participation,1
476,7,Project 63,2023-04-02,70,Project,4
477,7,Participation 64,2022-09-22,14,Participation,4
478,7,Homework 65,2022-10-16,13,Homework,3
479,7,Quiz 66,2023-04-17,49,Quiz,3
480,7,Participation 67,2023-04-17,19,Participation,4
481,7,Quiz 68,2022-09-11,27,Quiz,2
482,7,Project 69,2022-11-19,77,Project,1
483,7,Project 70,2023-02-16,68,Project,3
484,8,Project 1,2022-10-08,77,Project,4
485,8,Homework 2,2023-05-20,21,Homework,1
486,8,Project 3,2023-04-16,98,Project,2
487,8,Homework 4,2022-10-07,22,Homework,2
488,8,Project 5,2022-10-22,58,Project,3
489,8,Homework 6,2023-02-13,23,Homework,4
490,8,Project 7,2023-01-07,94,Project,2
491,8,Participation 8,2023-04-15,16,Participation,1
492,8,Quiz 9,2022-11-28,48,Quiz,2
493,8,Quiz 10,2023-04-03,33,Quiz,3
494,8,Participation 11,2023-05-23,16,Participation,4
495,8,Project 12,2023-01-13,52,Project,2
496,8,Homework 13,2022-12-26,24,Homework,4
497,8,Project 14,2023-02-21,55,Project,3
498,8,Participation 15,2023-05-12,12,Participation,2
499,8,Homework 16,2022-09-28,20,Homework,4
500,8,Project 17,2022-12-15,68,Project,1
501,8,Homework 18,2022-11-04,20,Homework,3
502,8,Homework 19,2022-09-27,15,Homework,1
503,8,Project 20,2022-09-29,90,Project,4
504,8,Quiz 21,2023-02-05,28,Quiz,4
505,8,Participation 22,2023-05-14,5,Participation,3
506,8,Homework 23,2022-11-06,18,Homework,1
507,8,Homework 24,2022-11-02,19,Homework,4
508,8,Quiz 25,2022-09-08,50,Quiz,2
509,8,Test 26,2023-05-27,75,Test,1
510,8,Project 27,2023-01-25,83,Project,4
511,8,Quiz 28,2023-05-06,31,Quiz,2
512,8,Test 29,2023-06-02,78,Test,4
513,8,Test 30,2023-05-14,85,Test,4
514,8,Test 31,2022-12-30,92,Test,1
515,8,Project 32,2023-04-15,60,Project,1
516,8,Participation 33,2022-09-29,15,Participation,2
517,8,Project 34,2022-09-12,100,Project,2
518,8,Project 35,2022-08-27,91,Project,4
519,8,Project 36,2023-05-31,99,Project,3
520,8,Homework 37,2022-12-11,24,Homework,4
521,8,Homework 38,2022-12-01,24,Homework,2
522,8,Test 39,2022-11-07,85,Test,3
523,8,Participation 40,2023-01-25,8,Participation,2
524,8,Participation 41,2022-12-01,15,Participation,4
525,8,Participation 42,2022-11-17,18,Participation,4
526,8,Homework 43,2023-01-25,10,Homework,2
527,8,Quiz 44,2022-12-07,37,Quiz,1
528,8,Project 45,2022-12-16,83,Project,4
529,8,Participation 46,2022-12-01,13,Participation,2
530,8,Test 47,2022-11-15,88,Test,1
531,8,Quiz 48,2022-10-27,42,Quiz,2
532,8,Quiz 49,2023-04-01,44,Quiz,2
533,8,Participation 50,2023-02-04,9,Participation,4
534,8,Homework 51,2023-04-11,15,Homework,3
535,8,Test 52,2022-10-01,87,Test,3
536,8,Quiz 53,2022-12-02,29,Quiz,2
537,8,Participation 54,2022-10-22,20,Participation,3
538,8,Quiz 55,2022-10-25,45,Quiz,1
539,8,Participation 56,2023-05-20,9,Participation,2
540,8,Quiz 57,2023-05-27,50,Quiz,4
541,8,Homework 58,2022-08-28,13,Homework,4
542,8,Quiz 59,2023-04-28,43,Quiz,3
543,8,Homework 60,2022-09-16,10,Homework,2
544,8,Test 61,2023-02-21,91,Test,3
545,8,Homework 62,2023-04-27,13,Homework,2
546,8,Test 63,2022-10-23,99,Test,4
547,8,Homework 64,2022-10-29,21,Homework,1
548,8,Project 65,2023-02-13,91,Project,3
549,8,Quiz 66,2023-01-27,27,Quiz,1
550,8,Homework 67,2023-05-31,14,Homework,4
551,8,Test 68,2023-03-08,88,Test,1
552,8,Test 69,2022-11-26,100,Test,2
553,8,Homework 70,2022-12-27,23,Homework,2
554,8,Homework 71,2022-10-26,21,Homework,1
555,8,Test 72,2023-02-21,89,Test,3
556,9,Homework 1,2023-03-11,14,Homework,1
557,9,Test 2,2022-09-13,80,Test,4
558,9,Quiz 3,2023-04-26,45,Quiz,4
559,9,Participation 4,2023-03-11,9,Participation,1
560,9,Test 5,2023-02-15,81,Test,4
561,9,Project 6,2023-03-25,72,Project,1
562,9,Test 7,2022-12-28,93,Test,1
563,9,Quiz 8,2023-05-12,37,Quiz,4
564,9,Quiz 9,2023-03-01,35,Quiz,1
