payment_id,guardian_id,fee_type_id,amount_paid,payment_date
PAY000112,16,4,7978,2023-03-15
PAY000113,16,4,8266,2023-04-15
PAY000114,16,1,130,2022-08-14
PAY000115,16,2,54,2022-08-21
PAY000116,17,4,8727,2022-08-15
PAY000117,17,1,124,2022-08-12
PAY000118,17,2,48,2022-08-27
PAY000119,18,4,8784,2022-08-15
PAY000120,18,4,8764,2022-09-15
PAY000121,18,4,8732,2022-10-15
PAY000122,18,4,9516,2022-11-15
PAY000123,18,4,8365,2022-12-15
PAY000124,18,4,7947,2023-01-15
PAY000125,18,4,8627,2023-02-15
PAY000126,18,4,8125,2023-03-15
PAY000127,18,4,8223,2023-04-15
PAY000128,18,4,8160,2023-05-15
PAY000129,18,4,9067,2023-06-15
PAY000130,18,4,9097,2023-07-15
PAY000131,18,1,135,2022-08-18
PAY000132,19,4,9563,2022-08-15
PAY000133,19,4,8824,2022-09-15
PAY000134,19,4,9403,2022-10-15
PAY000135,19,4,8211,2022-11-15
PAY000136,19,4,8112,2022-12-15
PAY000137,19,4,8948,2023-01-15
PAY000138,19,4,8115,2023-02-15
PAY000139,19,4,8422,2023-03-15
PAY000140,19,4,9441,2023-04-15
PAY000141,19,1,127,2022-08-14
PAY000142,19,2,47,2022-08-18
PAY000143,20,4,8271,2022-08-15
PAY000144,20,4,8517,2022-09-15
PAY000145,20,4,9376,2022-10-15
PAY000146,20,4,8444,2022-11-15
PAY000147,20,4,8219,2022-12-15
PAY000148,20,4,9162,2023-01-15
PAY000149,20,4,9655,2023-02-15
PAY000150,20,4,8195,2023-03-15
PAY000151,20,4,8117,2023-04-15
PAY000152,20,1,130,2022-08-24
PAY000153,20,2,52,2022-08-29
PAY000154,22,4,9419,2022-08-15
PAY000155,22,4,8293,2022-09-15
PAY000156,22,4,8760,2022-10-15
PAY000157,22,4,8873,2022-11-15
PAY000158,22,4,9621,2022-12-15
PAY000159,22,4,8747,2023-01-15
PAY000160,22,4,9558,2023-02-15
PAY000161,22,4,8172,2023-03-15
PAY000162,22,4,9500,2023-04-15
PAY000163,22,2,51,2022-08-11
PAY000164,23,4,9106,2022-08-15
PAY000165,23,4,8644,2022-09-15
PAY000166,23,4,9222,2022-10-15
PAY000167,23,4,8411,2022-11-15
PAY000168,23,4,8196,2022-12-15
PAY000169,23,4,8241,2023-01-15
PAY000170,23,4,8431,2023-02-15
PAY000171,23,4,8858,2023-03-15
PAY000172,23,4,9664,2023-04-15
PAY000173,23,1,120,2022-08-17
PAY000174,23,2,54,2022-08-20
PAY000175,24,4,8151,2022-08-15
PAY000176,24,4,9036,2022-09-15
PAY000177,24,4,9650,2022-10-15
PAY000178,24,4,8846,2022-11-15
PAY000179,24,4,7952,2022-12-15
PAY000180,24,4,9128,2023-01-15
PAY000181,24,4,8638,2023-02-15
PAY000182,24,4,8406,2023-03-15
PAY000183,24,4,7949,2023-04-15
PAY000184,24,1,122,2022-08-12
PAY000185,24,2,52,2022-08-22
PAY000186,26,4,8925,2022-08-15
PAY000187,26,4,8974,2022-09-15
PAY000188,26,4,7952,2022-10-15
PAY000189,26,4,9602,2022-11-15
PAY000190,26,4,9480,2022-12-15
PAY000191,26,4,9099,2023-01-15
PAY000192,26,4,8441,2023-02-15
PAY000193,26,4,7998,2023-03-15
PAY000194,26,4,8704,2023-04-15
PAY000195,26,2,48,2022-08-30
PAY000196,28,4,8794,2022-08-15
PAY000197,28,4,8327,2022-09-15
PAY000198,28,4,8178,2022-10-15
PAY000199,28,4,8069,2022-11-15
PAY000200,28,4,8050,2022-12-15
PAY000201,28,4,8678,2023-01-15
PAY000202,28,4,9014,2023-02-15
PAY000203,28,4,8380,2023-03-15
PAY000204,28,4,8336,2023-04-15
PAY000205,28,1,118,2022-08-10
PAY000206,28,2,50,2022-08-26
PAY000207,29,4,9381,2022-08-15
PAY000208,29,4,8712,2022-09-15
PAY000209,29,4,8587,2022-10-15
PAY000210,29,4,9667,2022-11-15
PAY000211,29,4,8800,2022-12-15
PAY000212,29,4,8439,2023-01-15
PAY000213,29,4,8603,2023-02-15
PAY000214,29,4,8617,2023-03-15
PAY000215,29,4,8078,2023-04-15
PAY000216,29,1,117,2022-08-20
PAY000217,29,2,50,2022-08-10
PAY000218,30,4,9376,2022-08-15
PAY000219,30,4,8287,2022-09-15
PAY000220,30,4,9663,2022-10-15
PAY000221,30,4,8891,2022-11-15
PAY000222,30,4,8009,2022-12-15
PAY000223,30,4,8496,2023-01-15
PAY000224,30,4,9573,2023-02-15
PAY000225,30,4,8430,2023-03-15
PAY000226,30,4,8155,2023-04-15
PAY000227,30,2,45,2022-08-27
PAY000228,31,4,8591,2022-08-15
PAY000229,31,4,8950,2022-09-15
PAY000230,31,4,9659,2022-10-15
PAY000231,31,4,8424,2022-11-15
PAY000232,31,4,8925,2022-12-15
PAY000233,31,4,8698,2023-01-15
PAY000234,31,4,8879,2023-02-15
PAY000235,31,4,8564,2023-03-15
PAY000236,31,4,8576,2023-04-15
PAY000237,31,1,138,2022-08-24
PAY000238,31,2,46,2022-08-24
PAY000239,32,4,7990,2022-08-15
PAY000240,32,4,9563,2022-09-15
PAY000241,32,4,8902,2022-10-15
PAY000242,32,4,9633,2022-11-15
PAY000243,32,4,8777,2022-12-15
PAY000244,32,4,7995,2023-01-15
PAY000245,32,4,8198,2023-02-15
PAY000246,32,4,8076,2023-03-15
PAY000247,32,4,8145,2023-04-15
PAY000248,32,4,9143,2023-05-15
PAY000249,32,4,9445,2023-06-15
PAY000250,32,4,8333,2023-07-15
PAY000251,32,1,129,2022-08-15
PAY000252,32,2,52,2022-08-16
PAY000253,33,4,9405,2022-08-15
PAY000254,33,4,8486,2022-09-15
PAY000255,33,4,8384,2022-10-15
PAY000256,33,4,9023,2022-11-15
PAY000257,33,4,8660,2022-12-15
PAY000258,33,4,9159,2023-01-15
PAY000259,33,4,7981,2023-02-15
PAY000260,33,4,9273,2023-03-15
PAY000261,33,4,9493,2023-04-15
PAY000262,33,4,9125,2023-05-15
PAY000263,33,4,8974,2023-06-15
PAY000264,33,4,8670,2023-07-15
PAY000265,33,1,123,2022-08-17
PAY000266,33,2,50,2022-08-29
PAY000267,34,4,8997,2022-08-15
PAY000268,34,4,9544,2022-09-15
PAY000269,34,4,9477,2022-10-15
PAY000270,34,4,8733,2022-11-15
PAY000271,34,4,9676,2022-12-15
PAY000272,34,4,8414,2023-01-15
PAY000273,34,4,9183,2023-02-15
PAY000274,34,4,8106,2023-03-15
PAY000275,34,4,9568,2023-04-15
PAY000276,34,1,118,2022-08-29
PAY000277,35,4,9120,2022-08-15
PAY000278,35,4,8127,2022-09-15
PAY000279,35,4,9172,2022-10-15
PAY000280,35,4,8915,2022-11-15
PAY000281,35,4,8472,2022-12-15
PAY000282,35,4,8208,2023-01-15
PAY000283,35,4,8484,2023-02-15
PAY000284,35,4,9009,2023-03-15
PAY000285,35,4,8989,2023-04-15
PAY000286,35,4,9596,2023-05-15
PAY000287,35,4,8128,2023-06-15
PAY000288,35,4,8482,2023-07-15
PAY000289,35,2,45,2022-08-19
PAY000290,36,4,8632,2022-08-15
PAY000291,36,4,8743,2022-09-15
PAY000292,36,4,7984,2022-10-15
PAY000293,36,4,8725,2022-11-15
PAY000294,36,4,8859,2022-12-15
PAY000295,36,4,8081,2023-01-15
PAY000296,36,4,9317,2023-02-15
PAY000297,36,4,8458,2023-03-15
PAY000298,36,4,8017,2023-04-15
PAY000299,36,1,139,2022-08-10
PAY000300,36,2,46,2022-08-18
PAY000301,37,4,9583,2022-08-15
PAY000302,37,4,8489,2022-09-15
PAY000303,37,4,8752,2022-10-15
PAY000304,37,4,8212,2022-11-15
PAY000305,37,4,9490,2022-12-15
PAY000306,37,4,8885,2023-01-15
PAY000307,37,4,9102,2023-02-15
PAY000308,37,4,9248,2023-03-15
PAY000309,37,4,8118,2023-04-15
PAY000310,37,1,124,2022-08-10
PAY000311,37,2,50,2022-08-19
PAY000312,38,4,9058,2022-08-15
PAY000313,38,4,9260,2022-09-15
PAY000314,38,4,7931,2022-10-15
PAY000315,38,4,8518,2022-11-15
PAY000316,38,4,8409,2022-12-15
PAY000317,38,4,8008,2023-01-15
PAY000318,38,4,9197,2023-02-15
PAY000319,38,4,9597,2023-03-15
PAY000320,38,4,8863,2023-04-15
PAY000321,38,1,121,2022-08-15
PAY000322,38,2,45,2022-08-12
PAY000323,39,4,9217,2022-08-15
PAY000324,39,4,8357,2022-09-15
PAY000325,39,4,9647,2022-10-15
PAY000326,39,4,8226,2022-11-15
PAY000327,39,4,8255,2022-12-15
PAY000328,39,4,8349,2023-01-15
PAY000329,39,4,9164,2023-02-15
PAY000330,39,4,8644,2023-03-15
PAY000331,39,4,8191,2023-04-15
PAY000332,39,1,117,2022-08-30
PAY000333,39,2,52,2022-08-20
PAY000334,40,4,9506,2022-08-15
PAY000335,40,4,9104,2022-09-15
PAY000336,40,4,9373,2022-10-15
PAY000337,40,4,8737,2022-11-15
PAY000338,40,4,8146,2022-12-15
PAY000339,40,4,8600,2023-01-15
PAY000340,40,4,8445,2023-02-15
PAY000341,40,4,8695,2023-03-15
PAY000342,40,4,8905,2023-04-15
PAY000343,40,4,8218,2023-05-15
PAY000344,40,4,8499,2023-06-15
PAY000345,40,4,8129,2023-07-15
PAY000346,40,2,51,2022-08-24
PAY000347,41,4,9659,2022-08-15
PAY000348,41,4,8294,2022-09-15
PAY000349,41,4,8231,2022-10-15
PAY000350,41,4,8807,2022-11-15
PAY000351,41,4,8782,2022-12-15
PAY000352,41,4,8298,2023-01-15
PAY000353,41,4,8316,2023-02-15
PAY000354,41,4,8401,2023-03-15
PAY000355,41,4,8706,2023-04-15
PAY000356,41,1,125,2022-08-30
PAY000357,41,2,48,2022-08-14
PAY000358,42,4,9607,2022-08-15
PAY000359,42,4,8742,2022-09-15
PAY000360,42,4,8766,2022-10-15
PAY000361,42,4,8951,2022-11-15
PAY000362,42,4,9525,2022-12-15
PAY000363,42,4,9661,2023-01-15
PAY000364,42,4,8864,2023-02-15
PAY000365,42,4,9045,2023-03-15
PAY000366,42,4,8961,2023-04-15
PAY000367,42,4,9527,2023-05-15
PAY000368,42,4,7961,2023-06-15
PAY000369,42,4,8029,2023-07-15
PAY000370,42,1,125,2022-08-12
PAY000371,42,2,50,2022-08-29
PAY000372,44,4,7927,2022-08-15
PAY000373,44,4,8038,2022-09-15
PAY000374,44,4,9180,2022-10-15
PAY000375,44,4,8681,2022-11-15
PAY000376,44,4,9290,2022-12-15
PAY000377,44,4,8159,2023-01-15
PAY000378,44,4,9189,2023-02-15
PAY000379,44,4,8316,2023-03-15
PAY000380,44,4,8664,2023-04-15
PAY000381,44,4,8038,2023-05-15
PAY000382,44,4,8048,2023-06-15
PAY000383,44,4,9616,2023-07-15
PAY000384,44,1,126,2022-08-11
PAY000385,44,2,47,2022-08-25
PAY000386,46,4,8166,2022-08-15
PAY000387,46,4,8103,2022-09-15
PAY000388,46,4,8670,2022-10-15
PAY000389,46,4,9137,2022-11-15
PAY000390,46,4,8207,2022-12-15
PAY000391,46,4,8801,2023-01-15
PAY000392,46,4,8964,2023-02-15
PAY000393,46,4,9162,2023-03-15
PAY000394,46,4,8194,2023-04-15
PAY000395,46,2,54,2022-08-23
PAY000396,47,4,9371,2022-08-15
PAY000397,47,1,134,2022-08-13
PAY000398,47,2,47,2022-08-12
PAY000399,48,4,9379,2022-08-15
PAY000400,48,2,49,2022-08-12
PAY000401,50,4,8895,2022-08-15
PAY000402,50,1,123,2022-08-24
PAY000403,50,2,45,2022-08-17
PAY000404,52,4,8047,2022-08-15
PAY000405,52,4,9529,2022-09-15
PAY000406,52,4,8880,2022-10-15
PAY000407,52,4,8345,2022-11-15
PAY000408,52,4,7982,2022-12-15
PAY000409,52,4,8571,2023-01-15
PAY000410,52,4,8674,2023-02-15
PAY000411,52,4,9003,2023-03-15
PAY000412,52,4,8464,2023-04-15
PAY000413,52,2,53,2022-08-19
PAY000414,53,4,8905,2022-08-15
PAY000415,53,4,7982,2022-09-15
PAY000416,53,4,8233,2022-10-15
PAY000417,53,4,9634,2022-11-15
PAY000418,53,4,8644,2022-12-15
PAY000419,53,4,8257,2023-01-15
PAY000420,53,4,8480,2023-02-15
PAY000421,53,4,9047,2023-03-15
PAY000422,53,4,8297,2023-04-15
PAY000423,53,4,9497,2023-05-15
PAY000424,53,4,8815,2023-06-15
PAY000425,53,4,8634,2023-07-15
PAY000426,53,1,125,2022-08-26
PAY000427,53,2,46,2022-08-25
PAY000428,55,4,9512,2022-08-15
PAY000429,55,4,8373,2022-09-15
PAY000430,55,4,8924,2022-10-15
PAY000431,55,4,8384,2022-11-15
PAY000432,55,4,8009,2022-12-15
PAY000433,55,4,9086,2023-01-15
PAY000434,55,4,9430,2023-02-15
PAY000435,55,4,9336,2023-03-15
PAY000436,55,4,8301,2023-04-15
PAY000437,55,1,137,2022-08-27
PAY000438,55,2,48,2022-08-26
PAY000439,56,4,9460,2022-08-15
PAY000440,56,4,8846,2022-09-15
PAY000441,56,4,9189,2022-10-15
PAY000442,56,4,8080,2022-11-15
PAY000443,56,4,9449,2022-12-15
PAY000444,56,4,8768,2023-01-15
PAY000445,56,4,9301,2023-02-15
PAY000446,56,4,8337,2023-03-15
PAY000447,56,4,9642,2023-04-15
PAY000448,56,4,9133,2023-05-15
PAY000449,56,4,8787,2023-06-15
PAY000450,56,4,8704,2023-07-15
PAY000451,56,1,134,2022-08-26
PAY000452,58,4,8012,2022-08-15
PAY000453,58,4,8198,2022-09-15
PAY000454,58,4,9118,2022-10-15
PAY000455,58,4,8793,2022-11-15
PAY000456,58,4,7981,2022-12-15
PAY000457,58,4,9520,2023-01-15
PAY000458,58,4,9554,2023-02-15
PAY000459,58,4,8121,2023-03-15
PAY000460,58,4,8156,2023-04-15
PAY000461,58,1,126,2022-08-29
PAY000462,58,2,51,2022-08-24
PAY000463,59,4,8951,2022-08-15
PAY000464,59,4,9499,2022-09-15
PAY000465,59,4,8440,2022-10-15
PAY000466,59,4,8117,2022-11-15
PAY000467,59,4,8245,2022-12-15
PAY000468,59,4,9171,2023-01-15
PAY000469,59,4,9434,2023-02-15
PAY000470,59,4,8970,2023-03-15
PAY000471,59,4,8146,2023-04-15
PAY000472,59,1,118,2022-08-28
PAY000473,59,2,47,2022-08-18
PAY000474,60,4,7955,2022-08-15
PAY000475,60,4,9066,2022-09-15
PAY000476,60,4,9112,2022-10-15
PAY000477,60,4,7938,2022-11-15
PAY000478,60,4,8563,2022-12-15
PAY000479,60,4,9141,2023-01-15
PAY000480,60,4,8277,2023-02-15
PAY000481,60,4,7992,2023-03-15
PAY000482,60,4,8254,2023-04-15
PAY000483,62,4,9634,2022-08-15
PAY000484,62,4,8098,2022-09-15
PAY000485,62,4,9176,2022-10-15
PAY000486,62,4,9502,2022-11-15
PAY000487,62,4,8469,2022-12-15
PAY000488,62,4,9235,2023-01-15
PAY000489,62,4,8529,2023-02-15
PAY000490,62,4,9413,2023-03-15
PAY000491,62,4,8243,2023-04-15
PAY000492,62,1,141,2022-08-19
PAY000493,63,4,9175,2022-08-15
PAY000494,63,4,9249,2022-09-15
PAY000495,63,4,8321,2022-10-15
PAY000496,63,4,8656,2022-11-15
PAY000497,63,4,9345,2022-12-15
PAY000498,63,4,8738,2023-01-15
PAY000499,63,4,9647,2023-02-15
PAY000500,63,4,8803,2023-03-15
PAY000501,63,4,9151,2023-04-15
PAY000502,63,2,48,2022-08-16
PAY000503,64,4,9214,2022-08-15
PAY000504,64,4,9271,2022-09-15
PAY000505,64,4,9170,2022-10-15
PAY000506,64,4,8728,2022-11-15
PAY000507,64,4,8644,2022-12-15
PAY000508,64,4,9248,2023-01-15
PAY000509,64,4,9546,2023-02-15
PAY000510,64,4,9620,2023-03-15
PAY000511,64,4,8479,2023-04-15
PAY000512,64,1,119,2022-08-26
PAY000513,64,2,48,2022-08-22
PAY000514,66,4,8773,2022-08-15
PAY000515,66,4,9161,2022-09-15
PAY000516,66,4,7929,2022-10-15
PAY000517,66,4,8228,2022-11-15
PAY000518,66,4,8480,2022-12-15
PAY000519,66,4,8337,2023-01-15
PAY000520,66,4,7975,2023-02-15
PAY000521,66,4,8173,2023-03-15
PAY000522,66,4,8438,2023-04-15
PAY000523,66,1,135,2022-08-14
PAY000524,66,2,52,2022-08-23
PAY000525,68,4,8019,2022-08-15
PAY000526,68,4,9031,2022-09-15
PAY000527,68,4,8829,2022-10-15
PAY000528,68,4,8453,2022-11-15
PAY000529,68,4,9381,2022-12-15
PAY000530,68,4,8933,2023-01-15
PAY000531,68,4,9472,2023-02-15
PAY000532,68,4,9387,2023-03-15
PAY000533,68,4,8156,2023-04-15
PAY000534,68,1,129,2022-08-28
PAY000535,68,2,54,2022-08-26
PAY000536,69,4,9360,2022-08-15
PAY000537,69,1,131,2022-08-13
PAY000538,69,2,46,2022-08-28
PAY000539,70,4,9191,2022-08-15
PAY000540,70,4,9554,2022-09-15
PAY000541,70,4,9178,2022-10-15
PAY000542,70,4,8864,2022-11-15
PAY000543,70,4,9339,2022-12-15
PAY000544,70,4,9675,2023-01-15
PAY000545,70,4,8350,2023-02-15
PAY000546,70,4,8547,2023-03-15
PAY000547,70,4,9519,2023-04-15
PAY000548,70,1,127,2022-08-14
PAY000549,71,4,8421,2022-08-15
PAY000550,71,4,9353,2022-09-15
PAY000551,71,4,8745,2022-10-15
PAY000552,71,4,8944,2022-11-15
PAY000553,71,4,9042,2022-12-15
PAY000554,71,4,9116,2023-01-15
PAY000555,71,4,9590,2023-02-15
PAY000556,71,4,8181,2023-03-15
PAY000557,71,4,9529,2023-04-15
PAY000558,71,1,124,2022-08-16
PAY000559,71,2,53,2022-08-30
PAY000560,72,4,8111,2022-08-15
PAY000561,72,4,9508,2022-09-15
PAY000562,72,4,8454,2022-10-15
PAY000563,72,4,8857,2022-11-15
PAY000564,72,4,9607,2022-12-15
PAY000565,72,4,8978,2023-01-15
PAY000566,72,4,8404,2023-02-15
PAY000567,72,4,8478,2023-03-15
PAY000568,72,4,8870,2023-04-15
PAY000569,72,1,136,2022-08-18
PAY000570,72,2,48,2022-08-26
PAY000571,74,4,8076,2022-08-15
PAY000572,74,4,8400,2022-09-15
PAY000573,74,4,9562,2022-10-15
PAY000574,74,4,9291,2022-11-15
PAY000575,74,4,9193,2022-12-15
PAY000576,74,4,7967,2023-01-15
PAY000577,74,4,9064,2023-02-15
PAY000578,74,4,8221,2023-03-15
PAY000579,74,4,8067,2023-04-15
PAY000580,74,1,123,2022-08-24
PAY000581,74,2,52,2022-08-13
PAY000582,75,4,8532,2022-08-15
PAY000583,75,4,8812,2022-09-15
PAY000584,75,4,8394,2022-10-15
PAY000585,75,4,8707,2022-11-15
PAY000586,75,4,8141,2022-12-15
PAY000587,75,4,8902,2023-01-15
PAY000588,75,4,9567,2023-02-15
PAY000589,75,4,8181,2023-03-15
PAY000590,75,4,8381,2023-04-15
PAY000591,75,1,132,2022-08-21
PAY000592,76,4,8159,2022-08-15
PAY000593,76,4,8030,2022-09-15
PAY000594,76,4,8472,2022-10-15
PAY000595,76,4,8667,2022-11-15
PAY000596,76,4,9067,2022-12-15
PAY000597,76,4,8412,2023-01-15
PAY000598,76,4,8173,2023-02-15
PAY000599,76,4,8669,2023-03-15
PAY000600,76,4,9503,2023-04-15
PAY000601,76,1,140,2022-08-28
PAY000602,77,4,8727,2022-08-15
PAY000603,77,4,9629,2022-09-15
PAY000604,77,4,8357,2022-10-15
PAY000605,77,4,8133,2022-11-15
PAY000606,77,4,9602,2022-12-15
PAY000607,77,4,9064,2023-01-15
PAY000608,77,4,9442,2023-02-15
PAY000609,77,4,8135,2023-03-15
PAY000610,77,4,9606,2023-04-15
PAY000611,77,4,8040,2023-05-15
PAY000612,77,4,7927,2023-06-15
PAY000613,77,4,8864,2023-07-15
PAY000614,77,2,46,2022-08-15
PAY000615,78,4,8606,2022-08-15
PAY000616,78,4,9449,2022-09-15
PAY000617,78,4,9343,2022-10-15
PAY000618,78,4,8754,2022-11-15
PAY000619,78,4,8836,2022-12-15
PAY000620,78,4,8868,2023-01-15
PAY000621,78,4,9589,2023-02-15
PAY000622,78,4,9610,2023-03-15
PAY000623,78,4,8484,2023-04-15
PAY000624,78,1,136,2022-08-11
PAY000625,78,2,46,2022-08-23
PAY000626,79,4,8705,2022-08-15
PAY000627,79,4,9345,2022-09-15
PAY000628,79,4,8812,2022-10-15
PAY000629,79,4,9226,2022-11-15
PAY000630,79,4,7921,2022-12-15
PAY000631,79,4,7958,2023-01-15
PAY000632,79,4,9019,2023-02-15
PAY000633,79,4,8547,2023-03-15
PAY000634,79,4,8831,2023-04-15
PAY000635,79,1,123,2022-08-16
PAY000636,79,2,53,2022-08-16
PAY000637,81,4,8511,2022-08-15
PAY000638,81,4,8645,2022-09-15
PAY000639,81,4,9024,2022-10-15
PAY000640,81,4,8503,2022-11-15
PAY000641,81,4,9208,2022-12-15
PAY000642,81,4,7973,2023-01-15
PAY000643,81,4,8672,2023-02-15
PAY000644,81,4,9304,2023-03-15
PAY000645,81,4,8515,2023-04-15
PAY000646,81,1,133,2022-08-17
PAY000647,81,2,45,2022-08-21
PAY000648,82,4,8297,2022-08-15
PAY000649,82,1,130,2022-08-22
PAY000650,82,2,48,2022-08-20
PAY000651,83,4,8038,2022-08-15
PAY000652,83,1,132,2022-08-16
PAY000653,83,2,46,2022-08-14
PAY000654,85,4,9521,2022-08-15
PAY000655,85,4,8986,2022-09-15
PAY000656,85,4,8956,2022-10-15
PAY000657,85,4,8990,2022-11-15
PAY000658,85,4,9440,2022-12-15
PAY000659,85,4,9489,2023-01-15
PAY000660,85,4,9121,2023-02-15
PAY000661,85,4,8871,2023-03-15
PAY000662,85,4,8638,2023-04-15
PAY000663,85,4,8418,2023-05-15
PAY000664,85,4,9672,2023-06-15
PAY000665,85,4,9594,2023-07-15
PAY000666,85,1,141,2022-08-24
PAY000667,85,2,49,2022-08-21
PAY000668,87,4,9471,2022-08-15
PAY000669,87,4,9087,2022-09-15
PAY000670,87,4,9018,2022-10-15
PAY000671,87,4,8308,2022-11-15
PAY000672,87,4,8466,2022-12-15
PAY000673,87,4,9559,2023-01-15
PAY000674,87,4,8132,2023-02-15
PAY000675,87,4,8025,2023-03-15
PAY000676,87,4,7926,2023-04-15
PAY000677,87,1,139,2022-08-22
PAY000678,87,2,45,2022-08-17
PAY000679,89,4,9252,2022-08-15
PAY000680,89,4,8513,2022-09-15
PAY000681,89,4,9374,2022-10-15
PAY000682,89,4,9081,2022-11-15
PAY000683,89,4,8327,2022-12-15
PAY000684,89,4,7964,2023-01-15
PAY000685,89,4,9029,2023-02-15
PAY000686,89,4,8789,2023-03-15
PAY000687,89,4,8848,2023-04-15
PAY000688,89,2,49,2022-08-20
PAY000689,90,4,8230,2022-08-15
PAY000690,90,4,9027,2022-09-15
PAY000691,90,4,9109,2022-10-15
PAY000692,90,4,8187,2022-11-15
PAY000693,90,4,8355,2022-12-15
PAY000694,90,4,9142,2023-01-15
PAY000695,90,4,9210,2023-02-15
PAY000696,90,4,8953,2023-03-15
PAY000697,90,4,8802,2023-04-15
PAY000698,90,2,53,2022-08-17
PAY000699,92,4,8751,2022-08-15
PAY000700,92,4,9289,2022-09-15
PAY000701,92,4,7987,2022-10-15
PAY000702,92,4,8459,2022-11-15
