student_grade_history_id,student_id,school_year_id,gpa,grade_level_id
HIST000090,100,8,3.376,10
HIST000091,101,8,2.946,10
HIST000092,102,8,2.939,10
HIST000093,103,8,3.049,10
HIST000094,104,8,2.86,10
HIST000095,105,8,3.144,10
HIST000096,106,8,3.712,10
HIST000097,107,8,2.456,10
HIST000098,108,8,2.987,10
HIST000099,109,8,3.815,10
HIST000100,110,8,3.07,10
HIST000101,111,8,3.143,10
HIST000102,112,8,3.894,10
HIST000103,113,8,1.815,10
HIST000104,114,8,3.175,10
HIST000105,115,8,3.195,10
HIST000106,116,8,3.229,10
HIST000107,117,8,3.613,10
HIST000108,118,8,2.698,11
HIST000109,119,8,3.442,11
HIST000110,120,8,2.527,11
HIST000111,121,8,3.126,11
HIST000112,122,8,2.755,11
HIST000113,123,8,2.16,11
HIST000114,124,8,2.973,11
HIST000115,125,8,3.016,11
HIST000116,126,8,3.322,11
HIST000117,127,8,2.421,11
HIST000118,128,8,3.108,11
HIST000119,130,8,3.232,11
HIST000120,131,8,3.018,11
HIST000121,132,8,3.027,11
HIST000122,133,8,4.0,11
HIST000123,134,8,2.932,11
HIST000124,136,8,3.526,11
HIST000125,137,8,3.58,11
HIST000126,138,8,2.798,11
HIST000127,139,8,3.481,11
HIST000128,140,8,2.897,11
HIST000129,141,8,3.427,11
HIST000130,142,8,3.599,11
HIST000131,143,8,3.03,11
HIST000132,144,8,3.085,11
HIST000133,145,8,2.775,11
HIST000134,146,8,3.077,11
HIST000135,147,8,3.546,11
HIST000136,148,8,2.721,11
HIST000137,149,8,3.3,11
HIST000138,150,8,2.842,11
HIST000139,151,8,2.239,11
HIST000140,153,8,3.704,11
HIST000141,154,8,3.105,11
HIST000142,155,8,3.346,11
HIST000143,156,8,3.011,11
HIST000144,157,8,3.404,12
HIST000145,158,8,3.191,12
HIST000146,159,8,3.145,12
HIST000147,160,8,2.935,12
HIST000148,161,8,2.947,12
HIST000149,163,8,3.482,12
HIST000150,164,8,2.954,12
HIST000151,165,8,3.087,12
HIST000152,166,8,2.737,12
HIST000153,167,8,3.188,12
HIST000154,168,8,2.888,12
HIST000155,169,8,3.313,12
HIST000156,171,8,3.288,12
HIST000157,172,8,2.937,12
HIST000158,173,8,2.817,12
HIST000159,174,8,3.046,12
HIST000160,175,8,3.237,12
HIST000161,176,8,3.125,12
HIST000162,177,8,3.148,12
HIST000163,178,8,3.269,12
HIST000164,179,8,2.407,12
HIST000165,180,8,2.902,12
HIST000166,181,8,2.997,12
HIST000167,182,8,3.309,12
HIST000168,183,8,2.5,12
HIST000169,184,8,3.502,12
HIST000170,185,8,3.838,12
HIST000171,186,8,2.894,12
HIST000172,187,8,3.062,12
HIST000173,188,8,3.126,12
HIST000174,190,8,3.98,12
HIST000175,191,8,2.914,12
HIST000176,192,8,2.661,12
HIST000177,193,8,2.981,12
HIST000178,194,8,3.925,12
HIST000179,195,8,3.8,12
HIST000180,196,8,2.801,13
HIST000181,197,8,3.398,13
HIST000182,198,8,3.184,13
HIST000183,199,8,3.067,13
HIST000184,201,8,3.34,13
HIST000185,202,8,3.069,13
HIST000186,203,8,3.182,13
HIST000187,204,8,2.773,13
HIST000188,205,8,3.616,13
HIST000189,206,8,2.558,13
HIST000190,207,8,3.901,13
HIST000191,208,8,3.145,13
HIST000192,209,8,2.935,13
HIST000193,210,8,2.822,13
HIST000194,211,8,3.593,13
HIST000195,212,8,3.064,13
HIST000196,213,8,3.185,13
HIST000197,214,8,2.661,13
HIST000198,215,8,2.7,13
HIST000199,216,8,3.134,13
HIST000200,217,8,2.072,13
HIST000201,218,8,3.351,13
HIST000202,219,8,3.529,13
HIST000203,220,8,2.673,13
HIST000204,221,8,3.426,13
HIST000205,222,8,3.296,13
HIST000206,223,8,2.994,13
HIST000207,224,8,3.306,13
HIST000208,225,8,2.751,13
HIST000209,226,8,2.965,13
HIST000210,227,8,3.654,13
HIST000211,228,8,2.778,13
HIST000212,229,8,3.511,13
HIST000213,230,8,3.658,13
HIST000214,231,8,3.312,13
HIST000215,233,8,3.063,13
HIST000216,234,8,2.526,13
HIST000217,501,8,3.602,7
HIST000218,502,8,3.189,7
HIST000219,503,8,3.496,7
HIST000220,504,8,4.0,7
HIST000221,505,8,3.26,7
HIST000222,506,8,3.408,7
HIST000223,507,8,3.299,7
HIST000224,508,8,3.259,7
HIST000225,509,8,2.975,7
HIST000226,510,8,3.141,7
HIST000227,511,8,2.314,7
HIST000228,512,8,2.902,7
HIST000229,513,8,2.439,7
HIST000230,514,8,2.844,7
HIST000231,515,8,3.498,7
HIST000232,516,8,3.104,7
HIST000233,517,8,3.846,7
HIST000234,518,8,4.0,7
HIST000235,519,8,3.437,7
HIST000236,520,8,3.482,7
HIST000237,521,8,3.292,7
HIST000238,522,8,3.238,7
HIST000239,523,8,1.993,7
HIST000240,524,8,2.662,7
HIST000241,525,8,2.915,7
HIST000242,526,8,3.731,7
HIST000243,527,8,2.892,7
HIST000244,528,8,3.769,7
HIST000245,529,8,2.919,7
HIST000246,531,8,3.278,7
HIST000247,533,8,3.442,7
HIST000248,534,8,2.816,7
HIST000249,536,8,3.915,7
HIST000250,537,8,3.651,7
HIST000251,538,8,3.55,7
HIST000252,539,8,3.323,7
HIST000253,540,8,2.284,7
HIST000254,541,8,3.39,7
HIST000255,542,8,3.034,7
HIST000256,543,8,3.208,9
HIST000257,544,8,3.76,10
HIST000258,545,8,3.271,8
HIST000259,548,8,3.49,11
HIST000260,550,8,2.728,6
HIST000261,551,8,3.004,6
HIST000262,552,8,1.528,6
HIST000263,553,8,2.583,6
HIST000264,554,8,3.674,6
HIST000265,555,8,2.471,6
HIST000266,556,8,3.222,6
HIST000267,557,8,4.0,6
HIST000268,558,8,2.426,6
HIST000269,559,8,3.279,6
HIST000270,560,8,3.169,6
HIST000271,561,8,3.541,6
HIST000272,562,8,3.554,6
HIST000273,563,8,3.038,6
HIST000274,564,8,3.256,6
HIST000275,565,8,3.229,6
HIST000276,566,8,3.293,6
HIST000277,567,8,3.376,6
HIST000278,568,8,2.839,6
HIST000279,569,8,3.356,6
HIST000280,570,8,3.313,6
HIST000281,571,8,2.152,6
HIST000282,572,8,3.248,6
HIST000283,573,8,3.842,6
HIST000284,574,8,3.029,6
HIST000285,575,8,2.999,6
HIST000286,576,8,3.355,6
HIST000287,577,8,3.583,6
HIST000288,579,8,3.453,6
HIST000289,580,8,2.989,6
HIST000290,581,8,2.515,6
HIST000291,582,8,3.531,6
HIST000292,583,8,3.174,6
HIST000293,584,8,3.032,6
HIST000294,586,8,3.054,6
HIST000295,587,8,3.371,6
HIST000296,588,8,2.699,6
HIST000297,590,8,3.563,13
HIST000298,591,8,3.577,12
HIST000299,594,8,3.319,10
HIST000300,595,8,2.386,12
HIST000301,598,8,3.353,5
HIST000302,599,8,2.171,5
HIST000303,600,8,3.068,5
HIST000304,601,8,3.938,5
HIST000305,602,8,3.753,5
HIST000306,603,8,2.722,5
HIST000307,604,8,3.413,5
HIST000308,605,8,3.243,5
HIST000309,606,8,3.128,5
HIST000310,607,8,3.852,5
HIST000311,608,8,2.682,5
HIST000312,609,8,3.951,5
HIST000313,610,8,3.103,5
HIST000314,611,8,3.323,5
HIST000315,612,8,3.292,5
HIST000316,613,8,4.0,5
HIST000317,614,8,3.553,5
HIST000318,615,8,2.91,5
HIST000319,616,8,2.7,5
HIST000320,617,8,2.932,5
HIST000321,618,8,2.766,5
HIST000322,619,8,2.529,5
HIST000323,620,8,3.264,5
HIST000324,622,8,3.977,5
HIST000325,623,8,3.167,5
HIST000326,624,8,3.078,5
HIST000327,625,8,2.902,5
HIST000328,626,8,2.827,5
HIST000329,627,8,3.659,5
HIST000330,628,8,3.984,5
HIST000331,629,8,2.93,5
HIST000332,630,8,2.126,5
HIST000333,631,8,3.51,5
HIST000334,632,8,3.243,5
HIST000335,633,8,3.123,5
HIST000336,634,8,3.324,5
HIST000337,635,8,2.771,5
HIST000338,637,8,3.424,5
HIST000339,638,8,3.322,5
HIST000340,639,8,3.454,5
HIST000341,640,8,3.21,5
HIST000342,641,8,2.444,5
HIST000343,642,8,2.924,6
HIST000344,643,8,3.823,13
HIST000345,644,8,3.275,5
HIST000346,645,8,2.757,11
HIST000347,647,8,3.308,4
HIST000348,648,8,3.274,4
HIST000349,649,8,3.788,4
HIST000350,650,8,3.899,4
HIST000351,651,8,3.471,4
HIST000352,652,8,3.033,4
HIST000353,653,8,2.98,4
HIST000354,654,8,3.274,4
HIST000355,655,8,2.969,4
HIST000356,656,8,3.569,4
HIST000357,657,8,2.656,4
HIST000358,658,8,3.337,4
HIST000359,659,8,3.483,4
HIST000360,660,8,3.168,4
HIST000361,661,8,2.097,4
HIST000362,662,8,3.076,4
HIST000363,663,8,3.488,4
HIST000364,664,8,3.799,4
HIST000365,665,8,2.979,4
HIST000366,666,8,2.492,4
HIST000367,667,8,2.959,4
HIST000368,668,8,3.431,4
HIST000369,669,8,3.187,4
HIST000370,670,8,3.896,4
HIST000371,671,8,3.383,4
HIST000372,672,8,3.471,4
HIST000373,673,8,3.372,4
HIST000374,674,8,3.087,4
HIST000375,675,8,3.584,4
HIST000376,676,8,2.448,4
HIST000377,677,8,2.792,4
HIST000378,678,8,3.205,4
HIST000379,679,8,2.824,4
HIST000380,680,8,3.202,4
HIST000381,681,8,3.542,4
HIST000382,683,8,2.883,4
HIST000383,684,8,3.19,4
HIST000384,685,8,3.887,4
HIST000385,686,8,3.761,4
HIST000386,687,8,3.825,4
HIST000387,688,8,2.929,4
HIST000388,689,8,3.393,4
HIST000389,690,8,3.731,4
HIST000390,691,8,3.209,4
HIST000391,692,8,3.567,4
HIST000392,693,8,3.55,4
HIST000393,694,8,3.234,4
HIST000394,696,8,2.825,6
HIST000395,697,8,2.936,8
HIST000396,698,8,2.178,4
HIST000397,699,8,3.693,3
HIST000398,700,8,2.974,3
HIST000399,701,8,3.588,3
HIST000400,702,8,3.242,3
HIST000401,703,8,3.017,3
HIST000402,704,8,4.0,3
HIST000403,705,8,2.668,3
HIST000404,706,8,2.541,3
HIST000405,707,8,3.12,3
HIST000406,708,8,3.642,3
HIST000407,709,8,3.065,3
HIST000408,710,8,3.262,3
HIST000409,711,8,3.516,3
HIST000410,712,8,3.292,3
HIST000411,713,8,2.524,3
HIST000412,714,8,3.055,3
HIST000413,715,8,2.692,3
HIST000414,716,8,3.218,3
HIST000415,717,8,3.191,3
HIST000416,718,8,3.406,3
HIST000417,719,8,3.405,3
HIST000418,720,8,2.938,3
HIST000419,721,8,3.392,3
HIST000420,722,8,2.353,3
HIST000421,723,8,3.702,3
HIST000422,724,8,2.834,3
HIST000423,725,8,2.66,3
HIST000424,726,8,2.669,3
HIST000425,727,8,2.977,3
HIST000426,728,8,3.213,3
HIST000427,729,8,3.204,3
HIST000428,730,8,2.829,3
HIST000429,731,8,3.554,3
HIST000430,732,8,4.0,3
HIST000431,733,8,2.488,3
HIST000432,734,8,3.252,6
HIST000433,735,8,2.983,9
HIST000434,736,8,3.228,10
HIST000435,737,8,2.929,7
HIST000436,738,8,2.94,11
HIST000437,739,8,2.384,7
HIST000438,740,8,3.25,6
HIST000439,741,8,3.457,2
HIST000440,742,8,3.302,2
HIST000441,743,8,3.297,2
HIST000442,744,8,2.565,2
HIST000443,745,8,3.202,2
HIST000444,746,8,3.191,2
HIST000445,747,8,2.615,2
HIST000446,748,8,3.148,2
HIST000447,749,8,3.461,2
HIST000448,750,8,3.325,2
HIST000449,751,8,3.113,2
HIST000450,752,8,3.085,2
HIST000451,753,8,3.327,2
HIST000452,754,8,4.0,2
HIST000453,755,8,3.9,2
HIST000454,756,8,3.777,2
HIST000455,757,8,3.392,2
HIST000456,758,8,3.04,2
HIST000457,759,8,1.761,2
HIST000458,760,8,2.71,2
HIST000459,761,8,3.724,2
HIST000460,762,8,3.208,2
HIST000461,763,8,2.927,2
HIST000462,764,8,2.998,2
HIST000463,765,8,3.653,2
HIST000464,766,8,3.646,2
HIST000465,767,8,3.314,2
HIST000466,768,8,3.291,2
HIST000467,769,8,3.311,2
HIST000468,770,8,2.722,2
HIST000469,771,8,3.029,2
HIST000470,772,8,3.383,2
HIST000471,773,8,3.478,2
HIST000472,774,8,2.945,2
HIST000473,775,8,3.489,2
HIST000474,776,8,2.912,2
HIST000475,777,8,2.738,2
HIST000476,778,8,2.47,2
HIST000477,779,8,3.828,2
HIST000478,780,8,3.024,2
HIST000479,781,8,3.958,2
HIST000480,783,8,3.034,2
HIST000481,784,8,3.333,2
HIST000482,785,8,3.39,2
HIST000483,786,8,3.391,2
HIST000484,787,8,2.467,2
HIST000485,788,8,3.214,2
HIST000486,789,8,3.586,2
HIST000487,790,8,3.124,2
HIST000488,791,8,2.968,2
HIST000489,792,8,3.417,2
HIST000490,793,8,2.971,10
HIST000491,794,8,3.174,2
HIST000492,795,8,2.306,13
HIST000493,796,8,3.283,11
HIST000494,797,8,2.997,2
HIST000495,798,8,3.34,10
HIST000496,799,8,3.356,1
HIST000497,800,8,1.856,1
HIST000498,801,8,2.821,1
HIST000499,802,8,3.213,1
HIST000500,803,8,3.583,1
HIST000501,804,8,3.339,1
HIST000502,805,8,3.01,1
HIST000503,806,8,3.697,1
HIST000504,807,8,2.828,1
HIST000505,808,8,3.194,1
HIST000506,809,8,3.12,1
HIST000507,810,8,2.892,1
HIST000508,811,8,3.415,1
HIST000509,812,8,3.027,1
HIST000510,813,8,3.063,1
HIST000511,814,8,3.691,1
HIST000512,815,8,3.233,1
HIST000513,816,8,3.498,1
HIST000514,817,8,3.724,1
HIST000515,818,8,3.804,1
HIST000516,819,8,3.562,1
HIST000517,820,8,3.171,1
HIST000518,821,8,2.921,1
HIST000519,822,8,3.019,1
HIST000520,823,8,3.069,1
HIST000521,824,8,2.56,1
HIST000522,825,8,3.306,1
HIST000523,826,8,2.824,1
HIST000524,827,8,3.443,1
HIST000525,828,8,3.259,1
HIST000526,829,8,2.981,1
HIST000527,830,8,3.742,1
HIST000528,831,8,3.044,1
HIST000529,832,8,2.993,1
HIST000530,833,8,1.767,1
HIST000531,834,8,3.341,1
HIST000532,835,8,3.162,1
HIST000533,836,8,3.885,1
HIST000534,837,8,3.177,1
HIST000535,838,8,3.549,1
HIST000536,839,8,3.149,1
HIST000537,840,8,3.34,1
HIST000538,841,8,2.804,1
HIST000539,842,8,3.044,1
HIST000540,843,8,3.09,1
HIST000541,844,8,3.372,1
HIST000542,845,8,3.453,1
HIST000543,846,8,3.366,1
HIST000544,847,8,3.187,3
HIST000545,848,8,2.987,8
HIST000546,849,8,3.104,10
