enrollment_id,student_id,class_id
ENR000484,69,12
ENR000485,70,12
ENR000486,71,12
ENR000487,72,12
ENR000488,73,12
ENR000489,74,12
ENR000490,75,12
ENR000491,76,12
ENR000492,77,12
ENR000493,78,12
ENR000494,543,12
ENR000495,736,12
ENR000496,847,12
ENR000497,904,12
ENR000498,1015,12
ENR000499,79,13
ENR000500,80,13
ENR000501,82,13
ENR000502,83,13
ENR000503,84,13
ENR000504,85,13
ENR000505,86,13
ENR000506,87,13
ENR000507,88,13
ENR000508,89,13
ENR000509,90,13
ENR000510,91,13
ENR000511,92,13
ENR000512,93,13
ENR000513,94,13
ENR000514,95,13
ENR000515,96,13
ENR000516,97,13
ENR000517,98,13
ENR000518,99,13
ENR000519,100,13
ENR000520,101,13
ENR000521,102,13
ENR000522,103,13
ENR000523,104,13
ENR000524,105,13
ENR000525,106,13
ENR000526,108,13
ENR000527,109,13
ENR000528,110,13
ENR000529,112,13
ENR000530,113,13
ENR000531,114,13
ENR000532,115,13
ENR000533,116,13
ENR000534,117,13
ENR000535,641,13
ENR000536,690,13
ENR000537,692,13
ENR000538,845,13
ENR000539,902,13
ENR000540,79,14
ENR000541,80,14
ENR000542,82,14
ENR000543,83,14
ENR000544,84,14
ENR000545,85,14
ENR000546,86,14
ENR000547,87,14
ENR000548,88,14
ENR000549,89,14
ENR000550,90,14
ENR000551,91,14
ENR000552,92,14
ENR000553,93,14
ENR000554,94,14
ENR000555,95,14
ENR000556,96,14
ENR000557,97,14
ENR000558,98,14
ENR000559,99,14
ENR000560,100,14
ENR000561,101,14
ENR000562,102,14
ENR000563,103,14
ENR000564,104,14
ENR000565,105,14
ENR000566,106,14
ENR000567,108,14
ENR000568,109,14
ENR000569,110,14
ENR000570,112,14
ENR000571,113,14
ENR000572,114,14
ENR000573,115,14
ENR000574,116,14
ENR000575,117,14
ENR000576,641,14
ENR000577,690,14
ENR000578,692,14
ENR000579,845,14
ENR000580,902,14
ENR000581,79,15
ENR000582,80,15
ENR000583,82,15
ENR000584,83,15
ENR000585,84,15
ENR000586,85,15
ENR000587,86,15
ENR000588,87,15
ENR000589,88,15
ENR000590,89,15
ENR000591,90,15
ENR000592,91,15
ENR000593,92,15
ENR000594,93,15
ENR000595,94,15
ENR000596,95,15
ENR000597,96,15
ENR000598,97,15
ENR000599,98,15
ENR000600,99,15
ENR000601,100,15
ENR000602,101,15
ENR000603,102,15
ENR000604,103,15
ENR000605,104,15
ENR000606,105,15
ENR000607,106,15
ENR000608,108,15
ENR000609,109,15
ENR000610,110,15
ENR000611,112,15
ENR000612,113,15
ENR000613,114,15
ENR000614,115,15
ENR000615,116,15
ENR000616,117,15
ENR000617,641,15
ENR000618,690,15
ENR000619,692,15
ENR000620,845,15
ENR000621,902,15
ENR000622,79,16
ENR000623,80,16
ENR000624,82,16
ENR000625,83,16
ENR000626,84,16
ENR000627,85,16
ENR000628,86,16
ENR000629,87,16
ENR000630,88,16
ENR000631,89,16
ENR000632,90,16
ENR000633,91,16
ENR000634,92,16
ENR000635,93,16
ENR000636,94,16
ENR000637,95,16
ENR000638,96,16
ENR000639,97,16
ENR000640,98,16
ENR000641,99,16
ENR000642,100,16
ENR000643,101,16
ENR000644,102,16
ENR000645,103,16
ENR000646,104,16
ENR000647,105,16
ENR000648,106,16
ENR000649,108,16
ENR000650,109,16
ENR000651,110,16
ENR000652,112,16
ENR000653,113,16
ENR000654,114,16
ENR000655,115,16
ENR000656,116,16
ENR000657,117,16
ENR000658,641,16
ENR000659,690,16
ENR000660,692,16
ENR000661,845,16
ENR000662,902,16
ENR000663,79,17
ENR000664,80,17
ENR000665,82,17
ENR000666,83,17
ENR000667,84,17
ENR000668,85,17
ENR000669,86,17
ENR000670,87,17
ENR000671,88,17
ENR000672,89,17
ENR000673,90,17
ENR000674,91,17
ENR000675,92,17
ENR000676,93,17
ENR000677,94,17
ENR000678,95,17
ENR000679,96,17
ENR000680,97,17
ENR000681,98,17
ENR000682,99,17
ENR000683,100,17
ENR000684,101,17
ENR000685,102,17
ENR000686,103,17
ENR000687,104,17
ENR000688,105,17
ENR000689,106,17
ENR000690,108,17
ENR000691,109,17
ENR000692,110,17
ENR000693,112,17
ENR000694,113,17
ENR000695,114,17
ENR000696,115,17
ENR000697,116,17
ENR000698,117,17
ENR000699,641,17
ENR000700,690,17
ENR000701,692,17
ENR000702,845,17
ENR000703,902,17
ENR000704,79,18
ENR000705,80,18
ENR000706,82,18
ENR000707,83,18
ENR000708,84,18
ENR000709,85,18
ENR000710,86,18
ENR000711,87,18
ENR000712,88,18
ENR000713,89,18
ENR000714,90,18
ENR000715,91,18
ENR000716,92,18
ENR000717,93,18
ENR000718,94,18
ENR000719,95,18
ENR000720,96,18
ENR000721,97,18
ENR000722,98,18
ENR000723,99,18
ENR000724,100,18
ENR000725,101,18
ENR000726,102,18
ENR000727,103,18
ENR000728,104,18
ENR000729,105,18
ENR000730,106,18
ENR000731,108,18
ENR000732,109,18
ENR000733,110,18
ENR000734,112,18
ENR000735,113,18
ENR000736,114,18
ENR000737,115,18
ENR000738,116,18
ENR000739,117,18
ENR000740,641,18
ENR000741,690,18
ENR000742,692,18
ENR000743,845,18
ENR000744,902,18
ENR000745,502,19
ENR000746,503,19
ENR000747,504,19
ENR000748,505,19
ENR000749,506,19
ENR000750,507,19
ENR000751,508,19
ENR000752,509,19
ENR000753,510,19
ENR000754,511,19
ENR000755,512,19
ENR000756,513,19
ENR000757,514,19
ENR000758,515,19
ENR000759,516,19
ENR000760,517,19
ENR000761,518,19
ENR000762,519,19
ENR000763,520,19
ENR000764,521,19
ENR000765,522,19
ENR000766,523,19
ENR000767,524,19
ENR000768,525,19
ENR000769,526,19
ENR000770,527,19
ENR000771,528,19
ENR000772,529,19
ENR000773,531,19
ENR000774,532,19
ENR000775,533,19
ENR000776,534,19
ENR000777,535,19
ENR000778,537,19
ENR000779,538,19
ENR000780,540,19
ENR000781,541,19
ENR000782,542,19
ENR000783,640,19
ENR000784,794,19
ENR000785,502,20
ENR000786,503,20
ENR000787,504,20
ENR000788,505,20
ENR000789,506,20
ENR000790,507,20
ENR000791,508,20
ENR000792,509,20
ENR000793,510,20
ENR000794,511,20
ENR000795,512,20
ENR000796,513,20
ENR000797,514,20
ENR000798,515,20
ENR000799,516,20
ENR000800,517,20
ENR000801,518,20
ENR000802,519,20
ENR000803,520,20
ENR000804,521,20
ENR000805,522,20
ENR000806,523,20
ENR000807,524,20
ENR000808,525,20
ENR000809,526,20
ENR000810,527,20
ENR000811,528,20
ENR000812,529,20
ENR000813,531,20
ENR000814,532,20
ENR000815,533,20
ENR000816,534,20
ENR000817,535,20
ENR000818,537,20
ENR000819,538,20
ENR000820,540,20
ENR000821,541,20
ENR000822,542,20
ENR000823,640,20
ENR000824,794,20
ENR000825,502,21
ENR000826,503,21
ENR000827,504,21
ENR000828,505,21
ENR000829,506,21
ENR000830,507,21
ENR000831,508,21
ENR000832,509,21
ENR000833,510,21
ENR000834,511,21
ENR000835,512,21
ENR000836,513,21
ENR000837,514,21
ENR000838,515,21
ENR000839,516,21
ENR000840,517,21
ENR000841,518,21
ENR000842,519,21
ENR000843,520,21
ENR000844,521,21
ENR000845,522,21
ENR000846,523,21
ENR000847,524,21
ENR000848,525,21
ENR000849,526,21
ENR000850,527,21
ENR000851,528,21
ENR000852,529,21
ENR000853,531,21
ENR000854,532,21
ENR000855,533,21
ENR000856,534,21
ENR000857,535,21
ENR000858,537,21
ENR000859,538,21
ENR000860,540,21
ENR000861,541,21
ENR000862,542,21
ENR000863,640,21
ENR000864,794,21
ENR000865,502,22
ENR000866,503,22
ENR000867,504,22
ENR000868,505,22
ENR000869,506,22
ENR000870,507,22
ENR000871,508,22
ENR000872,509,22
ENR000873,510,22
ENR000874,511,22
ENR000875,512,22
ENR000876,513,22
ENR000877,514,22
ENR000878,515,22
ENR000879,516,22
ENR000880,517,22
ENR000881,518,22
ENR000882,519,22
ENR000883,520,22
ENR000884,521,22
ENR000885,522,22
ENR000886,523,22
ENR000887,524,22
ENR000888,525,22
ENR000889,526,22
ENR000890,527,22
ENR000891,528,22
ENR000892,529,22
ENR000893,531,22
ENR000894,532,22
ENR000895,533,22
ENR000896,534,22
ENR000897,535,22
ENR000898,537,22
ENR000899,538,22
ENR000900,540,22
ENR000901,541,22
ENR000902,542,22
ENR000903,640,22
ENR000904,794,22
ENR000905,502,23
ENR000906,503,23
ENR000907,504,23
ENR000908,505,23
ENR000909,506,23
ENR000910,507,23
ENR000911,508,23
ENR000912,509,23
ENR000913,510,23
ENR000914,511,23
ENR000915,512,23
ENR000916,513,23
ENR000917,514,23
ENR000918,515,23
ENR000919,516,23
ENR000920,517,23
ENR000921,518,23
ENR000922,519,23
ENR000923,520,23
ENR000924,521,23
ENR000925,522,23
ENR000926,523,23
ENR000927,524,23
ENR000928,525,23
ENR000929,526,23
ENR000930,527,23
ENR000931,528,23
ENR000932,529,23
ENR000933,531,23
ENR000934,532,23
ENR000935,533,23
ENR000936,534,23
ENR000937,535,23
ENR000938,537,23
ENR000939,538,23
ENR000940,540,23
ENR000941,541,23
ENR000942,542,23
ENR000943,640,23
ENR000944,794,23
ENR000945,502,24
ENR000946,503,24
ENR000947,504,24
ENR000948,505,24
ENR000949,506,24
ENR000950,507,24
ENR000951,508,24
ENR000952,509,24
ENR000953,510,24
ENR000954,511,24
ENR000955,512,24
ENR000956,513,24
ENR000957,514,24
ENR000958,515,24
ENR000959,516,24
ENR000960,517,24
ENR000961,518,24
ENR000962,519,24
ENR000963,520,24
ENR000964,521,24
ENR000965,522,24
ENR000966,523,24
ENR000967,524,24
ENR000968,525,24
ENR000969,526,24
ENR000970,527,24
ENR000971,528,24
ENR000972,529,24
ENR000973,531,24
ENR000974,532,24
ENR000975,533,24
ENR000976,534,24
ENR000977,535,24
ENR000978,537,24
ENR000979,538,24
ENR000980,540,24
ENR000981,541,24
ENR000982,542,24
ENR000983,640,24
ENR000984,794,24
ENR000985,550,25
ENR000986,551,25
ENR000987,554,25
ENR000988,555,25
ENR000989,556,25
ENR000990,558,25
ENR000991,559,25
ENR000992,560,25
ENR000993,561,25
ENR000994,562,25
ENR000995,564,25
ENR000996,565,25
ENR000997,566,25
ENR000998,567,25
ENR000999,568,25
ENR001000,569,25
ENR001001,570,25
ENR001002,571,25
ENR001003,572,25
ENR001004,574,25
ENR001005,575,25
ENR001006,576,25
ENR001007,577,25
ENR001008,578,25
ENR001009,579,25
ENR001010,580,25
ENR001011,581,25
ENR001012,582,25
ENR001013,583,25
ENR001014,584,25
ENR001015,585,25
ENR001016,586,25
ENR001017,587,25
ENR001018,588,25
ENR001019,589,25
ENR001020,735,25
ENR001021,793,25
ENR001022,905,25
ENR001023,550,26
ENR001024,551,26
ENR001025,554,26
ENR001026,555,26
ENR001027,556,26
ENR001028,558,26
ENR001029,559,26
ENR001030,560,26
ENR001031,561,26
ENR001032,562,26
ENR001033,564,26
ENR001034,565,26
ENR001035,566,26
ENR001036,567,26
ENR001037,568,26
ENR001038,569,26
ENR001039,570,26
ENR001040,571,26
ENR001041,572,26
ENR001042,574,26
ENR001043,575,26
ENR001044,576,26
ENR001045,577,26
ENR001046,578,26
ENR001047,579,26
ENR001048,580,26
ENR001049,581,26
ENR001050,582,26
ENR001051,583,26
ENR001052,584,26
ENR001053,585,26
ENR001054,586,26
ENR001055,587,26
ENR001056,588,26
ENR001057,589,26
ENR001058,735,26
ENR001059,793,26
ENR001060,905,26
ENR001061,550,27
ENR001062,551,27
ENR001063,554,27
ENR001064,555,27
ENR001065,556,27
ENR001066,558,27
ENR001067,559,27
ENR001068,560,27
ENR001069,561,27
ENR001070,562,27
ENR001071,564,27
ENR001072,565,27
ENR001073,566,27
ENR001074,567,27
ENR001075,568,27
ENR001076,569,27
ENR001077,570,27
ENR001078,571,27
ENR001079,572,27
ENR001080,574,27
ENR001081,575,27
ENR001082,576,27
ENR001083,577,27
ENR001084,578,27
ENR001085,579,27
ENR001086,580,27
ENR001087,581,27
ENR001088,582,27
ENR001089,583,27
ENR001090,584,27
ENR001091,585,27
ENR001092,586,27
ENR001093,587,27
ENR001094,588,27
ENR001095,589,27
ENR001096,735,27
ENR001097,793,27
ENR001098,905,27
ENR001099,550,28
ENR001100,551,28
ENR001101,554,28
ENR001102,555,28
ENR001103,556,28
ENR001104,558,28
ENR001105,559,28
ENR001106,560,28
ENR001107,561,28
ENR001108,562,28
ENR001109,564,28
ENR001110,565,28
ENR001111,566,28
ENR001112,567,28
ENR001113,568,28
ENR001114,569,28
ENR001115,570,28
ENR001116,571,28
ENR001117,572,28
ENR001118,574,28
ENR001119,575,28
ENR001120,576,28
ENR001121,577,28
ENR001122,578,28
ENR001123,579,28
ENR001124,580,28
ENR001125,581,28
ENR001126,582,28
ENR001127,583,28
ENR001128,584,28
ENR001129,585,28
ENR001130,586,28
ENR001131,587,28
ENR001132,588,28
ENR001133,589,28
ENR001134,735,28
ENR001135,793,28
ENR001136,905,28
ENR001137,550,29
ENR001138,551,29
ENR001139,554,29
ENR001140,555,29
ENR001141,556,29
ENR001142,558,29
ENR001143,559,29
ENR001144,560,29
ENR001145,561,29
ENR001146,562,29
ENR001147,564,29
ENR001148,565,29
ENR001149,566,29
ENR001150,567,29
ENR001151,568,29
ENR001152,569,29
ENR001153,570,29
ENR001154,571,29
ENR001155,572,29
ENR001156,574,29
ENR001157,575,29
ENR001158,576,29
ENR001159,577,29
ENR001160,578,29
ENR001161,579,29
ENR001162,580,29
ENR001163,581,29
ENR001164,582,29
ENR001165,583,29
ENR001166,584,29
ENR001167,585,29
ENR001168,586,29
ENR001169,587,29
ENR001170,588,29
ENR001171,589,29
ENR001172,735,29
ENR001173,793,29
ENR001174,905,29
ENR001175,550,30
ENR001176,551,30
ENR001177,554,30
ENR001178,555,30
ENR001179,556,30
ENR001180,558,30
ENR001181,559,30
ENR001182,560,30
ENR001183,561,30
ENR001184,562,30
ENR001185,564,30
ENR001186,565,30
ENR001187,566,30
ENR001188,567,30
ENR001189,568,30
ENR001190,569,30
ENR001191,570,30
ENR001192,571,30
ENR001193,572,30
ENR001194,574,30
ENR001195,575,30
ENR001196,576,30
ENR001197,577,30
ENR001198,578,30
ENR001199,579,30
ENR001200,580,30
ENR001201,581,30
ENR001202,582,30
ENR001203,583,30
ENR001204,584,30
ENR001205,585,30
ENR001206,586,30
ENR001207,587,30
ENR001208,588,30
ENR001209,589,30
ENR001210,735,30
ENR001211,793,30
ENR001212,905,30
ENR001213,550,31
ENR001214,551,31
ENR001215,554,31
ENR001216,555,31
ENR001217,556,31
ENR001218,558,31
ENR001219,559,31
ENR001220,560,31
ENR001221,561,31
ENR001222,562,31
ENR001223,564,31
ENR001224,565,31
ENR001225,566,31
ENR001226,567,31
ENR001227,568,31
ENR001228,569,31
ENR001229,570,31
ENR001230,571,31
ENR001231,572,31
ENR001232,574,31
ENR001233,575,31
ENR001234,576,31
ENR001235,577,31
ENR001236,578,31
ENR001237,579,31
ENR001238,580,31
ENR001239,581,31
ENR001240,582,31
ENR001241,583,31
ENR001242,584,31
ENR001243,585,31
ENR001244,586,31
ENR001245,587,31
ENR001246,588,31
ENR001247,589,31
ENR001248,735,31
ENR001249,793,31
ENR001250,905,31
ENR001251,594,32
ENR001252,595,32
ENR001253,596,32
ENR001254,597,32
ENR001255,598,32
ENR001256,599,32
ENR001257,600,32
ENR001258,601,32
ENR001259,602,32
ENR001260,603,32
ENR001261,604,32
ENR001262,605,32
ENR001263,606,32
ENR001264,607,32
ENR001265,608,32
ENR001266,609,32
ENR001267,610,32
ENR001268,611,32
ENR001269,612,32
ENR001270,613,32
ENR001271,614,32
ENR001272,615,32
ENR001273,616,32
ENR001274,617,32
ENR001275,618,32
ENR001276,619,32
ENR001277,620,32
ENR001278,621,32
ENR001279,622,32
ENR001280,623,32
ENR001281,624,32
ENR001282,626,32
ENR001283,627,32
ENR001284,628,32
ENR001285,629,32
ENR001286,630,32
ENR001287,631,32
ENR001288,632,32
ENR001289,633,32
ENR001290,634,32
ENR001291,635,32
ENR001292,636,32
ENR001293,637,32
ENR001294,734,32
ENR001295,846,32
ENR001296,901,32
ENR001297,1014,32
ENR001298,1016,32
ENR001299,594,33
ENR001300,595,33
ENR001301,596,33
ENR001302,597,33
ENR001303,598,33
ENR001304,599,33
ENR001305,600,33
ENR001306,601,33
ENR001307,602,33
ENR001308,603,33
ENR001309,604,33
ENR001310,605,33
ENR001311,606,33
ENR001312,607,33
ENR001313,608,33
ENR001314,609,33
ENR001315,610,33
ENR001316,611,33
ENR001317,612,33
ENR001318,613,33
ENR001319,614,33
ENR001320,615,33
ENR001321,616,33
ENR001322,617,33
ENR001323,618,33
ENR001324,619,33
ENR001325,620,33
ENR001326,621,33
ENR001327,622,33
ENR001328,623,33
ENR001329,624,33
ENR001330,626,33
ENR001331,627,33
ENR001332,628,33
ENR001333,629,33
ENR001334,630,33
ENR001335,631,33
ENR001336,632,33
ENR001337,633,33
ENR001338,634,33
ENR001339,635,33
ENR001340,636,33
ENR001341,637,33
ENR001342,734,33
ENR001343,846,33
ENR001344,901,33
ENR001345,1014,33
ENR001346,1016,33
ENR001347,594,34
ENR001348,595,34
ENR001349,596,34
ENR001350,597,34
ENR001351,598,34
ENR001352,599,34
ENR001353,600,34
ENR001354,601,34
ENR001355,602,34
ENR001356,603,34
ENR001357,604,34
ENR001358,605,34
ENR001359,606,34
ENR001360,607,34
ENR001361,608,34
ENR001362,609,34
ENR001363,610,34
ENR001364,611,34
ENR001365,612,34
ENR001366,613,34
ENR001367,614,34
ENR001368,615,34
ENR001369,616,34
ENR001370,617,34
ENR001371,618,34
ENR001372,619,34
ENR001373,620,34
ENR001374,621,34
ENR001375,622,34
ENR001376,623,34
ENR001377,624,34
ENR001378,626,34
ENR001379,627,34
ENR001380,628,34
ENR001381,629,34
ENR001382,630,34
ENR001383,631,34
ENR001384,632,34
ENR001385,633,34
ENR001386,634,34
ENR001387,635,34
ENR001388,636,34
ENR001389,637,34
ENR001390,734,34
ENR001391,846,34
ENR001392,901,34
ENR001393,1014,34
ENR001394,1016,34
