grade_id,student_id,assignment_id,score,submitted_on,term_id
155,28,4,56,2025-09-09,1
156,29,4,54,2025-09-09,1
157,31,4,52,2025-09-09,1
158,32,4,56,2025-09-09,1
159,33,4,56,2025-09-09,1
160,34,4,54,2025-09-09,1
161,35,4,48,2025-09-09,1
162,36,4,56,2025-09-09,1
163,37,4,54,2025-09-09,1
164,38,4,27,2025-09-09,1
165,39,4,48,2025-09-09,1
166,638,4,50,2025-09-09,1
167,739,4,55,2025-09-09,1
168,844,4,53,2025-09-09,1
169,957,4,51,2025-09-09,1
170,958,4,53,2025-09-09,1
171,1012,4,61,2025-09-09,1
172,1018,4,62,2025-09-09,1
173,1,5,78,2026-01-16,2
174,2,5,78,2026-01-16,2
175,3,5,98,2026-01-16,2
176,4,5,89,2026-01-16,2
177,5,5,82,2026-01-16,2
178,7,5,84,2026-01-16,2
179,8,5,80,2026-01-16,2
180,9,5,78,2026-01-16,2
181,10,5,83,2026-01-16,2
182,11,5,24,2026-01-16,2
183,12,5,93,2026-01-16,2
184,13,5,95,2026-01-16,2
185,14,5,91,2026-01-16,2
186,15,5,76,2026-01-16,2
187,16,5,7,2026-01-16,2
188,17,5,79,2026-01-16,2
189,18,5,76,2026-01-16,2
190,19,5,82,2026-01-16,2
191,20,5,83,2026-01-16,2
192,21,5,49,2026-01-16,2
193,22,5,87,2026-01-16,2
194,23,5,79,2026-01-16,2
195,24,5,99,2026-01-16,2
196,26,5,53,2026-01-16,2
197,27,5,90,2026-01-16,2
198,28,5,75,2026-01-16,2
199,29,5,74,2026-01-16,2
200,31,5,82,2026-01-16,2
201,32,5,75,2026-01-16,2
202,33,5,85,2026-01-16,2
203,34,5,97,2026-01-16,2
204,35,5,91,2026-01-16,2
205,36,5,92,2026-01-16,2
206,37,5,80,2026-01-16,2
207,38,5,74,2026-01-16,2
208,39,5,100,2026-01-16,2
209,638,5,92,2026-01-16,2
210,739,5,90,2026-01-16,2
211,844,5,24,2026-01-16,2
212,957,5,85,2026-01-16,2
213,958,5,77,2026-01-16,2
214,1012,5,73,2026-01-16,2
215,1018,5,81,2026-01-16,2
216,1,6,43,2025-09-06,4
217,2,6,49,2025-09-06,4
218,3,6,51,2025-09-06,4
219,4,6,55,2025-09-06,4
220,5,6,49,2025-09-06,4
221,7,6,57,2025-09-06,4
222,8,6,49,2025-09-06,4
223,9,6,45,2025-09-06,4
224,10,6,58,2025-09-06,4
225,11,6,50,2025-09-06,4
226,12,6,58,2025-09-06,4
227,13,6,52,2025-09-06,4
228,14,6,45,2025-09-06,4
229,15,6,59,2025-09-06,4
230,16,6,52,2025-09-06,4
231,17,6,58,2025-09-06,4
232,18,6,54,2025-09-06,4
233,19,6,49,2025-09-06,4
234,20,6,55,2025-09-06,4
235,21,6,60,2025-09-06,4
236,22,6,52,2025-09-06,4
237,23,6,54,2025-09-06,4
238,24,6,47,2025-09-06,4
239,26,6,54,2025-09-06,4
240,27,6,55,2025-09-06,4
241,28,6,45,2025-09-06,4
242,29,6,52,2025-09-06,4
243,31,6,54,2025-09-06,4
244,32,6,2,2025-09-06,4
245,33,6,51,2025-09-06,4
246,34,6,58,2025-09-06,4
247,35,6,50,2025-09-06,4
248,36,6,52,2025-09-06,4
249,37,6,45,2025-09-06,4
250,38,6,53,2025-09-06,4
251,39,6,54,2025-09-06,4
252,638,6,46,2025-09-06,4
253,739,6,54,2025-09-06,4
254,844,6,45,2025-09-06,4
255,957,6,52,2025-09-06,4
256,958,6,49,2025-09-06,4
257,1012,6,49,2025-09-06,4
258,1018,6,51,2025-09-06,4
259,1,7,46,2026-04-21,4
260,2,7,35,2026-04-21,4
261,3,7,40,2026-04-21,4
262,4,7,45,2026-04-21,4
263,5,7,41,2026-04-21,4
264,7,7,35,2026-04-21,4
265,8,7,46,2026-04-21,4
266,9,7,46,2026-04-21,4
267,10,7,37,2026-04-21,4
268,11,7,39,2026-04-21,4
269,12,7,39,2026-04-21,4
270,13,7,37,2026-04-21,4
271,14,7,38,2026-04-21,4
272,15,7,45,2026-04-21,4
273,16,7,39,2026-04-21,4
274,17,7,47,2026-04-21,4
275,18,7,40,2026-04-21,4
276,19,7,29,2026-04-21,4
277,20,7,38,2026-04-21,4
278,21,7,43,2026-04-21,4
279,22,7,47,2026-04-21,4
280,23,7,39,2026-04-21,4
281,24,7,45,2026-04-21,4
282,26,7,41,2026-04-21,4
283,27,7,45,2026-04-21,4
284,28,7,40,2026-04-21,4
285,29,7,38,2026-04-21,4
286,31,7,37,2026-04-21,4
287,32,7,38,2026-04-21,4
288,33,7,41,2026-04-21,4
289,34,7,39,2026-04-21,4
290,35,7,38,2026-04-21,4
291,36,7,44,2026-04-21,4
292,37,7,33,2026-04-21,4
293,38,7,41,2026-04-21,4
294,39,7,41,2026-04-21,4
295,638,7,41,2026-04-21,4
296,739,7,40,2026-04-21,4
297,844,7,36,2026-04-21,4
298,957,7,37,2026-04-21,4
299,958,7,44,2026-04-21,4
300,1012,7,36,2026-04-21,4
301,1018,7,37,2026-04-21,4
302,1,8,23,2026-05-30,1
303,2,8,21,2026-05-30,1
304,3,8,20,2026-05-30,1
305,4,8,24,2026-05-30,1
306,5,8,21,2026-05-30,1
307,7,8,22,2026-05-30,1
308,8,8,21,2026-05-30,1
309,9,8,19,2026-05-30,1
310,10,8,21,2026-05-30,1
311,11,8,21,2026-05-30,1
312,12,8,22,2026-05-30,1
313,13,8,18,2026-05-30,1
314,14,8,19,2026-05-30,1
315,15,8,23,2026-05-30,1
316,16,8,23,2026-05-30,1
317,17,8,19,2026-05-30,1
318,18,8,22,2026-05-30,1
319,19,8,21,2026-05-30,1
320,20,8,24,2026-05-30,1
321,21,8,22,2026-05-30,1
322,22,8,22,2026-05-30,1
323,23,8,22,2026-05-30,1
324,24,8,4,2026-05-30,1
325,26,8,20,2026-05-30,1
326,27,8,18,2026-05-30,1
327,28,8,24,2026-05-30,1
328,29,8,20,2026-05-30,1
329,31,8,22,2026-05-30,1
330,32,8,20,2026-05-30,1
331,33,8,21,2026-05-30,1
332,34,8,20,2026-05-30,1
333,35,8,21,2026-05-30,1
334,36,8,21,2026-05-30,1
335,37,8,21,2026-05-30,1
336,38,8,12,2026-05-30,1
337,39,8,24,2026-05-30,1
338,638,8,20,2026-05-30,1
339,739,8,21,2026-05-30,1
340,844,8,22,2026-05-30,1
341,957,8,23,2026-05-30,1
342,958,8,23,2026-05-30,1
343,1012,8,22,2026-05-30,1
344,1018,8,6,2026-05-30,1
345,1,9,51,2025-10-24,1
346,2,9,55,2025-10-24,1
347,3,9,49,2025-10-24,1
348,4,9,38,2025-10-24,1
349,5,9,49,2025-10-24,1
350,7,9,44,2025-10-24,1
351,8,9,41,2025-10-24,1
352,9,9,49,2025-10-24,1
353,10,9,55,2025-10-24,1
354,11,9,43,2025-10-24,1
355,12,9,43,2025-10-24,1
356,13,9,52,2025-10-24,1
357,14,9,44,2025-10-24,1
358,15,9,51,2025-10-24,1
359,16,9,52,2025-10-24,1
360,17,9,54,2025-10-24,1
361,18,9,50,2025-10-24,1
362,19,9,51,2025-10-24,1
363,20,9,45,2025-10-24,1
364,21,9,53,2025-10-24,1
365,22,9,55,2025-10-24,1
366,23,9,47,2025-10-24,1
367,24,9,45,2025-10-24,1
368,26,9,51,2025-10-24,1
369,27,9,52,2025-10-24,1
370,28,9,49,2025-10-24,1
371,29,9,51,2025-10-24,1
372,31,9,47,2025-10-24,1
373,32,9,53,2025-10-24,1
374,33,9,50,2025-10-24,1
375,34,9,49,2025-10-24,1
376,35,9,50,2025-10-24,1
377,36,9,7,2025-10-24,1
378,37,9,7,2025-10-24,1
379,38,9,44,2025-10-24,1
380,39,9,50,2025-10-24,1
381,638,9,50,2025-10-24,1
382,739,9,54,2025-10-24,1
383,844,9,44,2025-10-24,1
384,957,9,48,2025-10-24,1
385,958,9,53,2025-10-24,1
386,1012,9,54,2025-10-24,1
387,1018,9,48,2025-10-24,1
388,1,10,70,2026-05-27,4
389,2,10,80,2026-05-27,4
390,3,10,92,2026-05-27,4
391,4,10,66,2026-05-27,4
392,5,10,64,2026-05-27,4
393,7,10,74,2026-05-27,4
394,8,10,73,2026-05-27,4
395,9,10,82,2026-05-27,4
396,10,10,76,2026-05-27,4
397,11,10,75,2026-05-27,4
398,12,10,87,2026-05-27,4
399,13,10,86,2026-05-27,4
400,14,10,88,2026-05-27,4
401,15,10,76,2026-05-27,4
402,16,10,89,2026-05-27,4
403,17,10,77,2026-05-27,4
404,18,10,91,2026-05-27,4
405,19,10,68,2026-05-27,4
406,20,10,77,2026-05-27,4
407,21,10,86,2026-05-27,4
408,22,10,84,2026-05-27,4
409,23,10,69,2026-05-27,4
410,24,10,82,2026-05-27,4
411,26,10,81,2026-05-27,4
412,27,10,78,2026-05-27,4
413,28,10,76,2026-05-27,4
414,29,10,67,2026-05-27,4
415,31,10,91,2026-05-27,4
416,32,10,91,2026-05-27,4
417,33,10,83,2026-05-27,4
418,34,10,77,2026-05-27,4
419,35,10,90,2026-05-27,4
420,36,10,73,2026-05-27,4
421,37,10,74,2026-05-27,4
422,38,10,86,2026-05-27,4
423,39,10,64,2026-05-27,4
424,638,10,75,2026-05-27,4
425,739,10,81,2026-05-27,4
426,844,10,70,2026-05-27,4
427,957,10,75,2026-05-27,4
428,958,10,81,2026-05-27,4
429,1012,10,86,2026-05-27,4
430,1018,10,91,2026-05-27,4
431,1,11,34,2025-11-02,3
432,2,11,31,2025-11-02,3
433,3,11,38,2025-11-02,3
434,4,11,37,2025-11-02,3
435,5,11,38,2025-11-02,3
436,7,11,33,2025-11-02,3
437,8,11,37,2025-11-02,3
438,9,11,34,2025-11-02,3
439,10,11,32,2025-11-02,3
440,11,11,33,2025-11-02,3
441,12,11,33,2025-11-02,3
442,13,11,34,2025-11-02,3
443,14,11,40,2025-11-02,3
444,15,11,32,2025-11-02,3
445,16,11,39,2025-11-02,3
446,17,11,40,2025-11-02,3
447,18,11,39,2025-11-02,3
448,19,11,31,2025-11-02,3
449,20,11,38,2025-11-02,3
450,21,11,40,2025-11-02,3
451,22,11,34,2025-11-02,3
452,23,11,32,2025-11-02,3
453,24,11,34,2025-11-02,3
454,26,11,31,2025-11-02,3
455,27,11,34,2025-11-02,3
456,28,11,33,2025-11-02,3
457,29,11,37,2025-11-02,3
458,31,11,31,2025-11-02,3
459,32,11,36,2025-11-02,3
460,33,11,37,2025-11-02,3
461,34,11,40,2025-11-02,3
462,35,11,38,2025-11-02,3
463,36,11,31,2025-11-02,3
464,37,11,37,2025-11-02,3
465,38,11,36,2025-11-02,3
466,39,11,36,2025-11-02,3
467,638,11,36,2025-11-02,3
468,739,11,34,2025-11-02,3
469,844,11,35,2025-11-02,3
470,957,11,36,2025-11-02,3
471,958,11,35,2025-11-02,3
472,1012,11,33,2025-11-02,3
473,1018,11,32,2025-11-02,3
474,1,12,53,2025-10-16,4
475,2,12,42,2025-10-16,4
476,3,12,52,2025-10-16,4
477,4,12,50,2025-10-16,4
478,5,12,29,2025-10-16,4
479,7,12,50,2025-10-16,4
480,8,12,60,2025-10-16,4
481,9,12,60,2025-10-16,4
482,10,12,45,2025-10-16,4
483,11,12,59,2025-10-16,4
484,12,12,54,2025-10-16,4
485,13,12,52,2025-10-16,4
486,14,12,51,2025-10-16,4
487,15,12,17,2025-10-16,4
488,16,12,44,2025-10-16,4
489,17,12,58,2025-10-16,4
490,18,12,53,2025-10-16,4
491,19,12,51,2025-10-16,4
492,20,12,56,2025-10-16,4
493,21,12,56,2025-10-16,4
494,22,12,55,2025-10-16,4
495,23,12,57,2025-10-16,4
496,24,12,57,2025-10-16,4
497,26,12,49,2025-10-16,4
498,27,12,47,2025-10-16,4
499,28,12,52,2025-10-16,4
500,29,12,54,2025-10-16,4
501,31,12,49,2025-10-16,4
502,32,12,53,2025-10-16,4
503,33,12,15,2025-10-16,4
504,34,12,52,2025-10-16,4
505,35,12,24,2025-10-16,4
506,36,12,48,2025-10-16,4
507,37,12,43,2025-10-16,4
508,38,12,54,2025-10-16,4
509,39,12,43,2025-10-16,4
510,638,12,52,2025-10-16,4
511,739,12,57,2025-10-16,4
512,844,12,46,2025-10-16,4
513,957,12,49,2025-10-16,4
514,958,12,57,2025-10-16,4
515,1012,12,43,2025-10-16,4
516,1018,12,54,2025-10-16,4
517,1,13,20,2025-09-27,4
518,2,13,22,2025-09-27,4
519,3,13,11,2025-09-27,4
520,4,13,19,2025-09-27,4
521,5,13,22,2025-09-27,4
522,7,13,19,2025-09-27,4
523,8,13,19,2025-09-27,4
524,9,13,21,2025-09-27,4
525,10,13,20,2025-09-27,4
526,11,13,20,2025-09-27,4
527,12,13,20,2025-09-27,4
528,13,13,21,2025-09-27,4
529,14,13,20,2025-09-27,4
530,15,13,20,2025-09-27,4
531,16,13,19,2025-09-27,4
532,17,13,18,2025-09-27,4
533,18,13,19,2025-09-27,4
534,19,13,18,2025-09-27,4
535,20,13,21,2025-09-27,4
536,21,13,21,2025-09-27,4
537,22,13,18,2025-09-27,4
538,23,13,21,2025-09-27,4
539,24,13,17,2025-09-27,4
540,26,13,19,2025-09-27,4
541,27,13,19,2025-09-27,4
542,28,13,20,2025-09-27,4
543,29,13,19,2025-09-27,4
544,31,13,20,2025-09-27,4
545,32,13,20,2025-09-27,4
546,33,13,16,2025-09-27,4
547,34,13,17,2025-09-27,4
548,35,13,22,2025-09-27,4
549,36,13,16,2025-09-27,4
550,37,13,18,2025-09-27,4
551,38,13,19,2025-09-27,4
552,39,13,17,2025-09-27,4
553,638,13,19,2025-09-27,4
554,739,13,19,2025-09-27,4
555,844,13,19,2025-09-27,4
556,957,13,18,2025-09-27,4
557,958,13,20,2025-09-27,4
558,1012,13,18,2025-09-27,4
559,1018,13,15,2025-09-27,4
560,1,14,75,2026-02-04,3
561,2,14,79,2026-02-04,3
562,3,14,23,2026-02-04,3
563,4,14,9,2026-02-04,3
564,5,14,83,2026-02-04,3
565,7,14,81,2026-02-04,3
566,8,14,82,2026-02-04,3
567,9,14,89,2026-02-04,3
568,10,14,81,2026-02-04,3
569,11,14,84,2026-02-04,3
570,12,14,81,2026-02-04,3
571,13,14,94,2026-02-04,3
572,14,14,91,2026-02-04,3
573,15,14,86,2026-02-04,3
574,16,14,92,2026-02-04,3
575,17,14,80,2026-02-04,3
576,18,14,70,2026-02-04,3
577,19,14,79,2026-02-04,3
578,20,14,94,2026-02-04,3
579,21,14,82,2026-02-04,3
580,22,14,94,2026-02-04,3
581,23,14,68,2026-02-04,3
582,24,14,88,2026-02-04,3
583,26,14,72,2026-02-04,3
584,27,14,94,2026-02-04,3
585,28,14,77,2026-02-04,3
586,29,14,77,2026-02-04,3
587,31,14,91,2026-02-04,3
588,32,14,69,2026-02-04,3
589,33,14,88,2026-02-04,3
590,34,14,88,2026-02-04,3
591,35,14,71,2026-02-04,3
592,36,14,86,2026-02-04,3
593,37,14,78,2026-02-04,3
594,38,14,72,2026-02-04,3
595,39,14,80,2026-02-04,3
596,638,14,93,2026-02-04,3
597,739,14,84,2026-02-04,3
598,844,14,87,2026-02-04,3
599,957,14,91,2026-02-04,3
600,958,14,90,2026-02-04,3
601,1012,14,91,2026-02-04,3
602,1018,14,90,2026-02-04,3
603,1,15,58,2025-10-11,2
604,2,15,60,2025-10-11,2
605,3,15,65,2025-10-11,2
606,4,15,58,2025-10-11,2
607,5,15,56,2025-10-11,2
608,7,15,62,2025-10-11,2
609,8,15,60,2025-10-11,2
610,9,15,64,2025-10-11,2
611,10,15,58,2025-10-11,2
612,11,15,53,2025-10-11,2
613,12,15,50,2025-10-11,2
614,13,15,59,2025-10-11,2
615,14,15,60,2025-10-11,2
616,15,15,61,2025-10-11,2
617,16,15,56,2025-10-11,2
618,17,15,56,2025-10-11,2
619,18,15,66,2025-10-11,2
620,19,15,46,2025-10-11,2
621,20,15,63,2025-10-11,2
622,21,15,60,2025-10-11,2
623,22,15,62,2025-10-11,2
624,23,15,57,2025-10-11,2
625,24,15,64,2025-10-11,2
626,26,15,60,2025-10-11,2
627,27,15,64,2025-10-11,2
628,28,15,59,2025-10-11,2
629,29,15,55,2025-10-11,2
630,31,15,16,2025-10-11,2
631,32,15,55,2025-10-11,2
632,33,15,51,2025-10-11,2
633,34,15,58,2025-10-11,2
634,35,15,53,2025-10-11,2
635,36,15,61,2025-10-11,2
636,37,15,61,2025-10-11,2
637,38,15,52,2025-10-11,2
638,39,15,55,2025-10-11,2
639,638,15,51,2025-10-11,2
640,739,15,52,2025-10-11,2
641,844,15,63,2025-10-11,2
642,957,15,57,2025-10-11,2
643,958,15,61,2025-10-11,2
644,1012,15,61,2025-10-11,2
645,1018,15,60,2025-10-11,2
646,1,16,51,2025-09-16,4
647,2,16,58,2025-09-16,4
648,3,16,48,2025-09-16,4
649,4,16,58,2025-09-16,4
650,5,16,48,2025-09-16,4
651,7,16,51,2025-09-16,4
652,8,16,53,2025-09-16,4
653,9,16,61,2025-09-16,4
654,10,16,55,2025-09-16,4
655,11,16,52,2025-09-16,4
656,12,16,53,2025-09-16,4
657,13,16,57,2025-09-16,4
658,14,16,56,2025-09-16,4
659,15,16,57,2025-09-16,4
660,16,16,58,2025-09-16,4
661,17,16,52,2025-09-16,4
662,18,16,52,2025-09-16,4
663,19,16,59,2025-09-16,4
664,20,16,55,2025-09-16,4
665,21,16,59,2025-09-16,4
666,22,16,49,2025-09-16,4
667,23,16,51,2025-09-16,4
668,24,16,48,2025-09-16,4
669,26,16,52,2025-09-16,4
670,27,16,49,2025-09-16,4
671,28,16,57,2025-09-16,4
672,29,16,54,2025-09-16,4
673,31,16,54,2025-09-16,4
674,32,16,55,2025-09-16,4
675,33,16,63,2025-09-16,4
676,34,16,63,2025-09-16,4
677,35,16,58,2025-09-16,4
678,36,16,54,2025-09-16,4
679,37,16,47,2025-09-16,4
680,38,16,61,2025-09-16,4
681,39,16,49,2025-09-16,4
682,638,16,53,2025-09-16,4
683,739,16,60,2025-09-16,4
684,844,16,55,2025-09-16,4
685,957,16,50,2025-09-16,4
686,958,16,56,2025-09-16,4
687,1012,16,48,2025-09-16,4
688,1018,16,59,2025-09-16,4
689,1,17,22,2026-02-14,2
690,2,17,42,2026-02-14,2
691,3,17,41,2026-02-14,2
692,4,17,35,2026-02-14,2
693,5,17,31,2026-02-14,2
694,7,17,38,2026-02-14,2
695,8,17,41,2026-02-14,2
696,9,17,38,2026-02-14,2
697,10,17,40,2026-02-14,2
698,11,17,43,2026-02-14,2
699,12,17,39,2026-02-14,2
700,13,17,41,2026-02-14,2
701,14,17,39,2026-02-14,2
702,15,17,41,2026-02-14,2
703,16,17,43,2026-02-14,2
704,17,17,32,2026-02-14,2
705,18,17,42,2026-02-14,2
706,19,17,37,2026-02-14,2
707,20,17,36,2026-02-14,2
708,21,17,39,2026-02-14,2
709,22,17,44,2026-02-14,2
710,23,17,36,2026-02-14,2
711,24,17,36,2026-02-14,2
712,26,17,41,2026-02-14,2
713,27,17,43,2026-02-14,2
714,28,17,35,2026-02-14,2
715,29,17,41,2026-02-14,2
716,31,17,13,2026-02-14,2
717,32,17,37,2026-02-14,2
718,33,17,34,2026-02-14,2
719,34,17,36,2026-02-14,2
720,35,17,43,2026-02-14,2
721,36,17,40,2026-02-14,2
722,37,17,39,2026-02-14,2
723,38,17,3,2026-02-14,2
724,39,17,32,2026-02-14,2
725,638,17,43,2026-02-14,2
726,739,17,40,2026-02-14,2
727,844,17,33,2026-02-14,2
728,957,17,12,2026-02-14,2
729,958,17,37,2026-02-14,2
730,1012,17,33,2026-02-14,2
731,1018,17,34,2026-02-14,2
732,1,18,73,2026-04-30,4
733,2,18,70,2026-04-30,4
734,3,18,66,2026-04-30,4
735,4,18,65,2026-04-30,4
736,5,18,75,2026-04-30,4
737,7,18,67,2026-04-30,4
738,8,18,73,2026-04-30,4
739,9,18,53,2026-04-30,4
740,10,18,64,2026-04-30,4
741,11,18,69,2026-04-30,4
742,12,18,76,2026-04-30,4
743,13,18,69,2026-04-30,4
744,14,18,54,2026-04-30,4
745,15,18,69,2026-04-30,4
746,16,18,51,2026-04-30,4
747,17,18,66,2026-04-30,4
748,18,18,70,2026-04-30,4
749,19,18,67,2026-04-30,4
750,20,18,71,2026-04-30,4
751,21,18,66,2026-04-30,4
752,22,18,74,2026-04-30,4
753,23,18,73,2026-04-30,4
754,24,18,18,2026-04-30,4
755,26,18,64,2026-04-30,4
756,27,18,65,2026-04-30,4
757,28,18,63,2026-04-30,4
758,29,18,64,2026-04-30,4
759,31,18,66,2026-04-30,4
760,32,18,62,2026-04-30,4
761,33,18,68,2026-04-30,4
762,34,18,61,2026-04-30,4
763,35,18,62,2026-04-30,4
764,36,18,57,2026-04-30,4
765,37,18,60,2026-04-30,4
766,38,18,73,2026-04-30,4
767,39,18,63,2026-04-30,4
768,638,18,71,2026-04-30,4
769,739,18,71,2026-04-30,4
770,844,18,64,2026-04-30,4
771,957,18,59,2026-04-30,4
772,958,18,71,2026-04-30,4
773,1012,18,58,2026-04-30,4
774,1018,18,76,2026-04-30,4
775,1,19,29,2026-05-28,1
776,2,19,29,2026-05-28,1
777,3,19,26,2026-05-28,1
778,4,19,27,2026-05-28,1
779,5,19,29,2026-05-28,1
780,7,19,29,2026-05-28,1
781,8,19,29,2026-05-28,1
782,9,19,14,2026-05-28,1
783,10,19,28,2026-05-28,1
784,11,19,25,2026-05-28,1
785,12,19,27,2026-05-28,1
786,13,19,23,2026-05-28,1
787,14,19,25,2026-05-28,1
788,15,19,30,2026-05-28,1
789,16,19,31,2026-05-28,1
790,17,19,30,2026-05-28,1
791,18,19,30,2026-05-28,1
792,19,19,28,2026-05-28,1
793,20,19,30,2026-05-28,1
794,21,19,25,2026-05-28,1
795,22,19,31,2026-05-28,1
796,23,19,32,2026-05-28,1
797,24,19,27,2026-05-28,1
798,26,19,29,2026-05-28,1
799,27,19,31,2026-05-28,1
800,28,19,22,2026-05-28,1
801,29,19,25,2026-05-28,1
802,31,19,31,2026-05-28,1
803,32,19,28,2026-05-28,1
804,33,19,29,2026-05-28,1
805,34,19,30,2026-05-28,1
806,35,19,31,2026-05-28,1
807,36,19,26,2026-05-28,1
808,37,19,27,2026-05-28,1
809,38,19,29,2026-05-28,1
810,39,19,30,2026-05-28,1
811,638,19,29,2026-05-28,1
812,739,19,24,2026-05-28,1
813,844,19,29,2026-05-28,1
814,957,19,29,2026-05-28,1
815,958,19,30,2026-05-28,1
816,1012,19,31,2026-05-28,1
817,1018,19,3,2026-05-28,1
818,1,20,70,2025-09-19,1
