calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2024-12-03,True,False,,,school_day,
2024-12-04,True,False,,,school_day,
2024-12-05,True,False,,,school_day,
2024-12-06,True,False,,,school_day,
2024-12-07,False,False,,Weekend,weekend,Weekend
2024-12-08,False,False,,Weekend,weekend,Weekend
2024-12-09,True,False,,,school_day,
2024-12-10,True,False,,,school_day,
2024-12-11,True,False,,,school_day,
2024-12-12,True,False,,,school_day,
2024-12-13,True,False,,,school_day,
2024-12-14,False,False,,Weekend,weekend,Weekend
2024-12-15,False,False,,Weekend,weekend,Weekend
2024-12-16,True,False,,,school_day,
2024-12-17,True,False,,,school_day,
2024-12-18,True,False,,,school_day,
2024-12-19,True,False,,,school_day,
2024-12-20,True,False,,,school_day,
2024-12-21,False,False,,Weekend,weekend,Weekend
2024-12-22,False,False,,Weekend,weekend,Weekend
2024-12-23,False,False,,Christmas Break,break,Christmas Break
2024-12-24,False,False,,Christmas Break,break,Christmas Break
2024-12-25,False,False,,Christmas Break,break,Christmas Break
2024-12-26,False,False,,Christmas Break,break,Christmas Break
2024-12-27,False,False,,Christmas Break,break,Christmas Break
2024-12-28,False,False,,Weekend,weekend,Weekend
2024-12-29,False,False,,Weekend,weekend,Weekend
2024-12-30,False,False,,Christmas Break,break,Christmas Break
2024-12-31,False,False,,Christmas Break,break,Christmas Break
2025-01-01,False,False,,Christmas Break,break,Christmas Break
2025-01-02,False,False,,Christmas Break,break,Christmas Break
2025-01-03,False,False,,Christmas Break,break,Christmas Break
2025-01-04,False,False,,Weekend,weekend,Weekend
2025-01-05,False,False,,Weekend,weekend,Weekend
2025-01-06,True,False,,,school_day,
2025-01-07,True,False,,,school_day,
2025-01-08,True,False,,,school_day,
2025-01-09,True,False,,,school_day,
2025-01-10,True,False,,,school_day,
2025-01-11,False,False,,Weekend,weekend,Weekend
2025-01-12,False,False,,Weekend,weekend,Weekend
2025-01-13,True,False,,,school_day,
2025-01-14,True,False,,,school_day,
2025-01-15,True,False,,,school_day,
2025-01-16,True,False,,,school_day,
2025-01-17,True,False,,,school_day,
2025-01-18,False,False,,Weekend,weekend,Weekend
2025-01-19,False,False,,Weekend,weekend,Weekend
2025-01-20,False,True,Martin Luther King Jr. Day,Martin Luther King Jr. Day,holiday,Martin Luther King Jr. Day
2025-01-21,True,False,,,school_day,
2025-01-22,True,False,,,school_day,
2025-01-23,True,False,,,school_day,
2025-01-24,True,False,,,school_day,
2025-01-25,False,False,,Weekend,weekend,Weekend
2025-01-26,False,False,,Weekend,weekend,Weekend
2025-01-27,True,False,,,school_day,
2025-01-28,True,False,,,school_day,
2025-01-29,True,False,,,school_day,
2025-01-30,True,False,,,school_day,
2025-01-31,True,False,,,school_day,
2025-02-01,False,False,,Weekend,weekend,Weekend
2025-02-02,False,False,,Weekend,weekend,Weekend
2025-02-03,True,False,,,school_day,
2025-02-04,True,False,,,school_day,
2025-02-05,True,False,,,school_day,
2025-02-06,True,False,,,school_day,
2025-02-07,True,False,,,school_day,
2025-02-08,False,False,,Weekend,weekend,Weekend
2025-02-09,False,False,,Weekend,weekend,Weekend
2025-02-10,True,False,,,school_day,
2025-02-11,True,False,,,school_day,
2025-02-12,True,False,,,school_day,
2025-02-13,True,False,,,school_day,
2025-02-14,True,False,,,school_day,
2025-02-15,False,False,,Weekend,weekend,Weekend
2025-02-16,False,False,,Weekend,weekend,Weekend
2025-02-17,False,True,Presidents Day,Presidents Day,holiday,Presidents Day
2025-02-18,True,False,,,school_day,
2025-02-19,True,False,,,school_day,
2025-02-20,True,False,,,school_day,
2025-02-21,True,False,,,school_day,
2025-02-22,False,False,,Weekend,weekend,Weekend
2025-02-23,False,False,,Weekend,weekend,Weekend
2025-02-24,True,False,,,school_day,
2025-02-25,True,False,,,school_day,
2025-02-26,True,False,,,school_day,
2025-02-27,True,False,,,school_day,
2025-02-28,True,False,,,school_day,
2025-03-01,False,False,,Weekend,weekend,Weekend
2025-03-02,False,False,,Weekend,weekend,Weekend
2025-03-03,True,False,,,school_day,
2025-03-04,True,False,,,school_day,
2025-03-05,True,False,,,school_day,
2025-03-06,True,False,,,school_day,
2025-03-07,True,False,,,school_day,
2025-03-08,False,False,,Weekend,weekend,Weekend
2025-03-09,False,False,,Weekend,weekend,Weekend
2025-03-10,True,False,,,school_day,
2025-03-11,True,False,,,school_day,
2025-03-12,True,False,,,school_day,
2025-03-13,True,False,,,school_day,
2025-03-14,True,False,,,school_day,
2025-03-15,False,False,,Weekend,weekend,Weekend
2025-03-16,False,False,,Weekend,weekend,Weekend
2025-03-17,False,False,,Spring Break,break,Spring Break
2025-03-18,False,False,,Spring Break,break,Spring Break
2025-03-19,False,False,,Spring Break,break,Spring Break
2025-03-20,False,False,,Spring Break,break,Spring Break
2025-03-21,False,False,,Spring Break,break,Spring Break
2025-03-22,False,False,,Weekend,weekend,Weekend
2025-03-23,False,False,,Weekend,weekend,Weekend
2025-03-24,True,False,,,school_day,
2025-03-25,True,False,,,school_day,
2025-03-26,True,False,,,school_day,
2025-03-27,True,False,,,school_day,
2025-03-28,True,False,,,school_day,
2025-03-29,False,False,,Weekend,weekend,Weekend
2025-03-30,False,False,,Weekend,weekend,Weekend
2025-03-31,True,False,,,school_day,
2025-04-01,True,False,,,school_day,
2025-04-02,True,False,,,school_day,
2025-04-03,True,False,,,school_day,
2025-04-04,True,False,,,school_day,
2025-04-05,False,False,,Weekend,weekend,Weekend
2025-04-06,False,False,,Weekend,weekend,Weekend
2025-04-07,True,False,,,school_day,
2025-04-08,True,False,,,school_day,
2025-04-09,True,False,,,school_day,
2025-04-10,True,False,,,school_day,
2025-04-11,True,False,,,school_day,
2025-04-12,False,False,,Weekend,weekend,Weekend
2025-04-13,False,False,,Weekend,weekend,Weekend
2025-04-14,True,False,,,school_day,
2025-04-15,True,False,,,school_day,
2025-04-16,True,False,,,school_day,
2025-04-17,True,False,,,school_day,
2025-04-18,True,False,,,school_day,
2025-04-19,False,False,,Weekend,weekend,Weekend
2025-04-20,False,False,,Weekend,weekend,Weekend
2025-04-21,True,False,,,school_day,
2025-04-22,True,False,,,school_day,
2025-04-23,True,False,,,school_day,
2025-04-24,True,False,,,school_day,
2025-04-25,True,False,,,school_day,
2025-04-26,False,False,,Weekend,weekend,Weekend
2025-04-27,False,False,,Weekend,weekend,Weekend
2025-04-28,True,False,,,school_day,
2025-04-29,True,False,,,school_day,
2025-04-30,True,False,,,school_day,
2025-05-01,True,False,,,school_day,
2025-05-02,True,False,,,school_day,
2025-05-03,False,False,,Weekend,weekend,Weekend
2025-05-04,False,False,,Weekend,weekend,Weekend
2025-05-05,True,False,,,school_day,
2025-05-06,True,False,,,school_day,
2025-05-07,True,False,,,school_day,
2025-05-08,True,False,,,school_day,
2025-05-09,True,False,,,school_day,
2025-05-10,False,False,,Weekend,weekend,Weekend
2025-05-11,False,False,,Weekend,weekend,Weekend
2025-05-12,True,False,,,school_day,
2025-05-13,True,False,,,school_day,
2025-05-14,True,False,,,school_day,
2025-05-15,True,False,,,school_day,
2025-05-16,True,False,,,school_day,
2025-05-17,False,False,,Weekend,weekend,Weekend
2025-05-18,False,False,,Weekend,weekend,Weekend
2025-05-19,True,False,,,school_day,
2025-05-20,True,False,,,school_day,
2025-05-21,True,False,,,school_day,
2025-05-22,True,False,,,school_day,
2025-05-23,True,False,,,school_day,
2025-05-24,False,False,,Weekend,weekend,Weekend
2025-05-25,False,False,,Weekend,weekend,Weekend
2025-05-26,False,True,Memorial Day,Memorial Day,holiday,Memorial Day
2025-05-27,True,False,,,school_day,
2025-05-28,True,False,,,school_day,
2025-05-29,True,False,,,school_day,
2025-05-30,True,False,,,school_day,
2025-05-31,False,False,,Weekend,weekend,Weekend
2025-06-01,False,False,,Weekend,weekend,Weekend
2025-06-02,True,False,,,school_day,
2025-06-03,True,False,,,school_day,
2025-06-04,True,False,,,school_day,
2025-06-05,True,False,,,school_day,
2025-06-06,True,False,,,school_day,
