payment_id,guardian_id,fee_type_id,amount_paid,payment_date
PAY000184,26,4,9784,2025-04-15
PAY000185,26,2,47,2024-08-23
PAY000186,28,4,8415,2024-08-15
PAY000187,28,4,9404,2024-09-15
PAY000188,28,4,8868,2024-10-15
PAY000189,28,4,8762,2024-11-15
PAY000190,28,4,9478,2024-12-15
PAY000191,28,4,8892,2025-01-15
PAY000192,28,4,9424,2025-02-15
PAY000193,28,4,9987,2025-03-15
PAY000194,28,4,8967,2025-04-15
PAY000195,28,2,53,2024-08-17
PAY000196,29,4,8768,2024-08-15
PAY000197,29,4,10073,2024-09-15
PAY000198,29,4,9257,2024-10-15
PAY000199,29,4,8701,2024-11-15
PAY000200,29,4,8643,2024-12-15
PAY000201,29,4,9897,2025-01-15
PAY000202,29,4,10039,2025-02-15
PAY000203,29,4,8717,2025-03-15
PAY000204,29,4,10126,2025-04-15
PAY000205,29,2,45,2024-08-24
PAY000206,30,4,9045,2024-08-15
PAY000207,30,4,9651,2024-09-15
PAY000208,30,4,8623,2024-10-15
PAY000209,30,4,8482,2024-11-15
PAY000210,30,4,9388,2024-12-15
PAY000211,30,4,8939,2025-01-15
PAY000212,30,4,8450,2025-02-15
PAY000213,30,4,9835,2025-03-15
PAY000214,30,4,8488,2025-04-15
PAY000215,30,1,119,2024-08-20
PAY000216,30,2,46,2024-08-22
PAY000217,31,4,9964,2024-08-15
PAY000218,31,4,9742,2024-09-15
PAY000219,31,4,9189,2024-10-15
PAY000220,31,4,8438,2024-11-15
PAY000221,31,4,8653,2024-12-15
PAY000222,31,4,9560,2025-01-15
PAY000223,31,4,8913,2025-02-15
PAY000224,31,4,8698,2025-03-15
PAY000225,31,4,9802,2025-04-15
PAY000226,31,1,142,2024-08-28
PAY000227,32,4,10156,2024-08-15
PAY000228,32,4,9055,2024-09-15
PAY000229,32,4,8678,2024-10-15
PAY000230,32,4,9491,2024-11-15
PAY000231,32,4,9096,2024-12-15
PAY000232,32,4,8366,2025-01-15
PAY000233,32,4,8809,2025-02-15
PAY000234,32,4,9546,2025-03-15
PAY000235,32,4,9747,2025-04-15
PAY000236,32,4,9043,2025-05-15
PAY000237,32,4,8486,2025-06-15
PAY000238,32,4,8549,2025-07-15
PAY000239,32,1,124,2024-08-21
PAY000240,32,2,53,2024-08-20
PAY000241,33,4,9635,2024-08-15
PAY000242,33,4,9954,2024-09-15
PAY000243,33,4,8597,2024-10-15
PAY000244,33,4,9981,2024-11-15
PAY000245,33,4,10039,2024-12-15
PAY000246,33,4,9305,2025-01-15
PAY000247,33,4,9617,2025-02-15
PAY000248,33,4,8884,2025-03-15
PAY000249,33,4,9011,2025-04-15
PAY000250,33,1,128,2024-08-21
PAY000251,33,2,47,2024-08-10
PAY000252,34,4,9985,2024-08-15
PAY000253,34,4,9778,2024-09-15
PAY000254,34,4,9803,2024-10-15
PAY000255,34,4,10011,2024-11-15
PAY000256,34,4,10083,2024-12-15
PAY000257,34,4,9805,2025-01-15
PAY000258,34,4,9795,2025-02-15
PAY000259,34,4,9700,2025-03-15
PAY000260,34,4,9717,2025-04-15
PAY000261,34,2,52,2024-08-22
PAY000262,35,4,9516,2024-08-15
PAY000263,35,4,8410,2024-09-15
PAY000264,35,4,9520,2024-10-15
PAY000265,35,4,8430,2024-11-15
PAY000266,35,4,8783,2024-12-15
PAY000267,35,4,9004,2025-01-15
PAY000268,35,4,8335,2025-02-15
PAY000269,35,4,9622,2025-03-15
PAY000270,35,4,9448,2025-04-15
PAY000271,35,1,123,2024-08-29
PAY000272,36,4,9843,2024-08-15
PAY000273,36,4,9517,2024-09-15
PAY000274,36,4,8782,2024-10-15
PAY000275,36,4,9816,2024-11-15
PAY000276,36,4,9623,2024-12-15
PAY000277,36,4,9156,2025-01-15
PAY000278,36,4,9613,2025-02-15
PAY000279,36,4,8861,2025-03-15
PAY000280,36,4,8509,2025-04-15
PAY000281,36,1,124,2024-08-20
PAY000282,36,2,54,2024-08-25
PAY000283,37,4,9824,2024-08-15
PAY000284,37,4,8509,2024-09-15
PAY000285,37,4,9706,2024-10-15
PAY000286,37,4,9531,2024-11-15
PAY000287,37,4,9254,2024-12-15
PAY000288,37,4,8689,2025-01-15
PAY000289,37,4,8463,2025-02-15
PAY000290,37,4,9494,2025-03-15
PAY000291,37,4,8506,2025-04-15
PAY000292,38,4,9068,2024-08-15
PAY000293,38,4,8331,2024-09-15
PAY000294,38,4,9863,2024-10-15
PAY000295,38,4,9554,2024-11-15
PAY000296,38,4,9372,2024-12-15
PAY000297,38,4,8338,2025-01-15
PAY000298,38,4,8989,2025-02-15
PAY000299,38,4,9862,2025-03-15
PAY000300,38,4,9973,2025-04-15
PAY000301,38,1,134,2024-08-13
PAY000302,38,2,46,2024-08-16
PAY000303,39,4,8589,2024-08-15
PAY000304,39,4,8863,2024-09-15
PAY000305,39,4,8384,2024-10-15
PAY000306,39,4,9035,2024-11-15
PAY000307,39,4,8744,2024-12-15
PAY000308,39,4,8996,2025-01-15
PAY000309,39,4,9017,2025-02-15
PAY000310,39,4,9765,2025-03-15
PAY000311,39,4,9771,2025-04-15
PAY000312,39,2,49,2024-08-16
PAY000313,40,4,8911,2024-08-15
PAY000314,40,4,9797,2024-09-15
PAY000315,40,4,9932,2024-10-15
PAY000316,40,4,9042,2024-11-15
PAY000317,40,4,8662,2024-12-15
PAY000318,40,4,9842,2025-01-15
PAY000319,40,4,8454,2025-02-15
PAY000320,40,4,9435,2025-03-15
PAY000321,40,4,8434,2025-04-15
PAY000322,40,2,48,2024-08-16
PAY000323,41,4,9687,2024-08-15
PAY000324,41,1,129,2024-08-21
PAY000325,42,4,9163,2024-08-15
PAY000326,42,4,9366,2024-09-15
PAY000327,42,4,9904,2024-10-15
PAY000328,42,4,9517,2024-11-15
PAY000329,42,4,9265,2024-12-15
PAY000330,42,4,9060,2025-01-15
PAY000331,42,4,9871,2025-02-15
PAY000332,42,4,9769,2025-03-15
PAY000333,42,4,8921,2025-04-15
PAY000334,42,4,9118,2025-05-15
PAY000335,42,4,8441,2025-06-15
PAY000336,42,4,8671,2025-07-15
PAY000337,42,1,134,2024-08-17
PAY000338,42,2,46,2024-08-26
PAY000339,44,4,8869,2024-08-15
PAY000340,44,4,8834,2024-09-15
PAY000341,44,4,9152,2024-10-15
PAY000342,44,4,9080,2024-11-15
PAY000343,44,4,9332,2024-12-15
PAY000344,44,4,9378,2025-01-15
PAY000345,44,4,9301,2025-02-15
PAY000346,44,4,9238,2025-03-15
PAY000347,44,4,9486,2025-04-15
PAY000348,44,1,131,2024-08-15
PAY000349,44,2,46,2024-08-25
PAY000350,46,4,8600,2024-08-15
PAY000351,46,4,10113,2024-09-15
PAY000352,46,4,10131,2024-10-15
PAY000353,46,4,9451,2024-11-15
PAY000354,46,4,8321,2024-12-15
PAY000355,46,4,10068,2025-01-15
PAY000356,46,4,9380,2025-02-15
PAY000357,46,4,8969,2025-03-15
PAY000358,46,4,9437,2025-04-15
PAY000359,46,1,129,2024-08-24
PAY000360,46,2,46,2024-08-17
PAY000361,47,4,10103,2024-08-15
PAY000362,47,4,9802,2024-09-15
PAY000363,47,4,9925,2024-10-15
PAY000364,47,4,8598,2024-11-15
PAY000365,47,4,9695,2024-12-15
PAY000366,47,4,8356,2025-01-15
PAY000367,47,4,8832,2025-02-15
PAY000368,47,4,8583,2025-03-15
PAY000369,47,4,10122,2025-04-15
PAY000370,47,4,8793,2025-05-15
PAY000371,47,4,8640,2025-06-15
PAY000372,47,4,8423,2025-07-15
PAY000373,47,1,142,2024-08-16
PAY000374,47,2,51,2024-08-15
PAY000375,48,4,9690,2024-08-15
PAY000376,48,4,8662,2024-09-15
PAY000377,48,4,9519,2024-10-15
PAY000378,48,4,8935,2024-11-15
PAY000379,48,4,8609,2024-12-15
PAY000380,48,4,10160,2025-01-15
PAY000381,48,4,10156,2025-02-15
PAY000382,48,4,9657,2025-03-15
PAY000383,48,4,8799,2025-04-15
PAY000384,48,1,130,2024-08-27
PAY000385,48,2,45,2024-08-28
PAY000386,50,4,8849,2024-08-15
PAY000387,50,4,9757,2024-09-15
PAY000388,50,4,8865,2024-10-15
PAY000389,50,4,8683,2024-11-15
PAY000390,50,4,8899,2024-12-15
PAY000391,50,4,9406,2025-01-15
PAY000392,50,4,9662,2025-02-15
PAY000393,50,4,9872,2025-03-15
PAY000394,50,4,9523,2025-04-15
PAY000395,50,4,9917,2025-05-15
PAY000396,50,4,9064,2025-06-15
PAY000397,50,4,9732,2025-07-15
PAY000398,50,1,119,2024-08-17
PAY000399,52,4,8321,2024-08-15
PAY000400,52,4,9243,2024-09-15
PAY000401,52,4,8991,2024-10-15
PAY000402,52,4,9142,2024-11-15
PAY000403,52,4,8880,2024-12-15
PAY000404,52,4,8945,2025-01-15
PAY000405,52,4,10091,2025-02-15
PAY000406,52,4,9751,2025-03-15
PAY000407,52,4,8966,2025-04-15
PAY000408,52,4,9168,2025-05-15
PAY000409,52,4,8830,2025-06-15
PAY000410,52,4,8595,2025-07-15
PAY000411,52,1,130,2024-08-17
PAY000412,52,2,46,2024-08-17
PAY000413,53,4,9886,2024-08-15
PAY000414,53,4,9281,2024-09-15
PAY000415,53,4,9083,2024-10-15
PAY000416,53,4,9590,2024-11-15
PAY000417,53,4,8881,2024-12-15
PAY000418,53,4,9836,2025-01-15
PAY000419,53,4,8880,2025-02-15
PAY000420,53,4,10112,2025-03-15
PAY000421,53,4,9461,2025-04-15
PAY000422,53,4,9819,2025-05-15
PAY000423,53,4,9010,2025-06-15
PAY000424,53,4,8456,2025-07-15
PAY000425,53,1,137,2024-08-22
PAY000426,55,4,9405,2024-08-15
PAY000427,55,4,8522,2024-09-15
PAY000428,55,4,9023,2024-10-15
PAY000429,55,4,9784,2024-11-15
PAY000430,55,4,8956,2024-12-15
PAY000431,55,4,9015,2025-01-15
PAY000432,55,4,9924,2025-02-15
PAY000433,55,4,10094,2025-03-15
PAY000434,55,4,9311,2025-04-15
PAY000435,55,1,125,2024-08-12
PAY000436,55,2,45,2024-08-23
PAY000437,56,4,8788,2024-08-15
PAY000438,56,4,9678,2024-09-15
PAY000439,56,4,8893,2024-10-15
PAY000440,56,4,9289,2024-11-15
PAY000441,56,4,9005,2024-12-15
PAY000442,56,4,9854,2025-01-15
PAY000443,56,4,8916,2025-02-15
PAY000444,56,4,9929,2025-03-15
PAY000445,56,4,10158,2025-04-15
PAY000446,56,1,134,2024-08-28
PAY000447,56,2,52,2024-08-19
PAY000448,58,4,8676,2024-08-15
PAY000449,58,4,9013,2024-09-15
PAY000450,58,4,9803,2024-10-15
PAY000451,58,4,9651,2024-11-15
PAY000452,58,4,9078,2024-12-15
PAY000453,58,4,9665,2025-01-15
PAY000454,58,4,8654,2025-02-15
PAY000455,58,4,8441,2025-03-15
PAY000456,58,4,9008,2025-04-15
PAY000457,58,1,121,2024-08-19
PAY000458,58,2,51,2024-08-10
PAY000459,59,4,9005,2024-08-15
PAY000460,59,4,9351,2024-09-15
PAY000461,59,4,8410,2024-10-15
PAY000462,59,4,9678,2024-11-15
PAY000463,59,4,10080,2024-12-15
PAY000464,59,4,8856,2025-01-15
PAY000465,59,4,8473,2025-02-15
PAY000466,59,4,9573,2025-03-15
PAY000467,59,4,9060,2025-04-15
PAY000468,59,4,9388,2025-05-15
PAY000469,59,4,10150,2025-06-15
PAY000470,59,4,9798,2025-07-15
PAY000471,59,2,48,2024-08-19
PAY000472,60,4,9955,2024-08-15
PAY000473,60,1,129,2024-08-26
PAY000474,60,2,49,2024-08-23
PAY000475,62,4,8736,2024-08-15
PAY000476,63,4,9715,2024-08-15
PAY000477,63,4,8928,2024-09-15
PAY000478,63,4,8883,2024-10-15
PAY000479,63,4,9504,2024-11-15
PAY000480,63,4,9214,2024-12-15
PAY000481,63,4,8482,2025-01-15
PAY000482,63,4,10121,2025-02-15
PAY000483,63,4,8540,2025-03-15
PAY000484,63,4,9297,2025-04-15
PAY000485,64,4,8494,2024-08-15
PAY000486,64,4,8950,2024-09-15
PAY000487,64,4,9893,2024-10-15
PAY000488,64,4,9203,2024-11-15
PAY000489,64,4,9523,2024-12-15
PAY000490,64,4,8485,2025-01-15
PAY000491,64,4,8414,2025-02-15
PAY000492,64,4,8533,2025-03-15
PAY000493,64,4,9227,2025-04-15
PAY000494,64,1,122,2024-08-28
PAY000495,64,2,49,2024-08-21
PAY000496,66,4,8580,2024-08-15
PAY000497,66,4,9300,2024-09-15
PAY000498,66,4,9046,2024-10-15
PAY000499,66,4,9248,2024-11-15
PAY000500,66,4,9870,2024-12-15
PAY000501,66,4,9228,2025-01-15
PAY000502,66,4,8644,2025-02-15
PAY000503,66,4,9979,2025-03-15
PAY000504,66,4,8912,2025-04-15
PAY000505,66,4,10124,2025-05-15
PAY000506,66,4,9962,2025-06-15
PAY000507,66,4,9508,2025-07-15
PAY000508,66,1,122,2024-08-11
PAY000509,66,2,50,2024-08-21
PAY000510,68,4,9091,2024-08-15
PAY000511,68,4,9882,2024-09-15
PAY000512,68,4,9477,2024-10-15
PAY000513,68,4,8849,2024-11-15
PAY000514,68,4,9323,2024-12-15
PAY000515,68,4,9748,2025-01-15
PAY000516,68,4,8380,2025-02-15
PAY000517,68,4,8642,2025-03-15
PAY000518,68,4,8715,2025-04-15
PAY000519,69,4,10080,2024-08-15
PAY000520,69,4,9083,2024-09-15
PAY000521,69,4,9250,2024-10-15
PAY000522,69,4,10087,2024-11-15
PAY000523,69,4,8752,2024-12-15
PAY000524,69,4,9583,2025-01-15
PAY000525,69,4,9680,2025-02-15
PAY000526,69,4,8595,2025-03-15
PAY000527,69,4,9165,2025-04-15
PAY000528,69,1,119,2024-08-27
PAY000529,69,2,54,2024-08-20
PAY000530,70,4,9662,2024-08-15
PAY000531,70,4,9640,2024-09-15
PAY000532,70,4,8387,2024-10-15
PAY000533,70,4,8713,2024-11-15
PAY000534,70,4,8411,2024-12-15
PAY000535,70,4,9016,2025-01-15
PAY000536,70,4,9027,2025-02-15
PAY000537,70,4,9065,2025-03-15
PAY000538,70,4,9754,2025-04-15
PAY000539,70,1,142,2024-08-19
PAY000540,70,2,51,2024-08-24
PAY000541,71,4,9541,2024-08-15
PAY000542,71,4,10043,2024-09-15
PAY000543,71,4,10058,2024-10-15
PAY000544,71,4,9608,2024-11-15
PAY000545,71,4,8331,2024-12-15
PAY000546,71,4,8410,2025-01-15
PAY000547,71,4,9778,2025-02-15
PAY000548,71,4,9422,2025-03-15
PAY000549,71,4,9755,2025-04-15
PAY000550,71,4,9529,2025-05-15
PAY000551,71,4,8565,2025-06-15
PAY000552,71,4,8487,2025-07-15
PAY000553,71,1,117,2024-08-21
PAY000554,72,4,9891,2024-08-15
PAY000555,72,4,8946,2024-09-15
PAY000556,72,4,10017,2024-10-15
PAY000557,72,4,8347,2024-11-15
PAY000558,72,4,9138,2024-12-15
PAY000559,72,4,9958,2025-01-15
PAY000560,72,4,9379,2025-02-15
PAY000561,72,4,8635,2025-03-15
PAY000562,72,4,9752,2025-04-15
PAY000563,72,4,9983,2025-05-15
PAY000564,72,4,10155,2025-06-15
PAY000565,72,4,8673,2025-07-15
PAY000566,72,1,130,2024-08-30
PAY000567,72,2,53,2024-08-11
PAY000568,74,4,9858,2024-08-15
PAY000569,74,4,10053,2024-09-15
PAY000570,74,4,8791,2024-10-15
PAY000571,74,4,10130,2024-11-15
PAY000572,74,4,10070,2024-12-15
PAY000573,74,4,9533,2025-01-15
PAY000574,74,4,10010,2025-02-15
PAY000575,74,4,9417,2025-03-15
PAY000576,74,4,10065,2025-04-15
PAY000577,74,2,46,2024-08-10
PAY000578,75,4,8504,2024-08-15
PAY000579,75,4,9856,2024-09-15
PAY000580,75,4,9586,2024-10-15
PAY000581,75,4,8548,2024-11-15
PAY000582,75,4,9937,2024-12-15
PAY000583,75,4,8904,2025-01-15
PAY000584,75,4,10038,2025-02-15
PAY000585,75,4,9187,2025-03-15
PAY000586,75,4,9917,2025-04-15
PAY000587,75,4,9702,2025-05-15
PAY000588,75,4,9882,2025-06-15
PAY000589,75,4,9476,2025-07-15
PAY000590,75,1,127,2024-08-12
PAY000591,76,4,9693,2024-08-15
PAY000592,76,4,9163,2024-09-15
PAY000593,76,4,8586,2024-10-15
PAY000594,76,4,9372,2024-11-15
PAY000595,76,4,8986,2024-12-15
PAY000596,76,4,8845,2025-01-15
PAY000597,76,4,9074,2025-02-15
PAY000598,76,4,8403,2025-03-15
PAY000599,76,4,9960,2025-04-15
PAY000600,76,1,134,2024-08-13
PAY000601,76,2,53,2024-08-28
PAY000602,77,4,10087,2024-08-15
PAY000603,77,4,9635,2024-09-15
PAY000604,77,4,9173,2024-10-15
PAY000605,77,4,9719,2024-11-15
PAY000606,77,4,9555,2024-12-15
PAY000607,77,4,8882,2025-01-15
PAY000608,77,4,10073,2025-02-15
PAY000609,77,4,9542,2025-03-15
PAY000610,77,4,9509,2025-04-15
PAY000611,77,1,137,2024-08-15
PAY000612,77,2,48,2024-08-25
PAY000613,78,4,9516,2024-08-15
PAY000614,78,4,9055,2024-09-15
PAY000615,78,4,9017,2024-10-15
PAY000616,78,4,9662,2024-11-15
PAY000617,78,4,8475,2024-12-15
PAY000618,78,4,9538,2025-01-15
PAY000619,78,4,9791,2025-02-15
PAY000620,78,4,9906,2025-03-15
PAY000621,78,4,8453,2025-04-15
PAY000622,78,1,136,2024-08-15
PAY000623,78,2,48,2024-08-29
PAY000624,79,4,9759,2024-08-15
PAY000625,79,4,9667,2024-09-15
PAY000626,79,4,9180,2024-10-15
PAY000627,79,4,8554,2024-11-15
PAY000628,79,4,9747,2024-12-15
PAY000629,79,4,8365,2025-01-15
PAY000630,79,4,8435,2025-02-15
PAY000631,79,4,8674,2025-03-15
PAY000632,79,4,9324,2025-04-15
PAY000633,79,1,123,2024-08-23
PAY000634,79,2,47,2024-08-19
PAY000635,81,4,8503,2024-08-15
PAY000636,81,1,128,2024-08-12
PAY000637,81,2,52,2024-08-19
PAY000638,82,4,8852,2024-08-15
PAY000639,82,4,8337,2024-09-15
PAY000640,82,4,9968,2024-10-15
PAY000641,82,4,9767,2024-11-15
PAY000642,82,4,8970,2024-12-15
PAY000643,82,4,8769,2025-01-15
PAY000644,82,4,9711,2025-02-15
PAY000645,82,4,8742,2025-03-15
PAY000646,82,4,10096,2025-04-15
PAY000647,82,1,126,2024-08-11
PAY000648,83,4,10114,2024-08-15
PAY000649,83,4,9003,2024-09-15
PAY000650,83,4,10054,2024-10-15
PAY000651,83,4,9601,2024-11-15
PAY000652,83,4,9135,2024-12-15
PAY000653,83,4,8643,2025-01-15
PAY000654,83,4,10130,2025-02-15
PAY000655,83,4,9639,2025-03-15
PAY000656,83,4,8748,2025-04-15
PAY000657,83,1,121,2024-08-15
PAY000658,83,2,45,2024-08-16
PAY000659,85,4,8383,2024-08-15
PAY000660,85,4,9142,2024-09-15
PAY000661,85,4,10013,2024-10-15
PAY000662,85,4,8677,2024-11-15
PAY000663,85,4,9770,2024-12-15
PAY000664,85,4,8672,2025-01-15
PAY000665,85,4,9389,2025-02-15
PAY000666,85,4,9023,2025-03-15
PAY000667,85,4,9599,2025-04-15
PAY000668,85,1,119,2024-08-23
PAY000669,85,2,49,2024-08-18
PAY000670,87,4,8459,2024-08-15
PAY000671,87,4,10091,2024-09-15
PAY000672,87,4,9411,2024-10-15
PAY000673,87,4,9560,2024-11-15
PAY000674,87,4,10006,2024-12-15
PAY000675,87,4,8887,2025-01-15
PAY000676,87,4,8356,2025-02-15
PAY000677,87,4,9260,2025-03-15
PAY000678,87,4,9926,2025-04-15
PAY000679,87,2,50,2024-08-10
PAY000680,89,4,9142,2024-08-15
PAY000681,89,4,8984,2024-09-15
PAY000682,89,4,8798,2024-10-15
PAY000683,89,4,8756,2024-11-15
PAY000684,89,4,9937,2024-12-15
PAY000685,89,4,9509,2025-01-15
PAY000686,89,4,9817,2025-02-15
PAY000687,89,4,8336,2025-03-15
PAY000688,89,4,9524,2025-04-15
PAY000689,89,1,137,2024-08-23
PAY000690,89,2,47,2024-08-28
PAY000691,90,4,9907,2024-08-15
PAY000692,90,4,9418,2024-09-15
PAY000693,90,4,9529,2024-10-15
PAY000694,90,4,9780,2024-11-15
PAY000695,90,4,8577,2024-12-15
PAY000696,90,4,9050,2025-01-15
PAY000697,90,4,8356,2025-02-15
PAY000698,90,4,8534,2025-03-15
PAY000699,90,4,9055,2025-04-15
PAY000700,90,1,136,2024-08-29
PAY000701,92,4,9682,2024-08-15
PAY000702,92,4,9779,2024-09-15
