student_grade_history_id,student_id,school_year_id,gpa,grade_level_id
HIST000069,76,10,3.548,11
HIST000070,77,10,2.895,11
HIST000071,78,10,3.336,11
HIST000072,80,10,2.389,12
HIST000073,82,10,2.791,12
HIST000074,83,10,3.418,12
HIST000075,84,10,3.655,12
HIST000076,85,10,3.28,12
HIST000077,86,10,2.28,12
HIST000078,87,10,2.594,12
HIST000079,89,10,2.744,12
HIST000080,90,10,1.606,12
HIST000081,91,10,2.78,12
HIST000082,94,10,3.623,12
HIST000083,95,10,3.332,12
HIST000084,96,10,3.583,12
HIST000085,97,10,2.91,12
HIST000086,99,10,3.555,12
HIST000087,100,10,3.359,12
HIST000088,101,10,3.136,12
HIST000089,102,10,3.122,12
HIST000090,103,10,3.376,12
HIST000091,104,10,3.725,12
HIST000092,105,10,2.938,12
HIST000093,106,10,3.468,12
HIST000094,107,10,2.828,12
HIST000095,108,10,3.809,12
HIST000096,109,10,3.297,12
HIST000097,110,10,3.233,12
HIST000098,111,10,3.151,12
HIST000099,112,10,3.567,12
HIST000100,113,10,4.0,12
HIST000101,114,10,3.19,12
HIST000102,115,10,3.199,12
HIST000103,116,10,2.709,12
HIST000104,117,10,3.975,12
HIST000105,118,10,3.352,13
HIST000106,119,10,3.099,13
HIST000107,120,10,1.544,13
HIST000108,121,10,3.333,13
HIST000109,122,10,3.018,13
HIST000110,123,10,4.0,13
HIST000111,124,10,3.57,13
HIST000112,125,10,3.046,13
HIST000113,126,10,2.978,13
HIST000114,127,10,3.229,13
HIST000115,128,10,2.042,13
HIST000116,130,10,3.056,13
HIST000117,131,10,2.834,13
HIST000118,132,10,2.818,13
HIST000119,133,10,3.555,13
HIST000120,134,10,3.236,13
HIST000121,136,10,2.982,13
HIST000122,137,10,3.611,13
HIST000123,138,10,2.962,13
HIST000124,139,10,3.385,13
HIST000125,140,10,2.819,13
HIST000126,141,10,3.383,13
HIST000127,142,10,3.489,13
HIST000128,143,10,2.839,13
HIST000129,144,10,3.596,13
HIST000130,145,10,3.652,13
HIST000131,146,10,2.867,13
HIST000132,147,10,2.785,13
HIST000133,148,10,1.85,13
HIST000134,149,10,2.797,13
HIST000135,150,10,3.339,13
HIST000136,151,10,2.85,13
HIST000137,153,10,3.179,13
HIST000138,154,10,3.459,13
HIST000139,155,10,2.703,13
HIST000140,156,10,3.366,13
HIST000141,501,10,3.887,9
HIST000142,502,10,3.475,9
HIST000143,503,10,3.148,9
HIST000144,504,10,3.041,9
HIST000145,505,10,2.822,9
HIST000146,506,10,3.27,9
HIST000147,507,10,3.233,9
HIST000148,508,10,2.758,9
HIST000149,509,10,4.0,9
HIST000150,510,10,2.828,9
HIST000151,511,10,3.126,9
HIST000152,512,10,3.895,9
HIST000153,513,10,3.574,9
HIST000154,514,10,2.887,9
HIST000155,515,10,3.525,9
HIST000156,516,10,2.338,9
HIST000157,517,10,3.886,9
HIST000158,518,10,3.006,9
HIST000159,519,10,2.917,9
HIST000160,520,10,3.989,9
HIST000161,521,10,2.931,9
HIST000162,522,10,3.033,9
HIST000163,523,10,2.885,9
HIST000164,524,10,2.497,9
HIST000165,525,10,3.427,9
HIST000166,526,10,3.351,9
HIST000167,527,10,2.936,9
HIST000168,528,10,3.445,9
HIST000169,529,10,2.9,9
HIST000170,531,10,2.635,9
HIST000171,533,10,3.151,9
HIST000172,534,10,2.965,9
HIST000173,536,10,3.196,9
HIST000174,537,10,2.697,9
HIST000175,538,10,4.0,9
HIST000176,539,10,3.682,9
HIST000177,540,10,3.235,9
HIST000178,541,10,3.538,9
HIST000179,542,10,3.067,9
HIST000180,543,10,3.621,11
HIST000181,544,10,3.486,12
HIST000182,545,10,3.2,10
HIST000183,548,10,3.39,13
HIST000184,550,10,2.409,8
HIST000185,551,10,3.134,8
HIST000186,552,10,3.218,8
HIST000187,553,10,2.985,8
HIST000188,554,10,3.425,8
HIST000189,555,10,3.319,8
HIST000190,556,10,3.577,8
HIST000191,557,10,3.825,8
HIST000192,558,10,3.495,8
HIST000193,559,10,3.192,8
HIST000194,560,10,3.173,8
HIST000195,561,10,2.316,8
HIST000196,562,10,3.397,8
HIST000197,563,10,3.376,8
HIST000198,564,10,2.979,8
HIST000199,565,10,2.715,8
HIST000200,566,10,3.283,8
HIST000201,567,10,3.321,8
HIST000202,568,10,3.533,8
HIST000203,569,10,2.821,8
HIST000204,570,10,3.124,8
HIST000205,571,10,3.873,8
HIST000206,572,10,2.864,8
HIST000207,573,10,2.957,8
HIST000208,574,10,3.113,8
HIST000209,575,10,3.488,8
HIST000210,576,10,3.009,8
HIST000211,577,10,3.561,8
HIST000212,579,10,2.559,8
HIST000213,580,10,1.922,8
HIST000214,581,10,3.654,8
HIST000215,582,10,3.519,8
HIST000216,583,10,3.058,8
HIST000217,584,10,2.716,8
HIST000218,586,10,3.067,8
HIST000219,587,10,3.47,8
HIST000220,588,10,3.09,8
HIST000221,594,10,2.978,12
HIST000222,598,10,3.143,7
HIST000223,600,10,1.828,7
HIST000224,601,10,4.0,7
HIST000225,602,10,3.608,7
HIST000226,604,10,2.736,7
HIST000227,605,10,2.954,7
HIST000228,606,10,3.232,7
HIST000229,607,10,2.907,7
HIST000230,608,10,3.317,7
HIST000231,609,10,3.184,7
HIST000232,610,10,2.257,7
HIST000233,611,10,3.034,7
HIST000234,612,10,3.227,7
HIST000235,613,10,3.468,7
HIST000236,614,10,3.503,7
HIST000237,615,10,2.506,7
HIST000238,616,10,3.383,7
HIST000239,617,10,3.457,7
HIST000240,618,10,3.492,7
HIST000241,619,10,3.346,7
HIST000242,620,10,3.297,7
HIST000243,622,10,2.941,7
HIST000244,623,10,1.523,7
HIST000245,624,10,3.292,7
HIST000246,625,10,3.41,7
HIST000247,626,10,4.0,7
HIST000248,627,10,4.0,7
HIST000249,628,10,2.97,7
HIST000250,629,10,3.149,7
HIST000251,630,10,3.376,7
HIST000252,631,10,2.434,7
HIST000253,632,10,3.974,7
HIST000254,633,10,2.688,7
HIST000255,634,10,3.474,7
HIST000256,635,10,3.472,7
HIST000257,637,10,3.424,7
HIST000258,638,10,3.6,7
HIST000259,639,10,3.324,7
HIST000260,640,10,3.464,7
HIST000261,641,10,3.267,7
HIST000262,642,10,3.107,8
HIST000263,644,10,3.011,7
HIST000264,645,10,3.507,13
HIST000265,647,10,2.726,6
HIST000266,648,10,2.57,6
HIST000267,649,10,2.921,6
HIST000268,650,10,2.736,6
HIST000269,651,10,3.889,6
HIST000270,652,10,1.641,6
HIST000271,653,10,3.043,6
HIST000272,654,10,2.926,6
HIST000273,655,10,2.717,6
HIST000274,656,10,3.355,6
HIST000275,657,10,3.287,6
HIST000276,658,10,2.424,6
HIST000277,659,10,3.195,6
HIST000278,660,10,3.125,6
HIST000279,661,10,3.608,6
HIST000280,662,10,2.694,6
HIST000281,663,10,3.127,6
HIST000282,664,10,3.367,6
HIST000283,665,10,3.894,6
HIST000284,666,10,2.694,6
HIST000285,667,10,2.804,6
HIST000286,668,10,3.437,6
HIST000287,669,10,2.704,6
HIST000288,670,10,3.374,6
HIST000289,671,10,2.957,6
HIST000290,672,10,2.862,6
HIST000291,673,10,3.22,6
HIST000292,674,10,3.064,6
HIST000293,675,10,3.005,6
HIST000294,676,10,3.627,6
HIST000295,677,10,3.534,6
HIST000296,678,10,4.0,6
HIST000297,679,10,3.587,6
HIST000298,680,10,2.858,6
HIST000299,681,10,3.336,6
HIST000300,683,10,2.299,6
HIST000301,684,10,2.828,6
HIST000302,685,10,2.869,6
HIST000303,686,10,3.401,6
HIST000304,687,10,3.549,6
HIST000305,688,10,3.184,6
HIST000306,689,10,3.411,6
HIST000307,690,10,3.136,6
HIST000308,691,10,3.051,6
HIST000309,692,10,3.25,6
HIST000310,693,10,3.046,6
HIST000311,694,10,2.825,6
HIST000312,696,10,3.733,8
HIST000313,697,10,3.549,10
HIST000314,698,10,3.628,6
HIST000315,699,10,4.0,5
HIST000316,700,10,4.0,5
HIST000317,701,10,3.098,5
HIST000318,702,10,2.98,5
HIST000319,703,10,3.155,5
HIST000320,704,10,3.49,5
HIST000321,705,10,3.626,5
HIST000322,706,10,1.687,5
HIST000323,707,10,3.049,5
HIST000324,708,10,3.913,5
HIST000325,709,10,3.163,5
HIST000326,710,10,4.0,5
HIST000327,711,10,3.034,5
HIST000328,712,10,2.909,5
HIST000329,713,10,3.118,5
HIST000330,714,10,3.044,5
HIST000331,715,10,3.345,5
HIST000332,716,10,3.08,5
HIST000333,717,10,3.676,5
HIST000334,718,10,3.253,5
HIST000335,719,10,2.935,5
HIST000336,720,10,3.681,5
HIST000337,721,10,2.812,5
HIST000338,722,10,3.198,5
HIST000339,723,10,3.052,5
HIST000340,724,10,3.138,5
HIST000341,725,10,2.56,5
HIST000342,726,10,3.2,5
HIST000343,727,10,3.084,5
HIST000344,728,10,2.818,5
HIST000345,729,10,3.114,5
HIST000346,730,10,3.234,5
HIST000347,731,10,3.384,5
HIST000348,732,10,3.547,5
HIST000349,733,10,3.562,5
HIST000350,734,10,2.75,8
HIST000351,735,10,4.0,11
HIST000352,736,10,3.322,12
HIST000353,737,10,3.027,9
HIST000354,738,10,2.943,13
HIST000355,739,10,2.763,9
HIST000356,740,10,3.922,8
HIST000357,741,10,3.505,4
HIST000358,743,10,2.527,4
HIST000359,744,10,2.486,4
HIST000360,745,10,3.359,4
HIST000361,746,10,3.289,4
HIST000362,747,10,3.264,4
HIST000363,748,10,4.0,4
HIST000364,749,10,3.428,4
HIST000365,750,10,2.157,4
HIST000366,751,10,3.159,4
HIST000367,752,10,2.634,4
HIST000368,753,10,3.984,4
HIST000369,754,10,3.925,4
HIST000370,755,10,3.747,4
HIST000371,756,10,3.548,4
HIST000372,757,10,3.822,4
HIST000373,758,10,2.465,4
HIST000374,759,10,2.274,4
HIST000375,760,10,3.356,4
HIST000376,761,10,3.674,4
HIST000377,762,10,2.686,4
HIST000378,763,10,3.202,4
HIST000379,764,10,3.349,4
HIST000380,765,10,2.693,4
HIST000381,766,10,1.845,4
HIST000382,767,10,4.0,4
HIST000383,768,10,3.33,4
HIST000384,769,10,3.24,4
HIST000385,770,10,3.343,4
HIST000386,771,10,2.837,4
HIST000387,772,10,3.281,4
HIST000388,773,10,3.854,4
HIST000389,774,10,3.466,4
HIST000390,775,10,2.677,4
HIST000391,776,10,2.967,4
HIST000392,777,10,3.417,4
HIST000393,778,10,3.887,4
HIST000394,779,10,2.986,4
HIST000395,780,10,3.331,4
HIST000396,781,10,3.786,4
HIST000397,783,10,3.416,4
HIST000398,784,10,3.961,4
HIST000399,785,10,3.799,4
HIST000400,786,10,2.935,4
HIST000401,787,10,3.415,4
HIST000402,788,10,3.326,4
HIST000403,789,10,2.861,4
HIST000404,791,10,3.066,4
HIST000405,792,10,3.346,4
HIST000406,793,10,3.19,12
HIST000407,794,10,3.678,4
HIST000408,796,10,3.422,13
HIST000409,797,10,3.305,4
HIST000410,798,10,2.467,12
HIST000411,799,10,3.484,3
HIST000412,800,10,2.566,3
HIST000413,801,10,2.947,3
HIST000414,802,10,3.516,3
HIST000415,803,10,3.028,3
HIST000416,804,10,3.357,3
HIST000417,805,10,3.637,3
HIST000418,806,10,3.712,3
HIST000419,807,10,3.423,3
HIST000420,808,10,3.317,3
HIST000421,809,10,1.744,3
HIST000422,810,10,3.651,3
HIST000423,811,10,2.456,3
HIST000424,812,10,3.535,3
HIST000425,813,10,3.416,3
HIST000426,814,10,3.54,3
HIST000427,815,10,2.727,3
HIST000428,816,10,3.185,3
HIST000429,817,10,3.66,3
HIST000430,818,10,3.408,3
HIST000431,819,10,3.757,3
HIST000432,820,10,2.906,3
HIST000433,821,10,2.988,3
HIST000434,822,10,3.924,3
HIST000435,823,10,2.902,3
HIST000436,824,10,3.705,3
HIST000437,825,10,2.036,3
HIST000438,826,10,2.283,3
HIST000439,827,10,2.967,3
HIST000440,828,10,3.077,3
HIST000441,829,10,3.293,3
HIST000442,830,10,2.78,3
HIST000443,831,10,2.838,3
HIST000444,832,10,3.068,3
HIST000445,833,10,2.893,3
HIST000446,834,10,3.403,3
HIST000447,835,10,2.853,3
HIST000448,836,10,3.502,3
HIST000449,837,10,4.0,3
HIST000450,838,10,2.918,3
HIST000451,839,10,2.813,3
HIST000452,840,10,3.679,3
HIST000453,841,10,3.505,3
HIST000454,842,10,3.378,3
HIST000455,843,10,2.579,3
HIST000456,844,10,2.515,3
HIST000457,845,10,3.506,3
HIST000458,846,10,3.099,3
HIST000459,847,10,3.71,5
HIST000460,848,10,3.142,10
HIST000461,849,10,3.378,12
HIST000462,850,10,2.515,2
HIST000463,851,10,3.177,2
HIST000464,852,10,3.666,2
HIST000465,853,10,2.824,2
HIST000466,854,10,2.493,2
HIST000467,855,10,3.806,2
HIST000468,856,10,2.945,2
HIST000469,857,10,3.235,2
HIST000470,858,10,2.927,2
HIST000471,859,10,2.671,2
HIST000472,860,10,3.001,2
HIST000473,861,10,2.851,2
HIST000474,862,10,3.541,2
HIST000475,863,10,3.441,2
HIST000476,864,10,3.143,2
HIST000477,865,10,2.717,2
HIST000478,866,10,2.918,2
HIST000479,867,10,3.386,2
HIST000480,868,10,3.159,2
HIST000481,869,10,3.675,2
HIST000482,870,10,2.985,2
HIST000483,871,10,1.844,2
HIST000484,872,10,2.978,2
HIST000485,873,10,3.004,2
HIST000486,874,10,4.0,2
HIST000487,875,10,3.096,2
HIST000488,876,10,3.435,2
HIST000489,877,10,3.345,2
HIST000490,878,10,2.73,2
HIST000491,879,10,2.808,2
HIST000492,880,10,3.366,2
HIST000493,881,10,2.884,2
HIST000494,882,10,3.612,2
HIST000495,883,10,3.601,2
HIST000496,884,10,3.4,2
HIST000497,885,10,2.251,2
HIST000498,886,10,4.0,2
HIST000499,887,10,3.028,2
HIST000500,888,10,3.858,2
HIST000501,889,10,4.0,2
HIST000502,890,10,2.851,2
HIST000503,891,10,2.76,2
HIST000504,892,10,3.115,2
HIST000505,893,10,3.679,2
HIST000506,894,10,3.043,2
HIST000507,895,10,2.395,2
HIST000508,896,10,3.387,2
HIST000509,897,10,3.387,2
HIST000510,898,10,2.404,2
HIST000511,899,10,2.878,11
HIST000512,900,10,1.691,2
HIST000513,901,10,3.111,10
HIST000514,902,10,3.172,13
HIST000515,903,10,3.212,11
HIST000516,904,10,1.987,5
HIST000517,905,10,3.118,1
HIST000518,906,10,2.511,1
HIST000519,907,10,3.736,1
HIST000520,908,10,2.719,1
HIST000521,909,10,3.612,1
HIST000522,910,10,1.602,1
HIST000523,911,10,2.767,1
HIST000524,912,10,3.225,1
HIST000525,913,10,3.206,1
HIST000526,914,10,3.553,1
HIST000527,915,10,2.539,1
HIST000528,916,10,3.338,1
HIST000529,917,10,3.439,1
HIST000530,918,10,3.989,1
HIST000531,919,10,2.848,1
HIST000532,920,10,2.407,1
HIST000533,921,10,3.472,1
HIST000534,922,10,3.175,1
HIST000535,923,10,2.369,1
HIST000536,924,10,3.482,1
HIST000537,925,10,2.936,1
HIST000538,926,10,3.188,1
HIST000539,927,10,2.98,1
HIST000540,928,10,3.355,1
HIST000541,929,10,2.876,1
HIST000542,930,10,3.648,1
HIST000543,931,10,2.707,1
HIST000544,932,10,2.512,1
HIST000545,933,10,3.871,1
HIST000546,934,10,1.571,1
HIST000547,935,10,3.236,1
HIST000548,936,10,4.0,1
HIST000549,937,10,3.328,1
HIST000550,938,10,2.707,1
HIST000551,939,10,3.349,1
HIST000552,940,10,2.771,1
HIST000553,941,10,2.488,1
HIST000554,942,10,3.367,1
HIST000555,943,10,3.097,1
HIST000556,944,10,2.539,1
HIST000557,945,10,2.214,1
HIST000558,947,10,3.886,1
HIST000559,948,10,3.115,1
HIST000560,949,10,3.306,1
HIST000561,950,10,3.218,1
HIST000562,951,10,2.911,1
HIST000563,952,10,3.783,1
HIST000564,953,10,3.267,1
HIST000565,954,10,3.065,1
HIST000566,955,10,3.227,1
HIST000567,956,10,1.688,9
HIST000568,957,10,3.442,2
HIST000569,958,10,3.021,10
HIST000570,959,10,3.947,11
HIST000571,960,10,3.369,11
