grade_id,student_id,assignment_id,score,submitted_on,term_id
406,16,11,23,2019-02-06,3
407,17,11,23,2019-02-06,3
408,18,11,20,2019-02-06,3
409,19,11,23,2019-02-06,3
410,20,11,21,2019-02-06,3
411,21,11,20,2019-02-06,3
412,22,11,20,2019-02-06,3
413,23,11,21,2019-02-06,3
414,24,11,25,2019-02-06,3
415,25,11,22,2019-02-06,3
416,26,11,20,2019-02-06,3
417,27,11,20,2019-02-06,3
418,28,11,16,2019-02-06,3
419,29,11,23,2019-02-06,3
420,31,11,22,2019-02-06,3
421,32,11,22,2019-02-06,3
422,33,11,21,2019-02-06,3
423,34,11,19,2019-02-06,3
424,35,11,22,2019-02-06,3
425,36,11,25,2019-02-06,3
426,37,11,22,2019-02-06,3
427,38,11,22,2019-02-06,3
428,39,11,23,2019-02-06,3
429,638,11,22,2019-02-06,3
430,1,12,51,2018-11-06,4
431,2,12,19,2018-11-06,4
432,3,12,15,2018-11-06,4
433,4,12,53,2018-11-06,4
434,5,12,53,2018-11-06,4
435,6,12,60,2018-11-06,4
436,7,12,53,2018-11-06,4
437,8,12,50,2018-11-06,4
438,9,12,62,2018-11-06,4
439,10,12,63,2018-11-06,4
440,11,12,60,2018-11-06,4
441,12,12,57,2018-11-06,4
442,13,12,52,2018-11-06,4
443,14,12,45,2018-11-06,4
444,15,12,64,2018-11-06,4
445,16,12,64,2018-11-06,4
446,17,12,56,2018-11-06,4
447,18,12,57,2018-11-06,4
448,19,12,52,2018-11-06,4
449,20,12,45,2018-11-06,4
450,21,12,54,2018-11-06,4
451,22,12,45,2018-11-06,4
452,23,12,60,2018-11-06,4
453,24,12,57,2018-11-06,4
454,25,12,62,2018-11-06,4
455,26,12,51,2018-11-06,4
456,27,12,60,2018-11-06,4
457,28,12,62,2018-11-06,4
458,29,12,56,2018-11-06,4
459,31,12,54,2018-11-06,4
460,32,12,55,2018-11-06,4
461,33,12,61,2018-11-06,4
462,34,12,64,2018-11-06,4
463,35,12,56,2018-11-06,4
464,36,12,59,2018-11-06,4
465,37,12,64,2018-11-06,4
466,38,12,51,2018-11-06,4
467,39,12,45,2018-11-06,4
468,638,12,56,2018-11-06,4
469,1,13,61,2019-03-03,2
470,2,13,53,2019-03-03,2
471,3,13,60,2019-03-03,2
472,4,13,64,2019-03-03,2
473,5,13,48,2019-03-03,2
474,6,13,52,2019-03-03,2
475,7,13,3,2019-03-03,2
476,8,13,59,2019-03-03,2
477,9,13,52,2019-03-03,2
478,10,13,55,2019-03-03,2
479,11,13,59,2019-03-03,2
480,12,13,51,2019-03-03,2
481,13,13,47,2019-03-03,2
482,14,13,55,2019-03-03,2
483,15,13,59,2019-03-03,2
484,16,13,61,2019-03-03,2
485,17,13,51,2019-03-03,2
486,18,13,53,2019-03-03,2
487,19,13,61,2019-03-03,2
488,20,13,51,2019-03-03,2
489,21,13,65,2019-03-03,2
490,22,13,52,2019-03-03,2
491,23,13,65,2019-03-03,2
492,24,13,55,2019-03-03,2
493,25,13,51,2019-03-03,2
494,26,13,58,2019-03-03,2
495,27,13,61,2019-03-03,2
496,28,13,60,2019-03-03,2
497,29,13,57,2019-03-03,2
498,31,13,53,2019-03-03,2
499,32,13,66,2019-03-03,2
500,33,13,63,2019-03-03,2
501,34,13,54,2019-03-03,2
502,35,13,57,2019-03-03,2
503,36,13,53,2019-03-03,2
504,37,13,58,2019-03-03,2
505,38,13,58,2019-03-03,2
506,39,13,59,2019-03-03,2
507,638,13,65,2019-03-03,2
508,1,14,16,2019-04-29,3
509,2,14,14,2019-04-29,3
510,3,14,13,2019-04-29,3
511,4,14,15,2019-04-29,3
512,5,14,16,2019-04-29,3
513,6,14,2,2019-04-29,3
514,7,14,17,2019-04-29,3
515,8,14,13,2019-04-29,3
516,9,14,16,2019-04-29,3
517,10,14,14,2019-04-29,3
518,11,14,17,2019-04-29,3
519,12,14,14,2019-04-29,3
520,13,14,16,2019-04-29,3
521,14,14,17,2019-04-29,3
522,15,14,15,2019-04-29,3
523,16,14,14,2019-04-29,3
524,17,14,14,2019-04-29,3
525,18,14,13,2019-04-29,3
526,19,14,14,2019-04-29,3
527,20,14,14,2019-04-29,3
528,21,14,17,2019-04-29,3
529,22,14,14,2019-04-29,3
530,23,14,15,2019-04-29,3
531,24,14,15,2019-04-29,3
532,25,14,15,2019-04-29,3
533,26,14,17,2019-04-29,3
534,27,14,13,2019-04-29,3
535,28,14,13,2019-04-29,3
536,29,14,14,2019-04-29,3
537,31,14,17,2019-04-29,3
538,32,14,16,2019-04-29,3
539,33,14,17,2019-04-29,3
540,34,14,12,2019-04-29,3
541,35,14,16,2019-04-29,3
542,36,14,15,2019-04-29,3
543,37,14,13,2019-04-29,3
544,38,14,15,2019-04-29,3
545,39,14,0,2019-04-29,3
546,638,14,7,2019-04-29,3
547,1,15,25,2019-03-22,2
548,2,15,22,2019-03-22,2
549,3,15,25,2019-03-22,2
550,4,15,21,2019-03-22,2
551,5,15,25,2019-03-22,2
552,6,15,8,2019-03-22,2
553,7,15,26,2019-03-22,2
554,8,15,22,2019-03-22,2
555,9,15,25,2019-03-22,2
556,10,15,20,2019-03-22,2
557,11,15,24,2019-03-22,2
558,12,15,24,2019-03-22,2
559,13,15,23,2019-03-22,2
560,14,15,23,2019-03-22,2
561,15,15,27,2019-03-22,2
562,16,15,19,2019-03-22,2
563,17,15,27,2019-03-22,2
564,18,15,21,2019-03-22,2
565,19,15,27,2019-03-22,2
566,20,15,26,2019-03-22,2
567,21,15,26,2019-03-22,2
568,22,15,24,2019-03-22,2
569,23,15,26,2019-03-22,2
570,24,15,22,2019-03-22,2
571,25,15,25,2019-03-22,2
572,26,15,23,2019-03-22,2
573,27,15,24,2019-03-22,2
574,28,15,25,2019-03-22,2
575,29,15,25,2019-03-22,2
576,31,15,7,2019-03-22,2
577,32,15,23,2019-03-22,2
578,33,15,24,2019-03-22,2
579,34,15,23,2019-03-22,2
580,35,15,22,2019-03-22,2
581,36,15,26,2019-03-22,2
582,37,15,26,2019-03-22,2
583,38,15,27,2019-03-22,2
584,39,15,22,2019-03-22,2
585,638,15,26,2019-03-22,2
586,1,16,90,2019-05-22,3
587,2,16,85,2019-05-22,3
588,3,16,94,2019-05-22,3
589,4,16,87,2019-05-22,3
590,5,16,86,2019-05-22,3
591,6,16,87,2019-05-22,3
592,7,16,98,2019-05-22,3
593,8,16,81,2019-05-22,3
594,9,16,97,2019-05-22,3
595,10,16,88,2019-05-22,3
596,11,16,93,2019-05-22,3
597,12,16,100,2019-05-22,3
598,13,16,5,2019-05-22,3
599,14,16,80,2019-05-22,3
600,15,16,100,2019-05-22,3
601,16,16,30,2019-05-22,3
602,17,16,88,2019-05-22,3
603,18,16,91,2019-05-22,3
604,19,16,93,2019-05-22,3
605,20,16,80,2019-05-22,3
606,21,16,81,2019-05-22,3
607,22,16,85,2019-05-22,3
608,23,16,88,2019-05-22,3
609,24,16,81,2019-05-22,3
610,25,16,76,2019-05-22,3
611,26,16,96,2019-05-22,3
612,27,16,78,2019-05-22,3
613,28,16,94,2019-05-22,3
614,29,16,77,2019-05-22,3
615,31,16,82,2019-05-22,3
616,32,16,86,2019-05-22,3
617,33,16,100,2019-05-22,3
618,34,16,89,2019-05-22,3
619,35,16,89,2019-05-22,3
620,36,16,86,2019-05-22,3
621,37,16,80,2019-05-22,3
622,38,16,92,2019-05-22,3
623,39,16,87,2019-05-22,3
624,638,16,98,2019-05-22,3
625,1,17,44,2019-05-03,2
626,2,17,12,2019-05-03,2
627,3,17,56,2019-05-03,2
628,4,17,51,2019-05-03,2
629,5,17,56,2019-05-03,2
630,6,17,46,2019-05-03,2
631,7,17,51,2019-05-03,2
632,8,17,46,2019-05-03,2
633,9,17,55,2019-05-03,2
634,10,17,49,2019-05-03,2
635,11,17,46,2019-05-03,2
636,12,17,47,2019-05-03,2
637,13,17,46,2019-05-03,2
638,14,17,57,2019-05-03,2
639,15,17,44,2019-05-03,2
640,16,17,49,2019-05-03,2
641,17,17,51,2019-05-03,2
642,18,17,48,2019-05-03,2
643,19,17,43,2019-05-03,2
644,20,17,57,2019-05-03,2
645,21,17,48,2019-05-03,2
646,22,17,44,2019-05-03,2
647,23,17,46,2019-05-03,2
648,24,17,50,2019-05-03,2
649,25,17,49,2019-05-03,2
650,26,17,43,2019-05-03,2
651,27,17,51,2019-05-03,2
652,28,17,44,2019-05-03,2
653,29,17,53,2019-05-03,2
654,31,17,51,2019-05-03,2
655,32,17,48,2019-05-03,2
656,33,17,55,2019-05-03,2
657,34,17,57,2019-05-03,2
658,35,17,47,2019-05-03,2
659,36,17,49,2019-05-03,2
660,37,17,57,2019-05-03,2
661,38,17,53,2019-05-03,2
662,39,17,45,2019-05-03,2
663,638,17,51,2019-05-03,2
664,1,18,90,2018-11-01,3
665,2,18,66,2018-11-01,3
666,3,18,2,2018-11-01,3
667,4,18,80,2018-11-01,3
668,5,18,95,2018-11-01,3
669,6,18,77,2018-11-01,3
670,7,18,94,2018-11-01,3
671,8,18,77,2018-11-01,3
672,9,18,84,2018-11-01,3
673,10,18,83,2018-11-01,3
674,11,18,77,2018-11-01,3
675,12,18,69,2018-11-01,3
676,13,18,89,2018-11-01,3
677,14,18,78,2018-11-01,3
678,15,18,95,2018-11-01,3
679,16,18,80,2018-11-01,3
680,17,18,82,2018-11-01,3
681,18,18,86,2018-11-01,3
682,19,18,77,2018-11-01,3
683,20,18,82,2018-11-01,3
684,21,18,70,2018-11-01,3
685,22,18,89,2018-11-01,3
686,23,18,7,2018-11-01,3
687,24,18,71,2018-11-01,3
688,25,18,89,2018-11-01,3
689,26,18,80,2018-11-01,3
690,27,18,78,2018-11-01,3
691,28,18,79,2018-11-01,3
692,29,18,95,2018-11-01,3
693,31,18,92,2018-11-01,3
694,32,18,86,2018-11-01,3
695,33,18,86,2018-11-01,3
696,34,18,79,2018-11-01,3
697,35,18,76,2018-11-01,3
698,36,18,74,2018-11-01,3
699,37,18,66,2018-11-01,3
700,38,18,92,2018-11-01,3
701,39,18,85,2018-11-01,3
702,638,18,92,2018-11-01,3
703,1,19,55,2019-03-29,2
704,2,19,55,2019-03-29,2
705,3,19,48,2019-03-29,2
706,4,19,37,2019-03-29,2
707,5,19,51,2019-03-29,2
708,6,19,46,2019-03-29,2
709,7,19,53,2019-03-29,2
710,8,19,51,2019-03-29,2
711,9,19,53,2019-03-29,2
712,10,19,50,2019-03-29,2
713,11,19,56,2019-03-29,2
714,12,19,48,2019-03-29,2
715,13,19,46,2019-03-29,2
716,14,19,57,2019-03-29,2
717,15,19,53,2019-03-29,2
718,16,19,49,2019-03-29,2
719,17,19,43,2019-03-29,2
720,18,19,48,2019-03-29,2
721,19,19,41,2019-03-29,2
722,20,19,46,2019-03-29,2
723,21,19,48,2019-03-29,2
724,22,19,53,2019-03-29,2
725,23,19,50,2019-03-29,2
726,24,19,46,2019-03-29,2
727,25,19,56,2019-03-29,2
728,26,19,45,2019-03-29,2
729,27,19,56,2019-03-29,2
730,28,19,41,2019-03-29,2
731,29,19,55,2019-03-29,2
732,31,19,48,2019-03-29,2
733,32,19,54,2019-03-29,2
734,33,19,47,2019-03-29,2
735,34,19,47,2019-03-29,2
736,35,19,45,2019-03-29,2
737,36,19,51,2019-03-29,2
738,37,19,54,2019-03-29,2
739,38,19,55,2019-03-29,2
740,39,19,57,2019-03-29,2
741,638,19,53,2019-03-29,2
742,1,20,65,2018-10-29,3
743,2,20,81,2018-10-29,3
744,3,20,73,2018-10-29,3
745,4,20,78,2018-10-29,3
746,5,20,69,2018-10-29,3
747,6,20,73,2018-10-29,3
748,7,20,73,2018-10-29,3
749,8,20,65,2018-10-29,3
750,9,20,60,2018-10-29,3
751,10,20,80,2018-10-29,3
752,11,20,69,2018-10-29,3
753,12,20,82,2018-10-29,3
754,13,20,70,2018-10-29,3
755,14,20,72,2018-10-29,3
756,15,20,72,2018-10-29,3
757,16,20,79,2018-10-29,3
758,17,20,64,2018-10-29,3
759,18,20,78,2018-10-29,3
760,19,20,71,2018-10-29,3
761,20,20,72,2018-10-29,3
762,21,20,75,2018-10-29,3
763,22,20,72,2018-10-29,3
764,23,20,74,2018-10-29,3
765,24,20,68,2018-10-29,3
766,25,20,80,2018-10-29,3
767,26,20,73,2018-10-29,3
768,27,20,79,2018-10-29,3
769,28,20,50,2018-10-29,3
770,29,20,76,2018-10-29,3
771,31,20,78,2018-10-29,3
772,32,20,78,2018-10-29,3
773,33,20,74,2018-10-29,3
774,34,20,78,2018-10-29,3
775,35,20,75,2018-10-29,3
776,36,20,54,2018-10-29,3
777,37,20,80,2018-10-29,3
778,38,20,83,2018-10-29,3
779,39,20,73,2018-10-29,3
780,638,20,75,2018-10-29,3
781,1,21,48,2019-03-04,1
782,2,21,43,2019-03-04,1
783,3,21,49,2019-03-04,1
784,4,21,44,2019-03-04,1
785,5,21,43,2019-03-04,1
786,6,21,43,2019-03-04,1
787,7,21,36,2019-03-04,1
788,8,21,47,2019-03-04,1
789,9,21,45,2019-03-04,1
790,10,21,46,2019-03-04,1
791,11,21,47,2019-03-04,1
792,12,21,45,2019-03-04,1
793,13,21,48,2019-03-04,1
794,14,21,43,2019-03-04,1
795,15,21,40,2019-03-04,1
796,16,21,44,2019-03-04,1
797,17,21,46,2019-03-04,1
798,18,21,47,2019-03-04,1
799,19,21,46,2019-03-04,1
800,20,21,52,2019-03-04,1
801,21,21,36,2019-03-04,1
802,22,21,51,2019-03-04,1
803,23,21,47,2019-03-04,1
804,24,21,51,2019-03-04,1
805,25,21,44,2019-03-04,1
806,26,21,48,2019-03-04,1
807,27,21,47,2019-03-04,1
808,28,21,12,2019-03-04,1
809,29,21,44,2019-03-04,1
810,31,21,41,2019-03-04,1
811,32,21,43,2019-03-04,1
812,33,21,44,2019-03-04,1
813,34,21,40,2019-03-04,1
814,35,21,49,2019-03-04,1
815,36,21,51,2019-03-04,1
816,37,21,42,2019-03-04,1
817,38,21,38,2019-03-04,1
818,39,21,43,2019-03-04,1
819,638,21,39,2019-03-04,1
820,1,22,39,2018-12-16,1
