enrollment_id,student_id,class_id
ENR000486,103,13
ENR000487,104,13
ENR000488,105,13
ENR000489,106,13
ENR000490,107,13
ENR000491,108,13
ENR000492,109,13
ENR000493,110,13
ENR000494,111,13
ENR000495,112,13
ENR000496,113,13
ENR000497,114,13
ENR000498,115,13
ENR000499,116,13
ENR000500,117,13
ENR000501,544,13
ENR000502,594,13
ENR000503,79,14
ENR000504,80,14
ENR000505,82,14
ENR000506,83,14
ENR000507,84,14
ENR000508,85,14
ENR000509,86,14
ENR000510,87,14
ENR000511,88,14
ENR000512,89,14
ENR000513,90,14
ENR000514,91,14
ENR000515,93,14
ENR000516,94,14
ENR000517,95,14
ENR000518,96,14
ENR000519,97,14
ENR000520,98,14
ENR000521,99,14
ENR000522,100,14
ENR000523,101,14
ENR000524,102,14
ENR000525,103,14
ENR000526,104,14
ENR000527,105,14
ENR000528,106,14
ENR000529,107,14
ENR000530,108,14
ENR000531,109,14
ENR000532,110,14
ENR000533,111,14
ENR000534,112,14
ENR000535,113,14
ENR000536,114,14
ENR000537,115,14
ENR000538,116,14
ENR000539,117,14
ENR000540,544,14
ENR000541,594,14
ENR000542,79,15
ENR000543,80,15
ENR000544,82,15
ENR000545,83,15
ENR000546,84,15
ENR000547,85,15
ENR000548,86,15
ENR000549,87,15
ENR000550,88,15
ENR000551,89,15
ENR000552,90,15
ENR000553,91,15
ENR000554,93,15
ENR000555,94,15
ENR000556,95,15
ENR000557,96,15
ENR000558,97,15
ENR000559,98,15
ENR000560,99,15
ENR000561,100,15
ENR000562,101,15
ENR000563,102,15
ENR000564,103,15
ENR000565,104,15
ENR000566,105,15
ENR000567,106,15
ENR000568,107,15
ENR000569,108,15
ENR000570,109,15
ENR000571,110,15
ENR000572,111,15
ENR000573,112,15
ENR000574,113,15
ENR000575,114,15
ENR000576,115,15
ENR000577,116,15
ENR000578,117,15
ENR000579,544,15
ENR000580,594,15
ENR000581,118,16
ENR000582,119,16
ENR000583,120,16
ENR000584,121,16
ENR000585,122,16
ENR000586,123,16
ENR000587,124,16
ENR000588,125,16
ENR000589,126,16
ENR000590,127,16
ENR000591,128,16
ENR000592,130,16
ENR000593,131,16
ENR000594,132,16
ENR000595,133,16
ENR000596,134,16
ENR000597,135,16
ENR000598,136,16
ENR000599,137,16
ENR000600,138,16
ENR000601,139,16
ENR000602,140,16
ENR000603,141,16
ENR000604,142,16
ENR000605,143,16
ENR000606,144,16
ENR000607,145,16
ENR000608,146,16
ENR000609,147,16
ENR000610,148,16
ENR000611,149,16
ENR000612,150,16
ENR000613,151,16
ENR000614,153,16
ENR000615,154,16
ENR000616,155,16
ENR000617,156,16
ENR000618,548,16
ENR000619,645,16
ENR000620,118,17
ENR000621,119,17
ENR000622,120,17
ENR000623,121,17
ENR000624,122,17
ENR000625,123,17
ENR000626,124,17
ENR000627,125,17
ENR000628,126,17
ENR000629,127,17
ENR000630,128,17
ENR000631,130,17
ENR000632,131,17
ENR000633,132,17
ENR000634,133,17
ENR000635,134,17
ENR000636,135,17
ENR000637,136,17
ENR000638,137,17
ENR000639,138,17
ENR000640,139,17
ENR000641,140,17
ENR000642,141,17
ENR000643,142,17
ENR000644,143,17
ENR000645,144,17
ENR000646,145,17
ENR000647,146,17
ENR000648,147,17
ENR000649,148,17
ENR000650,149,17
ENR000651,150,17
ENR000652,151,17
ENR000653,153,17
ENR000654,154,17
ENR000655,155,17
ENR000656,156,17
ENR000657,548,17
ENR000658,645,17
ENR000659,118,18
ENR000660,119,18
ENR000661,120,18
ENR000662,121,18
ENR000663,122,18
ENR000664,123,18
ENR000665,124,18
ENR000666,125,18
ENR000667,126,18
ENR000668,127,18
ENR000669,128,18
ENR000670,130,18
ENR000671,131,18
ENR000672,132,18
ENR000673,133,18
ENR000674,134,18
ENR000675,135,18
ENR000676,136,18
ENR000677,137,18
ENR000678,138,18
ENR000679,139,18
ENR000680,140,18
ENR000681,141,18
ENR000682,142,18
ENR000683,143,18
ENR000684,144,18
ENR000685,145,18
ENR000686,146,18
ENR000687,147,18
ENR000688,148,18
ENR000689,149,18
ENR000690,150,18
ENR000691,151,18
ENR000692,153,18
ENR000693,154,18
ENR000694,155,18
ENR000695,156,18
ENR000696,548,18
ENR000697,645,18
ENR000698,118,19
ENR000699,119,19
ENR000700,120,19
ENR000701,121,19
ENR000702,122,19
ENR000703,123,19
ENR000704,124,19
ENR000705,125,19
ENR000706,126,19
ENR000707,127,19
ENR000708,128,19
ENR000709,130,19
ENR000710,131,19
ENR000711,132,19
ENR000712,133,19
ENR000713,134,19
ENR000714,135,19
ENR000715,136,19
ENR000716,137,19
ENR000717,138,19
ENR000718,139,19
ENR000719,140,19
ENR000720,141,19
ENR000721,142,19
ENR000722,143,19
ENR000723,144,19
ENR000724,145,19
ENR000725,146,19
ENR000726,147,19
ENR000727,148,19
ENR000728,149,19
ENR000729,150,19
ENR000730,151,19
ENR000731,153,19
ENR000732,154,19
ENR000733,155,19
ENR000734,156,19
ENR000735,548,19
ENR000736,645,19
ENR000737,118,20
ENR000738,119,20
ENR000739,120,20
ENR000740,121,20
ENR000741,122,20
ENR000742,123,20
ENR000743,124,20
ENR000744,125,20
ENR000745,126,20
ENR000746,127,20
ENR000747,128,20
ENR000748,130,20
ENR000749,131,20
ENR000750,132,20
ENR000751,133,20
ENR000752,134,20
ENR000753,135,20
ENR000754,136,20
ENR000755,137,20
ENR000756,138,20
ENR000757,139,20
ENR000758,140,20
ENR000759,141,20
ENR000760,142,20
ENR000761,143,20
ENR000762,144,20
ENR000763,145,20
ENR000764,146,20
ENR000765,147,20
ENR000766,148,20
ENR000767,149,20
ENR000768,150,20
ENR000769,151,20
ENR000770,153,20
ENR000771,154,20
ENR000772,155,20
ENR000773,156,20
ENR000774,548,20
ENR000775,645,20
ENR000776,118,21
ENR000777,119,21
ENR000778,120,21
ENR000779,121,21
ENR000780,122,21
ENR000781,123,21
ENR000782,124,21
ENR000783,125,21
ENR000784,126,21
ENR000785,127,21
ENR000786,128,21
ENR000787,130,21
ENR000788,131,21
ENR000789,132,21
ENR000790,133,21
ENR000791,134,21
ENR000792,135,21
ENR000793,136,21
ENR000794,137,21
ENR000795,138,21
ENR000796,139,21
ENR000797,140,21
ENR000798,141,21
ENR000799,142,21
ENR000800,143,21
ENR000801,144,21
ENR000802,145,21
ENR000803,146,21
ENR000804,147,21
ENR000805,148,21
ENR000806,149,21
ENR000807,150,21
ENR000808,151,21
ENR000809,153,21
ENR000810,154,21
ENR000811,155,21
ENR000812,156,21
ENR000813,548,21
ENR000814,645,21
ENR000815,118,22
ENR000816,119,22
ENR000817,120,22
ENR000818,121,22
ENR000819,122,22
ENR000820,123,22
ENR000821,124,22
ENR000822,125,22
ENR000823,126,22
ENR000824,127,22
ENR000825,128,22
ENR000826,130,22
ENR000827,131,22
ENR000828,132,22
ENR000829,133,22
ENR000830,134,22
ENR000831,135,22
ENR000832,136,22
ENR000833,137,22
ENR000834,138,22
ENR000835,139,22
ENR000836,140,22
ENR000837,141,22
ENR000838,142,22
ENR000839,143,22
ENR000840,144,22
ENR000841,145,22
ENR000842,146,22
ENR000843,147,22
ENR000844,148,22
ENR000845,149,22
ENR000846,150,22
ENR000847,151,22
ENR000848,153,22
ENR000849,154,22
ENR000850,155,22
ENR000851,156,22
ENR000852,548,22
ENR000853,645,22
ENR000854,157,23
ENR000855,158,23
ENR000856,159,23
ENR000857,160,23
ENR000858,161,23
ENR000859,163,23
ENR000860,164,23
ENR000861,165,23
ENR000862,166,23
ENR000863,167,23
ENR000864,168,23
ENR000865,169,23
ENR000866,170,23
ENR000867,171,23
ENR000868,172,23
ENR000869,173,23
ENR000870,174,23
ENR000871,175,23
ENR000872,176,23
ENR000873,177,23
ENR000874,178,23
ENR000875,179,23
ENR000876,180,23
ENR000877,181,23
ENR000878,182,23
ENR000879,183,23
ENR000880,184,23
ENR000881,185,23
ENR000882,186,23
ENR000883,187,23
ENR000884,188,23
ENR000885,190,23
ENR000886,191,23
ENR000887,192,23
ENR000888,193,23
ENR000889,194,23
ENR000890,195,23
ENR000891,591,23
ENR000892,595,23
ENR000893,157,24
ENR000894,158,24
ENR000895,159,24
ENR000896,160,24
ENR000897,161,24
ENR000898,163,24
ENR000899,164,24
ENR000900,165,24
ENR000901,166,24
ENR000902,167,24
ENR000903,168,24
ENR000904,169,24
ENR000905,170,24
ENR000906,171,24
ENR000907,172,24
ENR000908,173,24
ENR000909,174,24
ENR000910,175,24
ENR000911,176,24
ENR000912,177,24
ENR000913,178,24
ENR000914,179,24
ENR000915,180,24
ENR000916,181,24
ENR000917,182,24
ENR000918,183,24
ENR000919,184,24
ENR000920,185,24
ENR000921,186,24
ENR000922,187,24
ENR000923,188,24
ENR000924,190,24
ENR000925,191,24
ENR000926,192,24
ENR000927,193,24
ENR000928,194,24
ENR000929,195,24
ENR000930,591,24
ENR000931,595,24
ENR000932,157,25
ENR000933,158,25
ENR000934,159,25
ENR000935,160,25
ENR000936,161,25
ENR000937,163,25
ENR000938,164,25
ENR000939,165,25
ENR000940,166,25
ENR000941,167,25
ENR000942,168,25
ENR000943,169,25
ENR000944,170,25
ENR000945,171,25
ENR000946,172,25
ENR000947,173,25
ENR000948,174,25
ENR000949,175,25
ENR000950,176,25
ENR000951,177,25
ENR000952,178,25
ENR000953,179,25
ENR000954,180,25
ENR000955,181,25
ENR000956,182,25
ENR000957,183,25
ENR000958,184,25
ENR000959,185,25
ENR000960,186,25
ENR000961,187,25
ENR000962,188,25
ENR000963,190,25
ENR000964,191,25
ENR000965,192,25
ENR000966,193,25
ENR000967,194,25
ENR000968,195,25
ENR000969,591,25
ENR000970,595,25
ENR000971,157,26
ENR000972,158,26
ENR000973,159,26
ENR000974,160,26
ENR000975,161,26
ENR000976,163,26
ENR000977,164,26
ENR000978,165,26
ENR000979,166,26
ENR000980,167,26
ENR000981,168,26
ENR000982,169,26
ENR000983,170,26
ENR000984,171,26
ENR000985,172,26
ENR000986,173,26
ENR000987,174,26
ENR000988,175,26
ENR000989,176,26
ENR000990,177,26
ENR000991,178,26
ENR000992,179,26
ENR000993,180,26
ENR000994,181,26
ENR000995,182,26
ENR000996,183,26
ENR000997,184,26
ENR000998,185,26
ENR000999,186,26
ENR001000,187,26
ENR001001,188,26
ENR001002,190,26
ENR001003,191,26
ENR001004,192,26
ENR001005,193,26
ENR001006,194,26
ENR001007,195,26
ENR001008,591,26
ENR001009,595,26
ENR001010,157,27
ENR001011,158,27
ENR001012,159,27
ENR001013,160,27
ENR001014,161,27
ENR001015,163,27
ENR001016,164,27
ENR001017,165,27
ENR001018,166,27
ENR001019,167,27
ENR001020,168,27
ENR001021,169,27
ENR001022,170,27
ENR001023,171,27
ENR001024,172,27
ENR001025,173,27
ENR001026,174,27
ENR001027,175,27
ENR001028,176,27
ENR001029,177,27
ENR001030,178,27
ENR001031,179,27
ENR001032,180,27
ENR001033,181,27
ENR001034,182,27
ENR001035,183,27
ENR001036,184,27
ENR001037,185,27
ENR001038,186,27
ENR001039,187,27
ENR001040,188,27
ENR001041,190,27
ENR001042,191,27
ENR001043,192,27
ENR001044,193,27
ENR001045,194,27
ENR001046,195,27
ENR001047,591,27
ENR001048,595,27
ENR001049,157,28
ENR001050,158,28
ENR001051,159,28
ENR001052,160,28
ENR001053,161,28
ENR001054,163,28
ENR001055,164,28
ENR001056,165,28
ENR001057,166,28
ENR001058,167,28
ENR001059,168,28
ENR001060,169,28
ENR001061,170,28
ENR001062,171,28
ENR001063,172,28
ENR001064,173,28
ENR001065,174,28
ENR001066,175,28
ENR001067,176,28
ENR001068,177,28
ENR001069,178,28
ENR001070,179,28
ENR001071,180,28
ENR001072,181,28
ENR001073,182,28
ENR001074,183,28
ENR001075,184,28
ENR001076,185,28
ENR001077,186,28
ENR001078,187,28
ENR001079,188,28
ENR001080,190,28
ENR001081,191,28
ENR001082,192,28
ENR001083,193,28
ENR001084,194,28
ENR001085,195,28
ENR001086,591,28
ENR001087,595,28
ENR001088,157,29
ENR001089,158,29
ENR001090,159,29
ENR001091,160,29
ENR001092,161,29
ENR001093,163,29
ENR001094,164,29
ENR001095,165,29
ENR001096,166,29
ENR001097,167,29
ENR001098,168,29
ENR001099,169,29
ENR001100,170,29
ENR001101,171,29
ENR001102,172,29
ENR001103,173,29
ENR001104,174,29
ENR001105,175,29
ENR001106,176,29
ENR001107,177,29
ENR001108,178,29
ENR001109,179,29
ENR001110,180,29
ENR001111,181,29
ENR001112,182,29
ENR001113,183,29
ENR001114,184,29
ENR001115,185,29
ENR001116,186,29
ENR001117,187,29
ENR001118,188,29
ENR001119,190,29
ENR001120,191,29
ENR001121,192,29
ENR001122,193,29
ENR001123,194,29
ENR001124,195,29
ENR001125,591,29
ENR001126,595,29
ENR001127,196,30
ENR001128,197,30
ENR001129,198,30
ENR001130,199,30
ENR001131,200,30
ENR001132,201,30
ENR001133,202,30
ENR001134,203,30
ENR001135,204,30
ENR001136,205,30
ENR001137,206,30
ENR001138,207,30
ENR001139,208,30
ENR001140,209,30
ENR001141,210,30
ENR001142,211,30
ENR001143,212,30
ENR001144,213,30
ENR001145,214,30
ENR001146,215,30
ENR001147,216,30
ENR001148,217,30
ENR001149,218,30
ENR001150,219,30
ENR001151,220,30
ENR001152,221,30
ENR001153,222,30
ENR001154,223,30
ENR001155,224,30
ENR001156,225,30
ENR001157,226,30
ENR001158,227,30
ENR001159,228,30
ENR001160,229,30
ENR001161,230,30
ENR001162,231,30
ENR001163,232,30
ENR001164,233,30
ENR001165,234,30
ENR001166,590,30
ENR001167,643,30
ENR001168,196,31
ENR001169,197,31
ENR001170,198,31
ENR001171,199,31
ENR001172,200,31
ENR001173,201,31
ENR001174,202,31
ENR001175,203,31
ENR001176,204,31
ENR001177,205,31
ENR001178,206,31
ENR001179,207,31
ENR001180,208,31
ENR001181,209,31
ENR001182,210,31
ENR001183,211,31
ENR001184,212,31
ENR001185,213,31
ENR001186,214,31
ENR001187,215,31
ENR001188,216,31
ENR001189,217,31
ENR001190,218,31
ENR001191,219,31
ENR001192,220,31
ENR001193,221,31
ENR001194,222,31
ENR001195,223,31
ENR001196,224,31
ENR001197,225,31
ENR001198,226,31
ENR001199,227,31
ENR001200,228,31
ENR001201,229,31
ENR001202,230,31
ENR001203,231,31
ENR001204,232,31
ENR001205,233,31
ENR001206,234,31
ENR001207,590,31
ENR001208,643,31
ENR001209,196,32
ENR001210,197,32
ENR001211,198,32
ENR001212,199,32
ENR001213,200,32
ENR001214,201,32
ENR001215,202,32
ENR001216,203,32
ENR001217,204,32
ENR001218,205,32
ENR001219,206,32
ENR001220,207,32
ENR001221,208,32
ENR001222,209,32
ENR001223,210,32
ENR001224,211,32
ENR001225,212,32
ENR001226,213,32
ENR001227,214,32
ENR001228,215,32
ENR001229,216,32
ENR001230,217,32
ENR001231,218,32
ENR001232,219,32
ENR001233,220,32
ENR001234,221,32
ENR001235,222,32
ENR001236,223,32
ENR001237,224,32
ENR001238,225,32
ENR001239,226,32
ENR001240,227,32
ENR001241,228,32
ENR001242,229,32
ENR001243,230,32
ENR001244,231,32
ENR001245,232,32
ENR001246,233,32
ENR001247,234,32
ENR001248,590,32
ENR001249,643,32
ENR001250,196,33
ENR001251,197,33
ENR001252,198,33
ENR001253,199,33
ENR001254,200,33
ENR001255,201,33
ENR001256,202,33
ENR001257,203,33
ENR001258,204,33
ENR001259,205,33
ENR001260,206,33
ENR001261,207,33
ENR001262,208,33
ENR001263,209,33
ENR001264,210,33
ENR001265,211,33
ENR001266,212,33
ENR001267,213,33
ENR001268,214,33
ENR001269,215,33
ENR001270,216,33
ENR001271,217,33
ENR001272,218,33
ENR001273,219,33
ENR001274,220,33
ENR001275,221,33
ENR001276,222,33
ENR001277,223,33
ENR001278,224,33
ENR001279,225,33
ENR001280,226,33
ENR001281,227,33
ENR001282,228,33
ENR001283,229,33
ENR001284,230,33
ENR001285,231,33
ENR001286,232,33
ENR001287,233,33
ENR001288,234,33
ENR001289,590,33
ENR001290,643,33
ENR001291,196,34
ENR001292,197,34
ENR001293,198,34
ENR001294,199,34
ENR001295,200,34
ENR001296,201,34
ENR001297,202,34
ENR001298,203,34
ENR001299,204,34
ENR001300,205,34
ENR001301,206,34
ENR001302,207,34
ENR001303,208,34
ENR001304,209,34
ENR001305,210,34
ENR001306,211,34
ENR001307,212,34
ENR001308,213,34
ENR001309,214,34
ENR001310,215,34
ENR001311,216,34
ENR001312,217,34
ENR001313,218,34
ENR001314,219,34
ENR001315,220,34
ENR001316,221,34
ENR001317,222,34
ENR001318,223,34
ENR001319,224,34
ENR001320,225,34
ENR001321,226,34
ENR001322,227,34
ENR001323,228,34
ENR001324,229,34
ENR001325,230,34
ENR001326,231,34
ENR001327,232,34
ENR001328,233,34
ENR001329,234,34
ENR001330,590,34
ENR001331,643,34
ENR001332,196,35
ENR001333,197,35
ENR001334,198,35
ENR001335,199,35
ENR001336,200,35
ENR001337,201,35
ENR001338,202,35
ENR001339,203,35
ENR001340,204,35
ENR001341,205,35
ENR001342,206,35
ENR001343,207,35
ENR001344,208,35
ENR001345,209,35
ENR001346,210,35
ENR001347,211,35
ENR001348,212,35
ENR001349,213,35
ENR001350,214,35
ENR001351,215,35
ENR001352,216,35
ENR001353,217,35
ENR001354,218,35
ENR001355,219,35
ENR001356,220,35
ENR001357,221,35
ENR001358,222,35
ENR001359,223,35
ENR001360,224,35
ENR001361,225,35
ENR001362,226,35
ENR001363,227,35
ENR001364,228,35
ENR001365,229,35
ENR001366,230,35
ENR001367,231,35
ENR001368,232,35
ENR001369,233,35
ENR001370,234,35
ENR001371,590,35
ENR001372,643,35
ENR001373,196,36
ENR001374,197,36
ENR001375,198,36
ENR001376,199,36
ENR001377,200,36
ENR001378,201,36
ENR001379,202,36
ENR001380,203,36
ENR001381,204,36
ENR001382,205,36
ENR001383,206,36
ENR001384,207,36
ENR001385,208,36
ENR001386,209,36
ENR001387,210,36
ENR001388,211,36
ENR001389,212,36
ENR001390,213,36
ENR001391,214,36
ENR001392,215,36
ENR001393,216,36
ENR001394,217,36
ENR001395,218,36
ENR001396,219,36
ENR001397,220,36
