assignment_id,class_id,title,due_date,points_possible,category,term_id
231,4,Participation 25,2019-03-06,7,Participation,4
232,4,Participation 26,2019-01-18,7,Participation,4
233,4,Test 27,2018-11-29,89,Test,4
234,4,Test 28,2019-01-25,79,Test,2
235,4,Project 29,2019-03-02,67,Project,3
236,4,Quiz 30,2019-05-31,37,Quiz,4
237,4,Participation 31,2018-12-09,15,Participation,3
238,4,Participation 32,2019-04-03,20,Participation,4
239,4,Participation 33,2019-02-20,6,Participation,4
240,4,Participation 34,2019-03-22,17,Participation,3
241,4,Project 35,2019-01-05,80,Project,4
242,4,Quiz 36,2018-10-21,34,Quiz,3
243,4,Test 37,2018-12-02,85,Test,4
244,4,Participation 38,2019-04-18,15,Participation,4
245,4,Participation 39,2018-09-22,19,Participation,4
246,4,Participation 40,2018-12-02,11,Participation,4
247,4,Homework 41,2018-10-13,14,Homework,4
248,4,Test 42,2019-01-19,81,Test,1
249,4,Participation 43,2019-03-27,11,Participation,3
250,4,Homework 44,2019-01-25,17,Homework,3
251,4,Participation 45,2018-08-27,8,Participation,4
252,4,Test 46,2018-09-20,78,Test,4
253,4,Test 47,2018-11-07,93,Test,2
254,4,Quiz 48,2018-12-02,39,Quiz,1
255,4,Test 49,2019-03-06,98,Test,2
256,4,Test 50,2019-02-18,77,Test,3
257,4,Participation 51,2019-03-27,13,Participation,3
258,4,Homework 52,2019-04-09,12,Homework,1
259,4,Test 53,2018-12-11,78,Test,2
260,4,Participation 54,2019-03-12,7,Participation,3
261,4,Project 55,2019-04-03,85,Project,1
262,4,Homework 56,2019-02-05,11,Homework,4
263,4,Quiz 57,2018-11-11,50,Quiz,3
264,4,Test 58,2018-12-07,96,Test,1
265,4,Participation 59,2018-09-14,11,Participation,3
266,4,Participation 60,2019-02-08,15,Participation,4
267,4,Participation 61,2019-04-26,9,Participation,1
268,4,Test 62,2019-03-04,81,Test,2
269,4,Project 63,2019-04-14,79,Project,1
270,4,Test 64,2018-10-06,86,Test,4
271,4,Project 65,2019-02-27,59,Project,2
272,4,Homework 66,2019-02-11,10,Homework,3
273,4,Homework 67,2019-01-23,10,Homework,1
274,4,Quiz 68,2018-12-25,46,Quiz,4
275,5,Test 1,2018-10-11,83,Test,2
276,5,Participation 2,2018-10-19,19,Participation,2
277,5,Project 3,2018-11-04,78,Project,2
278,5,Project 4,2018-10-12,55,Project,1
279,5,Participation 5,2019-01-13,12,Participation,3
280,5,Test 6,2018-09-16,98,Test,1
281,5,Participation 7,2018-09-10,20,Participation,1
282,5,Project 8,2018-09-22,79,Project,2
283,5,Participation 9,2018-12-11,12,Participation,4
284,5,Homework 10,2018-10-06,13,Homework,1
285,5,Project 11,2019-03-27,82,Project,1
286,5,Homework 12,2019-03-21,18,Homework,4
287,5,Homework 13,2018-12-08,21,Homework,4
288,5,Homework 14,2018-10-14,18,Homework,1
289,5,Participation 15,2018-10-02,9,Participation,4
290,5,Homework 16,2019-05-19,11,Homework,4
291,5,Test 17,2019-02-06,76,Test,4
292,5,Quiz 18,2018-11-13,39,Quiz,4
293,5,Participation 19,2018-09-10,11,Participation,2
294,5,Quiz 20,2019-05-09,35,Quiz,3
295,5,Quiz 21,2019-04-03,44,Quiz,1
296,5,Test 22,2018-09-18,87,Test,3
297,5,Participation 23,2018-08-29,19,Participation,3
298,5,Test 24,2018-10-08,81,Test,1
299,5,Quiz 25,2019-01-04,46,Quiz,1
300,5,Homework 26,2019-04-25,11,Homework,1
301,5,Participation 27,2019-06-01,9,Participation,1
302,5,Homework 28,2018-12-11,23,Homework,1
303,5,Homework 29,2018-12-14,24,Homework,3
304,5,Project 30,2019-02-08,58,Project,1
305,5,Project 31,2018-11-27,64,Project,4
306,5,Homework 32,2018-11-23,10,Homework,4
307,5,Project 33,2018-11-19,98,Project,3
308,5,Participation 34,2019-04-23,11,Participation,1
309,5,Test 35,2019-04-17,92,Test,4
310,5,Participation 36,2019-04-04,10,Participation,4
311,5,Participation 37,2018-12-07,16,Participation,2
312,5,Project 38,2019-03-28,68,Project,2
313,5,Quiz 39,2019-01-10,31,Quiz,4
314,5,Participation 40,2018-11-25,17,Participation,4
315,5,Homework 41,2018-10-23,12,Homework,3
316,5,Quiz 42,2018-09-03,33,Quiz,2
317,5,Participation 43,2019-03-29,16,Participation,2
318,5,Homework 44,2019-04-09,13,Homework,2
319,5,Quiz 45,2018-12-27,46,Quiz,3
320,5,Project 46,2018-11-19,92,Project,2
321,5,Participation 47,2018-10-31,13,Participation,2
322,5,Homework 48,2019-01-21,14,Homework,1
323,5,Quiz 49,2018-11-12,41,Quiz,4
324,5,Homework 50,2019-03-24,11,Homework,1
325,5,Test 51,2019-04-22,94,Test,3
326,5,Quiz 52,2018-09-01,35,Quiz,1
327,5,Homework 53,2018-10-27,15,Homework,2
328,5,Quiz 54,2018-09-30,46,Quiz,3
329,5,Test 55,2019-04-04,89,Test,3
330,5,Project 56,2019-04-21,91,Project,4
331,5,Test 57,2018-12-08,90,Test,4
332,5,Test 58,2019-03-02,96,Test,2
333,5,Project 59,2018-10-13,90,Project,3
334,5,Project 60,2018-10-02,90,Project,1
335,5,Project 61,2018-11-29,88,Project,3
336,5,Quiz 62,2019-01-30,50,Quiz,2
337,5,Test 63,2018-11-19,79,Test,3
338,5,Homework 64,2018-11-27,13,Homework,2
339,5,Quiz 65,2019-02-20,44,Quiz,4
340,5,Test 66,2019-04-19,78,Test,4
341,5,Project 67,2018-10-29,67,Project,2
342,5,Test 68,2018-11-01,98,Test,2
343,5,Project 69,2018-11-19,90,Project,4
344,5,Quiz 70,2018-12-12,32,Quiz,1
345,6,Quiz 1,2018-10-06,42,Quiz,1
346,6,Homework 2,2018-08-27,19,Homework,4
347,6,Participation 3,2018-11-26,20,Participation,4
348,6,Test 4,2019-05-13,93,Test,4
349,6,Project 5,2018-12-23,76,Project,2
350,6,Quiz 6,2019-02-11,42,Quiz,4
351,6,Homework 7,2019-04-08,20,Homework,3
352,6,Project 8,2019-04-15,79,Project,3
353,6,Test 9,2019-01-23,87,Test,2
354,6,Project 10,2019-02-15,93,Project,1
355,6,Quiz 11,2018-11-16,32,Quiz,1
356,6,Homework 12,2018-11-24,23,Homework,4
357,6,Test 13,2018-10-03,83,Test,1
358,6,Project 14,2018-09-26,53,Project,3
359,6,Test 15,2019-01-31,85,Test,4
360,6,Participation 16,2019-05-29,6,Participation,4
361,6,Participation 17,2019-02-14,19,Participation,1
362,6,Participation 18,2019-02-13,8,Participation,1
363,6,Quiz 19,2018-10-23,39,Quiz,3
364,6,Project 20,2019-01-22,75,Project,4
365,6,Homework 21,2019-04-21,22,Homework,2
366,6,Participation 22,2019-01-20,12,Participation,3
367,6,Quiz 23,2018-09-03,34,Quiz,4
368,6,Project 24,2019-03-24,51,Project,1
369,6,Test 25,2018-12-09,92,Test,3
370,6,Homework 26,2018-11-13,21,Homework,4
371,6,Quiz 27,2019-05-14,32,Quiz,2
372,6,Test 28,2019-03-04,90,Test,1
373,6,Participation 29,2019-02-11,17,Participation,2
374,6,Project 30,2019-03-17,99,Project,4
375,6,Quiz 31,2019-01-05,25,Quiz,1
376,6,Project 32,2018-12-29,84,Project,2
377,6,Project 33,2018-09-03,50,Project,3
378,6,Quiz 34,2019-03-07,33,Quiz,1
379,6,Participation 35,2019-03-11,5,Participation,4
380,6,Participation 36,2019-04-22,7,Participation,4
381,6,Test 37,2019-01-23,79,Test,2
382,6,Quiz 38,2019-02-13,35,Quiz,4
383,6,Participation 39,2019-04-18,14,Participation,3
384,6,Quiz 40,2018-11-13,42,Quiz,4
385,6,Homework 41,2019-01-17,11,Homework,2
386,6,Quiz 42,2018-10-21,47,Quiz,3
387,6,Quiz 43,2019-05-26,37,Quiz,4
388,6,Quiz 44,2018-09-25,29,Quiz,1
389,6,Project 45,2019-04-16,92,Project,3
390,6,Quiz 46,2019-05-24,26,Quiz,3
391,6,Project 47,2019-05-18,88,Project,2
392,6,Quiz 48,2019-01-19,50,Quiz,3
393,6,Participation 49,2018-10-30,14,Participation,1
394,6,Homework 50,2019-01-29,14,Homework,2
395,6,Quiz 51,2018-11-14,38,Quiz,1
396,6,Project 52,2018-11-18,91,Project,4
397,6,Project 53,2018-12-26,56,Project,2
398,6,Test 54,2019-01-10,81,Test,3
399,6,Participation 55,2019-01-30,16,Participation,3
400,6,Project 56,2018-12-10,91,Project,2
401,6,Test 57,2018-11-30,78,Test,4
402,6,Test 58,2019-05-30,81,Test,1
403,6,Participation 59,2018-12-16,14,Participation,4
404,6,Test 60,2018-11-23,85,Test,4
405,6,Participation 61,2019-01-20,7,Participation,3
406,6,Quiz 62,2019-04-16,44,Quiz,1
407,6,Quiz 63,2019-02-24,27,Quiz,1
408,6,Test 64,2018-09-04,82,Test,4
409,6,Participation 65,2019-05-19,12,Participation,4
410,7,Participation 1,2019-04-01,20,Participation,2
411,7,Homework 2,2018-11-28,21,Homework,2
412,7,Project 3,2019-05-03,95,Project,2
413,7,Quiz 4,2019-05-23,26,Quiz,4
414,7,Test 5,2018-09-20,92,Test,4
415,7,Project 6,2019-02-17,51,Project,3
416,7,Homework 7,2019-05-29,19,Homework,4
417,7,Homework 8,2018-09-03,13,Homework,1
418,7,Participation 9,2019-01-24,16,Participation,3
419,7,Quiz 10,2019-04-05,50,Quiz,3
420,7,Project 11,2019-01-07,64,Project,1
421,7,Participation 12,2019-01-12,14,Participation,2
422,7,Test 13,2019-01-20,76,Test,1
423,7,Project 14,2018-09-02,96,Project,3
424,7,Participation 15,2019-03-04,16,Participation,3
425,7,Homework 16,2019-02-11,22,Homework,4
426,7,Homework 17,2019-06-03,13,Homework,2
427,7,Test 18,2019-02-14,82,Test,4
428,7,Project 19,2019-02-06,70,Project,4
429,7,Quiz 20,2018-09-29,27,Quiz,4
430,7,Participation 21,2019-02-11,11,Participation,4
431,7,Quiz 22,2018-12-03,49,Quiz,4
432,7,Homework 23,2019-01-08,13,Homework,1
433,7,Quiz 24,2018-11-22,43,Quiz,4
434,7,Test 25,2018-12-08,87,Test,4
435,7,Participation 26,2019-01-15,8,Participation,1
436,7,Participation 27,2018-12-04,15,Participation,4
437,7,Test 28,2019-02-27,82,Test,3
438,7,Test 29,2018-10-26,87,Test,2
439,7,Project 30,2018-10-30,68,Project,2
440,7,Quiz 31,2018-11-19,25,Quiz,3
441,7,Project 32,2019-04-10,85,Project,4
442,7,Participation 33,2019-05-03,8,Participation,4
443,7,Participation 34,2019-03-14,17,Participation,2
444,7,Project 35,2019-04-15,50,Project,1
445,7,Quiz 36,2019-03-20,26,Quiz,4
446,7,Participation 37,2018-11-10,16,Participation,2
447,7,Project 38,2018-09-09,79,Project,1
448,7,Test 39,2019-01-21,82,Test,1
449,7,Project 40,2019-01-14,83,Project,2
450,7,Participation 41,2018-09-13,10,Participation,4
451,7,Test 42,2018-11-22,99,Test,1
452,7,Test 43,2018-09-29,99,Test,2
453,7,Quiz 44,2019-05-27,44,Quiz,4
454,7,Test 45,2018-10-26,87,Test,1
455,7,Project 46,2018-09-30,85,Project,1
456,7,Homework 47,2019-04-22,17,Homework,1
457,7,Participation 48,2019-05-23,6,Participation,4
458,7,Test 49,2019-03-28,100,Test,4
459,7,Test 50,2018-09-14,87,Test,2
460,7,Homework 51,2018-12-01,12,Homework,4
461,7,Test 52,2018-09-25,83,Test,4
462,7,Participation 53,2019-03-17,18,Participation,2
463,7,Quiz 54,2018-12-03,26,Quiz,3
464,7,Participation 55,2019-02-17,17,Participation,4
465,7,Quiz 56,2018-10-22,40,Quiz,3
466,7,Test 57,2018-12-17,96,Test,3
467,7,Quiz 58,2018-10-20,34,Quiz,4
468,7,Homework 59,2019-02-11,11,Homework,3
469,7,Participation 60,2018-12-12,11,Participation,1
470,7,Test 61,2018-11-06,76,Test,3
471,7,Homework 62,2018-11-22,12,Homework,2
472,7,Participation 63,2019-02-01,15,Participation,4
473,7,Homework 64,2018-12-25,14,Homework,1
474,7,Project 65,2018-10-29,51,Project,1
475,7,Project 66,2019-03-16,51,Project,4
476,7,Participation 67,2018-09-20,19,Participation,2
477,7,Participation 68,2018-11-24,17,Participation,3
478,7,Participation 69,2018-09-30,9,Participation,3
479,7,Homework 70,2019-04-24,17,Homework,1
480,7,Participation 71,2018-09-15,20,Participation,3
481,7,Participation 72,2019-04-05,11,Participation,4
482,7,Participation 73,2019-05-07,17,Participation,2
483,8,Quiz 1,2018-11-02,39,Quiz,4
484,8,Participation 2,2018-12-15,8,Participation,4
485,8,Participation 3,2019-03-26,11,Participation,2
486,8,Homework 4,2019-02-24,21,Homework,1
487,8,Project 5,2019-02-06,86,Project,1
488,8,Project 6,2018-10-30,52,Project,2
489,8,Test 7,2018-11-25,82,Test,2
490,8,Homework 8,2018-09-01,14,Homework,1
491,8,Project 9,2018-11-09,81,Project,1
492,8,Quiz 10,2019-04-17,26,Quiz,2
493,8,Quiz 11,2019-05-29,30,Quiz,2
494,8,Project 12,2018-09-24,97,Project,1
495,8,Participation 13,2018-09-21,5,Participation,3
496,8,Homework 14,2018-10-04,22,Homework,2
497,8,Quiz 15,2018-12-08,30,Quiz,3
498,8,Test 16,2018-11-03,94,Test,2
499,8,Test 17,2019-03-21,91,Test,4
500,8,Project 18,2018-10-13,75,Project,4
501,8,Project 19,2019-02-21,51,Project,1
502,8,Project 20,2019-03-28,72,Project,3
503,8,Quiz 21,2019-01-16,50,Quiz,1
504,8,Participation 22,2019-06-02,9,Participation,2
505,8,Participation 23,2018-11-03,19,Participation,2
506,8,Homework 24,2018-10-24,24,Homework,3
507,8,Test 25,2019-03-21,82,Test,3
508,8,Homework 26,2018-11-06,18,Homework,4
509,8,Participation 27,2018-11-29,14,Participation,4
510,8,Quiz 28,2018-08-29,32,Quiz,4
511,8,Project 29,2018-12-30,96,Project,2
512,8,Homework 30,2018-10-31,17,Homework,2
513,8,Participation 31,2018-12-09,8,Participation,4
514,8,Quiz 32,2019-03-13,42,Quiz,4
515,8,Participation 33,2018-09-03,18,Participation,1
516,8,Quiz 34,2019-03-08,36,Quiz,4
517,8,Participation 35,2019-03-09,8,Participation,4
518,8,Test 36,2018-09-17,79,Test,3
519,8,Test 37,2019-01-25,76,Test,1
520,8,Participation 38,2018-10-17,20,Participation,4
521,8,Quiz 39,2018-10-29,29,Quiz,4
522,8,Project 40,2018-09-13,90,Project,4
523,8,Quiz 41,2019-02-24,37,Quiz,3
524,8,Homework 42,2018-10-25,15,Homework,4
525,8,Quiz 43,2018-10-16,35,Quiz,1
526,8,Participation 44,2018-11-27,14,Participation,2
527,8,Homework 45,2019-04-19,16,Homework,4
528,8,Test 46,2019-01-15,75,Test,4
529,8,Project 47,2019-04-05,94,Project,1
530,8,Participation 48,2018-12-12,12,Participation,1
531,8,Quiz 49,2019-02-21,50,Quiz,4
532,8,Quiz 50,2018-11-29,45,Quiz,1
533,8,Homework 51,2019-02-18,23,Homework,4
534,8,Participation 52,2018-11-02,8,Participation,1
535,8,Test 53,2019-05-28,96,Test,4
536,8,Homework 54,2018-10-07,15,Homework,4
537,8,Participation 55,2019-05-30,9,Participation,1
538,8,Homework 56,2018-11-30,20,Homework,4
539,8,Test 57,2018-10-27,86,Test,1
540,8,Project 58,2019-05-01,82,Project,3
541,8,Project 59,2019-04-18,88,Project,1
542,8,Homework 60,2018-09-11,24,Homework,1
543,8,Test 61,2018-09-21,95,Test,2
544,8,Test 62,2019-01-19,76,Test,3
545,8,Project 63,2018-10-17,78,Project,3
546,8,Test 64,2018-08-26,83,Test,1
547,8,Project 65,2018-12-15,57,Project,1
548,8,Quiz 66,2019-02-20,41,Quiz,3
549,8,Project 67,2019-03-19,75,Project,3
550,8,Test 68,2019-03-04,78,Test,3
551,8,Project 69,2019-05-16,66,Project,4
552,8,Test 70,2019-01-26,97,Test,3
553,8,Project 71,2019-03-27,87,Project,3
554,8,Quiz 72,2019-03-24,30,Quiz,3
555,9,Test 1,2019-06-04,95,Test,1
556,9,Homework 2,2019-01-29,12,Homework,1
557,9,Quiz 3,2019-03-17,48,Quiz,3
558,9,Quiz 4,2019-02-23,39,Quiz,4
559,9,Quiz 5,2019-05-04,27,Quiz,4
560,9,Participation 6,2019-03-15,6,Participation,4
561,9,Project 7,2019-01-10,91,Project,2
562,9,Project 8,2019-04-18,91,Project,3
563,9,Test 9,2019-04-07,83,Test,2
564,9,Project 10,2019-05-31,84,Project,4
565,9,Test 11,2019-01-30,76,Test,1
