assignment_id,class_id,title,due_date,points_possible,category,term_id
50,1,Test 50,2019-09-24,77,Test,1
51,1,Participation 51,2020-01-03,18,Participation,4
52,1,Homework 52,2020-05-09,20,Homework,2
53,1,Quiz 53,2019-12-04,28,Quiz,1
54,1,Project 54,2020-04-24,50,Project,2
55,1,Test 55,2020-03-12,89,Test,4
56,1,Homework 56,2019-09-05,20,Homework,4
57,1,Quiz 57,2020-05-03,29,Quiz,2
58,1,Test 58,2020-05-11,87,Test,3
59,1,Homework 59,2020-03-27,25,Homework,3
60,1,Project 60,2020-01-04,58,Project,4
61,1,Participation 61,2019-10-02,13,Participation,2
62,1,Participation 62,2019-11-09,5,Participation,3
63,1,Test 63,2019-11-13,79,Test,2
64,1,Homework 64,2020-06-02,17,Homework,4
65,1,Participation 65,2019-10-06,15,Participation,1
66,1,Project 66,2019-11-20,52,Project,3
67,1,Homework 67,2020-05-06,19,Homework,2
68,1,Quiz 68,2020-03-22,38,Quiz,1
69,1,Homework 69,2019-09-10,20,Homework,1
70,1,Quiz 70,2019-09-11,47,Quiz,2
71,1,Participation 71,2019-12-09,18,Participation,2
72,2,Project 1,2020-04-04,69,Project,3
73,2,Homework 2,2020-03-20,15,Homework,2
74,2,Participation 3,2019-11-21,9,Participation,2
75,2,Quiz 4,2020-05-25,42,Quiz,2
76,2,Homework 5,2019-10-25,20,Homework,1
77,2,Project 6,2019-09-19,82,Project,1
78,2,Test 7,2020-05-01,78,Test,1
79,2,Homework 8,2019-09-27,24,Homework,4
80,2,Test 9,2019-11-02,89,Test,1
81,2,Quiz 10,2019-10-23,44,Quiz,4
82,2,Homework 11,2019-10-01,17,Homework,3
83,2,Project 12,2019-11-01,71,Project,3
84,2,Project 13,2019-09-24,62,Project,1
85,2,Participation 14,2020-01-17,8,Participation,2
86,2,Quiz 15,2019-12-18,40,Quiz,2
87,2,Quiz 16,2020-03-11,33,Quiz,2
88,2,Homework 17,2020-05-09,16,Homework,3
89,2,Quiz 18,2019-10-08,47,Quiz,1
90,2,Participation 19,2020-05-28,12,Participation,3
91,2,Quiz 20,2020-01-17,43,Quiz,3
92,2,Participation 21,2020-03-22,12,Participation,4
93,2,Test 22,2019-10-24,93,Test,3
94,2,Project 23,2020-02-11,83,Project,1
95,2,Homework 24,2020-03-24,14,Homework,4
96,2,Test 25,2020-02-04,94,Test,3
97,2,Homework 26,2020-03-21,10,Homework,1
98,2,Homework 27,2020-03-06,15,Homework,1
99,2,Homework 28,2020-01-28,13,Homework,1
100,2,Project 29,2019-12-19,75,Project,2
101,2,Participation 30,2019-08-29,6,Participation,4
102,2,Homework 31,2019-10-05,18,Homework,4
103,2,Quiz 32,2020-04-08,33,Quiz,1
104,2,Test 33,2019-10-07,75,Test,3
105,2,Homework 34,2020-03-19,23,Homework,2
106,2,Homework 35,2019-12-30,21,Homework,3
107,2,Participation 36,2019-12-05,19,Participation,4
108,2,Homework 37,2020-03-29,11,Homework,3
109,2,Homework 38,2020-03-21,24,Homework,4
110,2,Quiz 39,2019-09-17,29,Quiz,2
111,2,Homework 40,2020-01-24,17,Homework,4
112,2,Quiz 41,2019-12-24,50,Quiz,2
113,2,Participation 42,2019-12-22,16,Participation,4
114,2,Project 43,2019-10-16,64,Project,3
115,2,Quiz 44,2020-05-13,39,Quiz,2
116,2,Homework 45,2019-08-26,19,Homework,4
117,2,Test 46,2019-09-11,90,Test,2
118,2,Quiz 47,2020-01-23,37,Quiz,1
119,2,Project 48,2019-11-02,82,Project,2
120,2,Project 49,2020-04-03,68,Project,3
121,2,Test 50,2020-03-08,97,Test,4
122,2,Test 51,2020-03-06,82,Test,4
123,2,Participation 52,2020-02-13,5,Participation,3
124,2,Homework 53,2020-04-29,15,Homework,4
125,2,Quiz 54,2020-03-16,26,Quiz,2
126,2,Participation 55,2020-02-28,19,Participation,1
127,2,Test 56,2019-11-28,88,Test,4
128,2,Test 57,2019-12-25,91,Test,3
129,2,Participation 58,2020-03-15,5,Participation,1
130,2,Test 59,2019-12-31,89,Test,2
131,2,Quiz 60,2020-01-23,48,Quiz,3
132,2,Test 61,2020-04-29,97,Test,1
133,2,Participation 62,2020-01-29,7,Participation,2
134,2,Quiz 63,2019-12-13,30,Quiz,3
135,2,Homework 64,2020-01-28,25,Homework,1
136,2,Project 65,2019-12-24,87,Project,2
137,2,Quiz 66,2019-10-11,47,Quiz,2
138,2,Test 67,2020-04-13,81,Test,2
139,2,Participation 68,2020-02-11,12,Participation,2
140,2,Quiz 69,2020-06-02,34,Quiz,2
141,2,Homework 70,2019-10-15,13,Homework,3
142,2,Project 71,2019-11-18,73,Project,2
143,2,Participation 72,2019-12-19,15,Participation,4
144,2,Homework 73,2020-05-07,19,Homework,1
145,3,Homework 1,2019-11-04,11,Homework,4
146,3,Homework 2,2019-10-08,23,Homework,1
147,3,Quiz 3,2020-04-19,31,Quiz,1
148,3,Homework 4,2019-10-19,15,Homework,4
149,3,Homework 5,2020-05-29,14,Homework,4
150,3,Test 6,2020-02-11,88,Test,3
151,3,Homework 7,2019-10-21,11,Homework,3
152,3,Participation 8,2019-11-03,9,Participation,1
153,3,Project 9,2019-09-24,50,Project,4
154,3,Homework 10,2019-11-09,11,Homework,2
155,3,Homework 11,2019-11-05,24,Homework,4
156,3,Quiz 12,2019-09-01,47,Quiz,2
157,3,Participation 13,2019-12-22,18,Participation,2
158,3,Quiz 14,2020-05-20,40,Quiz,4
159,3,Quiz 15,2019-09-19,49,Quiz,2
160,3,Project 16,2019-09-12,85,Project,1
161,3,Quiz 17,2019-12-14,49,Quiz,1
162,3,Project 18,2019-10-28,68,Project,4
163,3,Project 19,2020-04-19,94,Project,4
164,3,Participation 20,2019-12-02,16,Participation,1
165,3,Test 21,2020-03-19,98,Test,1
166,3,Test 22,2019-11-18,91,Test,1
167,3,Project 23,2019-10-08,50,Project,2
168,3,Homework 24,2019-12-13,10,Homework,1
169,3,Participation 25,2020-06-05,7,Participation,4
170,3,Project 26,2020-03-01,91,Project,2
171,3,Quiz 27,2020-03-11,45,Quiz,2
172,3,Test 28,2020-04-02,79,Test,4
173,3,Test 29,2020-05-23,92,Test,3
174,3,Participation 30,2019-10-08,6,Participation,3
175,3,Participation 31,2019-09-29,18,Participation,3
176,3,Quiz 32,2020-02-24,40,Quiz,1
177,3,Test 33,2020-04-20,90,Test,2
178,3,Participation 34,2020-02-15,14,Participation,1
179,3,Project 35,2019-10-24,88,Project,2
180,3,Test 36,2020-01-30,98,Test,1
181,3,Test 37,2020-04-10,97,Test,4
182,3,Homework 38,2020-04-18,19,Homework,2
183,3,Quiz 39,2020-04-12,37,Quiz,1
184,3,Homework 40,2020-04-20,17,Homework,4
185,3,Project 41,2019-12-11,70,Project,2
186,3,Quiz 42,2020-04-05,47,Quiz,2
187,3,Participation 43,2020-05-20,5,Participation,2
188,3,Homework 44,2020-03-17,15,Homework,3
189,3,Quiz 45,2019-10-02,43,Quiz,4
190,3,Test 46,2020-05-05,88,Test,4
191,3,Participation 47,2019-10-27,6,Participation,3
192,3,Quiz 48,2020-03-12,34,Quiz,4
193,3,Participation 49,2020-05-23,18,Participation,1
194,3,Quiz 50,2019-11-11,33,Quiz,3
195,3,Participation 51,2019-10-08,5,Participation,4
196,3,Test 52,2020-03-26,96,Test,2
197,3,Quiz 53,2019-09-02,40,Quiz,1
198,3,Homework 54,2019-09-17,16,Homework,1
199,3,Quiz 55,2019-11-19,44,Quiz,3
200,3,Test 56,2020-02-09,75,Test,2
201,3,Project 57,2020-02-05,88,Project,4
202,3,Participation 58,2020-02-01,9,Participation,1
203,3,Homework 59,2019-09-03,23,Homework,4
204,3,Test 60,2020-05-19,87,Test,2
205,3,Homework 61,2019-10-30,13,Homework,4
206,3,Project 62,2020-05-26,79,Project,1
207,3,Homework 63,2019-08-26,12,Homework,1
208,3,Quiz 64,2019-09-19,39,Quiz,4
209,3,Homework 65,2019-08-28,22,Homework,2
210,3,Test 66,2020-01-08,79,Test,1
211,3,Homework 67,2019-11-10,11,Homework,1
212,3,Project 68,2019-10-27,100,Project,2
213,3,Quiz 69,2020-03-22,37,Quiz,1
214,3,Participation 70,2020-01-03,13,Participation,3
215,3,Quiz 71,2019-11-09,42,Quiz,2
216,3,Test 72,2020-03-24,85,Test,2
217,3,Quiz 73,2020-01-26,41,Quiz,1
218,3,Participation 74,2019-11-07,18,Participation,1
219,4,Homework 1,2019-10-02,12,Homework,4
220,4,Participation 2,2019-08-27,14,Participation,3
221,4,Project 3,2019-12-28,68,Project,4
222,4,Quiz 4,2020-04-27,37,Quiz,2
223,4,Participation 5,2019-09-13,17,Participation,3
224,4,Test 6,2019-12-30,79,Test,1
225,4,Test 7,2019-11-03,79,Test,3
226,4,Test 8,2019-12-08,89,Test,4
227,4,Project 9,2019-11-28,59,Project,2
228,4,Homework 10,2020-03-18,16,Homework,2
229,4,Project 11,2019-11-25,64,Project,4
230,4,Project 12,2020-03-26,88,Project,1
231,4,Homework 13,2020-05-27,21,Homework,2
232,4,Homework 14,2019-08-26,19,Homework,1
233,4,Quiz 15,2020-01-10,35,Quiz,3
234,4,Test 16,2020-03-27,79,Test,1
235,4,Quiz 17,2020-05-19,37,Quiz,2
236,4,Test 18,2019-10-27,91,Test,3
237,4,Participation 19,2020-02-04,18,Participation,1
238,4,Project 20,2020-04-21,75,Project,1
239,4,Quiz 21,2019-10-31,33,Quiz,2
240,4,Participation 22,2020-05-08,8,Participation,1
241,4,Participation 23,2020-04-01,8,Participation,3
242,4,Homework 24,2020-04-19,20,Homework,1
243,4,Quiz 25,2019-09-19,39,Quiz,2
244,4,Project 26,2019-09-18,50,Project,3
245,4,Project 27,2020-02-17,84,Project,3
246,4,Quiz 28,2020-01-27,38,Quiz,4
247,4,Homework 29,2020-03-20,10,Homework,1
248,4,Test 30,2020-05-22,83,Test,2
249,4,Quiz 31,2020-02-09,49,Quiz,3
250,4,Project 32,2019-10-28,72,Project,3
251,4,Quiz 33,2020-02-19,34,Quiz,3
252,4,Homework 34,2020-02-11,21,Homework,2
253,4,Test 35,2019-11-28,81,Test,3
254,4,Quiz 36,2019-11-22,31,Quiz,2
255,4,Quiz 37,2019-11-02,49,Quiz,1
256,4,Homework 38,2020-03-28,22,Homework,3
257,4,Project 39,2019-11-14,69,Project,3
258,4,Participation 40,2020-03-07,12,Participation,2
259,4,Homework 41,2020-04-18,24,Homework,4
260,4,Participation 42,2020-01-22,8,Participation,1
261,4,Homework 43,2020-05-13,19,Homework,4
262,4,Homework 44,2019-11-13,23,Homework,4
263,4,Homework 45,2019-11-17,16,Homework,3
264,4,Participation 46,2020-02-29,14,Participation,1
265,4,Participation 47,2020-01-31,5,Participation,2
266,4,Homework 48,2019-09-27,25,Homework,2
267,4,Quiz 49,2020-03-09,25,Quiz,4
268,4,Homework 50,2020-01-03,18,Homework,1
269,4,Quiz 51,2020-04-28,25,Quiz,3
270,4,Test 52,2019-10-09,96,Test,1
271,4,Quiz 53,2020-04-27,44,Quiz,4
272,4,Test 54,2020-03-23,80,Test,2
273,4,Project 55,2020-01-29,60,Project,1
274,4,Participation 56,2019-11-02,17,Participation,3
275,4,Test 57,2020-01-27,99,Test,4
276,4,Test 58,2020-02-18,98,Test,2
277,4,Participation 59,2019-10-05,18,Participation,3
278,4,Project 60,2019-11-30,87,Project,2
279,4,Quiz 61,2020-02-10,40,Quiz,2
280,4,Participation 62,2020-03-27,10,Participation,1
281,4,Participation 63,2019-12-22,7,Participation,4
282,4,Participation 64,2019-10-07,18,Participation,1
283,4,Project 65,2019-08-26,99,Project,1
284,4,Homework 66,2019-09-23,18,Homework,1
285,4,Homework 67,2019-11-07,20,Homework,1
286,4,Test 68,2019-10-25,84,Test,1
287,4,Project 69,2020-05-09,98,Project,2
288,4,Project 70,2020-03-09,81,Project,4
289,5,Project 1,2019-10-25,86,Project,4
290,5,Participation 2,2019-11-12,16,Participation,2
291,5,Test 3,2019-11-21,81,Test,2
292,5,Quiz 4,2020-05-30,45,Quiz,1
293,5,Homework 5,2020-04-18,10,Homework,4
294,5,Project 6,2019-10-24,77,Project,1
295,5,Test 7,2019-10-03,75,Test,4
296,5,Test 8,2020-05-13,92,Test,4
297,5,Participation 9,2020-03-22,8,Participation,2
298,5,Homework 10,2020-03-10,17,Homework,1
299,5,Test 11,2020-06-04,76,Test,2
300,5,Test 12,2019-11-20,93,Test,4
301,5,Test 13,2020-01-08,81,Test,3
302,5,Test 14,2019-11-06,88,Test,4
303,5,Test 15,2020-02-21,78,Test,3
304,5,Quiz 16,2020-04-15,41,Quiz,1
305,5,Participation 17,2020-06-03,9,Participation,2
306,5,Homework 18,2019-09-19,18,Homework,2
307,5,Project 19,2020-03-18,73,Project,4
308,5,Homework 20,2020-02-27,16,Homework,1
309,5,Quiz 21,2019-12-30,45,Quiz,2
310,5,Project 22,2020-05-27,80,Project,2
311,5,Quiz 23,2020-05-23,47,Quiz,2
312,5,Participation 24,2019-09-02,20,Participation,1
313,5,Participation 25,2020-01-30,20,Participation,1
314,5,Test 26,2020-02-29,84,Test,4
315,5,Quiz 27,2020-03-04,33,Quiz,2
316,5,Participation 28,2020-01-22,10,Participation,2
317,5,Quiz 29,2019-10-01,34,Quiz,3
318,5,Project 30,2020-05-04,65,Project,2
319,5,Participation 31,2019-09-11,6,Participation,2
320,5,Quiz 32,2020-02-06,35,Quiz,2
321,5,Project 33,2020-04-26,93,Project,2
322,5,Homework 34,2020-06-01,24,Homework,1
323,5,Test 35,2020-01-16,87,Test,4
324,5,Project 36,2020-04-08,72,Project,3
325,5,Test 37,2019-10-29,81,Test,3
326,5,Homework 38,2019-08-28,14,Homework,1
327,5,Quiz 39,2020-04-28,41,Quiz,1
328,5,Quiz 40,2020-03-22,46,Quiz,4
329,5,Participation 41,2020-03-15,17,Participation,2
330,5,Project 42,2019-10-04,68,Project,4
331,5,Homework 43,2020-05-06,23,Homework,2
332,5,Participation 44,2019-12-07,17,Participation,3
333,5,Participation 45,2019-11-30,16,Participation,4
334,5,Project 46,2019-09-24,93,Project,2
335,5,Test 47,2020-04-23,99,Test,2
336,5,Quiz 48,2019-10-14,40,Quiz,4
337,5,Quiz 49,2020-02-23,44,Quiz,2
338,5,Project 50,2020-04-17,69,Project,4
339,5,Homework 51,2020-02-14,20,Homework,1
340,5,Participation 52,2020-02-01,12,Participation,4
341,5,Participation 53,2019-10-10,9,Participation,3
342,5,Homework 54,2020-02-20,19,Homework,2
343,5,Participation 55,2020-03-08,17,Participation,3
344,5,Test 56,2020-05-21,76,Test,4
345,5,Test 57,2019-10-07,91,Test,4
346,5,Participation 58,2020-01-09,19,Participation,2
347,5,Participation 59,2020-04-12,6,Participation,4
348,5,Project 60,2020-02-04,89,Project,3
349,5,Project 61,2020-04-07,56,Project,2
350,5,Participation 62,2020-03-20,16,Participation,4
351,5,Test 63,2020-05-01,98,Test,4
352,5,Test 64,2019-11-29,100,Test,4
353,5,Quiz 65,2020-03-23,49,Quiz,2
354,5,Participation 66,2020-05-21,8,Participation,4
355,5,Participation 67,2019-12-20,13,Participation,4
356,5,Quiz 68,2020-01-08,40,Quiz,3
357,6,Test 1,2020-05-08,79,Test,3
358,6,Quiz 2,2020-03-06,39,Quiz,3
359,6,Quiz 3,2019-11-03,36,Quiz,2
360,6,Quiz 4,2020-05-14,39,Quiz,3
361,6,Participation 5,2019-09-01,6,Participation,1
362,6,Homework 6,2020-05-30,11,Homework,1
363,6,Quiz 7,2020-06-05,40,Quiz,1
364,6,Test 8,2019-10-23,98,Test,1
365,6,Homework 9,2020-05-24,24,Homework,1
366,6,Participation 10,2020-01-24,19,Participation,1
367,6,Test 11,2020-01-19,78,Test,3
368,6,Participation 12,2020-01-16,15,Participation,4
369,6,Homework 13,2020-05-22,21,Homework,2
370,6,Participation 14,2020-01-28,11,Participation,2
371,6,Quiz 15,2020-03-20,40,Quiz,1
372,6,Quiz 16,2020-01-22,30,Quiz,4
373,6,Test 17,2019-10-31,85,Test,2
374,6,Project 18,2020-04-19,63,Project,3
375,6,Test 19,2020-01-10,91,Test,2
376,6,Quiz 20,2020-04-05,34,Quiz,2
377,6,Homework 21,2019-10-01,14,Homework,1
378,6,Quiz 22,2019-10-18,46,Quiz,4
379,6,Test 23,2019-12-29,82,Test,1
380,6,Participation 24,2020-02-16,13,Participation,1
381,6,Test 25,2019-11-13,76,Test,2
382,6,Test 26,2019-12-23,80,Test,2
383,6,Project 27,2020-04-21,83,Project,3
384,6,Participation 28,2020-03-09,6,Participation,1
385,6,Participation 29,2020-04-12,9,Participation,4
386,6,Project 30,2020-04-01,52,Project,4
387,6,Test 31,2019-10-28,92,Test,1
388,6,Homework 32,2020-01-06,10,Homework,4
389,6,Quiz 33,2019-12-30,44,Quiz,4
390,6,Test 34,2019-11-20,94,Test,2
391,6,Participation 35,2020-04-15,10,Participation,1
392,6,Test 36,2019-12-09,84,Test,2
393,6,Homework 37,2020-05-12,23,Homework,3
394,6,Quiz 38,2020-02-10,32,Quiz,4
395,6,Quiz 39,2020-04-25,32,Quiz,4
396,6,Participation 40,2020-04-29,14,Participation,1
397,6,Test 41,2019-08-29,84,Test,4
398,6,Project 42,2020-02-14,98,Project,1
399,6,Quiz 43,2019-12-19,33,Quiz,3
400,6,Project 44,2019-10-18,55,Project,3
401,6,Quiz 45,2020-04-06,38,Quiz,4
402,6,Quiz 46,2020-04-18,49,Quiz,4
403,6,Homework 47,2019-09-03,10,Homework,2
404,6,Participation 48,2020-02-14,15,Participation,1
405,6,Test 49,2019-12-08,90,Test,4
406,6,Participation 50,2020-04-25,7,Participation,3
407,6,Test 51,2020-02-26,84,Test,3
408,6,Participation 52,2019-10-20,9,Participation,2
409,6,Participation 53,2020-04-21,16,Participation,3
410,6,Project 54,2020-02-02,87,Project,3
411,6,Test 55,2020-02-06,80,Test,1
412,6,Quiz 56,2020-04-11,31,Quiz,3
413,6,Test 57,2019-12-22,98,Test,2
414,6,Test 58,2019-09-19,93,Test,2
415,6,Quiz 59,2020-02-12,49,Quiz,2
416,6,Test 60,2020-04-04,83,Test,3
417,6,Project 61,2020-04-22,91,Project,4
418,6,Participation 62,2020-01-26,5,Participation,1
419,6,Quiz 63,2020-03-01,38,Quiz,4
420,6,Quiz 64,2019-09-03,29,Quiz,3
421,6,Participation 65,2020-03-31,12,Participation,3
422,6,Test 66,2019-08-27,95,Test,1
423,7,Quiz 1,2020-03-27,47,Quiz,3
424,7,Homework 2,2020-04-13,21,Homework,3
425,7,Test 3,2020-02-19,100,Test,3
426,7,Project 4,2019-12-23,80,Project,2
427,7,Participation 5,2020-05-18,16,Participation,3
428,7,Test 6,2020-05-15,88,Test,3
429,7,Test 7,2020-03-06,93,Test,4
430,7,Homework 8,2019-12-02,20,Homework,4
431,7,Participation 9,2020-03-30,7,Participation,3
432,7,Quiz 10,2020-01-09,40,Quiz,4
433,7,Homework 11,2020-05-18,11,Homework,4
434,7,Homework 12,2020-04-21,20,Homework,2
435,7,Project 13,2020-04-03,71,Project,1
436,7,Quiz 14,2019-12-14,40,Quiz,1
437,7,Homework 15,2020-01-30,20,Homework,1
438,7,Project 16,2019-12-11,66,Project,4
439,7,Quiz 17,2019-09-24,47,Quiz,1
440,7,Project 18,2020-03-10,78,Project,3
441,7,Project 19,2019-11-09,91,Project,1
442,7,Quiz 20,2020-04-18,41,Quiz,4
443,7,Participation 21,2020-03-08,5,Participation,3
444,7,Project 22,2019-12-21,66,Project,3
445,7,Quiz 23,2019-10-08,43,Quiz,4
446,7,Test 24,2020-02-01,92,Test,4
447,7,Homework 25,2020-02-21,20,Homework,3
448,7,Project 26,2019-11-28,63,Project,1
449,7,Participation 27,2019-12-16,9,Participation,2
450,7,Homework 28,2020-02-19,16,Homework,4
451,7,Homework 29,2020-03-14,11,Homework,4
452,7,Participation 30,2020-04-26,11,Participation,1
453,7,Homework 31,2020-01-06,17,Homework,1
454,7,Project 32,2019-11-14,61,Project,1
455,7,Quiz 33,2020-01-27,36,Quiz,4
456,7,Quiz 34,2020-06-05,39,Quiz,3
457,7,Participation 35,2020-04-07,16,Participation,4
458,7,Project 36,2020-03-21,58,Project,3
459,7,Participation 37,2020-03-20,11,Participation,1
460,7,Project 38,2019-10-06,71,Project,2
461,7,Participation 39,2020-01-20,12,Participation,3
462,7,Project 40,2019-12-17,79,Project,1
463,7,Participation 41,2020-04-08,14,Participation,1
464,7,Project 42,2020-03-20,90,Project,4
465,7,Homework 43,2019-09-05,13,Homework,4
466,7,Participation 44,2019-12-07,17,Participation,3
467,7,Homework 45,2019-12-16,23,Homework,4
468,7,Project 46,2019-12-26,100,Project,2
469,7,Project 47,2019-08-29,72,Project,1
470,7,Project 48,2020-04-16,90,Project,4
471,7,Homework 49,2019-10-29,16,Homework,1
472,7,Quiz 50,2020-05-09,43,Quiz,4
473,7,Test 51,2020-04-30,96,Test,1
474,7,Quiz 52,2020-03-12,48,Quiz,3
475,7,Participation 53,2020-01-26,7,Participation,3
476,7,Project 54,2019-08-29,68,Project,1
477,7,Homework 55,2019-12-30,22,Homework,2
478,7,Participation 56,2019-10-31,7,Participation,4
479,7,Homework 57,2019-10-10,11,Homework,1
480,7,Quiz 58,2019-09-07,33,Quiz,1
481,7,Project 59,2019-10-28,80,Project,1
482,7,Project 60,2020-01-27,57,Project,3
483,7,Quiz 61,2019-10-19,40,Quiz,1
484,7,Quiz 62,2020-02-20,34,Quiz,3
485,7,Project 63,2019-09-10,99,Project,1
486,7,Homework 64,2020-01-27,17,Homework,2
487,7,Participation 65,2020-01-28,15,Participation,2
488,7,Test 66,2019-12-16,90,Test,4
489,7,Participation 67,2020-03-27,12,Participation,3
490,7,Quiz 68,2020-04-15,40,Quiz,4
491,7,Quiz 69,2019-09-18,30,Quiz,3
492,7,Test 70,2019-09-02,91,Test,4
493,8,Homework 1,2020-03-24,10,Homework,4
494,8,Participation 2,2019-11-03,9,Participation,4
495,8,Quiz 3,2019-12-09,25,Quiz,2
496,8,Participation 4,2020-03-20,11,Participation,3
497,8,Test 5,2019-12-02,90,Test,2
498,8,Test 6,2020-01-12,85,Test,3
499,8,Test 7,2020-03-14,84,Test,1
500,8,Test 8,2019-10-05,92,Test,1
501,8,Test 9,2019-11-19,76,Test,4
502,8,Quiz 10,2019-08-26,43,Quiz,3
503,8,Quiz 11,2020-03-29,40,Quiz,3
504,8,Test 12,2020-03-22,88,Test,1
505,8,Project 13,2020-04-04,76,Project,1
506,8,Project 14,2020-03-28,87,Project,2
507,8,Project 15,2019-11-07,79,Project,2
508,8,Participation 16,2020-05-10,6,Participation,1
509,8,Test 17,2019-09-10,85,Test,1
510,8,Test 18,2020-01-01,93,Test,4
511,8,Project 19,2020-02-29,69,Project,4
512,8,Homework 20,2019-12-22,12,Homework,1
513,8,Project 21,2020-05-10,65,Project,3
514,8,Homework 22,2020-03-23,23,Homework,3
515,8,Participation 23,2020-03-27,9,Participation,2
516,8,Participation 24,2019-11-26,7,Participation,4
517,8,Test 25,2020-04-22,98,Test,1
518,8,Test 26,2020-04-13,93,Test,3
519,8,Homework 27,2020-02-25,23,Homework,4
520,8,Project 28,2019-12-05,89,Project,4
521,8,Participation 29,2019-10-06,6,Participation,2
522,8,Homework 30,2020-03-27,21,Homework,4
523,8,Test 31,2020-01-08,88,Test,4
524,8,Quiz 32,2020-02-03,45,Quiz,2
525,8,Participation 33,2019-11-25,7,Participation,2
526,8,Test 34,2019-08-31,76,Test,2
527,8,Participation 35,2019-10-23,11,Participation,2
528,8,Quiz 36,2020-02-15,29,Quiz,3
529,8,Homework 37,2020-01-16,22,Homework,1
530,8,Test 38,2019-08-30,76,Test,1
531,8,Homework 39,2019-09-13,20,Homework,2
532,8,Quiz 40,2019-08-26,37,Quiz,2
533,8,Quiz 41,2019-11-16,27,Quiz,3
534,8,Quiz 42,2019-09-12,43,Quiz,4
535,8,Test 43,2020-05-15,97,Test,3
536,8,Project 44,2020-01-06,51,Project,4
537,8,Test 45,2020-05-31,89,Test,1
538,8,Test 46,2020-01-24,82,Test,4
539,8,Project 47,2020-05-15,96,Project,2
540,8,Project 48,2020-01-29,62,Project,3
541,8,Quiz 49,2019-10-04,28,Quiz,3
542,8,Participation 50,2020-04-11,9,Participation,3
543,8,Test 51,2020-04-13,88,Test,2
544,8,Test 52,2020-01-11,80,Test,2
545,8,Project 53,2020-05-02,52,Project,2
546,8,Quiz 54,2019-11-12,25,Quiz,1
547,8,Project 55,2019-09-01,89,Project,3
548,8,Test 56,2020-01-11,87,Test,1
549,8,Project 57,2020-01-23,51,Project,1
550,8,Quiz 58,2019-12-17,33,Quiz,2
551,8,Test 59,2019-10-02,80,Test,3
552,8,Project 60,2020-03-29,55,Project,3
553,8,Project 61,2019-12-05,59,Project,1
554,8,Test 62,2020-04-01,93,Test,3
555,8,Test 63,2019-11-08,93,Test,1
556,8,Quiz 64,2020-02-12,46,Quiz,2
557,8,Project 65,2020-03-23,50,Project,3
558,8,Homework 66,2020-05-10,10,Homework,3
559,8,Participation 67,2019-12-18,16,Participation,3
560,9,Project 1,2020-02-09,68,Project,3
561,9,Quiz 2,2020-02-16,32,Quiz,2
562,9,Test 3,2020-04-03,95,Test,1
563,9,Test 4,2019-09-15,98,Test,4
564,9,Project 5,2020-03-08,87,Project,1
565,9,Homework 6,2020-02-28,11,Homework,1
566,9,Homework 7,2020-06-01,18,Homework,3
