payment_id,guardian_id,fee_type_id,amount_paid,payment_date
PAY000057,8,1,117,2019-08-12
PAY000058,8,2,50,2019-08-24
PAY000059,9,4,7372,2019-08-15
PAY000060,9,4,7483,2019-09-15
PAY000061,9,4,7255,2019-10-15
PAY000062,9,4,7698,2019-11-15
PAY000063,9,4,7243,2019-12-15
PAY000064,9,4,8187,2020-01-15
PAY000065,9,4,7829,2020-02-15
PAY000066,9,4,8585,2020-03-15
PAY000067,9,4,7228,2020-04-15
PAY000068,9,1,133,2019-08-24
PAY000069,9,2,52,2019-08-23
PAY000070,11,4,7398,2019-08-15
PAY000071,11,4,7744,2019-09-15
PAY000072,11,4,8096,2019-10-15
PAY000073,11,4,7266,2019-11-15
PAY000074,11,4,7622,2019-12-15
PAY000075,11,4,7988,2020-01-15
PAY000076,11,4,7427,2020-02-15
PAY000077,11,4,8260,2020-03-15
PAY000078,11,4,7461,2020-04-15
PAY000079,11,1,131,2019-08-27
PAY000080,12,4,7905,2019-08-15
PAY000081,12,4,7897,2019-09-15
PAY000082,12,4,7793,2019-10-15
PAY000083,12,4,7518,2019-11-15
PAY000084,12,4,8070,2019-12-15
PAY000085,12,4,7340,2020-01-15
PAY000086,12,4,8267,2020-02-15
PAY000087,12,4,8166,2020-03-15
PAY000088,12,4,8104,2020-04-15
PAY000089,12,2,53,2019-08-19
PAY000090,14,4,7744,2019-08-15
PAY000091,14,1,131,2019-08-13
PAY000092,16,4,8517,2019-08-15
PAY000093,16,4,8205,2019-09-15
PAY000094,16,4,8594,2019-10-15
PAY000095,16,4,7224,2019-11-15
PAY000096,16,4,8256,2019-12-15
PAY000097,16,4,7569,2020-01-15
PAY000098,16,4,7855,2020-02-15
PAY000099,16,4,8190,2020-03-15
PAY000100,16,4,7592,2020-04-15
PAY000101,16,1,135,2019-08-25
PAY000102,16,2,52,2019-08-20
PAY000103,17,4,8401,2019-08-15
PAY000104,17,4,7430,2019-09-15
PAY000105,17,4,8705,2019-10-15
PAY000106,17,4,7590,2019-11-15
PAY000107,17,4,7824,2019-12-15
PAY000108,17,4,8098,2020-01-15
PAY000109,17,4,7654,2020-02-15
PAY000110,17,4,7345,2020-03-15
PAY000111,17,4,8436,2020-04-15
PAY000112,17,1,133,2019-08-23
PAY000113,18,4,7784,2019-08-15
PAY000114,18,4,7781,2019-09-15
PAY000115,18,4,7892,2019-10-15
PAY000116,18,4,7339,2019-11-15
PAY000117,18,4,8338,2019-12-15
PAY000118,18,4,8336,2020-01-15
PAY000119,18,4,7407,2020-02-15
PAY000120,18,4,7935,2020-03-15
PAY000121,18,4,8744,2020-04-15
PAY000122,18,1,129,2019-08-29
PAY000123,18,2,48,2019-08-12
PAY000124,19,4,8199,2019-08-15
PAY000125,19,4,8326,2019-09-15
PAY000126,19,4,7947,2019-10-15
PAY000127,19,4,7830,2019-11-15
PAY000128,19,4,8565,2019-12-15
PAY000129,19,4,7854,2020-01-15
PAY000130,19,4,8292,2020-02-15
PAY000131,19,4,8268,2020-03-15
PAY000132,19,4,8433,2020-04-15
PAY000133,19,4,7223,2020-05-15
PAY000134,19,4,8705,2020-06-15
PAY000135,19,4,7489,2020-07-15
PAY000136,19,1,130,2019-08-15
PAY000137,19,2,50,2019-08-17
PAY000138,20,4,7975,2019-08-15
PAY000139,20,4,8076,2019-09-15
PAY000140,20,4,7863,2019-10-15
PAY000141,20,4,8128,2019-11-15
PAY000142,20,4,7218,2019-12-15
PAY000143,20,4,8382,2020-01-15
PAY000144,20,4,7753,2020-02-15
PAY000145,20,4,7952,2020-03-15
PAY000146,20,4,8337,2020-04-15
PAY000147,20,1,127,2019-08-27
PAY000148,20,2,47,2019-08-12
PAY000149,22,4,8201,2019-08-15
PAY000150,22,4,7788,2019-09-15
PAY000151,22,4,8149,2019-10-15
PAY000152,22,4,7372,2019-11-15
PAY000153,22,4,8538,2019-12-15
PAY000154,22,4,8673,2020-01-15
PAY000155,22,4,8229,2020-02-15
PAY000156,22,4,8647,2020-03-15
PAY000157,22,4,8348,2020-04-15
PAY000158,22,1,119,2019-08-11
PAY000159,22,2,53,2019-08-28
PAY000160,23,4,8070,2019-08-15
PAY000161,23,4,8205,2019-09-15
PAY000162,23,4,8202,2019-10-15
PAY000163,23,4,7555,2019-11-15
PAY000164,23,4,7907,2019-12-15
PAY000165,23,4,7816,2020-01-15
PAY000166,23,4,7480,2020-02-15
PAY000167,23,4,8578,2020-03-15
PAY000168,23,4,8002,2020-04-15
PAY000169,23,1,114,2019-08-15
PAY000170,23,2,54,2019-08-18
PAY000171,24,4,7845,2019-08-15
PAY000172,24,4,7320,2019-09-15
PAY000173,24,4,8038,2019-10-15
PAY000174,24,4,7443,2019-11-15
PAY000175,24,4,8283,2019-12-15
PAY000176,24,4,8162,2020-01-15
PAY000177,24,4,7221,2020-02-15
PAY000178,24,4,7734,2020-03-15
PAY000179,24,4,8491,2020-04-15
PAY000180,24,1,131,2019-08-18
PAY000181,24,2,45,2019-08-27
PAY000182,26,4,7882,2019-08-15
PAY000183,26,4,8176,2019-09-15
PAY000184,26,4,8170,2019-10-15
PAY000185,26,4,7281,2019-11-15
PAY000186,26,4,8218,2019-12-15
PAY000187,26,4,8609,2020-01-15
PAY000188,26,4,8566,2020-02-15
PAY000189,26,4,7265,2020-03-15
PAY000190,26,4,8349,2020-04-15
PAY000191,26,4,8124,2020-05-15
PAY000192,26,4,7685,2020-06-15
PAY000193,26,4,7316,2020-07-15
PAY000194,26,1,123,2019-08-28
PAY000195,26,2,54,2019-08-27
PAY000196,28,4,8325,2019-08-15
PAY000197,28,4,8494,2019-09-15
PAY000198,28,4,8377,2019-10-15
PAY000199,28,4,7827,2019-11-15
PAY000200,28,4,7220,2019-12-15
PAY000201,28,4,7449,2020-01-15
PAY000202,28,4,7787,2020-02-15
PAY000203,28,4,7348,2020-03-15
PAY000204,28,4,7611,2020-04-15
PAY000205,28,1,127,2019-08-21
PAY000206,28,2,52,2019-08-21
PAY000207,29,4,8745,2019-08-15
PAY000208,29,1,121,2019-08-29
PAY000209,29,2,49,2019-08-10
PAY000210,30,4,8323,2019-08-15
PAY000211,30,4,7792,2019-09-15
PAY000212,30,4,7331,2019-10-15
PAY000213,30,4,8160,2019-11-15
PAY000214,30,4,7856,2019-12-15
PAY000215,30,4,7649,2020-01-15
PAY000216,30,4,8650,2020-02-15
PAY000217,30,4,7939,2020-03-15
PAY000218,30,4,8576,2020-04-15
PAY000219,30,4,7257,2020-05-15
PAY000220,30,4,8764,2020-06-15
PAY000221,30,4,8102,2020-07-15
PAY000222,30,1,121,2019-08-15
PAY000223,30,2,52,2019-08-16
PAY000224,31,4,7717,2019-08-15
PAY000225,31,1,127,2019-08-25
PAY000226,31,2,49,2019-08-11
PAY000227,32,4,8083,2019-08-15
PAY000228,32,4,7893,2019-09-15
PAY000229,32,4,8588,2019-10-15
PAY000230,32,4,8708,2019-11-15
PAY000231,32,4,8265,2019-12-15
PAY000232,32,4,7911,2020-01-15
PAY000233,32,4,8408,2020-02-15
PAY000234,32,4,7794,2020-03-15
PAY000235,32,4,8501,2020-04-15
PAY000236,33,4,7586,2019-08-15
PAY000237,33,4,7749,2019-09-15
PAY000238,33,4,7595,2019-10-15
PAY000239,33,4,8665,2019-11-15
PAY000240,33,4,7502,2019-12-15
PAY000241,33,4,7613,2020-01-15
PAY000242,33,4,7988,2020-02-15
PAY000243,33,4,7607,2020-03-15
PAY000244,33,4,8347,2020-04-15
PAY000245,33,2,46,2019-08-17
PAY000246,34,4,8558,2019-08-15
PAY000247,34,4,8081,2019-09-15
PAY000248,34,4,8180,2019-10-15
PAY000249,34,4,8756,2019-11-15
PAY000250,34,4,8562,2019-12-15
PAY000251,34,4,7254,2020-01-15
PAY000252,34,4,8254,2020-02-15
PAY000253,34,4,8468,2020-03-15
PAY000254,34,4,7652,2020-04-15
PAY000255,34,2,53,2019-08-28
PAY000256,35,4,7708,2019-08-15
PAY000257,35,4,7825,2019-09-15
PAY000258,35,4,7337,2019-10-15
PAY000259,35,4,8381,2019-11-15
PAY000260,35,4,7425,2019-12-15
PAY000261,35,4,8017,2020-01-15
PAY000262,35,4,7435,2020-02-15
PAY000263,35,4,8206,2020-03-15
PAY000264,35,4,8654,2020-04-15
PAY000265,35,1,121,2019-08-12
PAY000266,35,2,53,2019-08-18
PAY000267,36,4,7667,2019-08-15
PAY000268,36,4,7284,2019-09-15
PAY000269,36,4,7421,2019-10-15
PAY000270,36,4,7721,2019-11-15
PAY000271,36,4,7693,2019-12-15
PAY000272,36,4,8125,2020-01-15
PAY000273,36,4,7819,2020-02-15
PAY000274,36,4,8626,2020-03-15
PAY000275,36,4,7300,2020-04-15
PAY000276,36,4,7900,2020-05-15
PAY000277,36,4,7699,2020-06-15
PAY000278,36,4,8052,2020-07-15
PAY000279,36,2,52,2019-08-28
PAY000280,37,4,8448,2019-08-15
PAY000281,37,4,8199,2019-09-15
PAY000282,37,4,8048,2019-10-15
PAY000283,37,4,7825,2019-11-15
PAY000284,37,4,8207,2019-12-15
PAY000285,37,4,8714,2020-01-15
PAY000286,37,4,8743,2020-02-15
PAY000287,37,4,8125,2020-03-15
PAY000288,37,4,8501,2020-04-15
PAY000289,37,1,128,2019-08-13
PAY000290,38,4,7982,2019-08-15
PAY000291,38,4,8243,2019-09-15
PAY000292,38,4,8604,2019-10-15
PAY000293,38,4,7425,2019-11-15
PAY000294,38,4,7899,2019-12-15
PAY000295,38,4,8441,2020-01-15
PAY000296,38,4,7297,2020-02-15
PAY000297,38,4,8360,2020-03-15
PAY000298,38,4,8225,2020-04-15
PAY000299,38,1,122,2019-08-22
PAY000300,38,2,53,2019-08-22
PAY000301,39,4,8257,2019-08-15
PAY000302,39,4,7375,2019-09-15
PAY000303,39,4,7473,2019-10-15
PAY000304,39,4,7741,2019-11-15
PAY000305,39,4,8221,2019-12-15
PAY000306,39,4,7404,2020-01-15
PAY000307,39,4,7677,2020-02-15
PAY000308,39,4,7588,2020-03-15
PAY000309,39,4,7673,2020-04-15
PAY000310,39,1,134,2019-08-26
PAY000311,39,2,51,2019-08-30
PAY000312,40,4,7459,2019-08-15
PAY000313,40,4,7257,2019-09-15
PAY000314,40,4,7716,2019-10-15
PAY000315,40,4,7248,2019-11-15
PAY000316,40,4,8399,2019-12-15
PAY000317,40,4,8740,2020-01-15
PAY000318,40,4,8624,2020-02-15
PAY000319,40,4,8765,2020-03-15
PAY000320,40,4,7351,2020-04-15
PAY000321,40,1,115,2019-08-11
PAY000322,40,2,52,2019-08-27
PAY000323,41,4,8657,2019-08-15
PAY000324,41,4,7799,2019-09-15
PAY000325,41,4,7292,2019-10-15
PAY000326,41,4,7693,2019-11-15
PAY000327,41,4,7947,2019-12-15
PAY000328,41,4,7276,2020-01-15
PAY000329,41,4,7894,2020-02-15
PAY000330,41,4,7858,2020-03-15
PAY000331,41,4,7367,2020-04-15
PAY000332,41,1,116,2019-08-26
PAY000333,41,2,50,2019-08-25
PAY000334,42,4,7520,2019-08-15
PAY000335,42,4,8105,2019-09-15
PAY000336,42,4,8641,2019-10-15
PAY000337,42,4,7288,2019-11-15
PAY000338,42,4,7802,2019-12-15
PAY000339,42,4,8727,2020-01-15
PAY000340,42,4,7932,2020-02-15
PAY000341,42,4,8259,2020-03-15
PAY000342,42,4,7936,2020-04-15
PAY000343,42,2,45,2019-08-27
PAY000344,44,4,7699,2019-08-15
PAY000345,44,4,8484,2019-09-15
PAY000346,44,4,8391,2019-10-15
PAY000347,44,4,7809,2019-11-15
PAY000348,44,4,7759,2019-12-15
PAY000349,44,4,7634,2020-01-15
PAY000350,44,4,7885,2020-02-15
PAY000351,44,4,7480,2020-03-15
PAY000352,44,4,8433,2020-04-15
PAY000353,44,1,134,2019-08-27
PAY000354,44,2,49,2019-08-26
PAY000355,46,4,7699,2019-08-15
PAY000356,46,4,8305,2019-09-15
PAY000357,46,4,7348,2019-10-15
PAY000358,46,4,7421,2019-11-15
PAY000359,46,4,7235,2019-12-15
PAY000360,46,4,7540,2020-01-15
PAY000361,46,4,8782,2020-02-15
PAY000362,46,4,7406,2020-03-15
PAY000363,46,4,7384,2020-04-15
PAY000364,46,1,116,2019-08-25
PAY000365,47,4,7209,2019-08-15
PAY000366,47,4,8728,2019-09-15
PAY000367,47,4,8510,2019-10-15
PAY000368,47,4,7202,2019-11-15
PAY000369,47,4,7386,2019-12-15
PAY000370,47,4,8043,2020-01-15
PAY000371,47,4,8774,2020-02-15
PAY000372,47,4,7869,2020-03-15
PAY000373,47,4,7913,2020-04-15
PAY000374,47,1,112,2019-08-15
PAY000375,47,2,54,2019-08-11
PAY000376,48,4,7493,2019-08-15
PAY000377,48,4,8710,2019-09-15
PAY000378,48,4,8579,2019-10-15
PAY000379,48,4,8369,2019-11-15
PAY000380,48,4,8378,2019-12-15
PAY000381,48,4,8085,2020-01-15
PAY000382,48,4,8296,2020-02-15
PAY000383,48,4,8688,2020-03-15
PAY000384,48,4,8469,2020-04-15
PAY000385,48,1,118,2019-08-14
PAY000386,48,2,46,2019-08-25
PAY000387,50,4,8479,2019-08-15
PAY000388,50,4,8296,2019-09-15
PAY000389,50,4,7695,2019-10-15
PAY000390,50,4,7447,2019-11-15
PAY000391,50,4,8513,2019-12-15
PAY000392,50,4,8484,2020-01-15
PAY000393,50,4,7532,2020-02-15
PAY000394,50,4,7797,2020-03-15
PAY000395,50,4,8227,2020-04-15
PAY000396,50,1,129,2019-08-14
PAY000397,50,2,46,2019-08-17
PAY000398,52,4,7302,2019-08-15
PAY000399,52,4,7838,2019-09-15
PAY000400,52,4,8639,2019-10-15
PAY000401,52,4,8286,2019-11-15
PAY000402,52,4,8648,2019-12-15
PAY000403,52,4,7625,2020-01-15
PAY000404,52,4,8620,2020-02-15
PAY000405,52,4,7392,2020-03-15
PAY000406,52,4,7717,2020-04-15
PAY000407,52,1,119,2019-08-20
PAY000408,53,4,8772,2019-08-15
PAY000409,53,4,8111,2019-09-15
PAY000410,53,4,7229,2019-10-15
PAY000411,53,4,7722,2019-11-15
PAY000412,53,4,8454,2019-12-15
PAY000413,53,4,8084,2020-01-15
PAY000414,53,4,8560,2020-02-15
PAY000415,53,4,8631,2020-03-15
PAY000416,53,4,8585,2020-04-15
PAY000417,53,1,128,2019-08-12
PAY000418,55,4,7945,2019-08-15
PAY000419,55,4,7887,2019-09-15
PAY000420,55,4,7690,2019-10-15
PAY000421,55,4,7327,2019-11-15
PAY000422,55,4,7655,2019-12-15
PAY000423,55,4,8235,2020-01-15
PAY000424,55,4,7399,2020-02-15
PAY000425,55,4,7435,2020-03-15
PAY000426,55,4,8254,2020-04-15
PAY000427,55,1,126,2019-08-21
PAY000428,55,2,47,2019-08-18
PAY000429,56,4,8259,2019-08-15
PAY000430,56,1,124,2019-08-11
PAY000431,58,4,7274,2019-08-15
PAY000432,58,4,7739,2019-09-15
PAY000433,58,4,7307,2019-10-15
PAY000434,58,4,7782,2019-11-15
PAY000435,58,4,8480,2019-12-15
PAY000436,58,4,7768,2020-01-15
PAY000437,58,4,8282,2020-02-15
PAY000438,58,4,7618,2020-03-15
PAY000439,58,4,8556,2020-04-15
PAY000440,58,1,114,2019-08-10
PAY000441,58,2,47,2019-08-27
PAY000442,59,4,8633,2019-08-15
PAY000443,59,4,8184,2019-09-15
PAY000444,59,4,7879,2019-10-15
PAY000445,59,4,8503,2019-11-15
PAY000446,59,4,8208,2019-12-15
PAY000447,59,4,8089,2020-01-15
PAY000448,59,4,8710,2020-02-15
PAY000449,59,4,8360,2020-03-15
PAY000450,59,4,8047,2020-04-15
PAY000451,59,1,130,2019-08-17
PAY000452,59,2,49,2019-08-26
PAY000453,60,4,8262,2019-08-15
PAY000454,60,4,7653,2019-09-15
PAY000455,60,4,8048,2019-10-15
PAY000456,60,4,8464,2019-11-15
PAY000457,60,4,7508,2019-12-15
PAY000458,60,4,8799,2020-01-15
PAY000459,60,4,8391,2020-02-15
PAY000460,60,4,7826,2020-03-15
PAY000461,60,4,8746,2020-04-15
PAY000462,60,1,121,2019-08-14
PAY000463,60,2,46,2019-08-18
PAY000464,62,4,7725,2019-08-15
PAY000465,62,4,8797,2019-09-15
PAY000466,62,4,8054,2019-10-15
PAY000467,62,4,7877,2019-11-15
PAY000468,62,4,7833,2019-12-15
PAY000469,62,4,8019,2020-01-15
PAY000470,62,4,7268,2020-02-15
PAY000471,62,4,8481,2020-03-15
PAY000472,62,4,7879,2020-04-15
PAY000473,62,1,135,2019-08-28
PAY000474,62,2,52,2019-08-21
PAY000475,63,4,8391,2019-08-15
PAY000476,63,4,7241,2019-09-15
PAY000477,63,4,8024,2019-10-15
PAY000478,63,4,8555,2019-11-15
PAY000479,63,4,7513,2019-12-15
PAY000480,63,4,7750,2020-01-15
PAY000481,63,4,7224,2020-02-15
PAY000482,63,4,8338,2020-03-15
PAY000483,63,4,7296,2020-04-15
PAY000484,63,4,8027,2020-05-15
PAY000485,63,4,7925,2020-06-15
PAY000486,63,4,7466,2020-07-15
PAY000487,63,1,127,2019-08-26
PAY000488,64,4,7424,2019-08-15
PAY000489,64,4,8067,2019-09-15
PAY000490,64,4,8761,2019-10-15
PAY000491,64,4,7513,2019-11-15
PAY000492,64,4,8260,2019-12-15
PAY000493,64,4,7450,2020-01-15
PAY000494,64,4,7895,2020-02-15
PAY000495,64,4,8452,2020-03-15
PAY000496,64,4,8279,2020-04-15
PAY000497,64,4,7225,2020-05-15
PAY000498,64,4,7432,2020-06-15
PAY000499,64,4,8759,2020-07-15
PAY000500,64,1,115,2019-08-26
PAY000501,64,2,54,2019-08-29
PAY000502,66,4,8550,2019-08-15
PAY000503,66,4,7253,2019-09-15
PAY000504,66,4,7304,2019-10-15
PAY000505,66,4,7283,2019-11-15
PAY000506,66,4,7404,2019-12-15
PAY000507,66,4,8779,2020-01-15
PAY000508,66,4,8273,2020-02-15
PAY000509,66,4,7375,2020-03-15
PAY000510,66,4,7592,2020-04-15
PAY000511,66,1,132,2019-08-26
PAY000512,66,2,50,2019-08-13
PAY000513,68,4,8045,2019-08-15
PAY000514,68,4,8030,2019-09-15
PAY000515,68,4,8566,2019-10-15
PAY000516,68,4,7605,2019-11-15
PAY000517,68,4,8183,2019-12-15
PAY000518,68,4,7711,2020-01-15
PAY000519,68,4,8781,2020-02-15
PAY000520,68,4,8788,2020-03-15
PAY000521,68,4,7222,2020-04-15
PAY000522,68,4,8735,2020-05-15
PAY000523,68,4,8413,2020-06-15
PAY000524,68,4,8717,2020-07-15
PAY000525,68,1,121,2019-08-11
PAY000526,69,4,8727,2019-08-15
PAY000527,69,4,7912,2019-09-15
PAY000528,69,4,8730,2019-10-15
PAY000529,69,4,7317,2019-11-15
PAY000530,69,4,8724,2019-12-15
PAY000531,69,4,7797,2020-01-15
PAY000532,69,4,7975,2020-02-15
PAY000533,69,4,8227,2020-03-15
PAY000534,69,4,7398,2020-04-15
PAY000535,69,1,114,2019-08-12
PAY000536,69,2,46,2019-08-17
PAY000537,70,4,8683,2019-08-15
PAY000538,70,4,7944,2019-09-15
PAY000539,70,4,8684,2019-10-15
PAY000540,70,4,8227,2019-11-15
PAY000541,70,4,7378,2019-12-15
PAY000542,70,4,8215,2020-01-15
PAY000543,70,4,7713,2020-02-15
PAY000544,70,4,8776,2020-03-15
PAY000545,70,4,7559,2020-04-15
PAY000546,70,2,52,2019-08-12
PAY000547,71,4,7612,2019-08-15
PAY000548,71,4,7509,2019-09-15
PAY000549,71,4,7845,2019-10-15
PAY000550,71,4,7866,2019-11-15
PAY000551,71,4,7248,2019-12-15
PAY000552,71,4,8386,2020-01-15
PAY000553,71,4,8117,2020-02-15
PAY000554,71,4,8722,2020-03-15
PAY000555,71,4,8037,2020-04-15
PAY000556,71,1,113,2019-08-29
PAY000557,71,2,50,2019-08-15
PAY000558,72,4,8508,2019-08-15
PAY000559,72,4,8109,2019-09-15
PAY000560,72,4,7808,2019-10-15
PAY000561,72,4,7219,2019-11-15
PAY000562,72,4,8539,2019-12-15
PAY000563,72,4,8571,2020-01-15
PAY000564,72,4,8569,2020-02-15
PAY000565,72,4,8763,2020-03-15
PAY000566,72,4,7384,2020-04-15
PAY000567,72,1,124,2019-08-24
PAY000568,72,2,52,2019-08-30
PAY000569,74,4,7764,2019-08-15
PAY000570,74,4,8681,2019-09-15
PAY000571,74,4,7311,2019-10-15
PAY000572,74,4,8086,2019-11-15
PAY000573,74,4,8705,2019-12-15
PAY000574,74,4,7701,2020-01-15
PAY000575,74,4,7592,2020-02-15
PAY000576,74,4,8372,2020-03-15
PAY000577,74,4,7823,2020-04-15
PAY000578,74,1,132,2019-08-10
PAY000579,74,2,54,2019-08-27
PAY000580,75,4,7475,2019-08-15
PAY000581,75,4,7723,2019-09-15
PAY000582,75,4,8221,2019-10-15
PAY000583,75,4,7459,2019-11-15
PAY000584,75,4,7300,2019-12-15
PAY000585,75,4,7328,2020-01-15
PAY000586,75,4,8254,2020-02-15
PAY000587,75,4,7204,2020-03-15
PAY000588,75,4,7723,2020-04-15
PAY000589,75,1,132,2019-08-20
PAY000590,76,4,7909,2019-08-15
PAY000591,76,4,8374,2019-09-15
PAY000592,76,4,7592,2019-10-15
PAY000593,76,4,7345,2019-11-15
PAY000594,76,4,8621,2019-12-15
PAY000595,76,4,8631,2020-01-15
PAY000596,76,4,7202,2020-02-15
PAY000597,76,4,7720,2020-03-15
PAY000598,76,4,8766,2020-04-15
PAY000599,76,2,54,2019-08-28
PAY000600,77,4,8529,2019-08-15
PAY000601,77,4,8407,2019-09-15
PAY000602,77,4,7928,2019-10-15
PAY000603,77,4,8421,2019-11-15
PAY000604,77,4,7906,2019-12-15
PAY000605,77,4,8670,2020-01-15
PAY000606,77,4,8795,2020-02-15
PAY000607,77,4,7996,2020-03-15
PAY000608,77,4,7596,2020-04-15
PAY000609,78,4,8625,2019-08-15
PAY000610,78,4,7575,2019-09-15
PAY000611,78,4,7646,2019-10-15
PAY000612,78,4,7873,2019-11-15
PAY000613,78,4,8759,2019-12-15
PAY000614,78,4,8106,2020-01-15
PAY000615,78,4,7520,2020-02-15
PAY000616,78,4,8189,2020-03-15
PAY000617,78,4,7327,2020-04-15
PAY000618,78,4,7641,2020-05-15
PAY000619,78,4,8086,2020-06-15
PAY000620,78,4,7710,2020-07-15
PAY000621,79,4,8679,2019-08-15
PAY000622,79,4,7477,2019-09-15
PAY000623,79,4,7966,2019-10-15
PAY000624,79,4,8422,2019-11-15
PAY000625,79,4,7475,2019-12-15
PAY000626,79,4,7359,2020-01-15
PAY000627,79,4,8662,2020-02-15
PAY000628,79,4,7674,2020-03-15
PAY000629,79,4,8218,2020-04-15
PAY000630,79,1,127,2019-08-14
PAY000631,79,2,51,2019-08-21
PAY000632,81,4,7341,2019-08-15
PAY000633,81,1,122,2019-08-28
PAY000634,82,4,7539,2019-08-15
PAY000635,82,4,8433,2019-09-15
PAY000636,82,4,8119,2019-10-15
PAY000637,82,4,7661,2019-11-15
PAY000638,82,4,8027,2019-12-15
PAY000639,82,4,7588,2020-01-15
PAY000640,82,4,8561,2020-02-15
PAY000641,82,4,8727,2020-03-15
PAY000642,82,4,7711,2020-04-15
PAY000643,82,1,114,2019-08-19
PAY000644,82,2,49,2019-08-15
PAY000645,83,4,8402,2019-08-15
PAY000646,83,4,7447,2019-09-15
PAY000647,83,4,7758,2019-10-15
PAY000648,83,4,8496,2019-11-15
PAY000649,83,4,7443,2019-12-15
PAY000650,83,4,7953,2020-01-15
PAY000651,83,4,8618,2020-02-15
PAY000652,83,4,7346,2020-03-15
PAY000653,83,4,8232,2020-04-15
PAY000654,83,1,136,2019-08-15
PAY000655,85,4,7787,2019-08-15
PAY000656,85,4,7660,2019-09-15
PAY000657,85,4,7933,2019-10-15
PAY000658,85,4,7836,2019-11-15
PAY000659,85,4,7949,2019-12-15
PAY000660,85,4,8420,2020-01-15
PAY000661,85,4,8479,2020-02-15
PAY000662,85,4,8562,2020-03-15
PAY000663,85,4,8652,2020-04-15
PAY000664,85,1,129,2019-08-29
PAY000665,87,4,7896,2019-08-15
PAY000666,87,4,7993,2019-09-15
PAY000667,87,4,7213,2019-10-15
PAY000668,87,4,8157,2019-11-15
PAY000669,87,4,8669,2019-12-15
PAY000670,87,4,7206,2020-01-15
PAY000671,87,4,7913,2020-02-15
PAY000672,87,4,7269,2020-03-15
PAY000673,87,4,7285,2020-04-15
PAY000674,87,1,125,2019-08-29
PAY000675,87,2,46,2019-08-30
PAY000676,89,4,8654,2019-08-15
PAY000677,89,4,7573,2019-09-15
PAY000678,89,4,8298,2019-10-15
PAY000679,89,4,8198,2019-11-15
PAY000680,89,4,7516,2019-12-15
PAY000681,89,4,7743,2020-01-15
PAY000682,89,4,8501,2020-02-15
PAY000683,89,4,7559,2020-03-15
PAY000684,89,4,8485,2020-04-15
PAY000685,89,1,116,2019-08-28
PAY000686,89,2,45,2019-08-13
PAY000687,90,4,7942,2019-08-15
PAY000688,90,4,8294,2019-09-15
PAY000689,90,4,8095,2019-10-15
PAY000690,90,4,7318,2019-11-15
PAY000691,90,4,7509,2019-12-15
PAY000692,90,4,8390,2020-01-15
PAY000693,90,4,7874,2020-02-15
PAY000694,90,4,7314,2020-03-15
PAY000695,90,4,7432,2020-04-15
PAY000696,90,4,8258,2020-05-15
PAY000697,90,4,8580,2020-06-15
PAY000698,90,4,7702,2020-07-15
PAY000699,92,4,7864,2019-08-15
PAY000700,92,4,7692,2019-09-15
PAY000701,92,4,7889,2019-10-15
PAY000702,92,4,7554,2019-11-15
