student_grade_history_id,student_id,school_year_id,gpa,grade_level_id
HIST000135,143,5,3.03,8
HIST000136,144,5,3.396,8
HIST000137,145,5,3.233,8
HIST000138,146,5,3.062,8
HIST000139,147,5,3.028,8
HIST000140,148,5,2.993,8
HIST000141,149,5,3.758,8
HIST000142,150,5,2.965,8
HIST000143,151,5,2.203,8
HIST000144,153,5,3.21,8
HIST000145,154,5,3.281,8
HIST000146,155,5,3.078,8
HIST000147,156,5,1.893,8
HIST000148,157,5,2.942,9
HIST000149,158,5,2.867,9
HIST000150,159,5,3.382,9
HIST000151,160,5,1.962,9
HIST000152,161,5,3.649,9
HIST000153,163,5,3.809,9
HIST000154,164,5,3.565,9
HIST000155,165,5,2.866,9
HIST000156,166,5,2.994,9
HIST000157,167,5,3.163,9
HIST000158,168,5,3.379,9
HIST000159,169,5,3.414,9
HIST000160,170,5,3.052,9
HIST000161,171,5,3.176,9
HIST000162,172,5,3.112,9
HIST000163,173,5,3.749,9
HIST000164,174,5,2.28,9
HIST000165,175,5,3.087,9
HIST000166,176,5,3.268,9
HIST000167,177,5,2.828,9
HIST000168,178,5,3.375,9
HIST000169,179,5,3.204,9
HIST000170,180,5,3.259,9
HIST000171,181,5,3.662,9
HIST000172,182,5,2.952,9
HIST000173,183,5,3.199,9
HIST000174,184,5,3.763,9
HIST000175,185,5,1.547,9
HIST000176,186,5,2.62,9
HIST000177,187,5,1.973,9
HIST000178,188,5,3.092,9
HIST000179,190,5,3.79,9
HIST000180,191,5,2.956,9
HIST000181,192,5,3.278,9
HIST000182,193,5,3.407,9
HIST000183,194,5,3.675,9
HIST000184,195,5,3.324,9
HIST000185,196,5,2.557,10
HIST000186,197,5,3.108,10
HIST000187,198,5,3.703,10
HIST000188,199,5,2.966,10
HIST000189,200,5,2.311,10
HIST000190,201,5,2.778,10
HIST000191,202,5,3.151,10
HIST000192,203,5,2.983,10
HIST000193,204,5,3.425,10
HIST000194,205,5,3.599,10
HIST000195,206,5,2.94,10
HIST000196,207,5,2.921,10
HIST000197,208,5,2.623,10
HIST000198,209,5,2.704,10
HIST000199,210,5,3.206,10
HIST000200,211,5,3.118,10
HIST000201,212,5,2.635,10
HIST000202,213,5,2.031,10
HIST000203,214,5,2.974,10
HIST000204,215,5,3.284,10
HIST000205,216,5,3.421,10
HIST000206,217,5,2.517,10
HIST000207,218,5,2.688,10
HIST000208,219,5,3.513,10
HIST000209,220,5,3.974,10
HIST000210,221,5,2.708,10
HIST000211,222,5,3.324,10
HIST000212,223,5,3.234,10
HIST000213,224,5,3.367,10
HIST000214,225,5,2.921,10
HIST000215,226,5,3.117,10
HIST000216,227,5,2.959,10
HIST000217,228,5,2.632,10
HIST000218,229,5,3.47,10
HIST000219,230,5,2.938,10
HIST000220,231,5,2.997,10
HIST000221,232,5,3.136,10
HIST000222,233,5,3.164,10
HIST000223,234,5,2.909,10
HIST000224,235,5,3.981,11
HIST000225,236,5,1.672,11
HIST000226,237,5,3.253,11
HIST000227,238,5,3.785,11
HIST000228,239,5,2.925,11
HIST000229,240,5,3.917,11
HIST000230,241,5,2.837,11
HIST000231,242,5,2.089,11
HIST000232,243,5,3.378,11
HIST000233,244,5,3.288,11
HIST000234,245,5,2.106,11
HIST000235,246,5,3.108,11
HIST000236,247,5,2.99,11
HIST000237,248,5,2.763,11
HIST000238,249,5,2.937,11
HIST000239,250,5,2.592,11
HIST000240,251,5,3.737,11
HIST000241,252,5,3.147,11
HIST000242,253,5,3.11,11
HIST000243,254,5,3.333,11
HIST000244,255,5,2.947,11
HIST000245,256,5,2.315,11
HIST000246,257,5,3.096,11
HIST000247,258,5,3.27,11
HIST000248,259,5,3.407,11
HIST000249,260,5,2.782,11
HIST000250,262,5,3.012,11
HIST000251,263,5,1.962,11
HIST000252,264,5,3.044,11
HIST000253,265,5,3.786,11
HIST000254,266,5,2.808,11
HIST000255,267,5,3.72,11
HIST000256,268,5,3.671,11
HIST000257,269,5,2.903,11
HIST000258,270,5,3.899,11
HIST000259,271,5,3.512,11
HIST000260,272,5,3.212,11
HIST000261,273,5,2.865,12
HIST000262,274,5,3.134,12
HIST000263,275,5,2.746,12
HIST000264,276,5,2.12,12
HIST000265,277,5,3.505,12
HIST000266,278,5,2.212,12
HIST000267,279,5,3.069,12
HIST000268,280,5,3.247,12
HIST000269,281,5,3.684,12
HIST000270,282,5,2.621,12
HIST000271,283,5,3.65,12
HIST000272,284,5,3.856,12
HIST000273,285,5,3.539,12
HIST000274,286,5,3.322,12
HIST000275,287,5,2.759,12
HIST000276,288,5,3.128,12
HIST000277,289,5,3.338,12
HIST000278,290,5,2.932,12
HIST000279,291,5,2.795,12
HIST000280,292,5,2.829,12
HIST000281,293,5,3.537,12
HIST000282,294,5,3.064,12
HIST000283,295,5,3.393,12
HIST000284,296,5,3.696,12
HIST000285,297,5,4.0,12
HIST000286,298,5,3.466,12
HIST000287,299,5,3.019,12
HIST000288,300,5,2.85,12
HIST000289,301,5,4.0,12
HIST000290,302,5,2.827,12
HIST000291,303,5,4.0,12
HIST000292,304,5,3.877,12
HIST000293,305,5,3.583,12
HIST000294,306,5,3.96,12
HIST000295,307,5,3.067,12
HIST000296,308,5,3.019,12
HIST000297,309,5,3.478,12
HIST000298,310,5,3.469,12
HIST000299,311,5,3.438,13
HIST000300,312,5,3.993,13
HIST000301,313,5,3.62,13
HIST000302,314,5,3.073,13
HIST000303,315,5,3.486,13
HIST000304,316,5,1.993,13
HIST000305,317,5,3.41,13
HIST000306,318,5,2.888,13
HIST000307,319,5,2.049,13
HIST000308,320,5,2.641,13
HIST000309,321,5,3.487,13
HIST000310,322,5,3.437,13
HIST000311,323,5,3.368,13
HIST000312,324,5,2.305,13
HIST000313,325,5,3.403,13
HIST000314,326,5,3.22,13
HIST000315,327,5,3.365,13
HIST000316,328,5,3.901,13
HIST000317,329,5,3.133,13
HIST000318,330,5,3.599,13
HIST000319,331,5,3.319,13
HIST000320,332,5,3.009,13
HIST000321,333,5,3.458,13
HIST000322,334,5,4.0,13
HIST000323,335,5,2.768,13
HIST000324,336,5,3.487,13
HIST000325,337,5,2.471,13
HIST000326,338,5,2.575,13
HIST000327,339,5,3.744,13
HIST000328,340,5,3.006,13
HIST000329,341,5,2.83,13
HIST000330,342,5,3.005,13
HIST000331,343,5,2.773,13
HIST000332,344,5,3.436,13
HIST000333,345,5,3.845,13
HIST000334,346,5,2.862,13
HIST000335,347,5,3.991,13
HIST000336,348,5,2.6,13
HIST000337,501,5,3.826,4
HIST000338,502,5,3.57,4
HIST000339,503,5,3.632,4
HIST000340,504,5,3.276,4
HIST000341,505,5,3.206,4
HIST000342,506,5,3.988,4
HIST000343,507,5,3.661,4
HIST000344,508,5,3.857,4
HIST000345,509,5,2.734,4
HIST000346,510,5,3.657,4
HIST000347,511,5,3.23,4
HIST000348,512,5,3.274,4
HIST000349,513,5,3.519,4
HIST000350,514,5,3.116,4
HIST000351,515,5,3.306,4
HIST000352,516,5,3.907,4
HIST000353,517,5,2.377,4
HIST000354,518,5,3.166,4
HIST000355,519,5,3.695,4
HIST000356,520,5,2.74,4
HIST000357,521,5,3.02,4
HIST000358,522,5,2.956,4
HIST000359,523,5,2.888,4
HIST000360,524,5,2.557,4
HIST000361,525,5,3.1,4
HIST000362,526,5,2.521,4
HIST000363,527,5,3.412,4
HIST000364,528,5,3.965,4
HIST000365,529,5,3.248,4
HIST000366,531,5,3.093,4
HIST000367,533,5,3.209,4
HIST000368,534,5,3.526,4
HIST000369,535,5,2.903,4
HIST000370,536,5,3.395,4
HIST000371,537,5,3.838,4
HIST000372,538,5,3.629,4
HIST000373,539,5,2.935,4
HIST000374,540,5,4.0,4
HIST000375,541,5,3.444,4
HIST000376,542,5,3.86,4
HIST000377,543,5,2.583,6
HIST000378,544,5,3.37,7
HIST000379,545,5,3.468,5
HIST000380,546,5,2.824,13
HIST000381,547,5,3.315,13
HIST000382,548,5,3.348,8
HIST000383,550,5,2.221,3
HIST000384,551,5,3.5,3
HIST000385,552,5,3.354,3
HIST000386,553,5,2.266,3
HIST000387,554,5,4.0,3
HIST000388,555,5,3.157,3
HIST000389,556,5,2.843,3
HIST000390,557,5,2.231,3
HIST000391,558,5,2.92,3
HIST000392,559,5,3.951,3
HIST000393,560,5,2.812,3
HIST000394,561,5,3.235,3
HIST000395,562,5,2.897,3
HIST000396,563,5,3.886,3
HIST000397,564,5,2.881,3
HIST000398,565,5,2.886,3
HIST000399,566,5,3.245,3
HIST000400,567,5,3.831,3
HIST000401,568,5,3.959,3
HIST000402,569,5,2.888,3
HIST000403,570,5,3.521,3
HIST000404,571,5,3.524,3
HIST000405,572,5,3.715,3
HIST000406,573,5,2.805,3
HIST000407,574,5,3.365,3
HIST000408,575,5,2.715,3
HIST000409,576,5,3.625,3
HIST000410,577,5,2.445,3
HIST000411,579,5,3.046,3
HIST000412,580,5,3.077,3
HIST000413,581,5,3.337,3
HIST000414,582,5,2.901,3
HIST000415,583,5,3.318,3
HIST000416,584,5,4.0,3
HIST000417,585,5,3.595,3
HIST000418,586,5,2.97,3
HIST000419,587,5,3.801,3
HIST000420,588,5,3.109,3
HIST000421,589,5,3.494,13
HIST000422,590,5,3.178,10
HIST000423,591,5,3.126,9
HIST000424,592,5,2.883,13
HIST000425,594,5,3.301,7
HIST000426,595,5,2.5,9
HIST000427,596,5,3.451,13
HIST000428,597,5,3.073,2
HIST000429,598,5,2.85,2
HIST000430,599,5,2.578,2
HIST000431,600,5,3.107,2
HIST000432,601,5,3.276,2
HIST000433,602,5,3.508,2
HIST000434,603,5,2.757,2
HIST000435,604,5,3.158,2
HIST000436,605,5,3.67,2
HIST000437,606,5,2.868,2
HIST000438,607,5,3.606,2
HIST000439,608,5,2.723,2
HIST000440,609,5,2.972,2
HIST000441,610,5,3.062,2
HIST000442,611,5,2.044,2
HIST000443,612,5,3.907,2
HIST000444,613,5,4.0,2
HIST000445,614,5,3.446,2
HIST000446,615,5,3.498,2
HIST000447,616,5,2.359,2
HIST000448,617,5,2.921,2
HIST000449,618,5,3.666,2
HIST000450,619,5,3.16,2
HIST000451,620,5,3.179,2
HIST000452,621,5,3.232,2
HIST000453,622,5,2.848,2
HIST000454,623,5,3.061,2
HIST000455,624,5,3.582,2
HIST000456,625,5,3.319,2
HIST000457,626,5,3.256,2
HIST000458,627,5,2.127,2
HIST000459,628,5,3.219,2
HIST000460,629,5,3.925,2
HIST000461,630,5,2.834,2
HIST000462,631,5,3.117,2
HIST000463,632,5,3.269,2
HIST000464,633,5,2.901,2
HIST000465,634,5,3.72,2
HIST000466,635,5,3.225,2
HIST000467,636,5,3.654,2
HIST000468,637,5,3.656,2
HIST000469,638,5,3.289,2
HIST000470,639,5,3.564,2
HIST000471,640,5,2.496,2
HIST000472,641,5,2.557,2
HIST000473,642,5,3.708,3
HIST000474,643,5,3.142,10
HIST000475,644,5,2.978,2
HIST000476,645,5,3.67,8
HIST000477,646,5,3.388,11
HIST000478,647,5,3.893,1
HIST000479,648,5,1.623,1
HIST000480,649,5,3.043,1
HIST000481,650,5,2.953,1
HIST000482,651,5,2.669,1
HIST000483,652,5,3.337,1
HIST000484,653,5,3.026,1
HIST000485,654,5,2.344,1
HIST000486,655,5,3.244,1
HIST000487,656,5,3.464,1
HIST000488,657,5,3.712,1
HIST000489,658,5,3.796,1
HIST000490,659,5,4.0,1
HIST000491,660,5,3.595,1
HIST000492,661,5,3.64,1
HIST000493,662,5,2.41,1
HIST000494,663,5,3.488,1
HIST000495,664,5,3.133,1
HIST000496,665,5,2.931,1
HIST000497,666,5,2.938,1
HIST000498,667,5,3.253,1
HIST000499,668,5,3.163,1
HIST000500,669,5,2.906,1
HIST000501,670,5,3.505,1
HIST000502,671,5,2.753,1
HIST000503,672,5,3.177,1
HIST000504,673,5,3.518,1
HIST000505,674,5,3.491,1
HIST000506,675,5,3.255,1
HIST000507,676,5,2.953,1
HIST000508,677,5,3.159,1
HIST000509,678,5,3.225,1
HIST000510,679,5,3.73,1
HIST000511,680,5,3.015,1
HIST000512,681,5,1.916,1
HIST000513,682,5,2.389,1
HIST000514,683,5,2.31,1
HIST000515,684,5,3.147,1
HIST000516,685,5,3.285,1
HIST000517,686,5,3.025,1
HIST000518,687,5,2.832,1
HIST000519,688,5,3.285,1
HIST000520,689,5,3.035,1
HIST000521,690,5,4.0,1
HIST000522,691,5,2.441,1
HIST000523,692,5,3.081,1
HIST000524,693,5,2.987,1
HIST000525,694,5,2.292,1
HIST000526,695,5,2.375,12
HIST000527,696,5,2.953,3
HIST000528,697,5,3.392,5
HIST000529,698,5,3.379,1
