grade_id,student_id,assignment_id,score,submitted_on,term_id
264,38,7,83,2020-01-22,4
265,39,7,73,2020-01-22,4
266,638,7,68,2020-01-22,4
267,1,8,16,2020-02-04,3
268,2,8,16,2020-02-04,3
269,3,8,16,2020-02-04,3
270,4,8,16,2020-02-04,3
271,5,8,15,2020-02-04,3
272,7,8,12,2020-02-04,3
273,8,8,15,2020-02-04,3
274,9,8,17,2020-02-04,3
275,10,8,16,2020-02-04,3
276,11,8,13,2020-02-04,3
277,12,8,16,2020-02-04,3
278,13,8,13,2020-02-04,3
279,14,8,17,2020-02-04,3
280,15,8,15,2020-02-04,3
281,16,8,15,2020-02-04,3
282,17,8,17,2020-02-04,3
283,18,8,17,2020-02-04,3
284,19,8,15,2020-02-04,3
285,20,8,17,2020-02-04,3
286,21,8,15,2020-02-04,3
287,22,8,17,2020-02-04,3
288,23,8,18,2020-02-04,3
289,24,8,16,2020-02-04,3
290,25,8,14,2020-02-04,3
291,26,8,16,2020-02-04,3
292,27,8,15,2020-02-04,3
293,28,8,16,2020-02-04,3
294,29,8,15,2020-02-04,3
295,31,8,17,2020-02-04,3
296,32,8,16,2020-02-04,3
297,33,8,16,2020-02-04,3
298,34,8,16,2020-02-04,3
299,35,8,17,2020-02-04,3
300,36,8,10,2020-02-04,3
301,37,8,14,2020-02-04,3
302,38,8,17,2020-02-04,3
303,39,8,14,2020-02-04,3
304,638,8,15,2020-02-04,3
305,1,9,14,2020-04-18,4
306,2,9,11,2020-04-18,4
307,3,9,13,2020-04-18,4
308,4,9,11,2020-04-18,4
309,5,9,12,2020-04-18,4
310,7,9,11,2020-04-18,4
311,8,9,13,2020-04-18,4
312,9,9,11,2020-04-18,4
313,10,9,10,2020-04-18,4
314,11,9,13,2020-04-18,4
315,12,9,11,2020-04-18,4
316,13,9,12,2020-04-18,4
317,14,9,11,2020-04-18,4
318,15,9,11,2020-04-18,4
319,16,9,11,2020-04-18,4
320,17,9,1,2020-04-18,4
321,18,9,10,2020-04-18,4
322,19,9,11,2020-04-18,4
323,20,9,13,2020-04-18,4
324,21,9,13,2020-04-18,4
325,22,9,11,2020-04-18,4
326,23,9,12,2020-04-18,4
327,24,9,12,2020-04-18,4
328,25,9,11,2020-04-18,4
329,26,9,13,2020-04-18,4
330,27,9,14,2020-04-18,4
331,28,9,13,2020-04-18,4
332,29,9,13,2020-04-18,4
333,31,9,12,2020-04-18,4
334,32,9,11,2020-04-18,4
335,33,9,13,2020-04-18,4
336,34,9,12,2020-04-18,4
337,35,9,14,2020-04-18,4
338,36,9,12,2020-04-18,4
339,37,9,13,2020-04-18,4
340,38,9,13,2020-04-18,4
341,39,9,11,2020-04-18,4
342,638,9,12,2020-04-18,4
343,1,10,17,2020-05-20,1
344,2,10,15,2020-05-20,1
345,3,10,18,2020-05-20,1
346,4,10,15,2020-05-20,1
347,5,10,18,2020-05-20,1
348,7,10,17,2020-05-20,1
349,8,10,17,2020-05-20,1
350,9,10,18,2020-05-20,1
351,10,10,17,2020-05-20,1
352,11,10,17,2020-05-20,1
353,12,10,15,2020-05-20,1
354,13,10,15,2020-05-20,1
355,14,10,15,2020-05-20,1
356,15,10,15,2020-05-20,1
357,16,10,18,2020-05-20,1
358,17,10,15,2020-05-20,1
359,18,10,16,2020-05-20,1
360,19,10,18,2020-05-20,1
361,20,10,17,2020-05-20,1
362,21,10,17,2020-05-20,1
363,22,10,14,2020-05-20,1
364,23,10,17,2020-05-20,1
365,24,10,17,2020-05-20,1
366,25,10,17,2020-05-20,1
367,26,10,17,2020-05-20,1
368,27,10,15,2020-05-20,1
369,28,10,14,2020-05-20,1
370,29,10,14,2020-05-20,1
371,31,10,14,2020-05-20,1
372,32,10,17,2020-05-20,1
373,33,10,13,2020-05-20,1
374,34,10,16,2020-05-20,1
375,35,10,15,2020-05-20,1
376,36,10,17,2020-05-20,1
377,37,10,17,2020-05-20,1
378,38,10,17,2020-05-20,1
379,39,10,16,2020-05-20,1
380,638,10,15,2020-05-20,1
381,1,11,65,2019-11-30,2
382,2,11,66,2019-11-30,2
383,3,11,71,2019-11-30,2
384,4,11,67,2019-11-30,2
385,5,11,67,2019-11-30,2
386,7,11,80,2019-11-30,2
387,8,11,68,2019-11-30,2
388,9,11,65,2019-11-30,2
389,10,11,67,2019-11-30,2
390,11,11,80,2019-11-30,2
391,12,11,66,2019-11-30,2
392,13,11,65,2019-11-30,2
393,14,11,56,2019-11-30,2
394,15,11,74,2019-11-30,2
395,16,11,78,2019-11-30,2
396,17,11,70,2019-11-30,2
397,18,11,70,2019-11-30,2
398,19,11,68,2019-11-30,2
399,20,11,66,2019-11-30,2
400,21,11,74,2019-11-30,2
401,22,11,65,2019-11-30,2
402,23,11,62,2019-11-30,2
403,24,11,73,2019-11-30,2
404,25,11,70,2019-11-30,2
405,26,11,60,2019-11-30,2
406,27,11,72,2019-11-30,2
407,28,11,79,2019-11-30,2
408,29,11,74,2019-11-30,2
409,31,11,32,2019-11-30,2
410,32,11,74,2019-11-30,2
411,33,11,68,2019-11-30,2
412,34,11,80,2019-11-30,2
413,35,11,74,2019-11-30,2
414,36,11,75,2019-11-30,2
415,37,11,70,2019-11-30,2
416,38,11,75,2019-11-30,2
417,39,11,68,2019-11-30,2
418,638,11,76,2019-11-30,2
419,1,12,62,2019-12-10,2
420,2,12,57,2019-12-10,2
421,3,12,69,2019-12-10,2
422,4,12,59,2019-12-10,2
423,5,12,55,2019-12-10,2
424,7,12,69,2019-12-10,2
425,8,12,68,2019-12-10,2
426,9,12,60,2019-12-10,2
427,10,12,60,2019-12-10,2
428,11,12,63,2019-12-10,2
429,12,12,63,2019-12-10,2
430,13,12,57,2019-12-10,2
431,14,12,48,2019-12-10,2
432,15,12,69,2019-12-10,2
433,16,12,59,2019-12-10,2
434,17,12,69,2019-12-10,2
435,18,12,68,2019-12-10,2
436,19,12,69,2019-12-10,2
437,20,12,62,2019-12-10,2
438,21,12,58,2019-12-10,2
439,22,12,53,2019-12-10,2
440,23,12,58,2019-12-10,2
441,24,12,61,2019-12-10,2
442,25,12,60,2019-12-10,2
443,26,12,56,2019-12-10,2
444,27,12,55,2019-12-10,2
445,28,12,58,2019-12-10,2
446,29,12,58,2019-12-10,2
447,31,12,67,2019-12-10,2
448,32,12,61,2019-12-10,2
449,33,12,56,2019-12-10,2
450,34,12,66,2019-12-10,2
451,35,12,60,2019-12-10,2
452,36,12,66,2019-12-10,2
453,37,12,58,2019-12-10,2
454,38,12,65,2019-12-10,2
455,39,12,68,2019-12-10,2
456,638,12,65,2019-12-10,2
457,1,13,21,2020-01-27,2
458,2,13,18,2020-01-27,2
459,3,13,24,2020-01-27,2
460,4,13,18,2020-01-27,2
461,5,13,20,2020-01-27,2
462,7,13,24,2020-01-27,2
463,8,13,23,2020-01-27,2
464,9,13,22,2020-01-27,2
465,10,13,19,2020-01-27,2
466,11,13,21,2020-01-27,2
467,12,13,21,2020-01-27,2
468,13,13,10,2020-01-27,2
469,14,13,22,2020-01-27,2
470,15,13,18,2020-01-27,2
471,16,13,22,2020-01-27,2
472,17,13,21,2020-01-27,2
473,18,13,22,2020-01-27,2
474,19,13,24,2020-01-27,2
475,20,13,18,2020-01-27,2
476,21,13,20,2020-01-27,2
477,22,13,21,2020-01-27,2
478,23,13,24,2020-01-27,2
479,24,13,21,2020-01-27,2
480,25,13,24,2020-01-27,2
481,26,13,21,2020-01-27,2
482,27,13,24,2020-01-27,2
483,28,13,19,2020-01-27,2
484,29,13,17,2020-01-27,2
485,31,13,21,2020-01-27,2
486,32,13,9,2020-01-27,2
487,33,13,20,2020-01-27,2
488,34,13,11,2020-01-27,2
489,35,13,20,2020-01-27,2
490,36,13,19,2020-01-27,2
491,37,13,21,2020-01-27,2
492,38,13,20,2020-01-27,2
493,39,13,23,2020-01-27,2
494,638,13,22,2020-01-27,2
495,1,14,84,2020-01-06,4
496,2,14,86,2020-01-06,4
497,3,14,73,2020-01-06,4
498,4,14,80,2020-01-06,4
499,5,14,81,2020-01-06,4
500,7,14,78,2020-01-06,4
501,8,14,79,2020-01-06,4
502,9,14,90,2020-01-06,4
503,10,14,82,2020-01-06,4
504,11,14,85,2020-01-06,4
505,12,14,8,2020-01-06,4
506,13,14,38,2020-01-06,4
507,14,14,78,2020-01-06,4
508,15,14,93,2020-01-06,4
509,16,14,92,2020-01-06,4
510,17,14,84,2020-01-06,4
511,18,14,90,2020-01-06,4
512,19,14,78,2020-01-06,4
513,20,14,81,2020-01-06,4
514,21,14,1,2020-01-06,4
515,22,14,76,2020-01-06,4
516,23,14,91,2020-01-06,4
517,24,14,91,2020-01-06,4
518,25,14,90,2020-01-06,4
519,26,14,93,2020-01-06,4
520,27,14,83,2020-01-06,4
521,28,14,84,2020-01-06,4
522,29,14,82,2020-01-06,4
523,31,14,77,2020-01-06,4
524,32,14,79,2020-01-06,4
525,33,14,76,2020-01-06,4
526,34,14,66,2020-01-06,4
527,35,14,91,2020-01-06,4
528,36,14,76,2020-01-06,4
529,37,14,78,2020-01-06,4
530,38,14,81,2020-01-06,4
531,39,14,80,2020-01-06,4
532,638,14,78,2020-01-06,4
533,1,15,56,2019-12-18,3
534,2,15,6,2019-12-18,3
535,3,15,51,2019-12-18,3
536,4,15,62,2019-12-18,3
537,5,15,51,2019-12-18,3
538,7,15,51,2019-12-18,3
539,8,15,13,2019-12-18,3
540,9,15,60,2019-12-18,3
541,10,15,60,2019-12-18,3
542,11,15,57,2019-12-18,3
543,12,15,55,2019-12-18,3
544,13,15,56,2019-12-18,3
545,14,15,56,2019-12-18,3
546,15,15,51,2019-12-18,3
547,16,15,54,2019-12-18,3
548,17,15,62,2019-12-18,3
549,18,15,57,2019-12-18,3
550,19,15,51,2019-12-18,3
551,20,15,57,2019-12-18,3
552,21,15,48,2019-12-18,3
553,22,15,48,2019-12-18,3
554,23,15,56,2019-12-18,3
555,24,15,60,2019-12-18,3
556,25,15,54,2019-12-18,3
557,26,15,49,2019-12-18,3
558,27,15,55,2019-12-18,3
559,28,15,59,2019-12-18,3
560,29,15,57,2019-12-18,3
561,31,15,57,2019-12-18,3
562,32,15,59,2019-12-18,3
563,33,15,52,2019-12-18,3
564,34,15,45,2019-12-18,3
565,35,15,62,2019-12-18,3
566,36,15,58,2019-12-18,3
567,37,15,57,2019-12-18,3
568,38,15,54,2019-12-18,3
569,39,15,45,2019-12-18,3
570,638,15,62,2019-12-18,3
571,1,16,29,2020-02-17,4
572,2,16,31,2020-02-17,4
573,3,16,27,2020-02-17,4
574,4,16,26,2020-02-17,4
575,5,16,30,2020-02-17,4
576,7,16,27,2020-02-17,4
577,8,16,25,2020-02-17,4
578,9,16,23,2020-02-17,4
579,10,16,24,2020-02-17,4
580,11,16,26,2020-02-17,4
581,12,16,29,2020-02-17,4
582,13,16,27,2020-02-17,4
583,14,16,29,2020-02-17,4
584,15,16,26,2020-02-17,4
585,16,16,24,2020-02-17,4
586,17,16,26,2020-02-17,4
587,18,16,28,2020-02-17,4
588,19,16,28,2020-02-17,4
589,20,16,27,2020-02-17,4
590,21,16,25,2020-02-17,4
591,22,16,28,2020-02-17,4
592,23,16,29,2020-02-17,4
593,24,16,22,2020-02-17,4
594,25,16,25,2020-02-17,4
595,26,16,25,2020-02-17,4
596,27,16,30,2020-02-17,4
597,28,16,28,2020-02-17,4
598,29,16,28,2020-02-17,4
599,31,16,29,2020-02-17,4
600,32,16,25,2020-02-17,4
601,33,16,27,2020-02-17,4
602,34,16,27,2020-02-17,4
603,35,16,24,2020-02-17,4
604,36,16,26,2020-02-17,4
605,37,16,25,2020-02-17,4
606,38,16,24,2020-02-17,4
607,39,16,23,2020-02-17,4
608,638,16,28,2020-02-17,4
609,1,17,68,2019-10-16,4
610,2,17,67,2019-10-16,4
611,3,17,61,2019-10-16,4
612,4,17,73,2019-10-16,4
613,5,17,60,2019-10-16,4
614,7,17,65,2019-10-16,4
615,8,17,68,2019-10-16,4
616,9,17,50,2019-10-16,4
617,10,17,64,2019-10-16,4
618,11,17,73,2019-10-16,4
619,12,17,73,2019-10-16,4
620,13,17,68,2019-10-16,4
621,14,17,62,2019-10-16,4
622,15,17,61,2019-10-16,4
623,16,17,60,2019-10-16,4
624,17,17,70,2019-10-16,4
625,18,17,73,2019-10-16,4
626,19,17,63,2019-10-16,4
627,20,17,73,2019-10-16,4
628,21,17,68,2019-10-16,4
629,22,17,58,2019-10-16,4
630,23,17,69,2019-10-16,4
631,24,17,64,2019-10-16,4
632,25,17,62,2019-10-16,4
633,26,17,62,2019-10-16,4
634,27,17,63,2019-10-16,4
635,28,17,59,2019-10-16,4
636,29,17,59,2019-10-16,4
637,31,17,66,2019-10-16,4
638,32,17,66,2019-10-16,4
639,33,17,27,2019-10-16,4
640,34,17,63,2019-10-16,4
641,35,17,51,2019-10-16,4
642,36,17,61,2019-10-16,4
643,37,17,66,2019-10-16,4
644,38,17,72,2019-10-16,4
645,39,17,73,2019-10-16,4
646,638,17,68,2019-10-16,4
647,1,18,38,2019-10-18,1
648,2,18,44,2019-10-18,1
649,3,18,19,2019-10-18,1
650,4,18,43,2019-10-18,1
651,5,18,0,2019-10-18,1
652,7,18,33,2019-10-18,1
653,8,18,38,2019-10-18,1
654,9,18,41,2019-10-18,1
655,10,18,35,2019-10-18,1
656,11,18,39,2019-10-18,1
657,12,18,34,2019-10-18,1
658,13,18,36,2019-10-18,1
659,14,18,37,2019-10-18,1
660,15,18,33,2019-10-18,1
661,16,18,40,2019-10-18,1
662,17,18,39,2019-10-18,1
663,18,18,33,2019-10-18,1
664,19,18,42,2019-10-18,1
665,20,18,43,2019-10-18,1
666,21,18,44,2019-10-18,1
667,22,18,38,2019-10-18,1
668,23,18,33,2019-10-18,1
669,24,18,37,2019-10-18,1
670,25,18,42,2019-10-18,1
671,26,18,6,2019-10-18,1
672,27,18,40,2019-10-18,1
673,28,18,37,2019-10-18,1
674,29,18,37,2019-10-18,1
675,31,18,39,2019-10-18,1
676,32,18,42,2019-10-18,1
677,33,18,40,2019-10-18,1
678,34,18,40,2019-10-18,1
679,35,18,37,2019-10-18,1
680,36,18,44,2019-10-18,1
681,37,18,43,2019-10-18,1
682,38,18,38,2019-10-18,1
683,39,18,41,2019-10-18,1
684,638,18,44,2019-10-18,1
685,1,19,24,2020-02-02,2
686,2,19,6,2020-02-02,2
687,3,19,41,2020-02-02,2
688,4,19,38,2020-02-02,2
689,5,19,42,2020-02-02,2
690,7,19,25,2020-02-02,2
691,8,19,41,2020-02-02,2
692,9,19,42,2020-02-02,2
693,10,19,39,2020-02-02,2
694,11,19,39,2020-02-02,2
695,12,19,44,2020-02-02,2
696,13,19,40,2020-02-02,2
697,14,19,35,2020-02-02,2
698,15,19,33,2020-02-02,2
699,16,19,16,2020-02-02,2
700,17,19,32,2020-02-02,2
701,18,19,35,2020-02-02,2
702,19,19,25,2020-02-02,2
703,20,19,42,2020-02-02,2
704,21,19,37,2020-02-02,2
705,22,19,40,2020-02-02,2
706,23,19,44,2020-02-02,2
707,24,19,31,2020-02-02,2
708,25,19,36,2020-02-02,2
709,26,19,37,2020-02-02,2
710,27,19,37,2020-02-02,2
711,28,19,29,2020-02-02,2
712,29,19,43,2020-02-02,2
713,31,19,38,2020-02-02,2
714,32,19,35,2020-02-02,2
715,33,19,36,2020-02-02,2
716,34,19,39,2020-02-02,2
717,35,19,38,2020-02-02,2
718,36,19,36,2020-02-02,2
719,37,19,39,2020-02-02,2
720,38,19,41,2020-02-02,2
721,39,19,39,2020-02-02,2
722,638,19,38,2020-02-02,2
723,1,20,12,2020-04-15,2
724,2,20,14,2020-04-15,2
725,3,20,6,2020-04-15,2
726,4,20,13,2020-04-15,2
727,5,20,14,2020-04-15,2
728,7,20,13,2020-04-15,2
729,8,20,11,2020-04-15,2
730,9,20,12,2020-04-15,2
731,10,20,14,2020-04-15,2
732,11,20,12,2020-04-15,2
733,12,20,12,2020-04-15,2
734,13,20,12,2020-04-15,2
735,14,20,11,2020-04-15,2
736,15,20,12,2020-04-15,2
737,16,20,11,2020-04-15,2
738,17,20,11,2020-04-15,2
739,18,20,11,2020-04-15,2
740,19,20,12,2020-04-15,2
741,20,20,12,2020-04-15,2
742,21,20,13,2020-04-15,2
743,22,20,12,2020-04-15,2
744,23,20,12,2020-04-15,2
745,24,20,13,2020-04-15,2
746,25,20,11,2020-04-15,2
747,26,20,11,2020-04-15,2
748,27,20,14,2020-04-15,2
749,28,20,12,2020-04-15,2
750,29,20,0,2020-04-15,2
751,31,20,11,2020-04-15,2
752,32,20,6,2020-04-15,2
753,33,20,11,2020-04-15,2
754,34,20,13,2020-04-15,2
755,35,20,11,2020-04-15,2
756,36,20,11,2020-04-15,2
757,37,20,12,2020-04-15,2
758,38,20,13,2020-04-15,2
759,39,20,13,2020-04-15,2
760,638,20,13,2020-04-15,2
761,1,21,85,2020-05-23,4
762,2,21,89,2020-05-23,4
763,3,21,77,2020-05-23,4
764,4,21,92,2020-05-23,4
765,5,21,96,2020-05-23,4
766,7,21,82,2020-05-23,4
767,8,21,86,2020-05-23,4
768,9,21,86,2020-05-23,4
769,10,21,92,2020-05-23,4
770,11,21,82,2020-05-23,4
771,12,21,74,2020-05-23,4
772,13,21,78,2020-05-23,4
773,14,21,79,2020-05-23,4
774,15,21,79,2020-05-23,4
775,16,21,87,2020-05-23,4
776,17,21,86,2020-05-23,4
777,18,21,11,2020-05-23,4
778,19,21,84,2020-05-23,4
779,20,21,71,2020-05-23,4
780,21,21,85,2020-05-23,4
781,22,21,87,2020-05-23,4
782,23,21,90,2020-05-23,4
783,24,21,71,2020-05-23,4
784,25,21,96,2020-05-23,4
785,26,21,75,2020-05-23,4
786,27,21,91,2020-05-23,4
787,28,21,86,2020-05-23,4
788,29,21,95,2020-05-23,4
789,31,21,68,2020-05-23,4
790,32,21,75,2020-05-23,4
791,33,21,88,2020-05-23,4
792,34,21,85,2020-05-23,4
793,35,21,41,2020-05-23,4
794,36,21,81,2020-05-23,4
795,37,21,78,2020-05-23,4
796,38,21,88,2020-05-23,4
797,39,21,70,2020-05-23,4
798,638,21,96,2020-05-23,4
799,1,22,32,2020-03-11,2
800,2,22,28,2020-03-11,2
801,3,22,31,2020-03-11,2
802,4,22,29,2020-03-11,2
803,5,22,27,2020-03-11,2
804,7,22,29,2020-03-11,2
805,8,22,17,2020-03-11,2
806,9,22,32,2020-03-11,2
807,10,22,30,2020-03-11,2
808,11,22,28,2020-03-11,2
809,12,22,33,2020-03-11,2
810,13,22,27,2020-03-11,2
811,14,22,22,2020-03-11,2
812,15,22,28,2020-03-11,2
813,16,22,30,2020-03-11,2
814,17,22,31,2020-03-11,2
815,18,22,34,2020-03-11,2
816,19,22,27,2020-03-11,2
817,20,22,32,2020-03-11,2
818,21,22,27,2020-03-11,2
819,22,22,27,2020-03-11,2
820,23,22,26,2020-03-11,2
