payment_id,guardian_id,fee_type_id,amount_paid,payment_date
PAY000153,20,4,8767,2025-10-15
PAY000154,20,4,10411,2025-11-15
PAY000155,20,4,9716,2025-12-15
PAY000156,20,4,9526,2026-01-15
PAY000157,20,4,10157,2026-02-15
PAY000158,20,4,10301,2026-03-15
PAY000159,20,4,9970,2026-04-15
PAY000160,20,4,9701,2026-05-15
PAY000161,20,4,10247,2026-06-15
PAY000162,20,4,8563,2026-07-15
PAY000163,20,1,138,2025-08-14
PAY000164,22,4,9106,2025-08-15
PAY000165,22,1,137,2025-08-21
PAY000166,22,2,53,2025-08-18
PAY000167,23,4,9576,2025-08-15
PAY000168,23,4,10111,2025-09-15
PAY000169,23,4,9458,2025-10-15
PAY000170,23,4,9387,2025-11-15
PAY000171,23,4,8670,2025-12-15
PAY000172,23,4,8718,2026-01-15
PAY000173,23,4,8943,2026-02-15
PAY000174,23,4,8895,2026-03-15
PAY000175,23,4,10453,2026-04-15
PAY000176,23,4,9526,2026-05-15
PAY000177,23,4,9649,2026-06-15
PAY000178,23,4,9906,2026-07-15
PAY000179,23,1,120,2025-08-12
PAY000180,23,2,48,2025-08-20
PAY000181,24,4,9492,2025-08-15
PAY000182,24,4,10029,2025-09-15
PAY000183,24,4,9979,2025-10-15
PAY000184,24,4,9720,2025-11-15
PAY000185,24,4,8949,2025-12-15
PAY000186,24,4,10181,2026-01-15
PAY000187,24,4,9786,2026-02-15
PAY000188,24,4,9748,2026-03-15
PAY000189,24,4,9148,2026-04-15
PAY000190,24,1,125,2025-08-29
PAY000191,24,2,45,2025-08-12
PAY000192,26,4,8709,2025-08-15
PAY000193,26,4,10009,2025-09-15
PAY000194,26,4,9043,2025-10-15
PAY000195,26,4,9901,2025-11-15
PAY000196,26,4,9315,2025-12-15
PAY000197,26,4,10436,2026-01-15
PAY000198,26,4,9806,2026-02-15
PAY000199,26,4,8749,2026-03-15
PAY000200,26,4,8787,2026-04-15
PAY000201,26,1,134,2025-08-27
PAY000202,28,4,10086,2025-08-15
PAY000203,28,4,9694,2025-09-15
PAY000204,28,4,9226,2025-10-15
PAY000205,28,4,9633,2025-11-15
PAY000206,28,4,10188,2025-12-15
PAY000207,28,4,9390,2026-01-15
PAY000208,28,4,8589,2026-02-15
PAY000209,28,4,9693,2026-03-15
PAY000210,28,4,9871,2026-04-15
PAY000211,28,4,8691,2026-05-15
PAY000212,28,4,9423,2026-06-15
PAY000213,28,4,9541,2026-07-15
PAY000214,28,2,54,2025-08-20
PAY000215,29,4,9138,2025-08-15
PAY000216,29,4,10358,2025-09-15
PAY000217,29,4,9924,2025-10-15
PAY000218,29,4,10215,2025-11-15
PAY000219,29,4,9337,2025-12-15
PAY000220,29,4,8735,2026-01-15
PAY000221,29,4,9900,2026-02-15
PAY000222,29,4,9371,2026-03-15
PAY000223,29,4,9616,2026-04-15
PAY000224,29,1,127,2025-08-16
PAY000225,30,4,8782,2025-08-15
PAY000226,30,4,9473,2025-09-15
PAY000227,30,4,10242,2025-10-15
PAY000228,30,4,10283,2025-11-15
PAY000229,30,4,10383,2025-12-15
PAY000230,30,4,9956,2026-01-15
PAY000231,30,4,9110,2026-02-15
PAY000232,30,4,8722,2026-03-15
PAY000233,30,4,10298,2026-04-15
PAY000234,30,1,133,2025-08-13
PAY000235,30,2,50,2025-08-18
PAY000236,31,4,9547,2025-08-15
PAY000237,31,4,9470,2025-09-15
PAY000238,31,4,10210,2025-10-15
PAY000239,31,4,8687,2025-11-15
PAY000240,31,4,9959,2025-12-15
PAY000241,31,4,8623,2026-01-15
PAY000242,31,4,9525,2026-02-15
PAY000243,31,4,9404,2026-03-15
PAY000244,31,4,9558,2026-04-15
PAY000245,31,2,45,2025-08-11
PAY000246,32,4,10393,2025-08-15
PAY000247,32,4,10120,2025-09-15
PAY000248,32,4,9716,2025-10-15
PAY000249,32,4,10023,2025-11-15
PAY000250,32,4,8994,2025-12-15
PAY000251,32,4,9746,2026-01-15
PAY000252,32,4,8729,2026-02-15
PAY000253,32,4,10270,2026-03-15
PAY000254,32,4,10304,2026-04-15
PAY000255,32,1,119,2025-08-21
PAY000256,32,2,54,2025-08-20
PAY000257,33,4,8991,2025-08-15
PAY000258,33,4,10326,2025-09-15
PAY000259,33,4,10165,2025-10-15
PAY000260,33,4,9228,2025-11-15
PAY000261,33,4,8942,2025-12-15
PAY000262,33,4,9628,2026-01-15
PAY000263,33,4,10071,2026-02-15
PAY000264,33,4,9566,2026-03-15
PAY000265,33,4,9262,2026-04-15
PAY000266,33,2,53,2025-08-29
PAY000267,34,4,10286,2025-08-15
PAY000268,34,4,9662,2025-09-15
PAY000269,34,4,10267,2025-10-15
PAY000270,34,4,10057,2025-11-15
PAY000271,34,4,10033,2025-12-15
PAY000272,34,4,8626,2026-01-15
PAY000273,34,4,9784,2026-02-15
PAY000274,34,4,10383,2026-03-15
PAY000275,34,4,9617,2026-04-15
PAY000276,34,1,125,2025-08-13
PAY000277,35,4,9177,2025-08-15
PAY000278,35,4,8944,2025-09-15
PAY000279,35,4,9161,2025-10-15
PAY000280,35,4,8906,2025-11-15
PAY000281,35,4,9392,2025-12-15
PAY000282,35,4,10275,2026-01-15
PAY000283,35,4,9158,2026-02-15
PAY000284,35,4,9112,2026-03-15
PAY000285,35,4,8908,2026-04-15
PAY000286,35,1,122,2025-08-11
PAY000287,35,2,53,2025-08-30
PAY000288,36,4,9777,2025-08-15
PAY000289,36,4,10089,2025-09-15
PAY000290,36,4,10231,2025-10-15
PAY000291,36,4,9330,2025-11-15
PAY000292,36,4,9176,2025-12-15
PAY000293,36,4,10165,2026-01-15
PAY000294,36,4,8672,2026-02-15
PAY000295,36,4,9941,2026-03-15
PAY000296,36,4,9587,2026-04-15
PAY000297,36,1,139,2025-08-28
PAY000298,36,2,51,2025-08-24
PAY000299,37,4,8722,2025-08-15
PAY000300,37,4,9751,2025-09-15
PAY000301,37,4,9169,2025-10-15
PAY000302,37,4,10237,2025-11-15
PAY000303,37,4,9485,2025-12-15
PAY000304,37,4,9062,2026-01-15
PAY000305,37,4,9133,2026-02-15
PAY000306,37,4,8844,2026-03-15
PAY000307,37,4,9762,2026-04-15
PAY000308,37,2,54,2025-08-20
PAY000309,38,4,10323,2025-08-15
PAY000310,38,4,8741,2025-09-15
PAY000311,38,4,8872,2025-10-15
PAY000312,38,4,10017,2025-11-15
PAY000313,38,4,9586,2025-12-15
PAY000314,38,4,9253,2026-01-15
PAY000315,38,4,9522,2026-02-15
PAY000316,38,4,8739,2026-03-15
PAY000317,38,4,9847,2026-04-15
PAY000318,38,1,134,2025-08-11
PAY000319,38,2,45,2025-08-20
PAY000320,39,4,9548,2025-08-15
PAY000321,39,4,10343,2025-09-15
PAY000322,39,4,9830,2025-10-15
PAY000323,39,4,9039,2025-11-15
PAY000324,39,4,9940,2025-12-15
PAY000325,39,4,9481,2026-01-15
PAY000326,39,4,8802,2026-02-15
PAY000327,39,4,10069,2026-03-15
PAY000328,39,4,9817,2026-04-15
PAY000329,39,1,139,2025-08-13
PAY000330,39,2,45,2025-08-17
PAY000331,40,4,9152,2025-08-15
PAY000332,40,4,9777,2025-09-15
PAY000333,40,4,9260,2025-10-15
PAY000334,40,4,8954,2025-11-15
PAY000335,40,4,10042,2025-12-15
PAY000336,40,4,9870,2026-01-15
PAY000337,40,4,10326,2026-02-15
PAY000338,40,4,8904,2026-03-15
PAY000339,40,4,9087,2026-04-15
PAY000340,40,4,9650,2026-05-15
PAY000341,40,4,9187,2026-06-15
PAY000342,40,4,9710,2026-07-15
PAY000343,40,1,133,2025-08-10
PAY000344,40,2,50,2025-08-17
PAY000345,41,4,10281,2025-08-15
PAY000346,41,4,9969,2025-09-15
PAY000347,41,4,10145,2025-10-15
PAY000348,41,4,8737,2025-11-15
PAY000349,41,4,10130,2025-12-15
PAY000350,41,4,8902,2026-01-15
PAY000351,41,4,8995,2026-02-15
PAY000352,41,4,9713,2026-03-15
PAY000353,41,4,9133,2026-04-15
PAY000354,41,1,142,2025-08-22
PAY000355,42,4,9821,2025-08-15
PAY000356,42,4,8580,2025-09-15
PAY000357,42,4,8602,2025-10-15
PAY000358,42,4,9002,2025-11-15
PAY000359,42,4,9436,2025-12-15
PAY000360,42,4,9407,2026-01-15
PAY000361,42,4,10359,2026-02-15
PAY000362,42,4,9404,2026-03-15
PAY000363,42,4,8793,2026-04-15
PAY000364,42,2,53,2025-08-16
PAY000365,44,4,8770,2025-08-15
PAY000366,44,4,8964,2025-09-15
PAY000367,44,4,8878,2025-10-15
PAY000368,44,4,9258,2025-11-15
PAY000369,44,4,10062,2025-12-15
PAY000370,44,4,9667,2026-01-15
PAY000371,44,4,9530,2026-02-15
PAY000372,44,4,9326,2026-03-15
PAY000373,44,4,9254,2026-04-15
PAY000374,44,1,120,2025-08-24
PAY000375,44,2,52,2025-08-11
PAY000376,46,4,10421,2025-08-15
PAY000377,46,4,10292,2025-09-15
PAY000378,46,4,9527,2025-10-15
PAY000379,46,4,9680,2025-11-15
PAY000380,46,4,10044,2025-12-15
PAY000381,46,4,10386,2026-01-15
PAY000382,46,4,9998,2026-02-15
PAY000383,46,4,10401,2026-03-15
PAY000384,46,4,9614,2026-04-15
PAY000385,46,1,138,2025-08-22
PAY000386,46,2,47,2025-08-20
PAY000387,47,4,10331,2025-08-15
PAY000388,47,4,9752,2025-09-15
PAY000389,47,4,10217,2025-10-15
PAY000390,47,4,8576,2025-11-15
PAY000391,47,4,9749,2025-12-15
PAY000392,47,4,10460,2026-01-15
PAY000393,47,4,9907,2026-02-15
PAY000394,47,4,9344,2026-03-15
PAY000395,47,4,9066,2026-04-15
PAY000396,47,2,52,2025-08-24
PAY000397,48,4,9673,2025-08-15
PAY000398,48,4,9444,2025-09-15
PAY000399,48,4,8921,2025-10-15
PAY000400,48,4,9249,2025-11-15
PAY000401,48,4,9311,2025-12-15
PAY000402,48,4,9193,2026-01-15
PAY000403,48,4,9808,2026-02-15
PAY000404,48,4,8689,2026-03-15
PAY000405,48,4,9719,2026-04-15
PAY000406,48,1,126,2025-08-30
PAY000407,48,2,54,2025-08-24
PAY000408,50,4,10036,2025-08-15
PAY000409,50,4,10188,2025-09-15
PAY000410,50,4,10113,2025-10-15
PAY000411,50,4,10402,2025-11-15
PAY000412,50,4,9341,2025-12-15
PAY000413,50,4,8910,2026-01-15
PAY000414,50,4,8790,2026-02-15
PAY000415,50,4,9111,2026-03-15
PAY000416,50,4,9138,2026-04-15
PAY000417,50,1,130,2025-08-22
PAY000418,50,2,50,2025-08-30
PAY000419,52,4,9007,2025-08-15
PAY000420,52,4,10125,2025-09-15
PAY000421,52,4,8892,2025-10-15
PAY000422,52,4,9848,2025-11-15
PAY000423,52,4,9255,2025-12-15
PAY000424,52,4,10350,2026-01-15
PAY000425,52,4,8992,2026-02-15
PAY000426,52,4,9578,2026-03-15
PAY000427,52,4,9025,2026-04-15
PAY000428,52,4,9100,2026-05-15
PAY000429,52,4,9039,2026-06-15
PAY000430,52,4,10367,2026-07-15
PAY000431,52,1,130,2025-08-18
PAY000432,52,2,54,2025-08-17
PAY000433,53,4,9002,2025-08-15
PAY000434,53,4,9715,2025-09-15
PAY000435,53,4,10344,2025-10-15
PAY000436,53,4,8975,2025-11-15
PAY000437,53,4,8919,2025-12-15
PAY000438,53,4,9806,2026-01-15
PAY000439,53,4,10211,2026-02-15
PAY000440,53,4,9702,2026-03-15
PAY000441,53,4,9593,2026-04-15
PAY000442,53,1,125,2025-08-30
PAY000443,53,2,45,2025-08-19
PAY000444,55,4,9557,2025-08-15
PAY000445,55,4,10016,2025-09-15
PAY000446,55,4,9313,2025-10-15
PAY000447,55,4,9767,2025-11-15
PAY000448,55,4,10403,2025-12-15
PAY000449,55,4,9234,2026-01-15
PAY000450,55,4,9476,2026-02-15
PAY000451,55,4,9109,2026-03-15
PAY000452,55,4,9034,2026-04-15
PAY000453,55,4,10178,2026-05-15
PAY000454,55,4,9136,2026-06-15
PAY000455,55,4,8708,2026-07-15
PAY000456,55,1,136,2025-08-23
PAY000457,55,2,53,2025-08-29
PAY000458,56,4,8706,2025-08-15
PAY000459,56,4,9136,2025-09-15
PAY000460,56,4,8584,2025-10-15
PAY000461,56,4,10329,2025-11-15
PAY000462,56,4,9633,2025-12-15
PAY000463,56,4,10407,2026-01-15
PAY000464,56,4,8610,2026-02-15
PAY000465,56,4,10334,2026-03-15
PAY000466,56,4,10043,2026-04-15
PAY000467,56,1,130,2025-08-18
PAY000468,56,2,54,2025-08-19
PAY000469,58,4,9786,2025-08-15
PAY000470,58,4,9239,2025-09-15
PAY000471,58,4,10060,2025-10-15
PAY000472,58,4,10378,2025-11-15
PAY000473,58,4,8999,2025-12-15
PAY000474,58,4,8818,2026-01-15
PAY000475,58,4,10191,2026-02-15
PAY000476,58,4,9681,2026-03-15
PAY000477,58,4,8948,2026-04-15
PAY000478,58,4,8906,2026-05-15
PAY000479,58,4,9203,2026-06-15
PAY000480,58,4,8922,2026-07-15
PAY000481,58,1,132,2025-08-18
PAY000482,58,2,52,2025-08-13
PAY000483,59,4,9237,2025-08-15
PAY000484,59,4,9559,2025-09-15
PAY000485,59,4,8669,2025-10-15
PAY000486,59,4,9633,2025-11-15
PAY000487,59,4,10176,2025-12-15
PAY000488,59,4,8787,2026-01-15
PAY000489,59,4,9956,2026-02-15
PAY000490,59,4,9951,2026-03-15
PAY000491,59,4,9148,2026-04-15
PAY000492,59,1,138,2025-08-12
PAY000493,59,2,47,2025-08-24
PAY000494,60,4,9186,2025-08-15
PAY000495,60,4,8620,2025-09-15
PAY000496,60,4,9400,2025-10-15
PAY000497,60,4,8743,2025-11-15
PAY000498,60,4,8652,2025-12-15
PAY000499,60,4,9954,2026-01-15
PAY000500,60,4,9215,2026-02-15
PAY000501,60,4,9874,2026-03-15
PAY000502,60,4,10187,2026-04-15
PAY000503,62,4,10382,2025-08-15
PAY000504,62,4,9114,2025-09-15
PAY000505,62,4,8623,2025-10-15
PAY000506,62,4,9668,2025-11-15
PAY000507,62,4,10004,2025-12-15
PAY000508,62,4,10129,2026-01-15
PAY000509,62,4,8571,2026-02-15
PAY000510,62,4,9082,2026-03-15
PAY000511,62,4,10033,2026-04-15
PAY000512,62,1,119,2025-08-30
PAY000513,62,2,54,2025-08-28
PAY000514,63,4,9213,2025-08-15
PAY000515,63,1,118,2025-08-23
PAY000516,63,2,49,2025-08-10
PAY000517,64,4,10106,2025-08-15
PAY000518,64,4,10064,2025-09-15
PAY000519,64,4,10440,2025-10-15
PAY000520,64,4,8872,2025-11-15
PAY000521,64,4,8605,2025-12-15
PAY000522,64,4,10045,2026-01-15
PAY000523,64,4,9956,2026-02-15
PAY000524,64,4,9275,2026-03-15
PAY000525,64,4,9660,2026-04-15
PAY000526,64,4,9930,2026-05-15
PAY000527,64,4,10178,2026-06-15
PAY000528,64,4,8864,2026-07-15
PAY000529,66,4,8843,2025-08-15
PAY000530,66,4,10199,2025-09-15
PAY000531,66,4,10381,2025-10-15
PAY000532,66,4,9082,2025-11-15
PAY000533,66,4,8631,2025-12-15
PAY000534,66,4,9091,2026-01-15
PAY000535,66,4,9784,2026-02-15
PAY000536,66,4,9477,2026-03-15
PAY000537,66,4,8948,2026-04-15
PAY000538,66,4,9936,2026-05-15
PAY000539,66,4,9502,2026-06-15
PAY000540,66,4,9083,2026-07-15
PAY000541,66,2,48,2025-08-22
PAY000542,68,4,8901,2025-08-15
PAY000543,68,4,9866,2025-09-15
PAY000544,68,4,9618,2025-10-15
PAY000545,68,4,10336,2025-11-15
PAY000546,68,4,9995,2025-12-15
PAY000547,68,4,9367,2026-01-15
PAY000548,68,4,9952,2026-02-15
PAY000549,68,4,10449,2026-03-15
PAY000550,68,4,9860,2026-04-15
PAY000551,68,2,52,2025-08-13
PAY000552,69,4,9168,2025-08-15
PAY000553,69,4,9642,2025-09-15
PAY000554,69,4,8592,2025-10-15
PAY000555,69,4,8903,2025-11-15
PAY000556,69,4,9311,2025-12-15
PAY000557,69,4,8919,2026-01-15
PAY000558,69,4,9644,2026-02-15
PAY000559,69,4,9323,2026-03-15
PAY000560,69,4,10300,2026-04-15
PAY000561,69,1,119,2025-08-11
PAY000562,69,2,47,2025-08-11
PAY000563,70,4,9988,2025-08-15
PAY000564,70,4,9252,2025-09-15
PAY000565,70,4,9337,2025-10-15
PAY000566,70,4,9879,2025-11-15
PAY000567,70,4,9359,2025-12-15
PAY000568,70,4,8975,2026-01-15
PAY000569,70,4,8589,2026-02-15
PAY000570,70,4,9807,2026-03-15
PAY000571,70,4,9799,2026-04-15
PAY000572,70,1,123,2025-08-10
PAY000573,70,2,53,2025-08-12
PAY000574,71,4,9122,2025-08-15
PAY000575,71,4,9022,2025-09-15
PAY000576,71,4,9800,2025-10-15
PAY000577,71,4,8857,2025-11-15
PAY000578,71,4,8743,2025-12-15
PAY000579,71,4,9063,2026-01-15
PAY000580,71,4,8611,2026-02-15
PAY000581,71,4,9517,2026-03-15
PAY000582,71,4,9644,2026-04-15
PAY000583,71,1,130,2025-08-15
PAY000584,71,2,49,2025-08-24
PAY000585,72,4,9843,2025-08-15
PAY000586,72,4,8615,2025-09-15
PAY000587,72,4,8603,2025-10-15
PAY000588,72,4,9609,2025-11-15
PAY000589,72,4,9524,2025-12-15
PAY000590,72,4,9595,2026-01-15
PAY000591,72,4,8790,2026-02-15
PAY000592,72,4,8897,2026-03-15
PAY000593,72,4,9176,2026-04-15
PAY000594,72,1,125,2025-08-26
PAY000595,72,2,47,2025-08-10
PAY000596,74,4,9974,2025-08-15
PAY000597,74,4,9405,2025-09-15
PAY000598,74,4,9018,2025-10-15
PAY000599,74,4,9657,2025-11-15
PAY000600,74,4,8947,2025-12-15
PAY000601,74,4,9305,2026-01-15
PAY000602,74,4,10188,2026-02-15
PAY000603,74,4,9002,2026-03-15
PAY000604,74,4,8908,2026-04-15
PAY000605,74,4,10187,2026-05-15
PAY000606,74,4,10004,2026-06-15
PAY000607,74,4,8571,2026-07-15
PAY000608,74,1,121,2025-08-22
PAY000609,75,4,9539,2025-08-15
PAY000610,75,4,9686,2025-09-15
PAY000611,75,4,10200,2025-10-15
PAY000612,75,4,9657,2025-11-15
PAY000613,75,4,8872,2025-12-15
PAY000614,75,4,8991,2026-01-15
PAY000615,75,4,8754,2026-02-15
PAY000616,75,4,8830,2026-03-15
PAY000617,75,4,10264,2026-04-15
PAY000618,75,1,127,2025-08-16
PAY000619,75,2,49,2025-08-26
PAY000620,76,4,8585,2025-08-15
PAY000621,76,4,9013,2025-09-15
PAY000622,76,4,8948,2025-10-15
PAY000623,76,4,9586,2025-11-15
PAY000624,76,4,9739,2025-12-15
PAY000625,76,4,9268,2026-01-15
PAY000626,76,4,9787,2026-02-15
PAY000627,76,4,8669,2026-03-15
PAY000628,76,4,9241,2026-04-15
PAY000629,76,1,120,2025-08-16
PAY000630,76,2,51,2025-08-22
PAY000631,77,4,8574,2025-08-15
PAY000632,77,4,10401,2025-09-15
PAY000633,77,4,9298,2025-10-15
PAY000634,77,4,9099,2025-11-15
PAY000635,77,4,10103,2025-12-15
PAY000636,77,4,9772,2026-01-15
PAY000637,77,4,9914,2026-02-15
PAY000638,77,4,9075,2026-03-15
PAY000639,77,4,9288,2026-04-15
PAY000640,77,1,123,2025-08-19
PAY000641,77,2,50,2025-08-27
PAY000642,78,4,10060,2025-08-15
PAY000643,78,4,9982,2025-09-15
PAY000644,78,4,8787,2025-10-15
PAY000645,78,4,9626,2025-11-15
PAY000646,78,4,10151,2025-12-15
PAY000647,78,4,9862,2026-01-15
PAY000648,78,4,10241,2026-02-15
PAY000649,78,4,9106,2026-03-15
PAY000650,78,4,9665,2026-04-15
PAY000651,78,1,133,2025-08-12
PAY000652,78,2,46,2025-08-26
PAY000653,79,4,10459,2025-08-15
PAY000654,79,4,10083,2025-09-15
PAY000655,79,4,9766,2025-10-15
PAY000656,79,4,9738,2025-11-15
PAY000657,79,4,10221,2025-12-15
PAY000658,79,4,9990,2026-01-15
PAY000659,79,4,9140,2026-02-15
PAY000660,79,4,9404,2026-03-15
PAY000661,79,4,9086,2026-04-15
PAY000662,79,1,119,2025-08-18
PAY000663,79,2,48,2025-08-18
PAY000664,81,4,9799,2025-08-15
PAY000665,81,4,8680,2025-09-15
PAY000666,81,4,10338,2025-10-15
PAY000667,81,4,9459,2025-11-15
PAY000668,81,4,10434,2025-12-15
PAY000669,81,4,8590,2026-01-15
PAY000670,81,4,10437,2026-02-15
PAY000671,81,4,10053,2026-03-15
PAY000672,81,4,9019,2026-04-15
PAY000673,81,1,138,2025-08-21
PAY000674,81,2,50,2025-08-18
PAY000675,82,4,9553,2025-08-15
PAY000676,82,2,54,2025-08-17
PAY000677,83,4,8843,2025-08-15
PAY000678,83,4,8588,2025-09-15
PAY000679,83,4,8768,2025-10-15
PAY000680,83,4,8762,2025-11-15
PAY000681,83,4,10320,2025-12-15
PAY000682,83,4,10325,2026-01-15
PAY000683,83,4,8941,2026-02-15
PAY000684,83,4,8612,2026-03-15
PAY000685,83,4,9022,2026-04-15
PAY000686,83,4,8578,2026-05-15
PAY000687,83,4,9242,2026-06-15
PAY000688,83,4,8647,2026-07-15
PAY000689,83,1,127,2025-08-12
PAY000690,83,2,48,2025-08-24
PAY000691,85,4,9348,2025-08-15
PAY000692,85,4,9629,2025-09-15
PAY000693,85,4,9518,2025-10-15
PAY000694,85,4,10137,2025-11-15
PAY000695,85,4,10079,2025-12-15
PAY000696,85,4,9310,2026-01-15
PAY000697,85,4,10407,2026-02-15
PAY000698,85,4,9288,2026-03-15
PAY000699,85,4,9555,2026-04-15
PAY000700,85,1,125,2025-08-28
PAY000701,85,2,52,2025-08-24
PAY000702,87,4,10095,2025-08-15
