student_grade_history_id,student_id,school_year_id,gpa,grade_level_id
HIST000183,598,11,2.787,8
HIST000184,600,11,2.806,8
HIST000185,601,11,4.0,8
HIST000186,602,11,2.593,8
HIST000187,604,11,3.774,8
HIST000188,605,11,3.211,8
HIST000189,606,11,2.518,8
HIST000190,607,11,3.219,8
HIST000191,608,11,3.434,8
HIST000192,609,11,3.318,8
HIST000193,610,11,2.806,8
HIST000194,611,11,3.501,8
HIST000195,612,11,2.799,8
HIST000196,613,11,2.934,8
HIST000197,614,11,3.206,8
HIST000198,615,11,3.903,8
HIST000199,616,11,3.496,8
HIST000200,617,11,2.773,8
HIST000201,618,11,2.855,8
HIST000202,619,11,2.872,8
HIST000203,620,11,3.092,8
HIST000204,622,11,2.836,8
HIST000205,623,11,2.057,8
HIST000206,624,11,3.039,8
HIST000207,625,11,3.123,8
HIST000208,626,11,2.763,8
HIST000209,627,11,3.326,8
HIST000210,628,11,3.527,8
HIST000211,629,11,2.952,8
HIST000212,630,11,3.001,8
HIST000213,631,11,2.731,8
HIST000214,632,11,3.094,8
HIST000215,633,11,3.331,8
HIST000216,634,11,3.379,8
HIST000217,635,11,2.48,8
HIST000218,637,11,2.848,8
HIST000219,638,11,2.679,8
HIST000220,639,11,3.829,8
HIST000221,640,11,3.308,8
HIST000222,641,11,3.221,8
HIST000223,642,11,3.886,9
HIST000224,644,11,3.153,8
HIST000225,647,11,3.357,7
HIST000226,648,11,3.115,7
HIST000227,649,11,2.847,7
HIST000228,650,11,3.391,7
HIST000229,651,11,2.142,7
HIST000230,652,11,3.741,7
HIST000231,653,11,2.388,7
HIST000232,654,11,2.796,7
HIST000233,655,11,3.097,7
HIST000234,656,11,3.334,7
HIST000235,657,11,3.607,7
HIST000236,658,11,3.228,7
HIST000237,659,11,3.099,7
HIST000238,660,11,3.516,7
HIST000239,661,11,3.121,7
HIST000240,662,11,3.626,7
HIST000241,663,11,2.88,7
HIST000242,664,11,3.098,7
HIST000243,665,11,3.257,7
HIST000244,666,11,3.111,7
HIST000245,667,11,2.842,7
HIST000246,668,11,3.299,7
HIST000247,669,11,3.455,7
HIST000248,670,11,2.727,7
HIST000249,671,11,4.0,7
HIST000250,672,11,3.524,7
HIST000251,673,11,3.385,7
HIST000252,674,11,2.779,7
HIST000253,675,11,3.529,7
HIST000254,676,11,3.177,7
HIST000255,677,11,2.938,7
HIST000256,678,11,2.936,7
HIST000257,679,11,3.17,7
HIST000258,680,11,3.931,7
HIST000259,681,11,1.761,7
HIST000260,683,11,3.955,7
HIST000261,684,11,3.059,7
HIST000262,685,11,4.0,7
HIST000263,686,11,3.356,7
HIST000264,687,11,3.603,7
HIST000265,688,11,3.266,7
HIST000266,689,11,3.043,7
HIST000267,690,11,3.607,7
HIST000268,691,11,2.8,7
HIST000269,692,11,4.0,7
HIST000270,693,11,3.423,7
HIST000271,694,11,2.274,7
HIST000272,696,11,3.076,9
HIST000273,697,11,2.724,11
HIST000274,698,11,2.859,7
HIST000275,699,11,3.121,6
HIST000276,700,11,3.274,6
HIST000277,701,11,3.299,6
HIST000278,702,11,3.201,6
HIST000279,703,11,3.333,6
HIST000280,704,11,2.122,6
HIST000281,705,11,2.684,6
HIST000282,706,11,3.405,6
HIST000283,707,11,3.264,6
HIST000284,708,11,3.089,6
HIST000285,709,11,3.122,6
HIST000286,710,11,3.739,6
HIST000287,711,11,3.196,6
HIST000288,712,11,3.581,6
HIST000289,713,11,3.367,6
HIST000290,714,11,4.0,6
HIST000291,715,11,2.884,6
HIST000292,716,11,2.284,6
HIST000293,717,11,3.009,6
HIST000294,718,11,3.388,6
HIST000295,719,11,3.289,6
HIST000296,720,11,1.823,6
HIST000297,721,11,2.22,6
HIST000298,722,11,3.536,6
HIST000299,723,11,2.945,6
HIST000300,724,11,3.661,6
HIST000301,725,11,2.833,6
HIST000302,726,11,4.0,6
HIST000303,727,11,3.294,6
HIST000304,728,11,3.011,6
HIST000305,729,11,2.256,6
HIST000306,730,11,3.282,6
HIST000307,731,11,2.915,6
HIST000308,732,11,3.832,6
HIST000309,733,11,2.88,6
HIST000310,734,11,3.19,9
HIST000311,735,11,1.635,12
HIST000312,736,11,3.433,13
HIST000313,737,11,3.342,10
HIST000314,739,11,3.258,10
HIST000315,740,11,3.175,9
HIST000316,741,11,3.225,5
HIST000317,743,11,2.872,5
HIST000318,744,11,3.085,5
HIST000319,745,11,3.312,5
HIST000320,746,11,3.321,5
HIST000321,747,11,2.328,5
HIST000322,748,11,3.533,5
HIST000323,749,11,3.432,5
HIST000324,750,11,3.842,5
HIST000325,751,11,3.318,5
HIST000326,752,11,1.729,5
HIST000327,753,11,2.937,5
HIST000328,754,11,3.105,5
HIST000329,755,11,3.755,5
HIST000330,756,11,4.0,5
HIST000331,757,11,2.407,5
HIST000332,758,11,3.684,5
HIST000333,759,11,3.615,5
HIST000334,760,11,3.125,5
HIST000335,761,11,3.304,5
HIST000336,762,11,3.528,5
HIST000337,763,11,2.655,5
HIST000338,764,11,3.415,5
HIST000339,765,11,3.28,5
HIST000340,766,11,2.838,5
HIST000341,767,11,3.192,5
HIST000342,768,11,2.222,5
HIST000343,769,11,3.541,5
HIST000344,770,11,3.703,5
HIST000345,771,11,2.368,5
HIST000346,772,11,3.714,5
HIST000347,773,11,2.985,5
HIST000348,774,11,2.902,5
HIST000349,775,11,2.889,5
HIST000350,776,11,2.806,5
HIST000351,777,11,2.702,5
HIST000352,778,11,2.936,5
HIST000353,779,11,4.0,5
HIST000354,780,11,3.167,5
HIST000355,781,11,3.572,5
HIST000356,783,11,2.874,5
HIST000357,784,11,2.647,5
HIST000358,785,11,2.971,5
HIST000359,786,11,3.051,5
HIST000360,787,11,3.555,5
HIST000361,788,11,2.743,5
HIST000362,789,11,3.069,5
HIST000363,791,11,3.851,5
HIST000364,792,11,3.272,5
HIST000365,793,11,3.094,13
HIST000366,794,11,3.73,5
HIST000367,797,11,2.7,5
HIST000368,798,11,3.915,13
HIST000369,799,11,1.906,4
HIST000370,800,11,3.732,4
HIST000371,801,11,3.281,4
HIST000372,802,11,2.566,4
HIST000373,803,11,3.869,4
HIST000374,804,11,3.374,4
HIST000375,805,11,3.229,4
HIST000376,806,11,3.456,4
HIST000377,807,11,3.891,4
HIST000378,808,11,3.522,4
HIST000379,809,11,2.947,4
HIST000380,810,11,3.197,4
HIST000381,811,11,3.258,4
HIST000382,812,11,2.491,4
HIST000383,813,11,3.18,4
HIST000384,814,11,3.276,4
HIST000385,815,11,3.048,4
HIST000386,816,11,3.785,4
HIST000387,817,11,3.275,4
HIST000388,818,11,2.963,4
HIST000389,819,11,2.615,4
HIST000390,820,11,3.238,4
HIST000391,821,11,3.244,4
HIST000392,822,11,2.984,4
HIST000393,823,11,3.416,4
HIST000394,824,11,3.449,4
HIST000395,825,11,3.077,4
HIST000396,826,11,4.0,4
HIST000397,827,11,2.811,4
HIST000398,828,11,2.953,4
HIST000399,829,11,2.843,4
HIST000400,830,11,3.23,4
HIST000401,831,11,3.402,4
HIST000402,832,11,3.681,4
HIST000403,833,11,3.657,4
HIST000404,834,11,2.505,4
HIST000405,835,11,2.962,4
HIST000406,836,11,3.181,4
HIST000407,837,11,2.199,4
HIST000408,838,11,3.157,4
HIST000409,839,11,3.428,4
HIST000410,840,11,2.331,4
HIST000411,841,11,3.56,4
HIST000412,842,11,2.869,4
HIST000413,843,11,3.177,4
HIST000414,844,11,3.424,4
HIST000415,845,11,3.753,4
HIST000416,846,11,3.755,4
HIST000417,847,11,3.339,6
HIST000418,848,11,3.243,11
HIST000419,849,11,3.139,13
HIST000420,850,11,2.997,3
HIST000421,851,11,2.534,3
HIST000422,852,11,3.093,3
HIST000423,853,11,2.627,3
HIST000424,854,11,3.236,3
HIST000425,855,11,3.458,3
HIST000426,856,11,2.812,3
HIST000427,857,11,2.716,3
HIST000428,858,11,3.685,3
HIST000429,859,11,2.105,3
HIST000430,860,11,2.966,3
HIST000431,861,11,3.145,3
HIST000432,862,11,3.92,3
HIST000433,863,11,3.869,3
HIST000434,864,11,3.18,3
HIST000435,865,11,3.619,3
HIST000436,866,11,3.396,3
HIST000437,867,11,2.856,3
HIST000438,868,11,2.824,3
HIST000439,869,11,3.336,3
HIST000440,870,11,3.479,3
HIST000441,871,11,3.33,3
HIST000442,872,11,3.589,3
HIST000443,873,11,3.189,3
HIST000444,874,11,2.579,3
HIST000445,875,11,3.279,3
HIST000446,876,11,2.924,3
HIST000447,877,11,3.178,3
HIST000448,878,11,3.234,3
HIST000449,879,11,3.5,3
HIST000450,880,11,3.532,3
HIST000451,881,11,3.156,3
HIST000452,882,11,2.517,3
HIST000453,883,11,2.709,3
HIST000454,884,11,2.76,3
HIST000455,885,11,2.953,3
HIST000456,886,11,2.862,3
HIST000457,887,11,3.927,3
HIST000458,888,11,2.3,3
HIST000459,889,11,2.827,3
HIST000460,890,11,2.834,3
HIST000461,891,11,3.13,3
HIST000462,892,11,2.862,3
HIST000463,893,11,3.089,3
HIST000464,894,11,3.747,3
HIST000465,895,11,2.974,3
HIST000466,896,11,3.472,3
HIST000467,897,11,3.2,3
HIST000468,898,11,3.87,3
HIST000469,899,11,3.451,12
HIST000470,900,11,2.898,3
HIST000471,901,11,3.48,11
HIST000472,903,11,3.493,12
HIST000473,904,11,3.171,6
HIST000474,905,11,2.422,2
HIST000475,906,11,2.775,2
HIST000476,907,11,3.924,2
HIST000477,908,11,1.711,2
HIST000478,909,11,3.88,2
HIST000479,910,11,3.008,2
HIST000480,911,11,3.581,2
HIST000481,912,11,3.378,2
HIST000482,913,11,3.509,2
HIST000483,914,11,2.993,2
HIST000484,915,11,3.335,2
HIST000485,916,11,3.34,2
HIST000486,917,11,2.459,2
HIST000487,918,11,2.985,2
HIST000488,919,11,3.241,2
HIST000489,920,11,2.875,2
HIST000490,921,11,2.959,2
HIST000491,922,11,3.255,2
HIST000492,923,11,3.719,2
HIST000493,924,11,3.719,2
HIST000494,925,11,3.141,2
HIST000495,926,11,2.451,2
HIST000496,927,11,3.439,2
HIST000497,928,11,3.107,2
HIST000498,929,11,1.785,2
HIST000499,930,11,3.06,2
HIST000500,931,11,2.915,2
HIST000501,932,11,2.422,2
HIST000502,933,11,3.765,2
HIST000503,934,11,3.275,2
HIST000504,935,11,3.547,2
HIST000505,936,11,3.303,2
HIST000506,938,11,3.276,2
HIST000507,939,11,3.008,2
HIST000508,940,11,3.086,2
HIST000509,941,11,3.108,2
HIST000510,942,11,3.032,2
HIST000511,943,11,2.741,2
HIST000512,944,11,3.025,2
HIST000513,945,11,3.138,2
HIST000514,947,11,4.0,2
HIST000515,948,11,3.161,2
HIST000516,949,11,3.245,2
HIST000517,950,11,4.0,2
HIST000518,951,11,2.912,2
HIST000519,952,11,3.339,2
HIST000520,953,11,2.846,2
HIST000521,954,11,3.241,2
HIST000522,955,11,2.108,2
HIST000523,957,11,3.353,3
HIST000524,958,11,3.265,11
HIST000525,959,11,3.317,12
HIST000526,960,11,3.931,12
HIST000527,961,11,2.719,1
HIST000528,962,11,3.298,1
HIST000529,963,11,3.591,1
HIST000530,964,11,3.267,1
HIST000531,965,11,2.966,1
HIST000532,966,11,3.488,1
HIST000533,967,11,3.816,1
HIST000534,968,11,3.412,1
HIST000535,969,11,2.636,1
HIST000536,970,11,3.518,1
HIST000537,971,11,3.023,1
HIST000538,972,11,3.943,1
HIST000539,973,11,3.152,1
HIST000540,974,11,3.214,1
HIST000541,975,11,2.994,1
HIST000542,976,11,3.172,1
HIST000543,977,11,3.482,1
HIST000544,978,11,2.93,1
HIST000545,979,11,4.0,1
HIST000546,980,11,1.905,1
HIST000547,981,11,3.938,1
HIST000548,982,11,3.199,1
HIST000549,983,11,1.758,1
HIST000550,984,11,3.29,1
HIST000551,985,11,1.967,1
HIST000552,986,11,3.947,1
HIST000553,987,11,3.41,1
HIST000554,988,11,3.113,1
HIST000555,989,11,3.209,1
HIST000556,990,11,3.102,1
HIST000557,991,11,2.226,1
HIST000558,992,11,3.839,1
HIST000559,993,11,3.528,1
HIST000560,994,11,3.479,1
HIST000561,995,11,3.946,1
HIST000562,996,11,3.831,1
HIST000563,997,11,3.406,1
HIST000564,998,11,3.09,1
HIST000565,999,11,3.143,1
HIST000566,1000,11,3.427,1
HIST000567,1001,11,3.116,1
HIST000568,1002,11,3.496,1
HIST000569,1003,11,3.536,1
HIST000570,1004,11,3.155,1
HIST000571,1005,11,2.948,1
HIST000572,1006,11,3.404,1
HIST000573,1007,11,3.119,1
HIST000574,1008,11,3.677,1
HIST000575,1009,11,2.912,1
HIST000576,1010,11,3.355,1
HIST000577,1011,11,3.39,1
HIST000578,1012,11,2.58,9
HIST000579,1013,11,3.668,12
HIST000580,1014,11,2.161,11
HIST000581,1015,11,2.988,3
HIST000582,1016,11,3.695,4
HIST000583,1017,11,3.426,10
HIST000584,1018,11,3.468,4
