assignment_id,class_id,title,due_date,points_possible,category,term_id
237,4,Homework 28,2025-10-14,17,Homework,4
238,4,Quiz 29,2026-01-12,28,Quiz,1
239,4,Test 30,2026-03-21,97,Test,2
240,4,Test 31,2025-11-15,95,Test,3
241,4,Project 32,2026-03-18,82,Project,3
242,4,Participation 33,2026-01-08,6,Participation,4
243,4,Participation 34,2025-09-27,13,Participation,1
244,4,Project 35,2026-02-09,51,Project,3
245,4,Project 36,2025-11-24,66,Project,1
246,4,Quiz 37,2025-12-26,43,Quiz,2
247,4,Project 38,2026-03-05,51,Project,3
248,4,Participation 39,2026-03-14,6,Participation,2
249,4,Homework 40,2025-09-23,11,Homework,1
250,4,Project 41,2025-10-11,84,Project,1
251,4,Test 42,2026-02-01,95,Test,3
252,4,Quiz 43,2025-12-13,32,Quiz,3
253,4,Project 44,2025-12-11,57,Project,1
254,4,Quiz 45,2026-05-30,25,Quiz,3
255,4,Project 46,2026-02-10,53,Project,4
256,4,Project 47,2026-02-01,53,Project,1
257,4,Homework 48,2026-03-08,12,Homework,4
258,4,Participation 49,2025-12-10,19,Participation,2
259,4,Participation 50,2026-02-27,12,Participation,1
260,4,Participation 51,2025-10-06,12,Participation,2
261,4,Project 52,2025-11-07,79,Project,3
262,4,Participation 53,2025-10-31,17,Participation,3
263,4,Quiz 54,2026-05-18,49,Quiz,3
264,4,Test 55,2026-04-23,94,Test,2
265,4,Test 56,2025-09-17,78,Test,2
266,4,Test 57,2025-10-04,98,Test,1
267,4,Test 58,2025-09-17,97,Test,3
268,4,Project 59,2025-11-03,93,Project,3
269,4,Project 60,2026-04-17,62,Project,3
270,4,Homework 61,2026-05-05,13,Homework,4
271,4,Homework 62,2025-10-04,25,Homework,3
272,4,Quiz 63,2026-01-04,29,Quiz,3
273,4,Participation 64,2026-03-16,8,Participation,1
274,4,Participation 65,2026-05-14,20,Participation,1
275,5,Participation 1,2026-01-05,7,Participation,1
276,5,Quiz 2,2026-05-19,44,Quiz,1
277,5,Test 3,2025-10-11,93,Test,3
278,5,Participation 4,2025-10-03,7,Participation,1
279,5,Project 5,2026-03-27,72,Project,4
280,5,Project 6,2026-01-15,78,Project,2
281,5,Homework 7,2026-03-18,23,Homework,2
282,5,Quiz 8,2025-09-26,38,Quiz,4
283,5,Test 9,2025-10-11,89,Test,3
284,5,Homework 10,2025-09-15,25,Homework,4
285,5,Quiz 11,2025-10-01,47,Quiz,1
286,5,Quiz 12,2025-12-14,49,Quiz,4
287,5,Homework 13,2026-01-22,16,Homework,2
288,5,Project 14,2025-09-12,54,Project,4
289,5,Project 15,2025-10-16,62,Project,1
290,5,Participation 16,2025-11-08,5,Participation,1
291,5,Participation 17,2026-01-16,17,Participation,2
292,5,Project 18,2025-12-01,73,Project,3
293,5,Project 19,2026-01-04,97,Project,4
294,5,Test 20,2026-04-29,86,Test,4
295,5,Homework 21,2026-04-12,22,Homework,3
296,5,Homework 22,2026-01-27,19,Homework,3
297,5,Participation 23,2026-03-11,12,Participation,1
298,5,Participation 24,2025-10-28,9,Participation,3
299,5,Participation 25,2026-03-12,15,Participation,2
300,5,Quiz 26,2026-04-12,48,Quiz,1
301,5,Test 27,2025-08-31,94,Test,1
302,5,Project 28,2025-10-02,68,Project,1
303,5,Quiz 29,2025-12-09,35,Quiz,4
304,5,Homework 30,2025-09-13,18,Homework,4
305,5,Participation 31,2026-03-22,16,Participation,1
306,5,Homework 32,2025-10-09,16,Homework,3
307,5,Project 33,2025-10-19,63,Project,4
308,5,Test 34,2026-05-22,91,Test,4
309,5,Homework 35,2025-11-28,20,Homework,3
310,5,Participation 36,2026-01-03,16,Participation,3
311,5,Test 37,2026-02-08,95,Test,4
312,5,Test 38,2025-11-22,78,Test,2
313,5,Homework 39,2025-09-26,10,Homework,3
314,5,Participation 40,2026-01-27,7,Participation,4
315,5,Homework 41,2026-03-06,18,Homework,3
316,5,Homework 42,2026-01-21,17,Homework,2
317,5,Homework 43,2026-01-26,14,Homework,3
318,5,Project 44,2025-09-14,96,Project,4
319,5,Quiz 45,2025-10-20,31,Quiz,2
320,5,Quiz 46,2026-02-17,27,Quiz,3
321,5,Quiz 47,2025-10-01,46,Quiz,3
322,5,Quiz 48,2026-01-27,42,Quiz,4
323,5,Homework 49,2026-03-31,10,Homework,1
324,5,Participation 50,2026-04-09,17,Participation,1
325,5,Project 51,2025-11-03,59,Project,2
326,5,Homework 52,2026-02-21,14,Homework,3
327,5,Project 53,2026-03-19,84,Project,4
328,5,Quiz 54,2026-04-28,43,Quiz,4
329,5,Homework 55,2026-03-29,17,Homework,2
330,5,Project 56,2026-03-29,55,Project,2
331,5,Homework 57,2025-12-10,10,Homework,4
332,5,Homework 58,2026-02-23,21,Homework,3
333,5,Quiz 59,2026-03-13,45,Quiz,4
334,5,Participation 60,2026-05-19,6,Participation,2
335,5,Homework 61,2026-02-20,20,Homework,1
336,5,Test 62,2025-09-29,96,Test,2
337,5,Test 63,2026-03-25,97,Test,1
338,5,Homework 64,2025-09-24,24,Homework,1
339,5,Test 65,2026-04-22,96,Test,1
340,5,Homework 66,2025-11-11,23,Homework,1
341,5,Participation 67,2026-03-20,7,Participation,4
342,6,Test 1,2025-11-23,88,Test,1
343,6,Participation 2,2025-12-23,18,Participation,1
344,6,Homework 3,2026-03-07,18,Homework,4
345,6,Participation 4,2026-05-13,8,Participation,4
346,6,Participation 5,2026-02-14,14,Participation,4
347,6,Homework 6,2025-09-12,21,Homework,4
348,6,Project 7,2026-01-08,88,Project,3
349,6,Homework 8,2025-09-29,19,Homework,1
350,6,Project 9,2025-08-30,83,Project,4
351,6,Homework 10,2026-05-04,16,Homework,2
352,6,Project 11,2026-05-31,63,Project,4
353,6,Project 12,2025-12-03,53,Project,3
354,6,Homework 13,2026-02-26,20,Homework,2
355,6,Test 14,2025-11-24,100,Test,3
356,6,Test 15,2025-08-26,75,Test,3
357,6,Homework 16,2026-04-26,21,Homework,4
358,6,Project 17,2026-03-29,50,Project,2
359,6,Participation 18,2025-09-06,18,Participation,1
360,6,Quiz 19,2025-11-05,28,Quiz,3
361,6,Test 20,2026-03-14,80,Test,4
362,6,Homework 21,2025-10-28,19,Homework,3
363,6,Project 22,2025-10-01,62,Project,2
364,6,Project 23,2025-11-17,84,Project,4
365,6,Participation 24,2025-10-09,11,Participation,2
366,6,Participation 25,2026-05-26,15,Participation,2
367,6,Quiz 26,2025-09-25,41,Quiz,3
368,6,Homework 27,2026-05-23,22,Homework,3
369,6,Homework 28,2025-12-19,18,Homework,1
370,6,Test 29,2026-03-12,87,Test,4
371,6,Homework 30,2025-11-01,11,Homework,2
372,6,Participation 31,2025-12-24,16,Participation,4
373,6,Participation 32,2026-04-27,5,Participation,1
374,6,Project 33,2025-09-30,50,Project,3
375,6,Project 34,2025-12-20,90,Project,3
376,6,Participation 35,2025-11-24,15,Participation,3
377,6,Test 36,2025-09-03,79,Test,3
378,6,Homework 37,2025-12-10,23,Homework,4
379,6,Test 38,2025-12-18,77,Test,3
380,6,Homework 39,2025-12-24,17,Homework,4
381,6,Quiz 40,2026-01-21,28,Quiz,2
382,6,Project 41,2026-04-03,64,Project,3
383,6,Participation 42,2026-02-22,12,Participation,2
384,6,Participation 43,2026-03-20,13,Participation,1
385,6,Participation 44,2026-04-26,7,Participation,3
386,6,Participation 45,2026-04-11,11,Participation,4
387,6,Project 46,2025-12-19,88,Project,2
388,6,Quiz 47,2025-10-21,35,Quiz,2
389,6,Quiz 48,2025-12-31,39,Quiz,3
390,6,Test 49,2026-04-01,96,Test,1
391,6,Participation 50,2026-02-02,12,Participation,2
392,6,Quiz 51,2025-11-19,31,Quiz,2
393,6,Homework 52,2025-12-20,22,Homework,3
394,6,Quiz 53,2026-04-08,44,Quiz,3
395,6,Project 54,2025-09-01,53,Project,3
396,6,Test 55,2025-09-03,97,Test,3
397,6,Test 56,2025-09-30,85,Test,4
398,6,Participation 57,2026-04-12,5,Participation,2
399,6,Project 58,2026-02-17,90,Project,3
400,6,Project 59,2026-02-05,60,Project,4
401,6,Quiz 60,2026-03-18,42,Quiz,3
402,6,Participation 61,2026-06-01,20,Participation,4
403,6,Quiz 62,2026-06-05,27,Quiz,1
404,6,Homework 63,2026-04-19,18,Homework,3
405,6,Project 64,2025-11-21,61,Project,2
406,6,Test 65,2025-11-29,98,Test,2
407,6,Quiz 66,2025-12-11,36,Quiz,4
408,7,Homework 1,2026-01-12,24,Homework,3
409,7,Quiz 2,2025-08-28,39,Quiz,4
410,7,Homework 3,2025-09-18,23,Homework,4
411,7,Test 4,2025-12-04,86,Test,1
412,7,Participation 5,2025-10-05,6,Participation,1
413,7,Homework 6,2026-04-23,14,Homework,1
414,7,Quiz 7,2026-01-14,42,Quiz,4
415,7,Homework 8,2025-09-29,23,Homework,2
416,7,Test 9,2026-05-11,82,Test,4
417,7,Quiz 10,2025-09-28,48,Quiz,1
418,7,Homework 11,2025-11-10,18,Homework,2
419,7,Participation 12,2026-04-27,20,Participation,1
420,7,Participation 13,2025-09-12,17,Participation,1
421,7,Quiz 14,2025-11-17,47,Quiz,3
422,7,Participation 15,2025-09-05,15,Participation,2
423,7,Test 16,2026-02-14,82,Test,4
424,7,Test 17,2026-01-24,92,Test,3
425,7,Homework 18,2026-01-24,11,Homework,3
426,7,Homework 19,2025-09-22,24,Homework,4
427,7,Homework 20,2026-02-27,12,Homework,2
428,7,Project 21,2025-08-27,52,Project,4
429,7,Project 22,2026-01-23,59,Project,4
430,7,Quiz 23,2026-05-25,34,Quiz,1
431,7,Homework 24,2025-10-06,16,Homework,3
432,7,Quiz 25,2026-01-23,42,Quiz,3
433,7,Quiz 26,2026-05-19,34,Quiz,3
434,7,Participation 27,2026-06-02,20,Participation,3
435,7,Homework 28,2026-01-29,20,Homework,1
436,7,Homework 29,2026-03-30,16,Homework,4
437,7,Project 30,2025-12-07,77,Project,3
438,7,Homework 31,2026-02-02,23,Homework,1
439,7,Quiz 32,2025-12-24,25,Quiz,3
440,7,Test 33,2026-05-21,85,Test,2
441,7,Test 34,2026-03-23,87,Test,2
442,7,Participation 35,2026-05-14,13,Participation,4
443,7,Participation 36,2025-10-17,7,Participation,3
444,7,Quiz 37,2026-05-01,30,Quiz,1
445,7,Participation 38,2025-09-07,19,Participation,3
446,7,Test 39,2026-04-15,78,Test,2
447,7,Project 40,2026-03-16,61,Project,4
448,7,Homework 41,2026-03-03,19,Homework,2
449,7,Homework 42,2025-10-14,22,Homework,4
450,7,Participation 43,2026-03-20,16,Participation,4
451,7,Homework 44,2025-12-24,23,Homework,2
452,7,Quiz 45,2026-03-17,40,Quiz,4
453,7,Participation 46,2025-09-22,20,Participation,3
454,7,Homework 47,2026-03-12,10,Homework,4
455,7,Project 48,2025-10-06,63,Project,2
456,7,Test 49,2026-03-21,86,Test,2
457,7,Project 50,2026-01-24,98,Project,1
458,7,Participation 51,2026-04-05,17,Participation,1
459,7,Homework 52,2026-01-25,24,Homework,3
460,7,Project 53,2026-04-17,99,Project,3
461,7,Test 54,2025-10-19,82,Test,3
462,7,Quiz 55,2025-11-21,29,Quiz,3
463,7,Test 56,2025-12-13,92,Test,2
464,7,Homework 57,2025-12-02,15,Homework,3
465,7,Participation 58,2025-12-03,20,Participation,4
466,7,Project 59,2025-09-16,90,Project,4
467,7,Homework 60,2025-12-30,18,Homework,1
468,7,Project 61,2026-01-16,65,Project,2
469,7,Participation 62,2026-02-12,17,Participation,2
470,7,Participation 63,2025-10-20,18,Participation,1
471,7,Quiz 64,2025-12-24,34,Quiz,3
472,7,Quiz 65,2026-03-07,47,Quiz,3
473,7,Participation 66,2026-02-21,5,Participation,1
474,7,Participation 67,2025-10-31,18,Participation,4
475,8,Project 1,2025-09-27,85,Project,4
476,8,Test 2,2025-11-20,76,Test,2
477,8,Project 3,2026-04-04,76,Project,4
478,8,Quiz 4,2026-02-01,39,Quiz,2
479,8,Test 5,2025-11-10,92,Test,2
480,8,Test 6,2026-05-05,90,Test,1
481,8,Homework 7,2026-01-29,21,Homework,4
482,8,Homework 8,2025-10-24,25,Homework,4
483,8,Test 9,2025-09-04,88,Test,4
484,8,Project 10,2026-05-27,57,Project,1
485,8,Test 11,2026-04-09,88,Test,2
486,8,Project 12,2025-09-23,83,Project,2
487,8,Homework 13,2026-01-31,17,Homework,1
488,8,Participation 14,2025-08-28,19,Participation,3
489,8,Homework 15,2026-05-09,10,Homework,4
490,8,Project 16,2025-12-09,74,Project,2
491,8,Homework 17,2026-04-09,16,Homework,4
492,8,Participation 18,2026-05-15,12,Participation,2
493,8,Homework 19,2025-12-18,10,Homework,2
494,8,Project 20,2025-10-07,71,Project,3
495,8,Homework 21,2026-02-27,14,Homework,1
496,8,Project 22,2026-05-25,71,Project,3
497,8,Participation 23,2025-10-26,20,Participation,2
498,8,Quiz 24,2025-11-09,42,Quiz,3
499,8,Quiz 25,2025-09-21,36,Quiz,1
500,8,Homework 26,2026-04-25,10,Homework,2
501,8,Quiz 27,2025-09-06,27,Quiz,1
502,8,Homework 28,2025-09-19,25,Homework,4
503,8,Test 29,2026-02-12,81,Test,2
504,8,Homework 30,2025-09-16,12,Homework,3
505,8,Participation 31,2026-05-24,16,Participation,3
506,8,Participation 32,2026-01-24,5,Participation,2
507,8,Participation 33,2026-02-06,10,Participation,2
508,8,Project 34,2026-03-18,89,Project,4
509,8,Participation 35,2026-01-18,18,Participation,1
510,8,Homework 36,2025-11-28,14,Homework,4
511,8,Test 37,2026-02-12,75,Test,2
512,8,Quiz 38,2025-10-17,46,Quiz,4
513,8,Project 39,2025-10-03,73,Project,4
514,8,Participation 40,2026-05-23,16,Participation,4
515,8,Participation 41,2026-03-25,7,Participation,2
516,8,Quiz 42,2026-01-13,27,Quiz,4
517,8,Test 43,2026-03-29,92,Test,1
518,8,Project 44,2026-04-06,85,Project,1
519,8,Participation 45,2025-11-17,12,Participation,1
520,8,Test 46,2026-01-07,93,Test,4
521,8,Homework 47,2026-03-13,20,Homework,1
522,8,Participation 48,2025-12-01,15,Participation,1
523,8,Quiz 49,2026-06-04,50,Quiz,1
524,8,Project 50,2026-06-01,64,Project,4
525,8,Homework 51,2026-05-07,22,Homework,3
526,8,Participation 52,2025-09-14,16,Participation,3
527,8,Participation 53,2025-12-22,8,Participation,1
528,8,Quiz 54,2026-02-28,48,Quiz,3
529,8,Homework 55,2025-09-10,11,Homework,4
530,8,Homework 56,2026-01-15,11,Homework,1
531,8,Quiz 57,2026-05-22,40,Quiz,1
532,8,Test 58,2026-02-19,95,Test,3
533,8,Project 59,2025-09-29,86,Project,2
534,8,Participation 60,2025-10-26,12,Participation,2
535,8,Participation 61,2026-02-03,20,Participation,2
536,8,Project 62,2025-12-27,72,Project,3
537,8,Participation 63,2026-01-23,12,Participation,1
538,8,Participation 64,2026-01-07,13,Participation,1
539,8,Quiz 65,2026-01-22,39,Quiz,3
540,9,Project 1,2026-05-22,75,Project,1
541,9,Homework 2,2025-12-12,25,Homework,2
542,9,Homework 3,2025-10-04,21,Homework,2
543,9,Quiz 4,2026-05-17,35,Quiz,1
544,9,Homework 5,2026-02-08,13,Homework,2
545,9,Test 6,2025-12-26,83,Test,3
546,9,Homework 7,2026-01-26,19,Homework,1
547,9,Homework 8,2026-01-24,18,Homework,4
548,9,Quiz 9,2026-02-04,45,Quiz,2
549,9,Participation 10,2026-02-19,8,Participation,2
550,9,Test 11,2025-10-01,85,Test,4
551,9,Test 12,2026-01-03,84,Test,3
552,9,Participation 13,2026-02-20,19,Participation,1
553,9,Test 14,2025-10-08,81,Test,2
554,9,Test 15,2025-09-27,94,Test,4
555,9,Homework 16,2025-10-11,13,Homework,1
556,9,Quiz 17,2025-10-19,49,Quiz,3
557,9,Homework 18,2025-09-10,25,Homework,3
558,9,Homework 19,2026-03-05,15,Homework,2
559,9,Homework 20,2025-09-01,25,Homework,3
560,9,Quiz 21,2025-10-05,29,Quiz,2
561,9,Project 22,2026-03-16,97,Project,1
562,9,Quiz 23,2026-05-20,45,Quiz,2
563,9,Project 24,2026-05-08,54,Project,3
564,9,Participation 25,2025-09-01,9,Participation,4
565,9,Test 26,2026-05-21,85,Test,4
566,9,Participation 27,2026-01-04,15,Participation,4
