calendar_date,is_school_day,is_holiday,holiday_name,comment,day_type,label
2026-06-08,False,False,,,break,
2026-06-09,False,False,,,break,
2026-06-10,False,False,,,break,
2026-06-11,False,False,,,break,
2026-06-12,False,False,,,break,
2026-06-13,False,False,,Weekend,weekend,
2026-06-14,False,False,,Weekend,weekend,
2026-06-15,False,False,,,break,
2026-06-16,False,False,,,break,
2026-06-17,False,False,,,break,
2026-06-18,False,False,,,break,
2026-06-19,False,False,,,break,
2026-06-20,False,False,,Weekend,weekend,
2026-06-21,False,False,,Weekend,weekend,
2026-06-22,False,False,,,break,
2026-06-23,False,False,,,break,
2026-06-24,False,False,,,break,
2026-06-25,False,False,,,break,
2026-06-26,False,False,,,break,
2026-06-27,False,False,,Weekend,weekend,
2026-06-28,False,False,,Weekend,weekend,
2026-06-29,False,False,,,break,
2026-06-30,False,False,,,break,
2026-07-01,False,False,,,break,
2026-07-02,False,False,,,break,
2026-07-03,False,False,,,break,
2026-07-04,False,False,,Weekend,weekend,
2026-07-05,False,False,,Weekend,weekend,
2026-07-06,False,False,,,break,
2026-07-07,False,False,,,break,
2026-07-08,False,False,,,break,
2026-07-09,False,False,,,break,
2026-07-10,False,False,,,break,
2026-07-11,False,False,,Weekend,weekend,
2026-07-12,False,False,,Weekend,weekend,
2026-07-13,False,False,,,break,
2026-07-14,False,False,,,break,
2026-07-15,False,False,,,break,
2026-07-16,False,False,,,break,
2026-07-17,False,False,,,break,
2026-07-18,False,False,,Weekend,weekend,
2026-07-19,False,False,,Weekend,weekend,
2026-07-20,False,False,,,break,
2026-07-21,False,False,,,break,
2026-07-22,False,False,,,break,
2026-07-23,False,False,,,break,
2026-07-24,False,False,,,break,
2026-07-25,False,False,,Weekend,weekend,
2026-07-26,False,False,,Weekend,weekend,
2026-07-27,False,False,,,break,
2026-07-28,False,False,,,break,
2026-07-29,False,False,,,break,
2026-07-30,False,False,,,break,
2026-07-31,False,False,,,break,
