enrollment_id,student_id,class_id
ENR000486,100,13
ENR000487,101,13
ENR000488,102,13
ENR000489,103,13
ENR000490,104,13
ENR000491,105,13
ENR000492,106,13
ENR000493,107,13
ENR000494,108,13
ENR000495,109,13
ENR000496,110,13
ENR000497,111,13
ENR000498,112,13
ENR000499,113,13
ENR000500,114,13
ENR000501,115,13
ENR000502,116,13
ENR000503,117,13
ENR000504,544,13
ENR000505,594,13
ENR000506,736,13
ENR000507,79,14
ENR000508,80,14
ENR000509,82,14
ENR000510,83,14
ENR000511,84,14
ENR000512,85,14
ENR000513,86,14
ENR000514,87,14
ENR000515,89,14
ENR000516,90,14
ENR000517,91,14
ENR000518,93,14
ENR000519,94,14
ENR000520,95,14
ENR000521,96,14
ENR000522,97,14
ENR000523,99,14
ENR000524,100,14
ENR000525,101,14
ENR000526,102,14
ENR000527,103,14
ENR000528,104,14
ENR000529,105,14
ENR000530,106,14
ENR000531,107,14
ENR000532,108,14
ENR000533,109,14
ENR000534,110,14
ENR000535,111,14
ENR000536,112,14
ENR000537,113,14
ENR000538,114,14
ENR000539,115,14
ENR000540,116,14
ENR000541,117,14
ENR000542,544,14
ENR000543,594,14
ENR000544,736,14
ENR000545,79,15
ENR000546,80,15
ENR000547,82,15
ENR000548,83,15
ENR000549,84,15
ENR000550,85,15
ENR000551,86,15
ENR000552,87,15
ENR000553,89,15
ENR000554,90,15
ENR000555,91,15
ENR000556,93,15
ENR000557,94,15
ENR000558,95,15
ENR000559,96,15
ENR000560,97,15
ENR000561,99,15
ENR000562,100,15
ENR000563,101,15
ENR000564,102,15
ENR000565,103,15
ENR000566,104,15
ENR000567,105,15
ENR000568,106,15
ENR000569,107,15
ENR000570,108,15
ENR000571,109,15
ENR000572,110,15
ENR000573,111,15
ENR000574,112,15
ENR000575,113,15
ENR000576,114,15
ENR000577,115,15
ENR000578,116,15
ENR000579,117,15
ENR000580,544,15
ENR000581,594,15
ENR000582,736,15
ENR000583,79,16
ENR000584,80,16
ENR000585,82,16
ENR000586,83,16
ENR000587,84,16
ENR000588,85,16
ENR000589,86,16
ENR000590,87,16
ENR000591,89,16
ENR000592,90,16
ENR000593,91,16
ENR000594,93,16
ENR000595,94,16
ENR000596,95,16
ENR000597,96,16
ENR000598,97,16
ENR000599,99,16
ENR000600,100,16
ENR000601,101,16
ENR000602,102,16
ENR000603,103,16
ENR000604,104,16
ENR000605,105,16
ENR000606,106,16
ENR000607,107,16
ENR000608,108,16
ENR000609,109,16
ENR000610,110,16
ENR000611,111,16
ENR000612,112,16
ENR000613,113,16
ENR000614,114,16
ENR000615,115,16
ENR000616,116,16
ENR000617,117,16
ENR000618,544,16
ENR000619,594,16
ENR000620,736,16
ENR000621,79,17
ENR000622,80,17
ENR000623,82,17
ENR000624,83,17
ENR000625,84,17
ENR000626,85,17
ENR000627,86,17
ENR000628,87,17
ENR000629,89,17
ENR000630,90,17
ENR000631,91,17
ENR000632,93,17
ENR000633,94,17
ENR000634,95,17
ENR000635,96,17
ENR000636,97,17
ENR000637,99,17
ENR000638,100,17
ENR000639,101,17
ENR000640,102,17
ENR000641,103,17
ENR000642,104,17
ENR000643,105,17
ENR000644,106,17
ENR000645,107,17
ENR000646,108,17
ENR000647,109,17
ENR000648,110,17
ENR000649,111,17
ENR000650,112,17
ENR000651,113,17
ENR000652,114,17
ENR000653,115,17
ENR000654,116,17
ENR000655,117,17
ENR000656,544,17
ENR000657,594,17
ENR000658,736,17
ENR000659,79,18
ENR000660,80,18
ENR000661,82,18
ENR000662,83,18
ENR000663,84,18
ENR000664,85,18
ENR000665,86,18
ENR000666,87,18
ENR000667,89,18
ENR000668,90,18
ENR000669,91,18
ENR000670,93,18
ENR000671,94,18
ENR000672,95,18
ENR000673,96,18
ENR000674,97,18
ENR000675,99,18
ENR000676,100,18
ENR000677,101,18
ENR000678,102,18
ENR000679,103,18
ENR000680,104,18
ENR000681,105,18
ENR000682,106,18
ENR000683,107,18
ENR000684,108,18
ENR000685,109,18
ENR000686,110,18
ENR000687,111,18
ENR000688,112,18
ENR000689,113,18
ENR000690,114,18
ENR000691,115,18
ENR000692,116,18
ENR000693,117,18
ENR000694,544,18
ENR000695,594,18
ENR000696,736,18
ENR000697,79,19
ENR000698,80,19
ENR000699,82,19
ENR000700,83,19
ENR000701,84,19
ENR000702,85,19
ENR000703,86,19
ENR000704,87,19
ENR000705,89,19
ENR000706,90,19
ENR000707,91,19
ENR000708,93,19
ENR000709,94,19
ENR000710,95,19
ENR000711,96,19
ENR000712,97,19
ENR000713,99,19
ENR000714,100,19
ENR000715,101,19
ENR000716,102,19
ENR000717,103,19
ENR000718,104,19
ENR000719,105,19
ENR000720,106,19
ENR000721,107,19
ENR000722,108,19
ENR000723,109,19
ENR000724,110,19
ENR000725,111,19
ENR000726,112,19
ENR000727,113,19
ENR000728,114,19
ENR000729,115,19
ENR000730,116,19
ENR000731,117,19
ENR000732,544,19
ENR000733,594,19
ENR000734,736,19
ENR000735,118,20
ENR000736,119,20
ENR000737,120,20
ENR000738,121,20
ENR000739,122,20
ENR000740,123,20
ENR000741,124,20
ENR000742,125,20
ENR000743,126,20
ENR000744,127,20
ENR000745,128,20
ENR000746,130,20
ENR000747,131,20
ENR000748,132,20
ENR000749,133,20
ENR000750,134,20
ENR000751,136,20
ENR000752,137,20
ENR000753,138,20
ENR000754,139,20
ENR000755,140,20
ENR000756,141,20
ENR000757,142,20
ENR000758,143,20
ENR000759,144,20
ENR000760,145,20
ENR000761,146,20
ENR000762,147,20
ENR000763,148,20
ENR000764,149,20
ENR000765,150,20
ENR000766,151,20
ENR000767,153,20
ENR000768,154,20
ENR000769,155,20
ENR000770,156,20
ENR000771,548,20
ENR000772,645,20
ENR000773,738,20
ENR000774,118,21
ENR000775,119,21
ENR000776,120,21
ENR000777,121,21
ENR000778,122,21
ENR000779,123,21
ENR000780,124,21
ENR000781,125,21
ENR000782,126,21
ENR000783,127,21
ENR000784,128,21
ENR000785,130,21
ENR000786,131,21
ENR000787,132,21
ENR000788,133,21
ENR000789,134,21
ENR000790,136,21
ENR000791,137,21
ENR000792,138,21
ENR000793,139,21
ENR000794,140,21
ENR000795,141,21
ENR000796,142,21
ENR000797,143,21
ENR000798,144,21
ENR000799,145,21
ENR000800,146,21
ENR000801,147,21
ENR000802,148,21
ENR000803,149,21
ENR000804,150,21
ENR000805,151,21
ENR000806,153,21
ENR000807,154,21
ENR000808,155,21
ENR000809,156,21
ENR000810,548,21
ENR000811,645,21
ENR000812,738,21
ENR000813,118,22
ENR000814,119,22
ENR000815,120,22
ENR000816,121,22
ENR000817,122,22
ENR000818,123,22
ENR000819,124,22
ENR000820,125,22
ENR000821,126,22
ENR000822,127,22
ENR000823,128,22
ENR000824,130,22
ENR000825,131,22
ENR000826,132,22
ENR000827,133,22
ENR000828,134,22
ENR000829,136,22
ENR000830,137,22
ENR000831,138,22
ENR000832,139,22
ENR000833,140,22
ENR000834,141,22
ENR000835,142,22
ENR000836,143,22
ENR000837,144,22
ENR000838,145,22
ENR000839,146,22
ENR000840,147,22
ENR000841,148,22
ENR000842,149,22
ENR000843,150,22
ENR000844,151,22
ENR000845,153,22
ENR000846,154,22
ENR000847,155,22
ENR000848,156,22
ENR000849,548,22
ENR000850,645,22
ENR000851,738,22
ENR000852,118,23
ENR000853,119,23
ENR000854,120,23
ENR000855,121,23
ENR000856,122,23
ENR000857,123,23
ENR000858,124,23
ENR000859,125,23
ENR000860,126,23
ENR000861,127,23
ENR000862,128,23
ENR000863,130,23
ENR000864,131,23
ENR000865,132,23
ENR000866,133,23
ENR000867,134,23
ENR000868,136,23
ENR000869,137,23
ENR000870,138,23
ENR000871,139,23
ENR000872,140,23
ENR000873,141,23
ENR000874,142,23
ENR000875,143,23
ENR000876,144,23
ENR000877,145,23
ENR000878,146,23
ENR000879,147,23
ENR000880,148,23
ENR000881,149,23
ENR000882,150,23
ENR000883,151,23
ENR000884,153,23
ENR000885,154,23
ENR000886,155,23
ENR000887,156,23
ENR000888,548,23
ENR000889,645,23
ENR000890,738,23
ENR000891,118,24
ENR000892,119,24
ENR000893,120,24
ENR000894,121,24
ENR000895,122,24
ENR000896,123,24
ENR000897,124,24
ENR000898,125,24
ENR000899,126,24
ENR000900,127,24
ENR000901,128,24
ENR000902,130,24
ENR000903,131,24
ENR000904,132,24
ENR000905,133,24
ENR000906,134,24
ENR000907,136,24
ENR000908,137,24
ENR000909,138,24
ENR000910,139,24
ENR000911,140,24
ENR000912,141,24
ENR000913,142,24
ENR000914,143,24
ENR000915,144,24
ENR000916,145,24
ENR000917,146,24
ENR000918,147,24
ENR000919,148,24
ENR000920,149,24
ENR000921,150,24
ENR000922,151,24
ENR000923,153,24
ENR000924,154,24
ENR000925,155,24
ENR000926,156,24
ENR000927,548,24
ENR000928,645,24
ENR000929,738,24
ENR000930,118,25
ENR000931,119,25
ENR000932,120,25
ENR000933,121,25
ENR000934,122,25
ENR000935,123,25
ENR000936,124,25
ENR000937,125,25
ENR000938,126,25
ENR000939,127,25
ENR000940,128,25
ENR000941,130,25
ENR000942,131,25
ENR000943,132,25
ENR000944,133,25
ENR000945,134,25
ENR000946,136,25
ENR000947,137,25
ENR000948,138,25
ENR000949,139,25
ENR000950,140,25
ENR000951,141,25
ENR000952,142,25
ENR000953,143,25
ENR000954,144,25
ENR000955,145,25
ENR000956,146,25
ENR000957,147,25
ENR000958,148,25
ENR000959,149,25
ENR000960,150,25
ENR000961,151,25
ENR000962,153,25
ENR000963,154,25
ENR000964,155,25
ENR000965,156,25
ENR000966,548,25
ENR000967,645,25
ENR000968,738,25
ENR000969,118,26
ENR000970,119,26
ENR000971,120,26
ENR000972,121,26
ENR000973,122,26
ENR000974,123,26
ENR000975,124,26
ENR000976,125,26
ENR000977,126,26
ENR000978,127,26
ENR000979,128,26
ENR000980,130,26
ENR000981,131,26
ENR000982,132,26
ENR000983,133,26
ENR000984,134,26
ENR000985,136,26
ENR000986,137,26
ENR000987,138,26
ENR000988,139,26
ENR000989,140,26
ENR000990,141,26
ENR000991,142,26
ENR000992,143,26
ENR000993,144,26
ENR000994,145,26
ENR000995,146,26
ENR000996,147,26
ENR000997,148,26
ENR000998,149,26
ENR000999,150,26
ENR001000,151,26
ENR001001,153,26
ENR001002,154,26
ENR001003,155,26
ENR001004,156,26
ENR001005,548,26
ENR001006,645,26
ENR001007,738,26
ENR001008,157,27
ENR001009,158,27
ENR001010,159,27
ENR001011,160,27
ENR001012,161,27
ENR001013,163,27
ENR001014,164,27
ENR001015,165,27
ENR001016,166,27
ENR001017,167,27
ENR001018,168,27
ENR001019,169,27
ENR001020,170,27
ENR001021,171,27
ENR001022,172,27
ENR001023,173,27
ENR001024,174,27
ENR001025,175,27
ENR001026,176,27
ENR001027,177,27
ENR001028,178,27
ENR001029,179,27
ENR001030,180,27
ENR001031,181,27
ENR001032,182,27
ENR001033,183,27
ENR001034,184,27
ENR001035,185,27
ENR001036,186,27
ENR001037,187,27
ENR001038,188,27
ENR001039,190,27
ENR001040,191,27
ENR001041,192,27
ENR001042,193,27
ENR001043,194,27
ENR001044,195,27
ENR001045,591,27
ENR001046,595,27
ENR001047,157,28
ENR001048,158,28
ENR001049,159,28
ENR001050,160,28
ENR001051,161,28
ENR001052,163,28
ENR001053,164,28
ENR001054,165,28
ENR001055,166,28
ENR001056,167,28
ENR001057,168,28
ENR001058,169,28
ENR001059,170,28
ENR001060,171,28
ENR001061,172,28
ENR001062,173,28
ENR001063,174,28
ENR001064,175,28
ENR001065,176,28
ENR001066,177,28
ENR001067,178,28
ENR001068,179,28
ENR001069,180,28
ENR001070,181,28
ENR001071,182,28
ENR001072,183,28
ENR001073,184,28
ENR001074,185,28
ENR001075,186,28
ENR001076,187,28
ENR001077,188,28
ENR001078,190,28
ENR001079,191,28
ENR001080,192,28
ENR001081,193,28
ENR001082,194,28
ENR001083,195,28
ENR001084,591,28
ENR001085,595,28
ENR001086,157,29
ENR001087,158,29
ENR001088,159,29
ENR001089,160,29
ENR001090,161,29
ENR001091,163,29
ENR001092,164,29
ENR001093,165,29
ENR001094,166,29
ENR001095,167,29
ENR001096,168,29
ENR001097,169,29
ENR001098,170,29
ENR001099,171,29
ENR001100,172,29
ENR001101,173,29
ENR001102,174,29
ENR001103,175,29
ENR001104,176,29
ENR001105,177,29
ENR001106,178,29
ENR001107,179,29
ENR001108,180,29
ENR001109,181,29
ENR001110,182,29
ENR001111,183,29
ENR001112,184,29
ENR001113,185,29
ENR001114,186,29
ENR001115,187,29
ENR001116,188,29
ENR001117,190,29
ENR001118,191,29
ENR001119,192,29
ENR001120,193,29
ENR001121,194,29
ENR001122,195,29
ENR001123,591,29
ENR001124,595,29
ENR001125,157,30
ENR001126,158,30
ENR001127,159,30
ENR001128,160,30
ENR001129,161,30
ENR001130,163,30
ENR001131,164,30
ENR001132,165,30
ENR001133,166,30
ENR001134,167,30
ENR001135,168,30
ENR001136,169,30
ENR001137,170,30
ENR001138,171,30
ENR001139,172,30
ENR001140,173,30
ENR001141,174,30
ENR001142,175,30
ENR001143,176,30
ENR001144,177,30
ENR001145,178,30
ENR001146,179,30
ENR001147,180,30
ENR001148,181,30
ENR001149,182,30
ENR001150,183,30
ENR001151,184,30
ENR001152,185,30
ENR001153,186,30
ENR001154,187,30
ENR001155,188,30
ENR001156,190,30
ENR001157,191,30
ENR001158,192,30
ENR001159,193,30
ENR001160,194,30
ENR001161,195,30
ENR001162,591,30
ENR001163,595,30
ENR001164,157,31
ENR001165,158,31
ENR001166,159,31
ENR001167,160,31
ENR001168,161,31
ENR001169,163,31
ENR001170,164,31
ENR001171,165,31
ENR001172,166,31
ENR001173,167,31
ENR001174,168,31
ENR001175,169,31
ENR001176,170,31
ENR001177,171,31
ENR001178,172,31
ENR001179,173,31
ENR001180,174,31
ENR001181,175,31
ENR001182,176,31
ENR001183,177,31
ENR001184,178,31
ENR001185,179,31
ENR001186,180,31
ENR001187,181,31
ENR001188,182,31
ENR001189,183,31
ENR001190,184,31
ENR001191,185,31
ENR001192,186,31
ENR001193,187,31
ENR001194,188,31
ENR001195,190,31
ENR001196,191,31
ENR001197,192,31
ENR001198,193,31
ENR001199,194,31
ENR001200,195,31
ENR001201,591,31
ENR001202,595,31
ENR001203,157,32
ENR001204,158,32
ENR001205,159,32
ENR001206,160,32
ENR001207,161,32
ENR001208,163,32
ENR001209,164,32
ENR001210,165,32
ENR001211,166,32
ENR001212,167,32
ENR001213,168,32
ENR001214,169,32
ENR001215,170,32
ENR001216,171,32
ENR001217,172,32
ENR001218,173,32
ENR001219,174,32
ENR001220,175,32
ENR001221,176,32
ENR001222,177,32
ENR001223,178,32
ENR001224,179,32
ENR001225,180,32
ENR001226,181,32
ENR001227,182,32
ENR001228,183,32
ENR001229,184,32
ENR001230,185,32
ENR001231,186,32
ENR001232,187,32
ENR001233,188,32
ENR001234,190,32
ENR001235,191,32
ENR001236,192,32
ENR001237,193,32
ENR001238,194,32
ENR001239,195,32
ENR001240,591,32
ENR001241,595,32
ENR001242,157,33
ENR001243,158,33
ENR001244,159,33
ENR001245,160,33
ENR001246,161,33
ENR001247,163,33
ENR001248,164,33
ENR001249,165,33
ENR001250,166,33
ENR001251,167,33
ENR001252,168,33
ENR001253,169,33
ENR001254,170,33
ENR001255,171,33
ENR001256,172,33
ENR001257,173,33
ENR001258,174,33
ENR001259,175,33
ENR001260,176,33
ENR001261,177,33
ENR001262,178,33
ENR001263,179,33
ENR001264,180,33
ENR001265,181,33
ENR001266,182,33
ENR001267,183,33
ENR001268,184,33
ENR001269,185,33
ENR001270,186,33
ENR001271,187,33
ENR001272,188,33
ENR001273,190,33
ENR001274,191,33
ENR001275,192,33
ENR001276,193,33
ENR001277,194,33
ENR001278,195,33
ENR001279,591,33
ENR001280,595,33
ENR001281,196,34
ENR001282,197,34
ENR001283,198,34
ENR001284,199,34
ENR001285,200,34
ENR001286,201,34
ENR001287,202,34
ENR001288,203,34
ENR001289,204,34
ENR001290,205,34
ENR001291,206,34
ENR001292,207,34
ENR001293,208,34
ENR001294,209,34
ENR001295,210,34
ENR001296,211,34
ENR001297,212,34
ENR001298,213,34
ENR001299,214,34
ENR001300,215,34
ENR001301,216,34
ENR001302,217,34
ENR001303,218,34
ENR001304,219,34
ENR001305,220,34
ENR001306,221,34
ENR001307,222,34
ENR001308,223,34
ENR001309,224,34
ENR001310,225,34
ENR001311,226,34
ENR001312,227,34
ENR001313,228,34
ENR001314,229,34
ENR001315,230,34
ENR001316,231,34
ENR001317,232,34
ENR001318,233,34
ENR001319,234,34
ENR001320,590,34
ENR001321,643,34
ENR001322,196,35
ENR001323,197,35
ENR001324,198,35
ENR001325,199,35
ENR001326,200,35
ENR001327,201,35
ENR001328,202,35
ENR001329,203,35
ENR001330,204,35
ENR001331,205,35
ENR001332,206,35
ENR001333,207,35
ENR001334,208,35
ENR001335,209,35
ENR001336,210,35
ENR001337,211,35
ENR001338,212,35
ENR001339,213,35
ENR001340,214,35
ENR001341,215,35
ENR001342,216,35
ENR001343,217,35
ENR001344,218,35
ENR001345,219,35
ENR001346,220,35
ENR001347,221,35
ENR001348,222,35
ENR001349,223,35
ENR001350,224,35
ENR001351,225,35
ENR001352,226,35
ENR001353,227,35
ENR001354,228,35
ENR001355,229,35
ENR001356,230,35
ENR001357,231,35
ENR001358,232,35
ENR001359,233,35
ENR001360,234,35
ENR001361,590,35
ENR001362,643,35
ENR001363,196,36
ENR001364,197,36
ENR001365,198,36
ENR001366,199,36
ENR001367,200,36
ENR001368,201,36
ENR001369,202,36
ENR001370,203,36
ENR001371,204,36
ENR001372,205,36
ENR001373,206,36
ENR001374,207,36
ENR001375,208,36
ENR001376,209,36
ENR001377,210,36
ENR001378,211,36
ENR001379,212,36
ENR001380,213,36
ENR001381,214,36
ENR001382,215,36
ENR001383,216,36
ENR001384,217,36
ENR001385,218,36
ENR001386,219,36
ENR001387,220,36
ENR001388,221,36
ENR001389,222,36
ENR001390,223,36
ENR001391,224,36
ENR001392,225,36
ENR001393,226,36
ENR001394,227,36
ENR001395,228,36
ENR001396,229,36
ENR001397,230,36
