enrollment_id,student_id,class_id
ENR000486,44,13
ENR000487,45,13
ENR000488,48,13
ENR000489,49,13
ENR000490,50,13
ENR000491,51,13
ENR000492,52,13
ENR000493,53,13
ENR000494,54,13
ENR000495,55,13
ENR000496,56,13
ENR000497,57,13
ENR000498,58,13
ENR000499,59,13
ENR000500,60,13
ENR000501,61,13
ENR000502,62,13
ENR000503,63,13
ENR000504,64,13
ENR000505,65,13
ENR000506,66,13
ENR000507,67,13
ENR000508,68,13
ENR000509,69,13
ENR000510,70,13
ENR000511,71,13
ENR000512,73,13
ENR000513,74,13
ENR000514,75,13
ENR000515,76,13
ENR000516,77,13
ENR000517,78,13
ENR000518,543,13
ENR000519,735,13
ENR000520,899,13
ENR000521,903,13
ENR000522,40,14
ENR000523,41,14
ENR000524,43,14
ENR000525,44,14
ENR000526,45,14
ENR000527,48,14
ENR000528,49,14
ENR000529,50,14
ENR000530,51,14
ENR000531,52,14
ENR000532,53,14
ENR000533,54,14
ENR000534,55,14
ENR000535,56,14
ENR000536,57,14
ENR000537,58,14
ENR000538,59,14
ENR000539,60,14
ENR000540,61,14
ENR000541,62,14
ENR000542,63,14
ENR000543,64,14
ENR000544,65,14
ENR000545,66,14
ENR000546,67,14
ENR000547,68,14
ENR000548,69,14
ENR000549,70,14
ENR000550,71,14
ENR000551,73,14
ENR000552,74,14
ENR000553,75,14
ENR000554,76,14
ENR000555,77,14
ENR000556,78,14
ENR000557,543,14
ENR000558,735,14
ENR000559,899,14
ENR000560,903,14
ENR000561,79,15
ENR000562,80,15
ENR000563,82,15
ENR000564,83,15
ENR000565,84,15
ENR000566,85,15
ENR000567,86,15
ENR000568,87,15
ENR000569,89,15
ENR000570,90,15
ENR000571,91,15
ENR000572,94,15
ENR000573,95,15
ENR000574,96,15
ENR000575,97,15
ENR000576,99,15
ENR000577,100,15
ENR000578,101,15
ENR000579,102,15
ENR000580,103,15
ENR000581,104,15
ENR000582,105,15
ENR000583,106,15
ENR000584,107,15
ENR000585,108,15
ENR000586,109,15
ENR000587,110,15
ENR000588,111,15
ENR000589,112,15
ENR000590,113,15
ENR000591,114,15
ENR000592,115,15
ENR000593,116,15
ENR000594,117,15
ENR000595,544,15
ENR000596,594,15
ENR000597,736,15
ENR000598,793,15
ENR000599,798,15
ENR000600,849,15
ENR000601,79,16
ENR000602,80,16
ENR000603,82,16
ENR000604,83,16
ENR000605,84,16
ENR000606,85,16
ENR000607,86,16
ENR000608,87,16
ENR000609,89,16
ENR000610,90,16
ENR000611,91,16
ENR000612,94,16
ENR000613,95,16
ENR000614,96,16
ENR000615,97,16
ENR000616,99,16
ENR000617,100,16
ENR000618,101,16
ENR000619,102,16
ENR000620,103,16
ENR000621,104,16
ENR000622,105,16
ENR000623,106,16
ENR000624,107,16
ENR000625,108,16
ENR000626,109,16
ENR000627,110,16
ENR000628,111,16
ENR000629,112,16
ENR000630,113,16
ENR000631,114,16
ENR000632,115,16
ENR000633,116,16
ENR000634,117,16
ENR000635,544,16
ENR000636,594,16
ENR000637,736,16
ENR000638,793,16
ENR000639,798,16
ENR000640,849,16
ENR000641,79,17
ENR000642,80,17
ENR000643,82,17
ENR000644,83,17
ENR000645,84,17
ENR000646,85,17
ENR000647,86,17
ENR000648,87,17
ENR000649,89,17
ENR000650,90,17
ENR000651,91,17
ENR000652,94,17
ENR000653,95,17
ENR000654,96,17
ENR000655,97,17
ENR000656,99,17
ENR000657,100,17
ENR000658,101,17
ENR000659,102,17
ENR000660,103,17
ENR000661,104,17
ENR000662,105,17
ENR000663,106,17
ENR000664,107,17
ENR000665,108,17
ENR000666,109,17
ENR000667,110,17
ENR000668,111,17
ENR000669,112,17
ENR000670,113,17
ENR000671,114,17
ENR000672,115,17
ENR000673,116,17
ENR000674,117,17
ENR000675,544,17
ENR000676,594,17
ENR000677,736,17
ENR000678,793,17
ENR000679,798,17
ENR000680,849,17
ENR000681,79,18
ENR000682,80,18
ENR000683,82,18
ENR000684,83,18
ENR000685,84,18
ENR000686,85,18
ENR000687,86,18
ENR000688,87,18
ENR000689,89,18
ENR000690,90,18
ENR000691,91,18
ENR000692,94,18
ENR000693,95,18
ENR000694,96,18
ENR000695,97,18
ENR000696,99,18
ENR000697,100,18
ENR000698,101,18
ENR000699,102,18
ENR000700,103,18
ENR000701,104,18
ENR000702,105,18
ENR000703,106,18
ENR000704,107,18
ENR000705,108,18
ENR000706,109,18
ENR000707,110,18
ENR000708,111,18
ENR000709,112,18
ENR000710,113,18
ENR000711,114,18
ENR000712,115,18
ENR000713,116,18
ENR000714,117,18
ENR000715,544,18
ENR000716,594,18
ENR000717,736,18
ENR000718,793,18
ENR000719,798,18
ENR000720,849,18
ENR000721,79,19
ENR000722,80,19
ENR000723,82,19
ENR000724,83,19
ENR000725,84,19
ENR000726,85,19
ENR000727,86,19
ENR000728,87,19
ENR000729,89,19
ENR000730,90,19
ENR000731,91,19
ENR000732,94,19
ENR000733,95,19
ENR000734,96,19
ENR000735,97,19
ENR000736,99,19
ENR000737,100,19
ENR000738,101,19
ENR000739,102,19
ENR000740,103,19
ENR000741,104,19
ENR000742,105,19
ENR000743,106,19
ENR000744,107,19
ENR000745,108,19
ENR000746,109,19
ENR000747,110,19
ENR000748,111,19
ENR000749,112,19
ENR000750,113,19
ENR000751,114,19
ENR000752,115,19
ENR000753,116,19
ENR000754,117,19
ENR000755,544,19
ENR000756,594,19
ENR000757,736,19
ENR000758,793,19
ENR000759,798,19
ENR000760,849,19
ENR000761,79,20
ENR000762,80,20
ENR000763,82,20
ENR000764,83,20
ENR000765,84,20
ENR000766,85,20
ENR000767,86,20
ENR000768,87,20
ENR000769,89,20
ENR000770,90,20
ENR000771,91,20
ENR000772,94,20
ENR000773,95,20
ENR000774,96,20
ENR000775,97,20
ENR000776,99,20
ENR000777,100,20
ENR000778,101,20
ENR000779,102,20
ENR000780,103,20
ENR000781,104,20
ENR000782,105,20
ENR000783,106,20
ENR000784,107,20
ENR000785,108,20
ENR000786,109,20
ENR000787,110,20
ENR000788,111,20
ENR000789,112,20
ENR000790,113,20
ENR000791,114,20
ENR000792,115,20
ENR000793,116,20
ENR000794,117,20
ENR000795,544,20
ENR000796,594,20
ENR000797,736,20
ENR000798,793,20
ENR000799,798,20
ENR000800,849,20
ENR000801,79,21
ENR000802,80,21
ENR000803,82,21
ENR000804,83,21
ENR000805,84,21
ENR000806,85,21
ENR000807,86,21
ENR000808,87,21
ENR000809,89,21
ENR000810,90,21
ENR000811,91,21
ENR000812,94,21
ENR000813,95,21
ENR000814,96,21
ENR000815,97,21
ENR000816,99,21
ENR000817,100,21
ENR000818,101,21
ENR000819,102,21
ENR000820,103,21
ENR000821,104,21
ENR000822,105,21
ENR000823,106,21
ENR000824,107,21
ENR000825,108,21
ENR000826,109,21
ENR000827,110,21
ENR000828,111,21
ENR000829,112,21
ENR000830,113,21
ENR000831,114,21
ENR000832,115,21
ENR000833,116,21
ENR000834,117,21
ENR000835,544,21
ENR000836,594,21
ENR000837,736,21
ENR000838,793,21
ENR000839,798,21
ENR000840,849,21
ENR000841,118,22
ENR000842,119,22
ENR000843,120,22
ENR000844,121,22
ENR000845,122,22
ENR000846,123,22
ENR000847,124,22
ENR000848,125,22
ENR000849,126,22
ENR000850,127,22
ENR000851,128,22
ENR000852,130,22
ENR000853,131,22
ENR000854,132,22
ENR000855,133,22
ENR000856,134,22
ENR000857,136,22
ENR000858,137,22
ENR000859,138,22
ENR000860,139,22
ENR000861,140,22
ENR000862,141,22
ENR000863,142,22
ENR000864,143,22
ENR000865,144,22
ENR000866,145,22
ENR000867,146,22
ENR000868,147,22
ENR000869,148,22
ENR000870,149,22
ENR000871,150,22
ENR000872,151,22
ENR000873,153,22
ENR000874,154,22
ENR000875,155,22
ENR000876,156,22
ENR000877,548,22
ENR000878,645,22
ENR000879,738,22
ENR000880,796,22
ENR000881,902,22
ENR000882,118,23
ENR000883,119,23
ENR000884,120,23
ENR000885,121,23
ENR000886,122,23
ENR000887,123,23
ENR000888,124,23
ENR000889,125,23
ENR000890,126,23
ENR000891,127,23
ENR000892,128,23
ENR000893,130,23
ENR000894,131,23
ENR000895,132,23
ENR000896,133,23
ENR000897,134,23
ENR000898,136,23
ENR000899,137,23
ENR000900,138,23
ENR000901,139,23
ENR000902,140,23
ENR000903,141,23
ENR000904,142,23
ENR000905,143,23
ENR000906,144,23
ENR000907,145,23
ENR000908,146,23
ENR000909,147,23
ENR000910,148,23
ENR000911,149,23
ENR000912,150,23
ENR000913,151,23
ENR000914,153,23
ENR000915,154,23
ENR000916,155,23
ENR000917,156,23
ENR000918,548,23
ENR000919,645,23
ENR000920,738,23
ENR000921,796,23
ENR000922,902,23
ENR000923,118,24
ENR000924,119,24
ENR000925,120,24
ENR000926,121,24
ENR000927,122,24
ENR000928,123,24
ENR000929,124,24
ENR000930,125,24
ENR000931,126,24
ENR000932,127,24
ENR000933,128,24
ENR000934,130,24
ENR000935,131,24
ENR000936,132,24
ENR000937,133,24
ENR000938,134,24
ENR000939,136,24
ENR000940,137,24
ENR000941,138,24
ENR000942,139,24
ENR000943,140,24
ENR000944,141,24
ENR000945,142,24
ENR000946,143,24
ENR000947,144,24
ENR000948,145,24
ENR000949,146,24
ENR000950,147,24
ENR000951,148,24
ENR000952,149,24
ENR000953,150,24
ENR000954,151,24
ENR000955,153,24
ENR000956,154,24
ENR000957,155,24
ENR000958,156,24
ENR000959,548,24
ENR000960,645,24
ENR000961,738,24
ENR000962,796,24
ENR000963,902,24
ENR000964,118,25
ENR000965,119,25
ENR000966,120,25
ENR000967,121,25
ENR000968,122,25
ENR000969,123,25
ENR000970,124,25
ENR000971,125,25
ENR000972,126,25
ENR000973,127,25
ENR000974,128,25
ENR000975,130,25
ENR000976,131,25
ENR000977,132,25
ENR000978,133,25
ENR000979,134,25
ENR000980,136,25
ENR000981,137,25
ENR000982,138,25
ENR000983,139,25
ENR000984,140,25
ENR000985,141,25
ENR000986,142,25
ENR000987,143,25
ENR000988,144,25
ENR000989,145,25
ENR000990,146,25
ENR000991,147,25
ENR000992,148,25
ENR000993,149,25
ENR000994,150,25
ENR000995,151,25
ENR000996,153,25
ENR000997,154,25
ENR000998,155,25
ENR000999,156,25
ENR001000,548,25
ENR001001,645,25
ENR001002,738,25
ENR001003,796,25
ENR001004,902,25
ENR001005,118,26
ENR001006,119,26
ENR001007,120,26
ENR001008,121,26
ENR001009,122,26
ENR001010,123,26
ENR001011,124,26
ENR001012,125,26
ENR001013,126,26
ENR001014,127,26
ENR001015,128,26
ENR001016,130,26
ENR001017,131,26
ENR001018,132,26
ENR001019,133,26
ENR001020,134,26
ENR001021,136,26
ENR001022,137,26
ENR001023,138,26
ENR001024,139,26
ENR001025,140,26
ENR001026,141,26
ENR001027,142,26
ENR001028,143,26
ENR001029,144,26
ENR001030,145,26
ENR001031,146,26
ENR001032,147,26
ENR001033,148,26
ENR001034,149,26
ENR001035,150,26
ENR001036,151,26
ENR001037,153,26
ENR001038,154,26
ENR001039,155,26
ENR001040,156,26
ENR001041,548,26
ENR001042,645,26
ENR001043,738,26
ENR001044,796,26
ENR001045,902,26
ENR001046,118,27
ENR001047,119,27
ENR001048,120,27
ENR001049,121,27
ENR001050,122,27
ENR001051,123,27
ENR001052,124,27
ENR001053,125,27
ENR001054,126,27
ENR001055,127,27
ENR001056,128,27
ENR001057,130,27
ENR001058,131,27
ENR001059,132,27
ENR001060,133,27
ENR001061,134,27
ENR001062,136,27
ENR001063,137,27
ENR001064,138,27
ENR001065,139,27
ENR001066,140,27
ENR001067,141,27
ENR001068,142,27
ENR001069,143,27
ENR001070,144,27
ENR001071,145,27
ENR001072,146,27
ENR001073,147,27
ENR001074,148,27
ENR001075,149,27
ENR001076,150,27
ENR001077,151,27
ENR001078,153,27
ENR001079,154,27
ENR001080,155,27
ENR001081,156,27
ENR001082,548,27
ENR001083,645,27
ENR001084,738,27
ENR001085,796,27
ENR001086,902,27
ENR001087,118,28
ENR001088,119,28
ENR001089,120,28
ENR001090,121,28
ENR001091,122,28
ENR001092,123,28
ENR001093,124,28
ENR001094,125,28
ENR001095,126,28
ENR001096,127,28
ENR001097,128,28
ENR001098,130,28
ENR001099,131,28
ENR001100,132,28
ENR001101,133,28
ENR001102,134,28
ENR001103,136,28
ENR001104,137,28
ENR001105,138,28
ENR001106,139,28
ENR001107,140,28
ENR001108,141,28
ENR001109,142,28
ENR001110,143,28
ENR001111,144,28
ENR001112,145,28
ENR001113,146,28
ENR001114,147,28
ENR001115,148,28
ENR001116,149,28
ENR001117,150,28
ENR001118,151,28
ENR001119,153,28
ENR001120,154,28
ENR001121,155,28
ENR001122,156,28
ENR001123,548,28
ENR001124,645,28
ENR001125,738,28
ENR001126,796,28
ENR001127,902,28
ENR001128,157,29
ENR001129,158,29
ENR001130,159,29
ENR001131,160,29
ENR001132,161,29
ENR001133,163,29
ENR001134,164,29
ENR001135,165,29
ENR001136,166,29
ENR001137,167,29
ENR001138,168,29
ENR001139,169,29
ENR001140,171,29
ENR001141,172,29
ENR001142,173,29
ENR001143,174,29
ENR001144,175,29
ENR001145,176,29
ENR001146,177,29
ENR001147,178,29
ENR001148,179,29
ENR001149,180,29
ENR001150,181,29
ENR001151,182,29
ENR001152,183,29
ENR001153,184,29
ENR001154,185,29
ENR001155,186,29
ENR001156,187,29
ENR001157,188,29
ENR001158,190,29
ENR001159,191,29
ENR001160,192,29
ENR001161,193,29
ENR001162,194,29
ENR001163,195,29
ENR001164,591,29
ENR001165,595,29
ENR001166,157,30
ENR001167,158,30
ENR001168,159,30
ENR001169,160,30
ENR001170,161,30
ENR001171,163,30
ENR001172,164,30
ENR001173,165,30
ENR001174,166,30
ENR001175,167,30
ENR001176,168,30
ENR001177,169,30
ENR001178,171,30
ENR001179,172,30
ENR001180,173,30
ENR001181,174,30
ENR001182,175,30
ENR001183,176,30
ENR001184,177,30
ENR001185,178,30
ENR001186,179,30
ENR001187,180,30
ENR001188,181,30
ENR001189,182,30
ENR001190,183,30
ENR001191,184,30
ENR001192,185,30
ENR001193,186,30
ENR001194,187,30
ENR001195,188,30
ENR001196,190,30
ENR001197,191,30
ENR001198,192,30
ENR001199,193,30
ENR001200,194,30
ENR001201,195,30
ENR001202,591,30
ENR001203,595,30
ENR001204,157,31
ENR001205,158,31
ENR001206,159,31
ENR001207,160,31
ENR001208,161,31
ENR001209,163,31
ENR001210,164,31
ENR001211,165,31
ENR001212,166,31
ENR001213,167,31
ENR001214,168,31
ENR001215,169,31
ENR001216,171,31
ENR001217,172,31
ENR001218,173,31
ENR001219,174,31
ENR001220,175,31
ENR001221,176,31
ENR001222,177,31
ENR001223,178,31
ENR001224,179,31
ENR001225,180,31
ENR001226,181,31
ENR001227,182,31
ENR001228,183,31
ENR001229,184,31
ENR001230,185,31
ENR001231,186,31
ENR001232,187,31
ENR001233,188,31
ENR001234,190,31
ENR001235,191,31
ENR001236,192,31
ENR001237,193,31
ENR001238,194,31
ENR001239,195,31
ENR001240,591,31
ENR001241,595,31
ENR001242,157,32
ENR001243,158,32
ENR001244,159,32
ENR001245,160,32
ENR001246,161,32
ENR001247,163,32
ENR001248,164,32
ENR001249,165,32
ENR001250,166,32
ENR001251,167,32
ENR001252,168,32
ENR001253,169,32
ENR001254,171,32
ENR001255,172,32
ENR001256,173,32
ENR001257,174,32
ENR001258,175,32
ENR001259,176,32
ENR001260,177,32
ENR001261,178,32
ENR001262,179,32
ENR001263,180,32
ENR001264,181,32
ENR001265,182,32
ENR001266,183,32
ENR001267,184,32
ENR001268,185,32
ENR001269,186,32
ENR001270,187,32
ENR001271,188,32
ENR001272,190,32
ENR001273,191,32
ENR001274,192,32
ENR001275,193,32
ENR001276,194,32
ENR001277,195,32
ENR001278,591,32
ENR001279,595,32
ENR001280,157,33
ENR001281,158,33
ENR001282,159,33
ENR001283,160,33
ENR001284,161,33
ENR001285,163,33
ENR001286,164,33
ENR001287,165,33
ENR001288,166,33
ENR001289,167,33
ENR001290,168,33
ENR001291,169,33
ENR001292,171,33
ENR001293,172,33
ENR001294,173,33
ENR001295,174,33
ENR001296,175,33
ENR001297,176,33
ENR001298,177,33
ENR001299,178,33
ENR001300,179,33
ENR001301,180,33
ENR001302,181,33
ENR001303,182,33
ENR001304,183,33
ENR001305,184,33
ENR001306,185,33
ENR001307,186,33
ENR001308,187,33
ENR001309,188,33
ENR001310,190,33
ENR001311,191,33
ENR001312,192,33
ENR001313,193,33
ENR001314,194,33
ENR001315,195,33
ENR001316,591,33
ENR001317,595,33
ENR001318,501,34
ENR001319,502,34
ENR001320,503,34
ENR001321,504,34
ENR001322,505,34
ENR001323,506,34
ENR001324,507,34
ENR001325,508,34
ENR001326,509,34
ENR001327,510,34
ENR001328,511,34
ENR001329,512,34
ENR001330,513,34
ENR001331,514,34
ENR001332,515,34
ENR001333,516,34
ENR001334,517,34
ENR001335,518,34
ENR001336,519,34
ENR001337,520,34
ENR001338,521,34
ENR001339,522,34
ENR001340,523,34
ENR001341,524,34
ENR001342,525,34
ENR001343,526,34
ENR001344,527,34
ENR001345,528,34
ENR001346,529,34
ENR001347,531,34
ENR001348,533,34
ENR001349,534,34
ENR001350,536,34
ENR001351,537,34
ENR001352,538,34
ENR001353,539,34
ENR001354,540,34
ENR001355,541,34
ENR001356,542,34
ENR001357,737,34
ENR001358,739,34
ENR001359,501,35
ENR001360,502,35
ENR001361,503,35
ENR001362,504,35
ENR001363,505,35
ENR001364,506,35
ENR001365,507,35
ENR001366,508,35
ENR001367,509,35
ENR001368,510,35
ENR001369,511,35
ENR001370,512,35
ENR001371,513,35
ENR001372,514,35
ENR001373,515,35
ENR001374,516,35
ENR001375,517,35
ENR001376,518,35
ENR001377,519,35
ENR001378,520,35
ENR001379,521,35
ENR001380,522,35
ENR001381,523,35
ENR001382,524,35
ENR001383,525,35
ENR001384,526,35
ENR001385,527,35
ENR001386,528,35
ENR001387,529,35
ENR001388,531,35
ENR001389,533,35
ENR001390,534,35
ENR001391,536,35
ENR001392,537,35
ENR001393,538,35
ENR001394,539,35
ENR001395,540,35
ENR001396,541,35
ENR001397,542,35
