assignment_id,class_id,title,due_date,points_possible,category,term_id
95,2,Participation 28,2023-09-04,11,Participation,3
96,2,Quiz 29,2023-09-22,45,Quiz,4
97,2,Homework 30,2023-11-21,13,Homework,1
98,2,Homework 31,2023-12-04,22,Homework,1
99,2,Test 32,2024-04-25,79,Test,4
100,2,Homework 33,2023-09-25,10,Homework,3
101,2,Quiz 34,2023-12-21,36,Quiz,2
102,2,Quiz 35,2023-09-07,35,Quiz,4
103,2,Homework 36,2024-01-08,11,Homework,4
104,2,Project 37,2024-04-26,96,Project,1
105,2,Test 38,2024-03-22,92,Test,1
106,2,Test 39,2023-09-15,76,Test,2
107,2,Project 40,2024-01-23,66,Project,1
108,2,Test 41,2024-04-26,76,Test,2
109,2,Participation 42,2024-02-27,9,Participation,3
110,2,Homework 43,2023-09-02,23,Homework,4
111,2,Test 44,2024-04-03,85,Test,3
112,2,Project 45,2023-09-23,81,Project,4
113,2,Homework 46,2023-12-02,24,Homework,1
114,2,Test 47,2023-12-09,91,Test,1
115,2,Project 48,2024-02-10,63,Project,2
116,2,Participation 49,2024-01-12,7,Participation,4
117,2,Quiz 50,2023-12-24,40,Quiz,1
118,2,Homework 51,2024-03-14,14,Homework,4
119,2,Homework 52,2023-12-03,25,Homework,2
120,2,Test 53,2023-08-28,84,Test,3
121,2,Quiz 54,2023-09-14,40,Quiz,4
122,2,Quiz 55,2023-08-31,28,Quiz,4
123,2,Participation 56,2023-09-10,17,Participation,3
124,2,Test 57,2023-12-18,83,Test,4
125,2,Homework 58,2023-09-09,16,Homework,1
126,2,Homework 59,2023-09-03,17,Homework,1
127,2,Participation 60,2023-12-17,16,Participation,2
128,2,Quiz 61,2024-05-28,29,Quiz,4
129,2,Homework 62,2024-02-02,10,Homework,1
130,2,Participation 63,2023-12-02,12,Participation,1
131,2,Quiz 64,2024-01-12,28,Quiz,2
132,2,Participation 65,2023-12-01,11,Participation,1
133,2,Participation 66,2024-04-24,13,Participation,4
134,2,Quiz 67,2024-02-21,37,Quiz,1
135,2,Participation 68,2024-01-22,9,Participation,3
136,2,Participation 69,2024-03-18,16,Participation,4
137,2,Quiz 70,2023-11-15,37,Quiz,4
138,2,Project 71,2023-12-18,97,Project,1
139,2,Homework 72,2024-06-05,18,Homework,1
140,3,Test 1,2024-03-20,92,Test,3
141,3,Test 2,2024-02-13,90,Test,2
142,3,Project 3,2024-01-09,63,Project,1
143,3,Project 4,2023-10-31,95,Project,3
144,3,Homework 5,2024-01-13,16,Homework,4
145,3,Homework 6,2024-01-30,15,Homework,1
146,3,Test 7,2023-09-02,86,Test,3
147,3,Test 8,2023-12-13,97,Test,4
148,3,Homework 9,2024-03-27,21,Homework,1
149,3,Test 10,2024-04-07,78,Test,2
150,3,Participation 11,2024-04-16,8,Participation,4
151,3,Quiz 12,2023-10-20,32,Quiz,1
152,3,Project 13,2023-12-13,90,Project,3
153,3,Quiz 14,2024-01-26,43,Quiz,1
154,3,Test 15,2024-02-07,91,Test,2
155,3,Homework 16,2023-10-17,17,Homework,3
156,3,Project 17,2023-12-26,57,Project,2
157,3,Participation 18,2024-02-14,13,Participation,4
158,3,Participation 19,2024-02-05,5,Participation,4
159,3,Test 20,2023-09-18,86,Test,1
160,3,Homework 21,2023-09-27,15,Homework,4
161,3,Quiz 22,2023-11-08,36,Quiz,2
162,3,Quiz 23,2024-03-18,48,Quiz,3
163,3,Test 24,2023-09-10,81,Test,1
164,3,Participation 25,2024-05-22,19,Participation,1
165,3,Quiz 26,2024-02-24,25,Quiz,4
166,3,Participation 27,2024-04-15,12,Participation,3
167,3,Test 28,2024-01-01,91,Test,4
168,3,Homework 29,2023-09-25,16,Homework,4
169,3,Homework 30,2023-09-29,19,Homework,2
170,3,Project 31,2024-03-09,69,Project,1
171,3,Homework 32,2023-10-08,21,Homework,3
172,3,Homework 33,2023-10-31,19,Homework,3
173,3,Participation 34,2024-05-11,10,Participation,3
174,3,Homework 35,2023-10-06,18,Homework,2
175,3,Test 36,2024-01-22,93,Test,4
176,3,Quiz 37,2024-01-10,33,Quiz,1
177,3,Test 38,2023-11-02,80,Test,1
178,3,Test 39,2024-05-16,83,Test,2
179,3,Participation 40,2024-05-07,9,Participation,1
180,3,Homework 41,2024-01-17,20,Homework,3
181,3,Quiz 42,2023-09-18,42,Quiz,3
182,3,Test 43,2024-03-29,91,Test,3
183,3,Quiz 44,2024-05-14,50,Quiz,1
184,3,Test 45,2023-10-10,98,Test,1
185,3,Quiz 46,2024-01-15,42,Quiz,1
186,3,Homework 47,2024-04-01,14,Homework,1
187,3,Project 48,2024-01-01,84,Project,3
188,3,Project 49,2024-04-15,50,Project,2
189,3,Homework 50,2023-09-03,23,Homework,1
190,3,Participation 51,2023-12-23,12,Participation,4
191,3,Homework 52,2023-11-27,12,Homework,4
192,3,Participation 53,2023-10-07,6,Participation,3
193,3,Project 54,2024-01-04,79,Project,3
194,3,Quiz 55,2023-09-03,44,Quiz,4
195,3,Homework 56,2024-02-12,14,Homework,4
196,3,Test 57,2023-09-22,89,Test,3
197,3,Quiz 58,2024-03-06,29,Quiz,3
198,3,Homework 59,2023-12-03,24,Homework,2
199,3,Homework 60,2023-09-22,14,Homework,2
200,3,Test 61,2024-04-27,86,Test,2
201,3,Test 62,2024-02-10,81,Test,3
202,3,Project 63,2024-05-17,91,Project,2
203,3,Participation 64,2023-12-10,10,Participation,4
204,3,Project 65,2024-02-28,53,Project,4
205,4,Quiz 1,2024-03-01,26,Quiz,3
206,4,Test 2,2024-06-01,100,Test,4
207,4,Test 3,2024-05-08,84,Test,4
208,4,Participation 4,2024-01-23,9,Participation,1
209,4,Participation 5,2023-11-07,13,Participation,3
210,4,Homework 6,2023-10-04,15,Homework,2
211,4,Project 7,2024-04-25,54,Project,1
212,4,Project 8,2023-09-10,65,Project,4
213,4,Quiz 9,2024-05-20,47,Quiz,2
214,4,Participation 10,2023-11-22,7,Participation,2
215,4,Project 11,2023-10-25,80,Project,2
216,4,Project 12,2024-05-24,87,Project,4
217,4,Project 13,2023-11-30,64,Project,1
218,4,Homework 14,2023-10-12,13,Homework,2
219,4,Quiz 15,2024-04-08,35,Quiz,3
220,4,Quiz 16,2024-02-20,25,Quiz,4
221,4,Test 17,2024-01-29,93,Test,1
222,4,Homework 18,2024-02-25,15,Homework,4
223,4,Participation 19,2023-09-17,18,Participation,1
224,4,Project 20,2023-10-27,51,Project,4
225,4,Homework 21,2024-01-13,25,Homework,4
226,4,Quiz 22,2023-12-23,47,Quiz,4
227,4,Quiz 23,2024-01-18,30,Quiz,3
228,4,Test 24,2023-10-03,99,Test,3
229,4,Project 25,2024-02-02,65,Project,2
230,4,Test 26,2024-03-11,85,Test,4
231,4,Quiz 27,2023-12-02,47,Quiz,1
232,4,Homework 28,2023-12-17,11,Homework,2
233,4,Participation 29,2023-12-11,14,Participation,1
234,4,Participation 30,2024-01-20,6,Participation,4
235,4,Homework 31,2024-04-12,12,Homework,1
236,4,Test 32,2024-02-04,78,Test,3
237,4,Project 33,2023-12-13,67,Project,3
238,4,Test 34,2024-01-14,94,Test,4
239,4,Test 35,2024-05-01,92,Test,3
240,4,Project 36,2024-03-09,63,Project,4
241,4,Project 37,2024-04-17,89,Project,4
242,4,Project 38,2023-11-03,90,Project,3
243,4,Homework 39,2023-12-01,18,Homework,3
244,4,Homework 40,2024-05-17,24,Homework,2
245,4,Homework 41,2023-12-23,22,Homework,4
246,4,Participation 42,2023-09-27,8,Participation,3
247,4,Participation 43,2024-05-09,11,Participation,4
248,4,Homework 44,2024-03-23,24,Homework,1
249,4,Participation 45,2023-11-22,14,Participation,1
250,4,Participation 46,2023-11-05,13,Participation,3
251,4,Test 47,2024-03-10,75,Test,3
252,4,Test 48,2023-09-21,78,Test,4
253,4,Project 49,2023-09-29,71,Project,1
254,4,Quiz 50,2023-11-28,36,Quiz,2
255,4,Quiz 51,2024-02-14,25,Quiz,2
256,4,Project 52,2024-04-27,98,Project,1
257,4,Participation 53,2023-10-14,7,Participation,1
258,4,Homework 54,2023-12-09,19,Homework,1
259,4,Homework 55,2024-05-17,25,Homework,2
260,4,Quiz 56,2024-05-16,25,Quiz,4
261,4,Participation 57,2023-12-12,9,Participation,4
262,4,Project 58,2024-03-04,72,Project,3
263,4,Participation 59,2024-05-28,11,Participation,1
264,4,Participation 60,2024-04-13,13,Participation,2
265,4,Test 61,2024-05-27,92,Test,3
266,4,Test 62,2023-10-26,98,Test,3
267,4,Quiz 63,2024-04-06,39,Quiz,3
268,4,Homework 64,2024-02-19,23,Homework,2
269,4,Project 65,2024-05-30,83,Project,4
270,4,Project 66,2023-12-30,65,Project,4
271,4,Project 67,2024-04-05,83,Project,1
272,4,Quiz 68,2023-09-30,33,Quiz,2
273,4,Participation 69,2024-05-30,10,Participation,4
274,5,Test 1,2023-12-07,89,Test,3
275,5,Quiz 2,2023-12-20,48,Quiz,3
276,5,Project 3,2024-03-18,76,Project,1
277,5,Participation 4,2024-04-05,7,Participation,1
278,5,Quiz 5,2023-12-22,48,Quiz,4
279,5,Homework 6,2023-09-02,16,Homework,4
280,5,Quiz 7,2023-08-27,38,Quiz,2
281,5,Participation 8,2024-04-05,14,Participation,3
282,5,Quiz 9,2024-05-08,32,Quiz,1
283,5,Quiz 10,2023-12-24,32,Quiz,2
284,5,Project 11,2024-01-22,98,Project,1
285,5,Quiz 12,2024-01-04,34,Quiz,1
286,5,Test 13,2024-03-24,97,Test,3
287,5,Project 14,2023-12-03,93,Project,4
288,5,Project 15,2024-01-30,72,Project,2
289,5,Quiz 16,2023-11-25,29,Quiz,1
290,5,Project 17,2024-04-07,71,Project,1
291,5,Participation 18,2023-10-25,9,Participation,1
292,5,Participation 19,2024-05-02,12,Participation,2
293,5,Project 20,2023-12-16,64,Project,4
294,5,Participation 21,2024-03-30,5,Participation,1
295,5,Homework 22,2024-03-08,10,Homework,3
296,5,Project 23,2024-03-04,92,Project,4
297,5,Participation 24,2024-03-30,8,Participation,2
298,5,Participation 25,2023-09-02,14,Participation,3
299,5,Quiz 26,2024-05-02,32,Quiz,1
300,5,Participation 27,2024-02-27,16,Participation,4
301,5,Homework 28,2023-11-28,25,Homework,2
302,5,Quiz 29,2024-02-27,39,Quiz,3
303,5,Quiz 30,2024-01-27,28,Quiz,3
304,5,Project 31,2024-05-10,85,Project,4
305,5,Project 32,2024-04-30,81,Project,1
306,5,Participation 33,2024-05-13,6,Participation,1
307,5,Test 34,2024-02-27,86,Test,4
308,5,Participation 35,2024-02-04,18,Participation,4
309,5,Quiz 36,2023-12-02,31,Quiz,2
310,5,Test 37,2024-04-04,95,Test,2
311,5,Quiz 38,2024-02-24,48,Quiz,3
312,5,Participation 39,2023-11-13,18,Participation,2
313,5,Quiz 40,2024-02-17,36,Quiz,2
314,5,Project 41,2024-03-19,59,Project,2
315,5,Project 42,2023-09-12,67,Project,3
316,5,Homework 43,2023-12-28,21,Homework,3
317,5,Homework 44,2023-11-30,11,Homework,4
318,5,Quiz 45,2023-12-10,43,Quiz,2
319,5,Project 46,2023-10-22,66,Project,1
320,5,Homework 47,2024-01-09,18,Homework,1
321,5,Homework 48,2023-10-08,14,Homework,1
322,5,Quiz 49,2024-03-31,41,Quiz,3
323,5,Participation 50,2023-10-03,12,Participation,4
324,5,Participation 51,2024-03-21,16,Participation,4
325,5,Participation 52,2024-02-18,17,Participation,3
326,5,Quiz 53,2023-10-12,48,Quiz,1
327,5,Participation 54,2024-02-06,14,Participation,1
328,5,Test 55,2023-10-14,80,Test,2
329,5,Test 56,2024-03-22,97,Test,4
330,5,Homework 57,2024-04-04,19,Homework,2
331,5,Homework 58,2024-02-15,19,Homework,3
332,5,Project 59,2023-12-23,85,Project,2
333,5,Quiz 60,2024-02-13,31,Quiz,2
334,5,Project 61,2024-02-11,69,Project,2
335,5,Project 62,2024-02-19,96,Project,4
336,5,Homework 63,2024-02-09,18,Homework,1
337,5,Participation 64,2024-02-07,5,Participation,3
338,5,Participation 65,2024-05-21,6,Participation,4
339,6,Quiz 1,2024-01-28,27,Quiz,4
340,6,Test 2,2023-09-17,91,Test,2
341,6,Test 3,2024-05-20,88,Test,1
342,6,Quiz 4,2024-04-19,27,Quiz,2
343,6,Test 5,2023-09-26,88,Test,4
344,6,Project 6,2024-04-10,97,Project,1
345,6,Test 7,2023-10-11,92,Test,3
346,6,Participation 8,2024-04-15,18,Participation,3
347,6,Test 9,2023-11-07,97,Test,2
348,6,Test 10,2024-01-14,100,Test,4
349,6,Test 11,2023-10-28,92,Test,2
350,6,Participation 12,2024-01-20,8,Participation,1
351,6,Participation 13,2023-12-02,18,Participation,3
352,6,Participation 14,2023-10-14,18,Participation,1
353,6,Test 15,2024-01-06,100,Test,3
354,6,Test 16,2024-04-06,91,Test,4
355,6,Test 17,2024-05-07,84,Test,2
356,6,Test 18,2024-05-03,97,Test,3
357,6,Quiz 19,2024-04-19,26,Quiz,4
358,6,Participation 20,2023-11-15,17,Participation,2
359,6,Homework 21,2023-10-08,12,Homework,3
360,6,Project 22,2024-02-16,84,Project,4
361,6,Project 23,2024-02-11,53,Project,2
362,6,Project 24,2024-04-07,70,Project,4
363,6,Participation 25,2024-03-05,6,Participation,2
364,6,Quiz 26,2023-09-01,36,Quiz,4
365,6,Test 27,2024-03-19,86,Test,2
366,6,Project 28,2024-01-10,63,Project,2
367,6,Participation 29,2024-02-05,9,Participation,2
368,6,Participation 30,2024-02-15,6,Participation,3
369,6,Quiz 31,2023-12-27,43,Quiz,3
370,6,Homework 32,2024-04-05,13,Homework,1
371,6,Quiz 33,2023-10-10,44,Quiz,1
372,6,Test 34,2023-09-05,75,Test,4
373,6,Project 35,2024-04-26,53,Project,3
374,6,Quiz 36,2024-01-18,46,Quiz,1
375,6,Participation 37,2024-05-05,19,Participation,3
376,6,Participation 38,2024-02-11,19,Participation,1
377,6,Test 39,2024-06-05,79,Test,4
378,6,Participation 40,2023-11-16,20,Participation,3
379,6,Project 41,2024-06-05,66,Project,4
380,6,Test 42,2024-04-11,91,Test,2
381,6,Project 43,2024-05-05,98,Project,4
382,6,Project 44,2024-05-12,69,Project,4
383,6,Quiz 45,2024-02-03,34,Quiz,2
384,6,Participation 46,2024-03-01,7,Participation,2
385,6,Quiz 47,2023-09-13,36,Quiz,1
386,6,Homework 48,2024-05-08,11,Homework,2
387,6,Quiz 49,2023-12-21,31,Quiz,4
388,6,Quiz 50,2023-12-11,49,Quiz,1
389,6,Quiz 51,2024-02-14,35,Quiz,2
390,6,Quiz 52,2024-02-27,39,Quiz,4
391,6,Quiz 53,2024-02-28,29,Quiz,1
392,6,Quiz 54,2023-10-08,47,Quiz,3
393,6,Project 55,2023-12-09,63,Project,3
394,6,Participation 56,2023-09-08,9,Participation,3
395,6,Quiz 57,2024-01-11,39,Quiz,2
396,6,Homework 58,2024-02-16,14,Homework,1
397,6,Test 59,2024-02-23,79,Test,1
398,6,Participation 60,2023-09-16,12,Participation,3
399,6,Participation 61,2023-10-17,15,Participation,1
400,6,Participation 62,2024-01-14,8,Participation,4
401,6,Homework 63,2023-09-02,21,Homework,2
402,6,Homework 64,2024-05-22,18,Homework,1
403,6,Quiz 65,2023-09-28,37,Quiz,2
404,6,Participation 66,2024-01-12,14,Participation,1
405,6,Test 67,2024-01-16,77,Test,4
406,6,Participation 68,2023-12-13,13,Participation,4
407,6,Test 69,2023-12-03,93,Test,4
408,6,Test 70,2024-04-21,79,Test,4
409,7,Quiz 1,2023-12-13,31,Quiz,2
410,7,Project 2,2023-09-08,67,Project,4
411,7,Quiz 3,2024-04-30,50,Quiz,2
412,7,Test 4,2024-04-23,77,Test,1
413,7,Quiz 5,2024-05-20,36,Quiz,3
414,7,Test 6,2024-04-23,94,Test,1
415,7,Test 7,2024-03-22,88,Test,2
416,7,Test 8,2023-12-28,79,Test,4
417,7,Participation 9,2024-02-19,17,Participation,1
418,7,Participation 10,2023-12-29,20,Participation,2
419,7,Participation 11,2023-10-16,6,Participation,4
420,7,Homework 12,2024-01-16,23,Homework,1
421,7,Homework 13,2024-01-24,22,Homework,3
422,7,Participation 14,2024-04-26,11,Participation,3
423,7,Project 15,2023-11-18,93,Project,2
424,7,Participation 16,2024-03-03,10,Participation,1
425,7,Project 17,2023-12-04,66,Project,3
426,7,Homework 18,2023-12-07,25,Homework,4
427,7,Homework 19,2024-03-26,11,Homework,4
428,7,Project 20,2023-12-08,66,Project,1
429,7,Project 21,2024-01-11,93,Project,3
430,7,Participation 22,2024-01-03,9,Participation,1
431,7,Project 23,2024-06-05,98,Project,3
432,7,Quiz 24,2024-01-03,48,Quiz,2
433,7,Participation 25,2024-05-27,11,Participation,1
434,7,Test 26,2024-05-11,85,Test,1
435,7,Quiz 27,2024-05-06,31,Quiz,2
436,7,Test 28,2024-02-25,89,Test,3
437,7,Participation 29,2024-01-24,11,Participation,4
438,7,Test 30,2024-05-13,92,Test,4
439,7,Participation 31,2024-02-01,16,Participation,3
440,7,Test 32,2023-11-15,81,Test,1
441,7,Homework 33,2023-11-27,23,Homework,3
442,7,Project 34,2024-01-04,94,Project,3
443,7,Homework 35,2024-05-19,22,Homework,1
444,7,Quiz 36,2023-12-09,44,Quiz,1
445,7,Project 37,2023-11-05,84,Project,3
446,7,Participation 38,2023-08-27,8,Participation,4
447,7,Test 39,2024-05-27,80,Test,1
448,7,Project 40,2024-01-02,88,Project,1
449,7,Quiz 41,2023-09-05,36,Quiz,1
450,7,Participation 42,2024-04-01,13,Participation,2
451,7,Participation 43,2024-01-05,6,Participation,1
452,7,Test 44,2023-11-17,80,Test,3
453,7,Participation 45,2023-08-29,8,Participation,4
454,7,Project 46,2024-05-18,85,Project,2
455,7,Project 47,2024-02-16,72,Project,2
456,7,Project 48,2023-10-27,85,Project,1
457,7,Test 49,2024-02-24,80,Test,2
458,7,Homework 50,2024-06-05,15,Homework,3
459,7,Quiz 51,2024-02-24,41,Quiz,4
460,7,Quiz 52,2023-10-15,43,Quiz,3
461,7,Project 53,2024-03-18,73,Project,2
462,7,Test 54,2024-04-24,94,Test,3
463,7,Participation 55,2024-05-26,14,Participation,3
464,7,Quiz 56,2024-05-22,45,Quiz,3
465,7,Project 57,2023-10-20,93,Project,4
466,7,Homework 58,2024-02-26,24,Homework,4
467,7,Homework 59,2024-01-24,11,Homework,2
468,7,Participation 60,2024-04-04,8,Participation,3
469,7,Quiz 61,2023-12-30,33,Quiz,4
470,7,Participation 62,2024-05-13,10,Participation,1
471,7,Project 63,2024-03-10,63,Project,3
472,7,Quiz 64,2024-03-29,44,Quiz,4
473,7,Project 65,2024-03-06,61,Project,4
474,7,Project 66,2023-09-18,61,Project,4
475,7,Quiz 67,2024-05-30,43,Quiz,3
476,7,Quiz 68,2024-03-28,27,Quiz,4
477,7,Homework 69,2024-04-07,17,Homework,2
478,7,Participation 70,2023-12-09,14,Participation,4
479,7,Quiz 71,2023-10-26,33,Quiz,2
480,8,Homework 1,2024-05-02,25,Homework,3
481,8,Project 2,2024-02-07,68,Project,4
482,8,Homework 3,2024-01-29,21,Homework,2
483,8,Participation 4,2023-09-03,15,Participation,1
484,8,Participation 5,2023-11-25,5,Participation,3
485,8,Test 6,2024-02-01,75,Test,4
486,8,Quiz 7,2024-02-06,44,Quiz,2
487,8,Quiz 8,2024-04-18,34,Quiz,1
488,8,Quiz 9,2024-03-22,36,Quiz,1
489,8,Test 10,2023-09-07,91,Test,1
490,8,Test 11,2024-04-29,94,Test,1
491,8,Project 12,2023-11-06,72,Project,3
492,8,Test 13,2024-02-22,82,Test,4
493,8,Project 14,2024-02-11,57,Project,3
494,8,Participation 15,2024-05-16,6,Participation,1
495,8,Participation 16,2023-12-22,6,Participation,2
496,8,Project 17,2023-12-06,68,Project,3
497,8,Test 18,2024-03-23,89,Test,4
498,8,Test 19,2023-10-31,91,Test,4
499,8,Quiz 20,2024-05-01,50,Quiz,3
500,8,Test 21,2024-04-15,77,Test,3
501,8,Quiz 22,2023-12-14,44,Quiz,3
502,8,Participation 23,2023-11-10,20,Participation,1
503,8,Homework 24,2024-05-20,11,Homework,4
504,8,Quiz 25,2024-01-12,31,Quiz,4
505,8,Homework 26,2023-09-12,19,Homework,1
506,8,Participation 27,2023-09-16,7,Participation,3
507,8,Test 28,2024-02-29,96,Test,1
508,8,Quiz 29,2024-04-16,48,Quiz,3
509,8,Quiz 30,2024-01-27,45,Quiz,2
510,8,Homework 31,2023-10-04,17,Homework,4
511,8,Quiz 32,2024-02-09,43,Quiz,3
512,8,Test 33,2024-01-10,94,Test,1
513,8,Quiz 34,2023-11-20,35,Quiz,2
514,8,Project 35,2024-02-27,58,Project,1
515,8,Project 36,2024-03-05,98,Project,4
516,8,Quiz 37,2024-02-23,27,Quiz,2
517,8,Test 38,2024-05-16,88,Test,1
518,8,Quiz 39,2024-03-17,30,Quiz,2
519,8,Project 40,2023-12-03,63,Project,3
520,8,Homework 41,2023-10-19,19,Homework,2
521,8,Homework 42,2023-12-12,13,Homework,3
522,8,Quiz 43,2024-03-03,34,Quiz,3
523,8,Project 44,2023-10-06,88,Project,4
524,8,Homework 45,2024-02-05,12,Homework,3
525,8,Test 46,2023-12-15,76,Test,4
526,8,Test 47,2024-04-01,97,Test,4
527,8,Project 48,2023-09-20,80,Project,1
528,8,Test 49,2024-04-09,85,Test,1
529,8,Quiz 50,2023-10-08,29,Quiz,4
530,8,Participation 51,2024-01-24,19,Participation,2
531,8,Test 52,2023-11-08,98,Test,4
532,8,Project 53,2024-05-16,67,Project,3
533,8,Project 54,2024-02-08,88,Project,2
534,8,Participation 55,2024-04-08,5,Participation,4
535,8,Project 56,2024-01-02,76,Project,1
536,8,Quiz 57,2023-09-03,43,Quiz,2
537,8,Homework 58,2024-05-18,18,Homework,1
538,8,Participation 59,2024-02-24,17,Participation,3
539,8,Participation 60,2023-11-01,6,Participation,2
540,8,Test 61,2024-01-06,83,Test,1
541,8,Homework 62,2024-04-17,25,Homework,1
542,8,Homework 63,2023-11-02,13,Homework,2
543,8,Project 64,2024-01-06,68,Project,2
544,8,Test 65,2023-09-09,77,Test,3
545,8,Test 66,2023-10-03,92,Test,1
546,8,Homework 67,2024-01-23,14,Homework,3
547,8,Test 68,2024-04-17,93,Test,2
548,9,Homework 1,2023-09-23,18,Homework,3
549,9,Test 2,2024-01-08,92,Test,4
550,9,Test 3,2024-02-07,84,Test,4
551,9,Project 4,2024-04-20,84,Project,3
552,9,Project 5,2024-02-27,68,Project,3
553,9,Project 6,2024-03-18,98,Project,2
554,9,Project 7,2023-09-19,80,Project,4
555,9,Participation 8,2024-02-28,17,Participation,3
556,9,Homework 9,2024-04-24,20,Homework,2
557,9,Quiz 10,2024-03-10,26,Quiz,3
558,9,Participation 11,2023-10-20,20,Participation,4
559,9,Test 12,2023-11-14,100,Test,2
560,9,Project 13,2023-09-15,90,Project,2
561,9,Project 14,2024-02-27,60,Project,2
562,9,Test 15,2024-05-12,96,Test,4
563,9,Homework 16,2023-09-12,10,Homework,1
564,9,Test 17,2023-09-03,95,Test,4
565,9,Homework 18,2024-03-16,11,Homework,2
566,9,Test 19,2023-09-19,79,Test,2
