payment_id,guardian_id,fee_type_id,amount_paid,payment_date
PAY000234,32,2,47,2023-08-13
PAY000235,33,4,9311,2023-08-15
PAY000236,33,4,10096,2023-09-15
PAY000237,33,4,8941,2023-10-15
PAY000238,33,4,8643,2023-11-15
PAY000239,33,4,8684,2023-12-15
PAY000240,33,4,9022,2024-01-15
PAY000241,33,4,9108,2024-02-15
PAY000242,33,4,9857,2024-03-15
PAY000243,33,4,8762,2024-04-15
PAY000244,33,1,131,2023-08-10
PAY000245,34,4,8475,2023-08-15
PAY000246,34,4,9039,2023-09-15
PAY000247,34,4,9975,2023-10-15
PAY000248,34,4,9037,2023-11-15
PAY000249,34,4,8513,2023-12-15
PAY000250,34,4,8823,2024-01-15
PAY000251,34,4,9326,2024-02-15
PAY000252,34,4,10160,2024-03-15
PAY000253,34,4,10162,2024-04-15
PAY000254,34,1,136,2023-08-18
PAY000255,34,2,53,2023-08-23
PAY000256,35,4,8392,2023-08-15
PAY000257,35,4,8903,2023-09-15
PAY000258,35,4,9659,2023-10-15
PAY000259,35,4,10027,2023-11-15
PAY000260,35,4,9215,2023-12-15
PAY000261,35,4,9131,2024-01-15
PAY000262,35,4,8447,2024-02-15
PAY000263,35,4,9201,2024-03-15
PAY000264,35,4,8699,2024-04-15
PAY000265,35,1,122,2023-08-20
PAY000266,35,2,47,2023-08-16
PAY000267,36,4,9073,2023-08-15
PAY000268,36,4,8694,2023-09-15
PAY000269,36,4,9646,2023-10-15
PAY000270,36,4,9306,2023-11-15
PAY000271,36,4,8449,2023-12-15
PAY000272,36,4,8949,2024-01-15
PAY000273,36,4,9300,2024-02-15
PAY000274,36,4,10145,2024-03-15
PAY000275,36,4,9529,2024-04-15
PAY000276,36,4,8646,2024-05-15
PAY000277,36,4,9946,2024-06-15
PAY000278,36,4,10045,2024-07-15
PAY000279,36,2,50,2023-08-23
PAY000280,37,4,8905,2023-08-15
PAY000281,37,4,9556,2023-09-15
PAY000282,37,4,8682,2023-10-15
PAY000283,37,4,9131,2023-11-15
PAY000284,37,4,8741,2023-12-15
PAY000285,37,4,9692,2024-01-15
PAY000286,37,4,9781,2024-02-15
PAY000287,37,4,8456,2024-03-15
PAY000288,37,4,9629,2024-04-15
PAY000289,37,1,126,2023-08-18
PAY000290,37,2,50,2023-08-20
PAY000291,38,4,9659,2023-08-15
PAY000292,38,4,9329,2023-09-15
PAY000293,38,4,9187,2023-10-15
PAY000294,38,4,9939,2023-11-15
PAY000295,38,4,9210,2023-12-15
PAY000296,38,4,9846,2024-01-15
PAY000297,38,4,9591,2024-02-15
PAY000298,38,4,8540,2024-03-15
PAY000299,38,4,8397,2024-04-15
PAY000300,38,1,117,2023-08-17
PAY000301,38,2,50,2023-08-30
PAY000302,39,4,8662,2023-08-15
PAY000303,39,4,9310,2023-09-15
PAY000304,39,4,8399,2023-10-15
PAY000305,39,4,10101,2023-11-15
PAY000306,39,4,8316,2023-12-15
PAY000307,39,4,8832,2024-01-15
PAY000308,39,4,9431,2024-02-15
PAY000309,39,4,9565,2024-03-15
PAY000310,39,4,10128,2024-04-15
PAY000311,39,1,138,2023-08-28
PAY000312,39,2,45,2023-08-10
PAY000313,40,4,8899,2023-08-15
PAY000314,40,4,9726,2023-09-15
PAY000315,40,4,9068,2023-10-15
PAY000316,40,4,9188,2023-11-15
PAY000317,40,4,10002,2023-12-15
PAY000318,40,4,9715,2024-01-15
PAY000319,40,4,9742,2024-02-15
PAY000320,40,4,8871,2024-03-15
PAY000321,40,4,9174,2024-04-15
PAY000322,40,1,126,2023-08-21
PAY000323,41,4,9698,2023-08-15
PAY000324,41,4,9467,2023-09-15
PAY000325,41,4,8892,2023-10-15
PAY000326,41,4,10019,2023-11-15
PAY000327,41,4,9306,2023-12-15
PAY000328,41,4,9184,2024-01-15
PAY000329,41,4,9999,2024-02-15
PAY000330,41,4,10163,2024-03-15
PAY000331,41,4,9484,2024-04-15
PAY000332,41,4,9134,2024-05-15
PAY000333,41,4,8848,2024-06-15
PAY000334,41,4,8439,2024-07-15
PAY000335,41,2,45,2023-08-24
PAY000336,42,4,8915,2023-08-15
PAY000337,42,4,8436,2023-09-15
PAY000338,42,4,9857,2023-10-15
PAY000339,42,4,9659,2023-11-15
PAY000340,42,4,10024,2023-12-15
PAY000341,42,4,10032,2024-01-15
PAY000342,42,4,9791,2024-02-15
PAY000343,42,4,10076,2024-03-15
PAY000344,42,4,10038,2024-04-15
PAY000345,42,4,9919,2024-05-15
PAY000346,42,4,10104,2024-06-15
PAY000347,42,4,8436,2024-07-15
PAY000348,42,2,54,2023-08-25
PAY000349,44,4,8813,2023-08-15
PAY000350,44,4,9277,2023-09-15
PAY000351,44,4,9133,2023-10-15
PAY000352,44,4,9185,2023-11-15
PAY000353,44,4,8801,2023-12-15
PAY000354,44,4,8406,2024-01-15
PAY000355,44,4,9892,2024-02-15
PAY000356,44,4,9326,2024-03-15
PAY000357,44,4,8542,2024-04-15
PAY000358,44,1,121,2023-08-27
PAY000359,44,2,48,2023-08-30
PAY000360,46,4,9302,2023-08-15
PAY000361,46,4,10132,2023-09-15
PAY000362,46,4,9772,2023-10-15
PAY000363,46,4,9719,2023-11-15
PAY000364,46,4,9615,2023-12-15
PAY000365,46,4,8805,2024-01-15
PAY000366,46,4,8339,2024-02-15
PAY000367,46,4,8752,2024-03-15
PAY000368,46,4,8862,2024-04-15
PAY000369,46,4,10147,2024-05-15
PAY000370,46,4,9661,2024-06-15
PAY000371,46,4,9504,2024-07-15
PAY000372,46,1,131,2023-08-27
PAY000373,46,2,50,2023-08-22
PAY000374,47,4,9602,2023-08-15
PAY000375,47,4,9799,2023-09-15
PAY000376,47,4,9906,2023-10-15
PAY000377,47,4,9166,2023-11-15
PAY000378,47,4,10150,2023-12-15
PAY000379,47,4,8369,2024-01-15
PAY000380,47,4,8478,2024-02-15
PAY000381,47,4,8547,2024-03-15
PAY000382,47,4,10003,2024-04-15
PAY000383,47,4,9997,2024-05-15
PAY000384,47,4,9918,2024-06-15
PAY000385,47,4,8791,2024-07-15
PAY000386,47,1,133,2023-08-29
PAY000387,48,4,9896,2023-08-15
PAY000388,48,4,8557,2023-09-15
PAY000389,48,4,8521,2023-10-15
PAY000390,48,4,10064,2023-11-15
PAY000391,48,4,9133,2023-12-15
PAY000392,48,4,8722,2024-01-15
PAY000393,48,4,8610,2024-02-15
PAY000394,48,4,8512,2024-03-15
PAY000395,48,4,8978,2024-04-15
PAY000396,48,1,139,2023-08-24
PAY000397,48,2,54,2023-08-30
PAY000398,50,4,9290,2023-08-15
PAY000399,50,4,8980,2023-09-15
PAY000400,50,4,8613,2023-10-15
PAY000401,50,4,8748,2023-11-15
PAY000402,50,4,8511,2023-12-15
PAY000403,50,4,8611,2024-01-15
PAY000404,50,4,8957,2024-02-15
PAY000405,50,4,9987,2024-03-15
PAY000406,50,4,9358,2024-04-15
PAY000407,50,1,138,2023-08-15
PAY000408,50,2,52,2023-08-28
PAY000409,52,4,8790,2023-08-15
PAY000410,52,4,9115,2023-09-15
PAY000411,52,4,9506,2023-10-15
PAY000412,52,4,9266,2023-11-15
PAY000413,52,4,9309,2023-12-15
PAY000414,52,4,8520,2024-01-15
PAY000415,52,4,8318,2024-02-15
PAY000416,52,4,8456,2024-03-15
PAY000417,52,4,9661,2024-04-15
PAY000418,52,1,117,2023-08-19
PAY000419,52,2,51,2023-08-29
PAY000420,53,4,9630,2023-08-15
PAY000421,53,4,10119,2023-09-15
PAY000422,53,4,9728,2023-10-15
PAY000423,53,4,8784,2023-11-15
PAY000424,53,4,10074,2023-12-15
PAY000425,53,4,10123,2024-01-15
PAY000426,53,4,9608,2024-02-15
PAY000427,53,4,9126,2024-03-15
PAY000428,53,4,9351,2024-04-15
PAY000429,53,1,123,2023-08-27
PAY000430,55,4,9884,2023-08-15
PAY000431,55,4,8460,2023-09-15
PAY000432,55,4,9074,2023-10-15
PAY000433,55,4,9891,2023-11-15
PAY000434,55,4,8531,2023-12-15
PAY000435,55,4,9700,2024-01-15
PAY000436,55,4,8468,2024-02-15
PAY000437,55,4,8679,2024-03-15
PAY000438,55,4,8939,2024-04-15
PAY000439,55,1,125,2023-08-29
PAY000440,55,2,51,2023-08-11
PAY000441,56,4,9571,2023-08-15
PAY000442,56,4,9869,2023-09-15
PAY000443,56,4,9344,2023-10-15
PAY000444,56,4,9457,2023-11-15
PAY000445,56,4,8425,2023-12-15
PAY000446,56,4,9243,2024-01-15
PAY000447,56,4,9968,2024-02-15
PAY000448,56,4,9748,2024-03-15
PAY000449,56,4,10020,2024-04-15
PAY000450,56,1,138,2023-08-24
PAY000451,56,2,52,2023-08-24
PAY000452,58,4,10152,2023-08-15
PAY000453,58,1,120,2023-08-22
PAY000454,58,2,49,2023-08-16
PAY000455,59,4,8393,2023-08-15
PAY000456,59,4,9544,2023-09-15
PAY000457,59,4,8481,2023-10-15
PAY000458,59,4,8338,2023-11-15
PAY000459,59,4,9420,2023-12-15
PAY000460,59,4,9746,2024-01-15
PAY000461,59,4,8323,2024-02-15
PAY000462,59,4,9007,2024-03-15
PAY000463,59,4,8503,2024-04-15
PAY000464,59,1,128,2023-08-23
PAY000465,59,2,49,2023-08-24
PAY000466,60,4,9891,2023-08-15
PAY000467,60,4,9444,2023-09-15
PAY000468,60,4,8669,2023-10-15
PAY000469,60,4,8640,2023-11-15
PAY000470,60,4,9127,2023-12-15
PAY000471,60,4,9301,2024-01-15
PAY000472,60,4,9669,2024-02-15
PAY000473,60,4,10090,2024-03-15
PAY000474,60,4,10142,2024-04-15
PAY000475,60,1,128,2023-08-12
PAY000476,60,2,50,2023-08-16
PAY000477,62,4,9016,2023-08-15
PAY000478,62,4,8372,2023-09-15
PAY000479,62,4,9202,2023-10-15
PAY000480,62,4,8952,2023-11-15
PAY000481,62,4,8603,2023-12-15
PAY000482,62,4,9453,2024-01-15
PAY000483,62,4,9430,2024-02-15
PAY000484,62,4,9400,2024-03-15
PAY000485,62,4,8433,2024-04-15
PAY000486,62,1,124,2023-08-12
PAY000487,62,2,54,2023-08-24
PAY000488,63,4,9562,2023-08-15
PAY000489,63,4,8343,2023-09-15
PAY000490,63,4,8578,2023-10-15
PAY000491,63,4,9710,2023-11-15
PAY000492,63,4,9908,2023-12-15
PAY000493,63,4,8473,2024-01-15
PAY000494,63,4,9198,2024-02-15
PAY000495,63,4,8427,2024-03-15
PAY000496,63,4,8989,2024-04-15
PAY000497,63,1,137,2023-08-11
PAY000498,63,2,54,2023-08-22
PAY000499,64,4,8880,2023-08-15
PAY000500,64,4,9612,2023-09-15
PAY000501,64,4,9585,2023-10-15
PAY000502,64,4,10058,2023-11-15
PAY000503,64,4,9356,2023-12-15
PAY000504,64,4,8793,2024-01-15
PAY000505,64,4,10144,2024-02-15
PAY000506,64,4,10157,2024-03-15
PAY000507,64,4,9444,2024-04-15
PAY000508,64,4,9298,2024-05-15
PAY000509,64,4,10120,2024-06-15
PAY000510,64,4,8938,2024-07-15
PAY000511,64,1,124,2023-08-16
PAY000512,64,2,48,2023-08-27
PAY000513,66,4,8726,2023-08-15
PAY000514,66,4,9956,2023-09-15
PAY000515,66,4,9620,2023-10-15
PAY000516,66,4,10049,2023-11-15
PAY000517,66,4,8706,2023-12-15
PAY000518,66,4,8954,2024-01-15
PAY000519,66,4,8878,2024-02-15
PAY000520,66,4,9712,2024-03-15
PAY000521,66,4,8672,2024-04-15
PAY000522,66,1,138,2023-08-22
PAY000523,66,2,47,2023-08-24
PAY000524,68,4,9380,2023-08-15
PAY000525,68,4,9199,2023-09-15
PAY000526,68,4,9917,2023-10-15
PAY000527,68,4,9295,2023-11-15
PAY000528,68,4,8402,2023-12-15
PAY000529,68,4,9381,2024-01-15
PAY000530,68,4,8976,2024-02-15
PAY000531,68,4,8895,2024-03-15
PAY000532,68,4,9047,2024-04-15
PAY000533,69,4,9375,2023-08-15
PAY000534,69,4,9970,2023-09-15
PAY000535,69,4,9586,2023-10-15
PAY000536,69,4,9987,2023-11-15
PAY000537,69,4,8393,2023-12-15
PAY000538,69,4,9814,2024-01-15
PAY000539,69,4,9486,2024-02-15
PAY000540,69,4,9168,2024-03-15
PAY000541,69,4,9815,2024-04-15
PAY000542,69,1,131,2023-08-13
PAY000543,70,4,10158,2023-08-15
PAY000544,70,4,9822,2023-09-15
PAY000545,70,4,9470,2023-10-15
PAY000546,70,4,9915,2023-11-15
PAY000547,70,4,8354,2023-12-15
PAY000548,70,4,9354,2024-01-15
PAY000549,70,4,9458,2024-02-15
PAY000550,70,4,10152,2024-03-15
PAY000551,70,4,9933,2024-04-15
PAY000552,70,1,133,2023-08-20
PAY000553,70,2,46,2023-08-18
PAY000554,71,4,9240,2023-08-15
PAY000555,71,4,9431,2023-09-15
PAY000556,71,4,9145,2023-10-15
PAY000557,71,4,9051,2023-11-15
PAY000558,71,4,9111,2023-12-15
PAY000559,71,4,9954,2024-01-15
PAY000560,71,4,8642,2024-02-15
PAY000561,71,4,9638,2024-03-15
PAY000562,71,4,8918,2024-04-15
PAY000563,71,2,48,2023-08-17
PAY000564,72,4,10126,2023-08-15
PAY000565,72,4,8446,2023-09-15
PAY000566,72,4,9704,2023-10-15
PAY000567,72,4,10111,2023-11-15
PAY000568,72,4,9627,2023-12-15
PAY000569,72,4,9676,2024-01-15
PAY000570,72,4,9784,2024-02-15
PAY000571,72,4,10032,2024-03-15
PAY000572,72,4,9219,2024-04-15
PAY000573,72,1,129,2023-08-17
PAY000574,72,2,50,2023-08-15
PAY000575,74,4,10012,2023-08-15
PAY000576,74,4,9091,2023-09-15
PAY000577,74,4,9611,2023-10-15
PAY000578,74,4,9714,2023-11-15
PAY000579,74,4,9648,2023-12-15
PAY000580,74,4,9986,2024-01-15
PAY000581,74,4,8367,2024-02-15
PAY000582,74,4,8402,2024-03-15
PAY000583,74,4,9073,2024-04-15
PAY000584,74,4,9104,2024-05-15
PAY000585,74,4,9454,2024-06-15
PAY000586,74,4,9116,2024-07-15
PAY000587,74,1,141,2023-08-25
PAY000588,75,4,9892,2023-08-15
PAY000589,75,4,9960,2023-09-15
PAY000590,75,4,8567,2023-10-15
PAY000591,75,4,9169,2023-11-15
PAY000592,75,4,8504,2023-12-15
PAY000593,75,4,9741,2024-01-15
PAY000594,75,4,9804,2024-02-15
PAY000595,75,4,8374,2024-03-15
PAY000596,75,4,9753,2024-04-15
PAY000597,75,2,49,2023-08-16
PAY000598,76,4,8522,2023-08-15
PAY000599,76,4,9878,2023-09-15
PAY000600,76,4,9069,2023-10-15
PAY000601,76,4,10087,2023-11-15
PAY000602,76,4,9051,2023-12-15
PAY000603,76,4,9121,2024-01-15
PAY000604,76,4,9404,2024-02-15
PAY000605,76,4,9248,2024-03-15
PAY000606,76,4,10037,2024-04-15
PAY000607,76,2,52,2023-08-15
PAY000608,77,4,9709,2023-08-15
PAY000609,77,4,9900,2023-09-15
PAY000610,77,4,9398,2023-10-15
PAY000611,77,4,8712,2023-11-15
PAY000612,77,4,9939,2023-12-15
PAY000613,77,4,8522,2024-01-15
PAY000614,77,4,9507,2024-02-15
PAY000615,77,4,9847,2024-03-15
PAY000616,77,4,9232,2024-04-15
PAY000617,77,1,119,2023-08-25
PAY000618,78,4,8988,2023-08-15
PAY000619,78,4,9668,2023-09-15
PAY000620,78,4,9102,2023-10-15
PAY000621,78,4,9098,2023-11-15
PAY000622,78,4,8921,2023-12-15
PAY000623,78,4,8522,2024-01-15
PAY000624,78,4,9881,2024-02-15
PAY000625,78,4,9550,2024-03-15
PAY000626,78,4,8729,2024-04-15
PAY000627,79,4,9170,2023-08-15
PAY000628,79,4,9931,2023-09-15
PAY000629,79,4,9638,2023-10-15
PAY000630,79,4,10046,2023-11-15
PAY000631,79,4,8931,2023-12-15
PAY000632,79,4,9197,2024-01-15
PAY000633,79,4,8331,2024-02-15
PAY000634,79,4,8651,2024-03-15
PAY000635,79,4,10012,2024-04-15
PAY000636,79,4,9899,2024-05-15
PAY000637,79,4,10102,2024-06-15
PAY000638,79,4,9615,2024-07-15
PAY000639,79,1,141,2023-08-30
PAY000640,79,2,47,2023-08-30
PAY000641,81,4,9134,2023-08-15
PAY000642,81,1,127,2023-08-22
PAY000643,81,2,52,2023-08-29
PAY000644,82,4,9820,2023-08-15
PAY000645,82,1,130,2023-08-12
PAY000646,83,4,8379,2023-08-15
PAY000647,83,4,10032,2023-09-15
PAY000648,83,4,8394,2023-10-15
PAY000649,83,4,10016,2023-11-15
PAY000650,83,4,10144,2023-12-15
PAY000651,83,4,9642,2024-01-15
PAY000652,83,4,10119,2024-02-15
PAY000653,83,4,9114,2024-03-15
PAY000654,83,4,10145,2024-04-15
PAY000655,83,1,120,2023-08-22
PAY000656,85,4,8511,2023-08-15
PAY000657,85,2,49,2023-08-15
PAY000658,87,4,9514,2023-08-15
PAY000659,87,4,8661,2023-09-15
PAY000660,87,4,9351,2023-10-15
PAY000661,87,4,8850,2023-11-15
PAY000662,87,4,8923,2023-12-15
PAY000663,87,4,9339,2024-01-15
PAY000664,87,4,9167,2024-02-15
PAY000665,87,4,9877,2024-03-15
PAY000666,87,4,10129,2024-04-15
PAY000667,87,1,120,2023-08-14
PAY000668,87,2,54,2023-08-17
PAY000669,89,4,8350,2023-08-15
PAY000670,89,4,8741,2023-09-15
PAY000671,89,4,9970,2023-10-15
PAY000672,89,4,8360,2023-11-15
PAY000673,89,4,8346,2023-12-15
PAY000674,89,4,9988,2024-01-15
PAY000675,89,4,9926,2024-02-15
PAY000676,89,4,9233,2024-03-15
PAY000677,89,4,8966,2024-04-15
PAY000678,89,1,121,2023-08-22
PAY000679,90,4,9951,2023-08-15
PAY000680,90,4,9863,2023-09-15
PAY000681,90,4,8852,2023-10-15
PAY000682,90,4,9839,2023-11-15
PAY000683,90,4,8626,2023-12-15
PAY000684,90,4,9588,2024-01-15
PAY000685,90,4,8545,2024-02-15
PAY000686,90,4,9714,2024-03-15
PAY000687,90,4,8760,2024-04-15
PAY000688,90,4,8539,2024-05-15
PAY000689,90,4,8496,2024-06-15
PAY000690,90,4,9660,2024-07-15
PAY000691,90,2,49,2023-08-13
PAY000692,92,4,8808,2023-08-15
PAY000693,92,4,9239,2023-09-15
PAY000694,92,4,9726,2023-10-15
PAY000695,92,4,9924,2023-11-15
PAY000696,92,4,9188,2023-12-15
PAY000697,92,4,8762,2024-01-15
PAY000698,92,4,9570,2024-02-15
PAY000699,92,4,9206,2024-03-15
PAY000700,92,4,8356,2024-04-15
PAY000701,94,4,9859,2023-08-15
PAY000702,94,4,9192,2023-09-15
