grade_id,student_id,assignment_id,score,submitted_on,term_id
83,5,3,53,2023-10-04,1
84,7,3,52,2023-10-04,1
85,8,3,52,2023-10-04,1
86,9,3,56,2023-10-04,1
87,10,3,52,2023-10-04,1
88,11,3,48,2023-10-04,1
89,12,3,46,2023-10-04,1
90,13,3,49,2023-10-04,1
91,14,3,53,2023-10-04,1
92,15,3,45,2023-10-04,1
93,16,3,44,2023-10-04,1
94,17,3,10,2023-10-04,1
95,18,3,50,2023-10-04,1
96,19,3,47,2023-10-04,1
97,20,3,49,2023-10-04,1
98,21,3,48,2023-10-04,1
99,22,3,51,2023-10-04,1
100,23,3,59,2023-10-04,1
101,24,3,51,2023-10-04,1
102,26,3,43,2023-10-04,1
103,27,3,51,2023-10-04,1
104,28,3,49,2023-10-04,1
105,29,3,59,2023-10-04,1
106,31,3,50,2023-10-04,1
107,32,3,2,2023-10-04,1
108,33,3,41,2023-10-04,1
109,34,3,51,2023-10-04,1
110,35,3,55,2023-10-04,1
111,36,3,55,2023-10-04,1
112,37,3,53,2023-10-04,1
113,38,3,58,2023-10-04,1
114,39,3,56,2023-10-04,1
115,638,3,44,2023-10-04,1
116,739,3,31,2023-10-04,1
117,844,3,50,2023-10-04,1
118,1,4,45,2024-05-15,4
119,2,4,48,2024-05-15,4
120,3,4,46,2024-05-15,4
121,4,4,42,2024-05-15,4
122,5,4,46,2024-05-15,4
123,7,4,46,2024-05-15,4
124,8,4,46,2024-05-15,4
125,9,4,49,2024-05-15,4
126,10,4,50,2024-05-15,4
127,11,4,36,2024-05-15,4
128,12,4,48,2024-05-15,4
129,13,4,50,2024-05-15,4
130,14,4,40,2024-05-15,4
131,15,4,14,2024-05-15,4
132,16,4,35,2024-05-15,4
133,17,4,50,2024-05-15,4
134,18,4,46,2024-05-15,4
135,19,4,50,2024-05-15,4
136,20,4,40,2024-05-15,4
137,21,4,41,2024-05-15,4
138,22,4,41,2024-05-15,4
139,23,4,17,2024-05-15,4
140,24,4,46,2024-05-15,4
141,26,4,46,2024-05-15,4
142,27,4,45,2024-05-15,4
143,28,4,40,2024-05-15,4
144,29,4,38,2024-05-15,4
145,31,4,40,2024-05-15,4
146,32,4,42,2024-05-15,4
147,33,4,37,2024-05-15,4
148,34,4,38,2024-05-15,4
149,35,4,40,2024-05-15,4
150,36,4,50,2024-05-15,4
151,37,4,40,2024-05-15,4
152,38,4,41,2024-05-15,4
153,39,4,41,2024-05-15,4
154,638,4,40,2024-05-15,4
155,739,4,38,2024-05-15,4
156,844,4,39,2024-05-15,4
157,1,5,36,2023-10-22,4
158,2,5,42,2023-10-22,4
159,3,5,36,2023-10-22,4
160,4,5,39,2023-10-22,4
161,5,5,35,2023-10-22,4
162,7,5,43,2023-10-22,4
163,8,5,37,2023-10-22,4
164,9,5,34,2023-10-22,4
165,10,5,41,2023-10-22,4
166,11,5,41,2023-10-22,4
167,12,5,33,2023-10-22,4
168,13,5,37,2023-10-22,4
169,14,5,38,2023-10-22,4
170,15,5,33,2023-10-22,4
171,16,5,34,2023-10-22,4
172,17,5,41,2023-10-22,4
173,18,5,36,2023-10-22,4
174,19,5,2,2023-10-22,4
175,20,5,37,2023-10-22,4
176,21,5,38,2023-10-22,4
177,22,5,38,2023-10-22,4
178,23,5,38,2023-10-22,4
179,24,5,35,2023-10-22,4
180,26,5,42,2023-10-22,4
181,27,5,18,2023-10-22,4
182,28,5,35,2023-10-22,4
183,29,5,36,2023-10-22,4
184,31,5,41,2023-10-22,4
185,32,5,30,2023-10-22,4
186,33,5,37,2023-10-22,4
187,34,5,33,2023-10-22,4
188,35,5,41,2023-10-22,4
189,36,5,42,2023-10-22,4
190,37,5,33,2023-10-22,4
191,38,5,39,2023-10-22,4
192,39,5,41,2023-10-22,4
193,638,5,34,2023-10-22,4
194,739,5,35,2023-10-22,4
195,844,5,33,2023-10-22,4
196,1,6,12,2024-01-19,4
197,2,6,12,2024-01-19,4
198,3,6,12,2024-01-19,4
199,4,6,12,2024-01-19,4
200,5,6,11,2024-01-19,4
201,7,6,10,2024-01-19,4
202,8,6,12,2024-01-19,4
203,9,6,11,2024-01-19,4
204,10,6,10,2024-01-19,4
205,11,6,10,2024-01-19,4
206,12,6,9,2024-01-19,4
207,13,6,12,2024-01-19,4
208,14,6,11,2024-01-19,4
209,15,6,3,2024-01-19,4
210,16,6,11,2024-01-19,4
211,17,6,12,2024-01-19,4
212,18,6,13,2024-01-19,4
213,19,6,10,2024-01-19,4
214,20,6,11,2024-01-19,4
215,21,6,11,2024-01-19,4
216,22,6,12,2024-01-19,4
217,23,6,12,2024-01-19,4
218,24,6,2,2024-01-19,4
219,26,6,13,2024-01-19,4
220,27,6,12,2024-01-19,4
221,28,6,12,2024-01-19,4
222,29,6,10,2024-01-19,4
223,31,6,11,2024-01-19,4
224,32,6,11,2024-01-19,4
225,33,6,11,2024-01-19,4
226,34,6,12,2024-01-19,4
227,35,6,7,2024-01-19,4
228,36,6,13,2024-01-19,4
229,37,6,10,2024-01-19,4
230,38,6,10,2024-01-19,4
231,39,6,11,2024-01-19,4
232,638,6,13,2024-01-19,4
233,739,6,11,2024-01-19,4
234,844,6,12,2024-01-19,4
235,1,7,83,2024-02-07,1
236,2,7,82,2024-02-07,1
237,3,7,70,2024-02-07,1
238,4,7,90,2024-02-07,1
239,5,7,76,2024-02-07,1
240,7,7,80,2024-02-07,1
241,8,7,75,2024-02-07,1
242,9,7,90,2024-02-07,1
243,10,7,69,2024-02-07,1
244,11,7,92,2024-02-07,1
245,12,7,73,2024-02-07,1
246,13,7,86,2024-02-07,1
247,14,7,82,2024-02-07,1
248,15,7,88,2024-02-07,1
249,16,7,77,2024-02-07,1
250,17,7,72,2024-02-07,1
251,18,7,76,2024-02-07,1
252,19,7,70,2024-02-07,1
253,20,7,76,2024-02-07,1
254,21,7,77,2024-02-07,1
255,22,7,74,2024-02-07,1
256,23,7,74,2024-02-07,1
257,24,7,83,2024-02-07,1
258,26,7,89,2024-02-07,1
259,27,7,92,2024-02-07,1
260,28,7,68,2024-02-07,1
261,29,7,80,2024-02-07,1
262,31,7,75,2024-02-07,1
263,32,7,64,2024-02-07,1
264,33,7,85,2024-02-07,1
265,34,7,74,2024-02-07,1
266,35,7,78,2024-02-07,1
267,36,7,74,2024-02-07,1
268,37,7,83,2024-02-07,1
269,38,7,85,2024-02-07,1
270,39,7,74,2024-02-07,1
271,638,7,92,2024-02-07,1
272,739,7,88,2024-02-07,1
273,844,7,71,2024-02-07,1
274,1,8,17,2024-05-15,2
275,2,8,18,2024-05-15,2
276,3,8,16,2024-05-15,2
277,4,8,18,2024-05-15,2
278,5,8,18,2024-05-15,2
279,7,8,16,2024-05-15,2
280,8,8,15,2024-05-15,2
281,9,8,20,2024-05-15,2
282,10,8,16,2024-05-15,2
283,11,8,18,2024-05-15,2
284,12,8,17,2024-05-15,2
285,13,8,18,2024-05-15,2
286,14,8,16,2024-05-15,2
287,15,8,18,2024-05-15,2
288,16,8,19,2024-05-15,2
289,17,8,14,2024-05-15,2
290,18,8,18,2024-05-15,2
291,19,8,19,2024-05-15,2
292,20,8,15,2024-05-15,2
293,21,8,18,2024-05-15,2
294,22,8,19,2024-05-15,2
295,23,8,19,2024-05-15,2
296,24,8,17,2024-05-15,2
297,26,8,17,2024-05-15,2
298,27,8,17,2024-05-15,2
299,28,8,18,2024-05-15,2
300,29,8,20,2024-05-15,2
301,31,8,18,2024-05-15,2
302,32,8,17,2024-05-15,2
303,33,8,12,2024-05-15,2
304,34,8,16,2024-05-15,2
305,35,8,18,2024-05-15,2
306,36,8,18,2024-05-15,2
307,37,8,19,2024-05-15,2
308,38,8,17,2024-05-15,2
309,39,8,20,2024-05-15,2
310,638,8,18,2024-05-15,2
311,739,8,16,2024-05-15,2
312,844,8,18,2024-05-15,2
313,1,9,35,2023-10-30,2
314,2,9,39,2023-10-30,2
315,3,9,39,2023-10-30,2
316,4,9,33,2023-10-30,2
317,5,9,35,2023-10-30,2
318,7,9,28,2023-10-30,2
319,8,9,33,2023-10-30,2
320,9,9,39,2023-10-30,2
321,10,9,31,2023-10-30,2
322,11,9,40,2023-10-30,2
323,12,9,28,2023-10-30,2
324,13,9,36,2023-10-30,2
325,14,9,30,2023-10-30,2
326,15,9,33,2023-10-30,2
327,16,9,38,2023-10-30,2
328,17,9,35,2023-10-30,2
329,18,9,36,2023-10-30,2
330,19,9,38,2023-10-30,2
331,20,9,40,2023-10-30,2
332,21,9,4,2023-10-30,2
333,22,9,33,2023-10-30,2
334,23,9,40,2023-10-30,2
335,24,9,35,2023-10-30,2
336,26,9,33,2023-10-30,2
337,27,9,40,2023-10-30,2
338,28,9,31,2023-10-30,2
339,29,9,10,2023-10-30,2
340,31,9,34,2023-10-30,2
341,32,9,40,2023-10-30,2
342,33,9,32,2023-10-30,2
343,34,9,31,2023-10-30,2
344,35,9,32,2023-10-30,2
345,36,9,16,2023-10-30,2
346,37,9,38,2023-10-30,2
347,38,9,35,2023-10-30,2
348,39,9,36,2023-10-30,2
349,638,9,31,2023-10-30,2
350,739,9,36,2023-10-30,2
351,844,9,35,2023-10-30,2
352,1,10,95,2023-09-16,4
353,2,10,86,2023-09-16,4
354,3,10,85,2023-09-16,4
355,4,10,76,2023-09-16,4
356,5,10,62,2023-09-16,4
357,7,10,81,2023-09-16,4
358,8,10,90,2023-09-16,4
359,9,10,95,2023-09-16,4
360,10,10,69,2023-09-16,4
361,11,10,85,2023-09-16,4
362,12,10,94,2023-09-16,4
363,13,10,87,2023-09-16,4
364,14,10,73,2023-09-16,4
365,15,10,86,2023-09-16,4
366,16,10,75,2023-09-16,4
367,17,10,72,2023-09-16,4
368,18,10,98,2023-09-16,4
369,19,10,89,2023-09-16,4
370,20,10,79,2023-09-16,4
371,21,10,79,2023-09-16,4
372,22,10,80,2023-09-16,4
373,23,10,79,2023-09-16,4
374,24,10,88,2023-09-16,4
375,26,10,95,2023-09-16,4
376,27,10,76,2023-09-16,4
377,28,10,93,2023-09-16,4
378,29,10,90,2023-09-16,4
379,31,10,89,2023-09-16,4
380,32,10,82,2023-09-16,4
381,33,10,83,2023-09-16,4
382,34,10,83,2023-09-16,4
383,35,10,85,2023-09-16,4
384,36,10,42,2023-09-16,4
385,37,10,91,2023-09-16,4
386,38,10,98,2023-09-16,4
387,39,10,84,2023-09-16,4
388,638,10,86,2023-09-16,4
389,739,10,88,2023-09-16,4
390,844,10,85,2023-09-16,4
391,1,11,37,2023-10-02,3
392,2,11,35,2023-10-02,3
393,3,11,33,2023-10-02,3
394,4,11,32,2023-10-02,3
395,5,11,35,2023-10-02,3
396,7,11,27,2023-10-02,3
397,8,11,36,2023-10-02,3
398,9,11,33,2023-10-02,3
399,10,11,30,2023-10-02,3
400,11,11,30,2023-10-02,3
401,12,11,34,2023-10-02,3
402,13,11,36,2023-10-02,3
403,14,11,31,2023-10-02,3
404,15,11,31,2023-10-02,3
405,16,11,33,2023-10-02,3
406,17,11,34,2023-10-02,3
407,18,11,32,2023-10-02,3
408,19,11,32,2023-10-02,3
409,20,11,34,2023-10-02,3
410,21,11,31,2023-10-02,3
411,22,11,29,2023-10-02,3
412,23,11,36,2023-10-02,3
413,24,11,20,2023-10-02,3
414,26,11,36,2023-10-02,3
415,27,11,35,2023-10-02,3
416,28,11,35,2023-10-02,3
417,29,11,22,2023-10-02,3
418,31,11,33,2023-10-02,3
419,32,11,28,2023-10-02,3
420,33,11,32,2023-10-02,3
421,34,11,33,2023-10-02,3
422,35,11,30,2023-10-02,3
423,36,11,30,2023-10-02,3
424,37,11,35,2023-10-02,3
425,38,11,32,2023-10-02,3
426,39,11,34,2023-10-02,3
427,638,11,32,2023-10-02,3
428,739,11,37,2023-10-02,3
429,844,11,32,2023-10-02,3
430,1,12,45,2024-01-11,4
431,2,12,44,2024-01-11,4
432,3,12,44,2024-01-11,4
433,4,12,37,2024-01-11,4
434,5,12,42,2024-01-11,4
435,7,12,42,2024-01-11,4
436,8,12,37,2024-01-11,4
437,9,12,37,2024-01-11,4
438,10,12,43,2024-01-11,4
439,11,12,36,2024-01-11,4
440,12,12,38,2024-01-11,4
441,13,12,38,2024-01-11,4
442,14,12,45,2024-01-11,4
443,15,12,42,2024-01-11,4
444,16,12,41,2024-01-11,4
445,17,12,45,2024-01-11,4
446,18,12,41,2024-01-11,4
447,19,12,5,2024-01-11,4
448,20,12,41,2024-01-11,4
449,21,12,7,2024-01-11,4
450,22,12,47,2024-01-11,4
451,23,12,43,2024-01-11,4
452,24,12,23,2024-01-11,4
453,26,12,48,2024-01-11,4
454,27,12,40,2024-01-11,4
455,28,12,44,2024-01-11,4
456,29,12,40,2024-01-11,4
457,31,12,47,2024-01-11,4
458,32,12,40,2024-01-11,4
459,33,12,41,2024-01-11,4
460,34,12,46,2024-01-11,4
461,35,12,45,2024-01-11,4
462,36,12,45,2024-01-11,4
463,37,12,42,2024-01-11,4
464,38,12,43,2024-01-11,4
465,39,12,48,2024-01-11,4
466,638,12,34,2024-01-11,4
467,739,12,38,2024-01-11,4
468,844,12,47,2024-01-11,4
469,1,13,57,2024-02-26,2
470,2,13,64,2024-02-26,2
471,3,13,68,2024-02-26,2
472,4,13,60,2024-02-26,2
473,5,13,57,2024-02-26,2
474,7,13,57,2024-02-26,2
475,8,13,58,2024-02-26,2
476,9,13,68,2024-02-26,2
477,10,13,55,2024-02-26,2
478,11,13,58,2024-02-26,2
479,12,13,67,2024-02-26,2
480,13,13,51,2024-02-26,2
481,14,13,52,2024-02-26,2
482,15,13,55,2024-02-26,2
483,16,13,60,2024-02-26,2
484,17,13,64,2024-02-26,2
485,18,13,65,2024-02-26,2
486,19,13,67,2024-02-26,2
487,20,13,60,2024-02-26,2
488,21,13,60,2024-02-26,2
489,22,13,53,2024-02-26,2
490,23,13,67,2024-02-26,2
491,24,13,59,2024-02-26,2
492,26,13,63,2024-02-26,2
493,27,13,61,2024-02-26,2
494,28,13,61,2024-02-26,2
495,29,13,62,2024-02-26,2
496,31,13,68,2024-02-26,2
497,32,13,61,2024-02-26,2
498,33,13,57,2024-02-26,2
499,34,13,58,2024-02-26,2
500,35,13,68,2024-02-26,2
501,36,13,66,2024-02-26,2
502,37,13,61,2024-02-26,2
503,38,13,66,2024-02-26,2
504,39,13,59,2024-02-26,2
505,638,13,62,2024-02-26,2
506,739,13,58,2024-02-26,2
507,844,13,62,2024-02-26,2
508,1,14,36,2023-11-03,4
509,2,14,38,2023-11-03,4
510,3,14,35,2023-11-03,4
511,4,14,38,2023-11-03,4
512,5,14,41,2023-11-03,4
513,7,14,40,2023-11-03,4
514,8,14,37,2023-11-03,4
515,9,14,38,2023-11-03,4
516,10,14,36,2023-11-03,4
517,11,14,44,2023-11-03,4
518,12,14,35,2023-11-03,4
519,13,14,39,2023-11-03,4
520,14,14,42,2023-11-03,4
521,15,14,40,2023-11-03,4
522,16,14,36,2023-11-03,4
523,17,14,39,2023-11-03,4
524,18,14,44,2023-11-03,4
525,19,14,38,2023-11-03,4
526,20,14,39,2023-11-03,4
527,21,14,38,2023-11-03,4
528,22,14,38,2023-11-03,4
529,23,14,41,2023-11-03,4
530,24,14,43,2023-11-03,4
531,26,14,37,2023-11-03,4
532,27,14,43,2023-11-03,4
533,28,14,43,2023-11-03,4
534,29,14,40,2023-11-03,4
535,31,14,34,2023-11-03,4
536,32,14,41,2023-11-03,4
537,33,14,40,2023-11-03,4
538,34,14,39,2023-11-03,4
539,35,14,43,2023-11-03,4
540,36,14,44,2023-11-03,4
541,37,14,38,2023-11-03,4
542,38,14,38,2023-11-03,4
543,39,14,39,2023-11-03,4
544,638,14,44,2023-11-03,4
545,739,14,34,2023-11-03,4
546,844,14,37,2023-11-03,4
547,1,15,39,2023-09-15,3
548,2,15,38,2023-09-15,3
549,3,15,34,2023-09-15,3
550,4,15,28,2023-09-15,3
551,5,15,35,2023-09-15,3
552,7,15,33,2023-09-15,3
553,8,15,38,2023-09-15,3
554,9,15,34,2023-09-15,3
555,10,15,30,2023-09-15,3
556,11,15,35,2023-09-15,3
557,12,15,35,2023-09-15,3
558,13,15,32,2023-09-15,3
559,14,15,13,2023-09-15,3
560,15,15,33,2023-09-15,3
561,16,15,32,2023-09-15,3
562,17,15,34,2023-09-15,3
563,18,15,32,2023-09-15,3
564,19,15,35,2023-09-15,3
565,20,15,33,2023-09-15,3
566,21,15,36,2023-09-15,3
567,22,15,31,2023-09-15,3
568,23,15,35,2023-09-15,3
569,24,15,38,2023-09-15,3
570,26,15,37,2023-09-15,3
571,27,15,31,2023-09-15,3
572,28,15,39,2023-09-15,3
573,29,15,32,2023-09-15,3
574,31,15,37,2023-09-15,3
575,32,15,39,2023-09-15,3
576,33,15,38,2023-09-15,3
577,34,15,37,2023-09-15,3
578,35,15,39,2023-09-15,3
579,36,15,34,2023-09-15,3
580,37,15,34,2023-09-15,3
581,38,15,34,2023-09-15,3
582,39,15,32,2023-09-15,3
583,638,15,34,2023-09-15,3
584,739,15,38,2023-09-15,3
585,844,15,39,2023-09-15,3
586,1,16,87,2023-10-10,4
587,2,16,85,2023-10-10,4
588,3,16,8,2023-10-10,4
589,4,16,82,2023-10-10,4
590,5,16,24,2023-10-10,4
591,7,16,98,2023-10-10,4
592,8,16,72,2023-10-10,4
593,9,16,93,2023-10-10,4
594,10,16,96,2023-10-10,4
595,11,16,7,2023-10-10,4
596,12,16,8,2023-10-10,4
597,13,16,81,2023-10-10,4
598,14,16,81,2023-10-10,4
599,15,16,84,2023-10-10,4
600,16,16,77,2023-10-10,4
601,17,16,86,2023-10-10,4
602,18,16,92,2023-10-10,4
603,19,16,92,2023-10-10,4
604,20,16,82,2023-10-10,4
605,21,16,66,2023-10-10,4
606,22,16,98,2023-10-10,4
607,23,16,25,2023-10-10,4
608,24,16,79,2023-10-10,4
609,26,16,81,2023-10-10,4
610,27,16,80,2023-10-10,4
611,28,16,77,2023-10-10,4
612,29,16,81,2023-10-10,4
613,31,16,97,2023-10-10,4
614,32,16,90,2023-10-10,4
615,33,16,83,2023-10-10,4
616,34,16,94,2023-10-10,4
617,35,16,96,2023-10-10,4
618,36,16,82,2023-10-10,4
619,37,16,92,2023-10-10,4
620,38,16,85,2023-10-10,4
621,39,16,91,2023-10-10,4
622,638,16,93,2023-10-10,4
623,739,16,85,2023-10-10,4
624,844,16,92,2023-10-10,4
625,1,17,23,2024-03-13,2
626,2,17,21,2024-03-13,2
627,3,17,23,2024-03-13,2
628,4,17,23,2024-03-13,2
629,5,17,24,2024-03-13,2
630,7,17,24,2024-03-13,2
631,8,17,21,2024-03-13,2
632,9,17,26,2024-03-13,2
633,10,17,25,2024-03-13,2
634,11,17,24,2024-03-13,2
635,12,17,23,2024-03-13,2
636,13,17,22,2024-03-13,2
637,14,17,23,2024-03-13,2
638,15,17,22,2024-03-13,2
639,16,17,15,2024-03-13,2
640,17,17,22,2024-03-13,2
641,18,17,22,2024-03-13,2
642,19,17,19,2024-03-13,2
643,20,17,23,2024-03-13,2
644,21,17,24,2024-03-13,2
645,22,17,21,2024-03-13,2
646,23,17,23,2024-03-13,2
647,24,17,16,2024-03-13,2
648,26,17,23,2024-03-13,2
649,27,17,21,2024-03-13,2
650,28,17,22,2024-03-13,2
651,29,17,23,2024-03-13,2
652,31,17,20,2024-03-13,2
653,32,17,22,2024-03-13,2
654,33,17,20,2024-03-13,2
655,34,17,23,2024-03-13,2
656,35,17,23,2024-03-13,2
657,36,17,24,2024-03-13,2
658,37,17,22,2024-03-13,2
659,38,17,10,2024-03-13,2
660,39,17,21,2024-03-13,2
661,638,17,22,2024-03-13,2
662,739,17,22,2024-03-13,2
663,844,17,17,2024-03-13,2
664,1,18,84,2024-05-04,3
665,2,18,85,2024-05-04,3
666,3,18,88,2024-05-04,3
667,4,18,77,2024-05-04,3
668,5,18,84,2024-05-04,3
669,7,18,86,2024-05-04,3
670,8,18,75,2024-05-04,3
671,9,18,74,2024-05-04,3
672,10,18,19,2024-05-04,3
673,11,18,4,2024-05-04,3
674,12,18,73,2024-05-04,3
675,13,18,77,2024-05-04,3
676,14,18,82,2024-05-04,3
677,15,18,77,2024-05-04,3
678,16,18,73,2024-05-04,3
679,17,18,82,2024-05-04,3
680,18,18,81,2024-05-04,3
681,19,18,90,2024-05-04,3
682,20,18,80,2024-05-04,3
683,21,18,89,2024-05-04,3
684,22,18,90,2024-05-04,3
685,23,18,52,2024-05-04,3
686,24,18,77,2024-05-04,3
687,26,18,62,2024-05-04,3
688,27,18,87,2024-05-04,3
689,28,18,77,2024-05-04,3
690,29,18,69,2024-05-04,3
691,31,18,87,2024-05-04,3
692,32,18,76,2024-05-04,3
693,33,18,78,2024-05-04,3
694,34,18,73,2024-05-04,3
695,35,18,71,2024-05-04,3
696,36,18,89,2024-05-04,3
697,37,18,86,2024-05-04,3
698,38,18,88,2024-05-04,3
699,39,18,79,2024-05-04,3
700,638,18,71,2024-05-04,3
701,739,18,66,2024-05-04,3
702,844,18,77,2024-05-04,3
703,1,19,63,2024-01-04,3
704,2,19,71,2024-01-04,3
705,3,19,60,2024-01-04,3
706,4,19,69,2024-01-04,3
707,5,19,59,2024-01-04,3
708,7,19,59,2024-01-04,3
709,8,19,69,2024-01-04,3
710,9,19,64,2024-01-04,3
711,10,19,30,2024-01-04,3
712,11,19,58,2024-01-04,3
713,12,19,73,2024-01-04,3
714,13,19,72,2024-01-04,3
715,14,19,56,2024-01-04,3
716,15,19,57,2024-01-04,3
717,16,19,69,2024-01-04,3
718,17,19,67,2024-01-04,3
719,18,19,71,2024-01-04,3
720,19,19,65,2024-01-04,3
721,20,19,67,2024-01-04,3
722,21,19,65,2024-01-04,3
723,22,19,61,2024-01-04,3
724,23,19,56,2024-01-04,3
725,24,19,58,2024-01-04,3
726,26,19,51,2024-01-04,3
727,27,19,60,2024-01-04,3
728,28,19,59,2024-01-04,3
729,29,19,31,2024-01-04,3
730,31,19,73,2024-01-04,3
731,32,19,62,2024-01-04,3
732,33,19,67,2024-01-04,3
733,34,19,63,2024-01-04,3
734,35,19,57,2024-01-04,3
735,36,19,70,2024-01-04,3
736,37,19,2,2024-01-04,3
737,38,19,62,2024-01-04,3
738,39,19,70,2024-01-04,3
739,638,19,57,2024-01-04,3
740,739,19,71,2024-01-04,3
741,844,19,56,2024-01-04,3
742,1,20,61,2024-04-12,1
743,2,20,49,2024-04-12,1
744,3,20,53,2024-04-12,1
745,4,20,52,2024-04-12,1
746,5,20,50,2024-04-12,1
747,7,20,54,2024-04-12,1
748,8,20,56,2024-04-12,1
749,9,20,57,2024-04-12,1
750,10,20,60,2024-04-12,1
751,11,20,54,2024-04-12,1
752,12,20,59,2024-04-12,1
753,13,20,52,2024-04-12,1
754,14,20,44,2024-04-12,1
755,15,20,55,2024-04-12,1
756,16,20,62,2024-04-12,1
757,17,20,52,2024-04-12,1
758,18,20,62,2024-04-12,1
759,19,20,46,2024-04-12,1
760,20,20,49,2024-04-12,1
761,21,20,50,2024-04-12,1
762,22,20,57,2024-04-12,1
763,23,20,56,2024-04-12,1
764,24,20,39,2024-04-12,1
765,26,20,29,2024-04-12,1
766,27,20,57,2024-04-12,1
767,28,20,51,2024-04-12,1
768,29,20,48,2024-04-12,1
769,31,20,60,2024-04-12,1
770,32,20,56,2024-04-12,1
771,33,20,47,2024-04-12,1
772,34,20,51,2024-04-12,1
773,35,20,49,2024-04-12,1
774,36,20,51,2024-04-12,1
775,37,20,59,2024-04-12,1
776,38,20,51,2024-04-12,1
777,39,20,58,2024-04-12,1
778,638,20,60,2024-04-12,1
779,739,20,52,2024-04-12,1
780,844,20,49,2024-04-12,1
781,1,21,62,2024-02-10,4
782,2,21,76,2024-02-10,4
783,3,21,73,2024-02-10,4
784,4,21,75,2024-02-10,4
785,5,21,59,2024-02-10,4
786,7,21,61,2024-02-10,4
787,8,21,62,2024-02-10,4
788,9,21,69,2024-02-10,4
789,10,21,73,2024-02-10,4
790,11,21,65,2024-02-10,4
791,12,21,76,2024-02-10,4
792,13,21,64,2024-02-10,4
793,14,21,63,2024-02-10,4
794,15,21,70,2024-02-10,4
795,16,21,63,2024-02-10,4
796,17,21,66,2024-02-10,4
797,18,21,77,2024-02-10,4
798,19,21,61,2024-02-10,4
799,20,21,6,2024-02-10,4
800,21,21,67,2024-02-10,4
801,22,21,69,2024-02-10,4
802,23,21,75,2024-02-10,4
803,24,21,57,2024-02-10,4
804,26,21,65,2024-02-10,4
805,27,21,66,2024-02-10,4
806,28,21,72,2024-02-10,4
807,29,21,74,2024-02-10,4
808,31,21,68,2024-02-10,4
809,32,21,63,2024-02-10,4
810,33,21,23,2024-02-10,4
811,34,21,64,2024-02-10,4
812,35,21,12,2024-02-10,4
813,36,21,77,2024-02-10,4
814,37,21,68,2024-02-10,4
815,38,21,71,2024-02-10,4
816,39,21,68,2024-02-10,4
817,638,21,60,2024-02-10,4
818,739,21,69,2024-02-10,4
819,844,21,69,2024-02-10,4
820,1,22,8,2023-10-22,4
