payment_id,guardian_id,fee_type_id,amount_paid,payment_date
PAY000574,74,4,8476,2017-01-15
PAY000575,74,4,7316,2017-02-15
PAY000576,74,4,7440,2017-03-15
PAY000577,74,4,8111,2017-04-15
PAY000578,75,4,8116,2016-08-15
PAY000579,75,4,8422,2016-09-15
PAY000580,75,4,8486,2016-10-15
PAY000581,75,4,8401,2016-11-15
PAY000582,75,4,8193,2016-12-15
PAY000583,75,4,7365,2017-01-15
PAY000584,75,4,8118,2017-02-15
PAY000585,75,4,7507,2017-03-15
PAY000586,75,4,8535,2017-04-15
PAY000587,75,2,52,2016-08-17
PAY000588,76,4,8699,2016-08-15
PAY000589,76,4,7735,2016-09-15
PAY000590,76,4,8499,2016-10-15
PAY000591,76,4,7474,2016-11-15
PAY000592,76,4,8466,2016-12-15
PAY000593,76,4,7243,2017-01-15
PAY000594,76,4,7889,2017-02-15
PAY000595,76,4,8228,2017-03-15
PAY000596,76,4,7901,2017-04-15
PAY000597,76,1,103,2016-08-22
PAY000598,76,2,46,2016-08-17
PAY000599,77,4,7474,2016-08-15
PAY000600,77,4,7845,2016-09-15
PAY000601,77,4,7254,2016-10-15
PAY000602,77,4,7523,2016-11-15
PAY000603,77,4,8358,2016-12-15
PAY000604,77,4,8611,2017-01-15
PAY000605,77,4,8226,2017-02-15
PAY000606,77,4,7341,2017-03-15
PAY000607,77,4,7750,2017-04-15
PAY000608,77,1,95,2016-08-20
PAY000609,78,4,7968,2016-08-15
PAY000610,78,4,7906,2016-09-15
PAY000611,78,4,8564,2016-10-15
PAY000612,78,4,8280,2016-11-15
PAY000613,78,4,8240,2016-12-15
PAY000614,78,4,7374,2017-01-15
PAY000615,78,4,8084,2017-02-15
PAY000616,78,4,8562,2017-03-15
PAY000617,78,4,7329,2017-04-15
PAY000618,78,1,106,2016-08-24
PAY000619,78,2,49,2016-08-16
PAY000620,79,4,7919,2016-08-15
PAY000621,79,4,7780,2016-09-15
PAY000622,79,4,7854,2016-10-15
PAY000623,79,4,7613,2016-11-15
PAY000624,79,4,8117,2016-12-15
PAY000625,79,4,7407,2017-01-15
PAY000626,79,4,7417,2017-02-15
PAY000627,79,4,7238,2017-03-15
PAY000628,79,4,8550,2017-04-15
PAY000629,79,1,97,2016-08-16
PAY000630,79,2,46,2016-08-10
PAY000631,81,4,8320,2016-08-15
PAY000632,81,4,7741,2016-09-15
PAY000633,81,4,8320,2016-10-15
PAY000634,81,4,8085,2016-11-15
PAY000635,81,4,7614,2016-12-15
PAY000636,81,4,8068,2017-01-15
PAY000637,81,4,7214,2017-02-15
PAY000638,81,4,7403,2017-03-15
PAY000639,81,4,8458,2017-04-15
PAY000640,81,4,8068,2017-05-15
PAY000641,81,4,8411,2017-06-15
PAY000642,81,4,7782,2017-07-15
PAY000643,81,1,95,2016-08-17
PAY000644,82,4,7659,2016-08-15
PAY000645,82,4,7545,2016-09-15
PAY000646,82,4,8069,2016-10-15
PAY000647,82,4,8189,2016-11-15
PAY000648,82,4,8255,2016-12-15
PAY000649,82,4,7737,2017-01-15
PAY000650,82,4,7573,2017-02-15
PAY000651,82,4,7311,2017-03-15
PAY000652,82,4,8476,2017-04-15
PAY000653,82,1,96,2016-08-11
PAY000654,82,2,46,2016-08-20
PAY000655,83,4,8132,2016-08-15
PAY000656,83,4,8085,2016-09-15
PAY000657,83,4,7632,2016-10-15
PAY000658,83,4,7606,2016-11-15
PAY000659,83,4,8235,2016-12-15
PAY000660,83,4,8476,2017-01-15
PAY000661,83,4,8439,2017-02-15
PAY000662,83,4,8005,2017-03-15
PAY000663,83,4,7280,2017-04-15
PAY000664,83,4,8446,2017-05-15
PAY000665,83,4,8532,2017-06-15
PAY000666,83,4,8028,2017-07-15
PAY000667,83,1,107,2016-08-21
PAY000668,83,2,52,2016-08-13
PAY000669,85,4,8052,2016-08-15
PAY000670,85,4,8215,2016-09-15
PAY000671,85,4,7300,2016-10-15
PAY000672,85,4,7772,2016-11-15
PAY000673,85,4,7698,2016-12-15
PAY000674,85,4,8685,2017-01-15
PAY000675,85,4,8661,2017-02-15
PAY000676,85,4,8483,2017-03-15
PAY000677,85,4,8197,2017-04-15
PAY000678,85,1,103,2016-08-18
PAY000679,85,2,53,2016-08-22
PAY000680,87,4,7994,2016-08-15
PAY000681,87,4,7377,2016-09-15
PAY000682,87,4,8156,2016-10-15
PAY000683,87,4,8423,2016-11-15
PAY000684,87,4,8467,2016-12-15
PAY000685,87,4,7780,2017-01-15
PAY000686,87,4,7443,2017-02-15
PAY000687,87,4,8743,2017-03-15
PAY000688,87,4,7222,2017-04-15
PAY000689,87,4,7821,2017-05-15
PAY000690,87,4,7521,2017-06-15
PAY000691,87,4,7871,2017-07-15
PAY000692,87,1,103,2016-08-28
PAY000693,87,2,46,2016-08-12
PAY000694,89,4,7777,2016-08-15
PAY000695,89,4,8484,2016-09-15
PAY000696,89,4,8032,2016-10-15
PAY000697,89,4,8236,2016-11-15
PAY000698,89,4,8685,2016-12-15
PAY000699,89,4,8372,2017-01-15
PAY000700,89,4,8067,2017-02-15
PAY000701,89,4,8658,2017-03-15
PAY000702,89,4,7408,2017-04-15
