assignment_id,class_id,title,due_date,points_possible,category,term_id
419,7,Project 1,2017-05-23,59,Project,3
420,7,Homework 2,2017-03-19,22,Homework,4
421,7,Quiz 3,2017-02-08,25,Quiz,2
422,7,Homework 4,2016-11-23,11,Homework,3
423,7,Test 5,2017-03-01,89,Test,1
424,7,Quiz 6,2017-01-21,44,Quiz,4
425,7,Participation 7,2017-01-09,16,Participation,3
426,7,Homework 8,2017-04-11,15,Homework,2
427,7,Quiz 9,2017-05-23,32,Quiz,1
428,7,Homework 10,2017-04-06,25,Homework,1
429,7,Quiz 11,2016-10-02,28,Quiz,3
430,7,Project 12,2017-02-07,71,Project,4
431,7,Test 13,2016-10-16,99,Test,3
432,7,Participation 14,2016-12-02,13,Participation,1
433,7,Test 15,2017-02-27,99,Test,3
434,7,Quiz 16,2016-11-24,50,Quiz,4
435,7,Test 17,2016-09-27,93,Test,3
436,7,Test 18,2016-12-14,85,Test,2
437,7,Test 19,2017-04-15,79,Test,3
438,7,Participation 20,2017-03-25,8,Participation,3
439,7,Homework 21,2017-01-31,18,Homework,2
440,7,Test 22,2016-12-04,97,Test,4
441,7,Test 23,2016-11-07,76,Test,1
442,7,Project 24,2016-08-28,62,Project,1
443,7,Project 25,2017-05-28,71,Project,3
444,7,Project 26,2016-08-28,70,Project,4
445,7,Participation 27,2017-04-07,9,Participation,1
446,7,Project 28,2017-03-16,79,Project,1
447,7,Homework 29,2016-10-10,20,Homework,2
448,7,Project 30,2017-03-15,56,Project,4
449,7,Project 31,2016-08-28,71,Project,2
450,7,Test 32,2017-01-18,98,Test,1
451,7,Homework 33,2017-05-07,18,Homework,2
452,7,Homework 34,2016-11-13,13,Homework,1
453,7,Homework 35,2017-05-20,12,Homework,3
454,7,Project 36,2016-12-26,89,Project,2
455,7,Project 37,2017-01-31,82,Project,2
456,7,Homework 38,2017-01-13,15,Homework,1
457,7,Project 39,2016-10-06,100,Project,1
458,7,Homework 40,2016-10-25,22,Homework,4
459,7,Project 41,2017-02-07,51,Project,2
460,7,Homework 42,2017-05-06,21,Homework,3
461,7,Participation 43,2017-04-10,17,Participation,1
462,7,Test 44,2016-12-02,91,Test,2
463,7,Test 45,2016-12-05,96,Test,2
464,7,Homework 46,2017-03-22,24,Homework,2
465,7,Homework 47,2017-02-06,25,Homework,4
466,7,Quiz 48,2017-04-02,28,Quiz,3
467,7,Quiz 49,2017-01-15,40,Quiz,1
468,7,Quiz 50,2017-04-20,34,Quiz,4
469,7,Homework 51,2016-12-11,19,Homework,2
470,7,Test 52,2017-05-17,90,Test,3
471,7,Test 53,2017-01-27,75,Test,3
472,7,Project 54,2016-11-13,80,Project,1
473,7,Quiz 55,2017-02-02,40,Quiz,4
474,7,Participation 56,2017-03-28,8,Participation,1
475,7,Quiz 57,2017-03-30,28,Quiz,1
476,7,Homework 58,2017-03-01,12,Homework,2
477,7,Test 59,2016-11-03,86,Test,4
478,7,Test 60,2017-01-16,92,Test,1
479,7,Quiz 61,2017-03-31,47,Quiz,3
480,7,Quiz 62,2017-03-29,45,Quiz,4
481,7,Project 63,2017-03-01,81,Project,4
482,7,Homework 64,2016-12-02,14,Homework,1
483,7,Homework 65,2016-12-23,25,Homework,1
484,7,Homework 66,2017-04-07,25,Homework,4
485,7,Test 67,2017-01-06,99,Test,4
486,7,Test 68,2017-05-26,88,Test,2
487,8,Test 1,2017-01-27,98,Test,3
488,8,Homework 2,2016-10-18,25,Homework,1
489,8,Test 3,2017-05-09,77,Test,4
490,8,Quiz 4,2016-10-11,35,Quiz,1
491,8,Project 5,2016-11-23,94,Project,4
492,8,Homework 6,2017-02-15,18,Homework,2
493,8,Participation 7,2017-05-24,18,Participation,3
494,8,Participation 8,2016-10-27,8,Participation,3
495,8,Project 9,2016-10-03,85,Project,4
496,8,Participation 10,2016-11-17,5,Participation,2
497,8,Quiz 11,2017-03-11,31,Quiz,3
498,8,Quiz 12,2017-01-28,37,Quiz,3
499,8,Homework 13,2017-01-04,23,Homework,4
500,8,Participation 14,2017-03-27,6,Participation,1
501,8,Homework 15,2017-04-21,20,Homework,2
502,8,Test 16,2017-05-23,93,Test,1
503,8,Test 17,2017-05-18,97,Test,4
504,8,Homework 18,2017-05-27,25,Homework,2
505,8,Participation 19,2016-09-15,19,Participation,4
506,8,Project 20,2016-10-27,61,Project,2
507,8,Participation 21,2017-01-24,17,Participation,3
508,8,Participation 22,2017-04-29,19,Participation,4
509,8,Quiz 23,2016-08-28,31,Quiz,1
510,8,Project 24,2016-09-30,74,Project,2
511,8,Quiz 25,2016-10-21,31,Quiz,1
512,8,Quiz 26,2017-02-25,50,Quiz,3
513,8,Project 27,2017-04-16,97,Project,2
514,8,Quiz 28,2017-02-11,29,Quiz,4
515,8,Homework 29,2016-09-29,16,Homework,3
516,8,Test 30,2016-09-19,98,Test,4
517,8,Participation 31,2016-12-06,9,Participation,2
518,8,Participation 32,2016-11-20,14,Participation,1
519,8,Project 33,2017-01-17,97,Project,3
520,8,Participation 34,2016-09-26,6,Participation,2
521,8,Test 35,2017-04-19,82,Test,1
522,8,Homework 36,2016-09-09,19,Homework,4
523,8,Homework 37,2017-06-03,12,Homework,1
524,8,Quiz 38,2017-01-22,30,Quiz,1
525,8,Homework 39,2017-01-28,11,Homework,1
526,8,Participation 40,2017-04-21,12,Participation,4
527,8,Project 41,2017-05-07,87,Project,1
528,8,Participation 42,2017-03-16,17,Participation,1
529,8,Test 43,2016-12-15,87,Test,1
530,8,Test 44,2017-05-29,95,Test,4
531,8,Quiz 45,2017-04-15,45,Quiz,3
532,8,Quiz 46,2016-09-17,31,Quiz,3
533,8,Homework 47,2016-11-02,15,Homework,4
534,8,Participation 48,2017-05-01,20,Participation,2
535,8,Project 49,2017-03-05,62,Project,3
536,8,Quiz 50,2017-02-12,50,Quiz,4
537,8,Participation 51,2016-08-30,10,Participation,1
538,8,Quiz 52,2016-11-12,32,Quiz,2
539,8,Homework 53,2017-05-08,23,Homework,4
540,8,Project 54,2017-03-15,60,Project,2
541,8,Participation 55,2016-12-15,14,Participation,1
542,8,Test 56,2016-11-09,83,Test,4
543,8,Test 57,2016-09-08,86,Test,4
544,8,Project 58,2017-04-15,90,Project,1
545,8,Quiz 59,2017-03-12,47,Quiz,3
546,8,Homework 60,2017-03-14,21,Homework,4
547,8,Participation 61,2017-05-24,18,Participation,4
548,8,Quiz 62,2016-11-23,27,Quiz,3
549,8,Quiz 63,2017-04-21,29,Quiz,3
550,8,Participation 64,2016-10-30,12,Participation,2
551,8,Participation 65,2017-05-14,9,Participation,2
552,9,Test 1,2016-09-09,93,Test,1
553,9,Test 2,2017-01-12,77,Test,3
554,9,Project 3,2016-11-26,83,Project,3
555,9,Homework 4,2017-05-07,23,Homework,2
556,9,Project 5,2016-08-26,76,Project,3
557,9,Project 6,2016-10-26,57,Project,4
558,9,Project 7,2016-09-28,88,Project,2
559,9,Homework 8,2016-12-11,10,Homework,3
560,9,Participation 9,2017-01-28,18,Participation,1
561,9,Project 10,2017-01-10,87,Project,4
562,9,Homework 11,2017-05-13,16,Homework,2
563,9,Quiz 12,2017-01-26,35,Quiz,3
564,9,Quiz 13,2017-01-30,50,Quiz,3
565,9,Homework 14,2017-04-10,21,Homework,2
566,9,Quiz 15,2016-11-11,25,Quiz,2
567,9,Participation 16,2017-03-15,7,Participation,4
