student_grade_history_id,student_id,school_year_id,gpa,grade_level_id
HIST000111,114,2,2.955,4
HIST000112,115,2,3.591,4
HIST000113,116,2,3.363,4
HIST000114,117,2,3.173,4
HIST000115,118,2,3.325,5
HIST000116,119,2,3.094,5
HIST000117,120,2,3.475,5
HIST000118,121,2,2.818,5
HIST000119,122,2,3.542,5
HIST000120,123,2,2.705,5
HIST000121,124,2,3.93,5
HIST000122,125,2,3.736,5
HIST000123,126,2,2.977,5
HIST000124,127,2,2.503,5
HIST000125,128,2,2.609,5
HIST000126,129,2,3.261,5
HIST000127,130,2,3.311,5
HIST000128,131,2,3.46,5
HIST000129,132,2,2.865,5
HIST000130,133,2,2.959,5
HIST000131,134,2,3.445,5
HIST000132,135,2,3.02,5
HIST000133,136,2,2.908,5
HIST000134,137,2,3.114,5
HIST000135,138,2,3.562,5
HIST000136,139,2,3.375,5
HIST000137,140,2,3.595,5
HIST000138,141,2,3.367,5
HIST000139,142,2,3.534,5
HIST000140,143,2,3.088,5
HIST000141,144,2,3.165,5
HIST000142,145,2,2.767,5
HIST000143,146,2,3.422,5
HIST000144,147,2,3.437,5
HIST000145,148,2,2.937,5
HIST000146,149,2,3.091,5
HIST000147,150,2,3.118,5
HIST000148,151,2,2.78,5
HIST000149,152,2,3.457,5
HIST000150,153,2,3.691,5
HIST000151,154,2,2.826,5
HIST000152,155,2,3.736,5
HIST000153,156,2,3.492,5
HIST000154,157,2,3.789,6
HIST000155,158,2,2.631,6
HIST000156,159,2,1.576,6
HIST000157,160,2,2.591,6
HIST000158,161,2,3.432,6
HIST000159,162,2,3.355,6
HIST000160,163,2,3.121,6
HIST000161,164,2,3.286,6
HIST000162,165,2,1.969,6
HIST000163,166,2,3.67,6
HIST000164,167,2,3.139,6
HIST000165,168,2,3.073,6
HIST000166,169,2,3.08,6
HIST000167,170,2,2.685,6
HIST000168,171,2,2.862,6
HIST000169,172,2,3.324,6
HIST000170,173,2,3.273,6
HIST000171,174,2,3.305,6
HIST000172,175,2,3.349,6
HIST000173,176,2,3.061,6
HIST000174,177,2,3.239,6
HIST000175,178,2,3.684,6
HIST000176,179,2,3.567,6
HIST000177,180,2,2.673,6
HIST000178,181,2,3.422,6
HIST000179,182,2,3.313,6
HIST000180,183,2,3.949,6
HIST000181,184,2,3.566,6
HIST000182,185,2,3.631,6
HIST000183,186,2,1.688,6
HIST000184,187,2,3.562,6
HIST000185,188,2,2.418,6
HIST000186,189,2,2.857,6
HIST000187,190,2,2.331,6
HIST000188,191,2,2.71,6
HIST000189,192,2,3.278,6
HIST000190,193,2,3.296,6
HIST000191,194,2,3.524,6
HIST000192,195,2,3.165,6
HIST000193,196,2,3.431,7
HIST000194,197,2,2.812,7
HIST000195,198,2,1.516,7
HIST000196,199,2,3.269,7
HIST000197,200,2,3.648,7
HIST000198,201,2,3.624,7
HIST000199,202,2,3.47,7
HIST000200,203,2,3.498,7
HIST000201,204,2,3.494,7
HIST000202,205,2,2.922,7
HIST000203,206,2,3.141,7
HIST000204,207,2,3.421,7
HIST000205,208,2,2.585,7
HIST000206,209,2,3.168,7
HIST000207,210,2,2.765,7
HIST000208,211,2,3.314,7
HIST000209,212,2,2.881,7
HIST000210,213,2,2.983,7
HIST000211,214,2,3.332,7
HIST000212,215,2,3.791,7
HIST000213,216,2,3.31,7
HIST000214,217,2,2.335,7
HIST000215,218,2,3.464,7
HIST000216,219,2,2.641,7
HIST000217,220,2,2.906,7
HIST000218,221,2,3.344,7
HIST000219,222,2,3.208,7
HIST000220,223,2,3.143,7
HIST000221,224,2,3.259,7
HIST000222,225,2,3.189,7
HIST000223,226,2,3.552,7
HIST000224,227,2,3.278,7
HIST000225,228,2,4.0,7
HIST000226,229,2,2.975,7
HIST000227,230,2,2.492,7
HIST000228,231,2,3.272,7
HIST000229,232,2,3.923,7
HIST000230,233,2,3.469,7
HIST000231,234,2,3.016,7
HIST000232,235,2,3.679,8
HIST000233,236,2,3.662,8
HIST000234,237,2,2.495,8
HIST000235,238,2,3.625,8
HIST000236,239,2,2.332,8
HIST000237,240,2,3.21,8
HIST000238,241,2,3.446,8
HIST000239,242,2,2.602,8
HIST000240,243,2,3.104,8
HIST000241,244,2,2.8,8
HIST000242,245,2,3.683,8
HIST000243,246,2,3.308,8
HIST000244,247,2,3.305,8
HIST000245,248,2,3.109,8
HIST000246,249,2,4.0,8
HIST000247,250,2,2.836,8
HIST000248,251,2,3.139,8
HIST000249,252,2,2.998,8
HIST000250,253,2,2.778,8
HIST000251,254,2,2.772,8
HIST000252,255,2,2.183,8
HIST000253,256,2,3.362,8
HIST000254,257,2,2.031,8
HIST000255,258,2,2.867,8
HIST000256,259,2,3.935,8
HIST000257,260,2,3.941,8
HIST000258,262,2,2.907,8
HIST000259,263,2,2.954,8
HIST000260,264,2,2.522,8
HIST000261,265,2,3.048,8
HIST000262,266,2,3.626,8
HIST000263,267,2,3.353,8
HIST000264,268,2,1.676,8
HIST000265,269,2,3.529,8
HIST000266,270,2,3.221,8
HIST000267,271,2,2.975,8
HIST000268,272,2,2.863,8
HIST000269,273,2,3.367,9
HIST000270,274,2,3.033,9
HIST000271,275,2,3.352,9
HIST000272,276,2,2.706,9
HIST000273,277,2,3.585,9
HIST000274,278,2,3.344,9
HIST000275,279,2,3.424,9
HIST000276,280,2,2.907,9
HIST000277,281,2,2.221,9
HIST000278,282,2,3.164,9
HIST000279,283,2,3.243,9
HIST000280,284,2,3.294,9
HIST000281,285,2,3.248,9
HIST000282,286,2,3.31,9
HIST000283,287,2,2.95,9
HIST000284,288,2,3.901,9
HIST000285,289,2,3.307,9
HIST000286,290,2,3.9,9
HIST000287,291,2,2.184,9
HIST000288,292,2,3.506,9
HIST000289,293,2,3.001,9
HIST000290,294,2,3.232,9
HIST000291,295,2,3.552,9
HIST000292,296,2,3.206,9
HIST000293,297,2,3.107,9
HIST000294,298,2,3.575,9
HIST000295,299,2,2.215,9
HIST000296,300,2,2.362,9
HIST000297,301,2,2.978,9
HIST000298,302,2,3.056,9
HIST000299,303,2,2.152,9
HIST000300,304,2,3.499,9
HIST000301,305,2,2.515,9
HIST000302,306,2,2.681,9
HIST000303,307,2,3.234,9
HIST000304,308,2,3.189,9
HIST000305,309,2,2.977,9
HIST000306,310,2,3.018,9
HIST000307,311,2,2.725,10
HIST000308,312,2,3.755,10
HIST000309,313,2,3.618,10
HIST000310,314,2,2.505,10
HIST000311,315,2,3.672,10
HIST000312,316,2,3.005,10
HIST000313,317,2,2.918,10
HIST000314,318,2,3.527,10
HIST000315,319,2,2.956,10
HIST000316,320,2,3.857,10
HIST000317,321,2,3.459,10
HIST000318,322,2,2.609,10
HIST000319,323,2,3.52,10
HIST000320,324,2,3.082,10
HIST000321,325,2,2.746,10
HIST000322,326,2,3.126,10
HIST000323,327,2,2.844,10
HIST000324,328,2,2.947,10
HIST000325,329,2,3.512,10
HIST000326,330,2,2.991,10
HIST000327,331,2,2.666,10
HIST000328,332,2,2.831,10
HIST000329,333,2,2.965,10
HIST000330,334,2,2.507,10
HIST000331,335,2,2.663,10
HIST000332,336,2,2.877,10
HIST000333,337,2,2.917,10
HIST000334,338,2,3.321,10
HIST000335,339,2,3.103,10
HIST000336,340,2,3.797,10
HIST000337,341,2,3.338,10
HIST000338,342,2,2.944,10
HIST000339,343,2,2.819,10
HIST000340,344,2,3.234,10
HIST000341,345,2,3.013,10
HIST000342,346,2,2.557,10
HIST000343,347,2,2.952,10
HIST000344,348,2,3.283,10
HIST000345,349,2,3.865,11
HIST000346,350,2,4.0,11
HIST000347,351,2,3.583,11
HIST000348,352,2,2.389,11
HIST000349,353,2,3.18,11
HIST000350,354,2,2.683,11
HIST000351,355,2,3.043,11
HIST000352,356,2,3.697,11
HIST000353,357,2,3.979,11
HIST000354,358,2,3.018,11
HIST000355,359,2,2.8,11
HIST000356,360,2,3.897,11
HIST000357,361,2,2.537,11
HIST000358,362,2,3.732,11
HIST000359,363,2,3.234,11
HIST000360,364,2,3.47,11
HIST000361,365,2,3.512,11
HIST000362,366,2,2.78,11
HIST000363,367,2,3.015,11
HIST000364,368,2,3.79,11
HIST000365,369,2,3.741,11
HIST000366,370,2,3.27,11
HIST000367,371,2,3.758,11
HIST000368,372,2,3.632,11
HIST000369,373,2,3.905,11
HIST000370,374,2,3.416,11
HIST000371,375,2,1.946,11
HIST000372,376,2,2.651,11
HIST000373,377,2,3.032,11
HIST000374,378,2,3.836,11
HIST000375,379,2,3.134,11
HIST000376,380,2,2.834,11
HIST000377,381,2,2.944,11
HIST000378,382,2,2.813,11
HIST000379,383,2,3.29,11
HIST000380,384,2,2.655,11
HIST000381,385,2,3.464,11
HIST000382,386,2,3.074,11
HIST000383,387,2,2.751,12
HIST000384,388,2,3.535,12
HIST000385,389,2,2.922,12
HIST000386,390,2,3.494,12
HIST000387,391,2,3.463,12
HIST000388,392,2,3.646,12
HIST000389,393,2,3.463,12
HIST000390,394,2,3.704,12
HIST000391,395,2,3.393,12
HIST000392,396,2,3.344,12
HIST000393,397,2,2.873,12
HIST000394,398,2,2.8,12
HIST000395,399,2,3.234,12
HIST000396,400,2,1.582,12
HIST000397,401,2,2.988,12
HIST000398,402,2,3.655,12
HIST000399,403,2,2.552,12
HIST000400,404,2,3.559,12
HIST000401,405,2,2.675,12
HIST000402,406,2,2.478,12
HIST000403,407,2,3.378,12
HIST000404,408,2,2.654,12
HIST000405,409,2,2.62,12
HIST000406,410,2,2.737,12
HIST000407,411,2,2.423,12
HIST000408,412,2,3.655,12
HIST000409,413,2,4.0,12
HIST000410,414,2,3.32,12
HIST000411,415,2,3.47,12
HIST000412,416,2,3.88,12
HIST000413,417,2,3.027,12
HIST000414,418,2,3.247,12
HIST000415,419,2,3.958,12
HIST000416,420,2,3.142,12
HIST000417,421,2,3.222,12
HIST000418,422,2,3.593,12
HIST000419,423,2,2.776,12
HIST000420,424,2,3.212,12
HIST000421,425,2,3.174,13
HIST000422,426,2,3.826,13
HIST000423,427,2,3.611,13
HIST000424,428,2,3.235,13
HIST000425,429,2,2.684,13
HIST000426,430,2,3.471,13
HIST000427,431,2,3.015,13
HIST000428,432,2,3.821,13
HIST000429,433,2,3.614,13
HIST000430,434,2,3.165,13
HIST000431,435,2,3.311,13
HIST000432,437,2,2.675,13
HIST000433,438,2,3.953,13
HIST000434,439,2,3.205,13
HIST000435,440,2,2.996,13
HIST000436,441,2,3.201,13
HIST000437,442,2,1.572,13
HIST000438,443,2,3.144,13
HIST000439,444,2,2.611,13
HIST000440,445,2,3.105,13
HIST000441,446,2,3.261,13
HIST000442,447,2,4.0,13
HIST000443,448,2,3.28,13
HIST000444,449,2,2.518,13
HIST000445,450,2,4.0,13
HIST000446,451,2,3.347,13
HIST000447,452,2,3.207,13
HIST000448,453,2,2.995,13
HIST000449,454,2,3.158,13
HIST000450,455,2,2.706,13
HIST000451,456,2,2.934,13
HIST000452,457,2,3.186,13
HIST000453,458,2,3.623,13
HIST000454,459,2,3.971,13
HIST000455,460,2,3.371,13
HIST000456,461,2,3.615,13
HIST000457,462,2,3.059,13
HIST000458,501,2,3.775,1
HIST000459,502,2,2.91,1
HIST000460,503,2,2.589,1
HIST000461,504,2,2.658,1
HIST000462,505,2,4.0,1
HIST000463,506,2,3.628,1
HIST000464,507,2,2.982,1
HIST000465,508,2,2.875,1
HIST000466,509,2,3.187,1
HIST000467,510,2,3.828,1
HIST000468,511,2,3.363,1
HIST000469,512,2,2.665,1
HIST000470,513,2,2.745,1
HIST000471,514,2,2.613,1
HIST000472,515,2,2.153,1
HIST000473,516,2,2.508,1
HIST000474,517,2,2.604,1
HIST000475,518,2,3.886,1
HIST000476,519,2,2.899,1
HIST000477,520,2,3.193,1
HIST000478,521,2,2.866,1
HIST000479,522,2,2.635,1
HIST000480,523,2,3.054,1
HIST000481,524,2,2.571,1
HIST000482,525,2,3.674,1
HIST000483,526,2,2.752,1
HIST000484,527,2,3.393,1
HIST000485,528,2,3.121,1
HIST000486,529,2,2.588,1
HIST000487,531,2,3.319,1
HIST000488,532,2,3.2,1
HIST000489,533,2,3.39,1
HIST000490,534,2,3.881,1
HIST000491,535,2,3.95,1
HIST000492,536,2,2.461,1
HIST000493,537,2,3.119,1
HIST000494,538,2,3.605,1
HIST000495,539,2,3.635,1
HIST000496,540,2,3.199,1
HIST000497,541,2,2.791,1
HIST000498,542,2,3.962,1
HIST000499,543,2,3.805,3
HIST000500,544,2,3.472,4
HIST000501,545,2,1.914,2
HIST000502,546,2,2.612,10
HIST000503,547,2,3.894,10
HIST000504,548,2,2.992,5
HIST000505,549,2,3.38,11
